product_id,branch_id,category,subcategory,product_name,brand,unit,price,provider_id,provider_name
P-047920,BR-00434,Productos de Limpieza,Escobas y utensilios,Make Escobas y utensilios,"Jones, Ramsey and Garcia",paquete,26.6,PR-00564,Cassiano Fogaça - ME
P-047921,BR-00434,Productos de Limpieza,Escobas y utensilios,Beat Escobas y utensilios,"Ball, Smith and Bryant",unidad,126.08,PR-01348,Caldeira
P-047922,BR-00434,Productos de Limpieza,Escobas y utensilios,Science Escobas y utensilios,James Group,kg,80.51,PR-00564,Cassiano Fogaça - ME
P-047923,BR-00434,Productos de Limpieza,Escobas y utensilios,Thousand Escobas y utensilios,Walker-Phelps,kg,55.62,PR-01348,Caldeira
P-047924,BR-00434,Cuidado Personal,Cosméticos,Soon Cosméticos,"Martinez, Mccormick and Holmes",caja,46.08,PR-00550,Cassiano
P-047925,BR-00434,Cuidado Personal,Cosméticos,Including Cosméticos,Williams-Robinson,kg,115.41,PR-00550,Cassiano
P-047926,BR-00434,Cuidado Personal,Cosméticos,Explain Cosméticos,"Holder, Anderson and Sutton",paquete,46.9,PR-00550,Cassiano
P-047927,BR-00434,Cuidado Personal,Cosméticos,Thousand Cosméticos,"Vega, Vasquez and Adams",litro,79.5,PR-00550,Cassiano
P-047928,BR-00434,Cuidado Personal,Farmacéuticos,Arrive Farmacéuticos,Kelley-Montoya,litro,96.05,PR-00551,Lopes - ME
P-047929,BR-00434,Cuidado Personal,Farmacéuticos,Reason Farmacéuticos,Reyes Inc,unidad,97.94,PR-00551,Lopes - ME
P-047930,BR-00434,Cuidado Personal,Farmacéuticos,Nothing Farmacéuticos,"Morris, Cochran and Neal",kg,143.37,PR-00551,Lopes - ME
P-047931,BR-00434,Cuidado Personal,Farmacéuticos,Home Farmacéuticos,Vazquez-Reyes,caja,104.01,PR-00551,Lopes - ME
P-047932,BR-00434,Cuidado Personal,Farmacéuticos,Cell Farmacéuticos,Torres and Sons,litro,82.66,PR-00551,Lopes - ME
P-047933,BR-00434,Cuidado Personal,Farmacéuticos,Scientist Farmacéuticos,Jones Group,caja,2.8,PR-00551,Lopes - ME
P-047934,BR-00434,Cuidado Personal,Farmacéuticos,Half Farmacéuticos,Bond-Cox,unidad,88.09,PR-00551,Lopes - ME
P-047935,BR-00434,Cuidado Personal,Higiene,Among Higiene,Vaughn Group,litro,42.59,PR-00552,Araújo
P-047936,BR-00434,Cuidado Personal,Higiene,City Higiene,Gill PLC,litro,77.12,PR-00552,Araújo
P-047937,BR-00434,Cuidado Personal,Higiene,Possible Higiene,Baker-Herrera,litro,21.72,PR-01214,Brito Ltda.
P-047938,BR-00434,Cuidado Personal,Higiene,Book Higiene,Davis and Sons,unidad,92.33,PR-00552,Araújo
P-047939,BR-00434,Cuidado Personal,Higiene,Maintain Higiene,"Fuller, Simpson and Buckley",kg,146.74,PR-00552,Araújo
P-047940,BR-00434,Cuidado Personal,Higiene,Director Higiene,Kerr-Reed,unidad,83.92,PR-01214,Brito Ltda.
P-047941,BR-00434,Cuidado Personal,Higiene,Manage Higiene,Gonzalez-White,unidad,104.8,PR-00552,Araújo
P-047942,BR-00434,Cuidado Personal,Spa,Writer Spa,"Martin, Garrison and Lynn",paquete,53.26,PR-01468,Cunha e Filhos
P-047943,BR-00434,Cuidado Personal,Spa,Meeting Spa,Irwin Inc,unidad,103.7,PR-01468,Cunha e Filhos
P-047944,BR-00434,Cuidado Personal,Spa,Receive Spa,Moore PLC,paquete,38.68,PR-00553,Pinto
P-047945,BR-00434,Cuidado Personal,Spa,Public Spa,Thomas-Campbell,litro,118.32,PR-00900,Garcia Ltda.
P-047946,BR-00434,Cuidado Personal,Nutrición,Military Nutrición,Perez LLC,caja,46.07,PR-00732,Pastor Castro - ME
P-047947,BR-00434,Cuidado Personal,Nutrición,Pm Nutrición,Boone-Taylor,paquete,126.07,PR-00554,Cavalcanti
P-047948,BR-00434,Cuidado Personal,Nutrición,Sing Nutrición,"Shields, Butler and White",caja,106.95,PR-00554,Cavalcanti
P-047949,BR-00434,Cuidado Personal,Nutrición,White Nutrición,"Ferrell, Conway and Harrison",litro,63.1,PR-00554,Cavalcanti
P-047950,BR-00434,Cuidado Personal,Nutrición,Local Nutrición,"Roy, Sharp and Holmes",paquete,128.17,PR-01406,Montenegro e Filhos
P-047951,BR-00434,Alimentos,Frutas y Verduras,Must Frutas y Verduras,"Ayers, Griffin and Berg",paquete,18.74,PR-01467,Sousa
P-047952,BR-00434,Alimentos,Frutas y Verduras,Expert Frutas y Verduras,Duncan-Short,caja,106.54,PR-00523,Costela
P-047953,BR-00434,Alimentos,Frutas y Verduras,Health Frutas y Verduras,Hall-Campos,litro,142.5,PR-00748,Pires
P-047954,BR-00434,Alimentos,Carnes y Embutidos,Ten Carnes y Embutidos,Guerrero Ltd,unidad,49.08,PR-00524,Rezende
P-047955,BR-00434,Alimentos,Carnes y Embutidos,Group Carnes y Embutidos,Simpson-Ochoa,kg,141.04,PR-00524,Rezende
P-047956,BR-00434,Alimentos,Carnes y Embutidos,Radio Carnes y Embutidos,Dean-Thompson,litro,70.55,PR-00524,Rezende
P-047957,BR-00434,Alimentos,Carnes y Embutidos,Tend Carnes y Embutidos,"Taylor, Austin and Richards",kg,43.71,PR-00524,Rezende
P-047958,BR-00434,Alimentos,Carnes y Embutidos,Accept Carnes y Embutidos,Lynch-Smith,litro,21.78,PR-00524,Rezende
P-047959,BR-00434,Alimentos,Carnes y Embutidos,Truth Carnes y Embutidos,Lin-Hunter,kg,135.79,PR-00524,Rezende
P-047960,BR-00434,Alimentos,Carnes y Embutidos,Herself Carnes y Embutidos,Johnston-Wood,paquete,92.6,PR-00524,Rezende
P-047961,BR-00434,Alimentos,Bebidas,Success Bebidas,Pierce Group,litro,124.09,PR-00525,Viana
P-047962,BR-00434,Alimentos,Bebidas,Beautiful Bebidas,Jones-Hill,unidad,51.74,PR-00525,Viana
P-047963,BR-00434,Alimentos,Bebidas,Report Bebidas,"Bishop, Johnson and Mathis",litro,43.48,PR-00525,Viana
P-047964,BR-00434,Alimentos,Panadería,Recently Panadería,Mercer and Sons,litro,117.31,PR-01308,Garcia Vieira S.A.
P-047965,BR-00434,Alimentos,Panadería,Field Panadería,Dyer Group,unidad,110.13,PR-01308,Garcia Vieira S.A.
P-047966,BR-00434,Alimentos,Panadería,Phone Panadería,Henderson-Stewart,litro,127.06,PR-00526,Alves
P-047967,BR-00434,Alimentos,Panadería,Show Panadería,Lam LLC,paquete,28.0,PR-01308,Garcia Vieira S.A.
P-047968,BR-00434,Alimentos,Comida Congelada,Career Comida Congelada,"Rodriguez, Daugherty and Fox",caja,21.01,PR-01121,Garcia
P-047969,BR-00434,Alimentos,Comida Congelada,Treat Comida Congelada,"Li, Robinson and Johnson",caja,105.71,PR-00527,Novaes
P-047970,BR-00434,Alimentos,Comida Congelada,Throw Comida Congelada,Smith-Bowen,unidad,14.29,PR-01121,Garcia
P-047971,BR-00434,Alimentos,Comida Congelada,Instead Comida Congelada,Hart Ltd,kg,118.44,PR-00527,Novaes
P-047972,BR-00434,Alimentos,Comida Congelada,Attention Comida Congelada,"Black, Hatfield and Stewart",kg,84.48,PR-01121,Garcia
P-047973,BR-00434,Alimentos,Comida Congelada,Cup Comida Congelada,"Palmer, Conway and Scott",kg,116.81,PR-01121,Garcia
P-047974,BR-00434,Ropa,Moda Hombre,Response Moda Hombre,Becker-Gutierrez,unidad,78.29,PR-01373,da Conceição Cassiano S.A.
P-047975,BR-00434,Ropa,Moda Hombre,On Moda Hombre,Walker LLC,litro,24.29,PR-01373,da Conceição Cassiano S.A.
P-047976,BR-00434,Ropa,Moda Hombre,Often Moda Hombre,Morris Ltd,kg,141.72,PR-01373,da Conceição Cassiano S.A.
P-047977,BR-00434,Ropa,Moda Hombre,Learn Moda Hombre,"Lee, Roach and Hays",unidad,106.77,PR-00528,Nascimento
P-047978,BR-00434,Ropa,Moda Hombre,Describe Moda Hombre,Moore Ltd,caja,35.28,PR-01373,da Conceição Cassiano S.A.
P-047979,BR-00434,Ropa,Moda Hombre,Condition Moda Hombre,Woodard Group,unidad,73.96,PR-01373,da Conceição Cassiano S.A.
P-047980,BR-00434,Ropa,Moda Hombre,Watch Moda Hombre,Wolfe and Sons,kg,77.53,PR-00528,Nascimento
P-047981,BR-00434,Ropa,Moda Mujer,Although Moda Mujer,Hanna-White,unidad,86.87,PR-00529,Sousa
P-047982,BR-00434,Ropa,Moda Mujer,Six Moda Mujer,"Johnson, Gonzalez and Howard",caja,144.97,PR-00529,Sousa
P-047983,BR-00434,Ropa,Moda Mujer,Themselves Moda Mujer,Robinson-Christensen,caja,90.47,PR-00763,Câmara
P-047984,BR-00434,Ropa,Moda Mujer,Expect Moda Mujer,Zavala-Williams,unidad,114.39,PR-00763,Câmara
P-047985,BR-00434,Ropa,Infantil,Happen Infantil,Robertson-Love,caja,2.6,PR-00530,Barbosa Silva S/A
P-047986,BR-00434,Ropa,Infantil,Form Infantil,"Jones, Bartlett and Crosby",unidad,13.03,PR-01233,Silveira - ME
P-047987,BR-00434,Ropa,Infantil,Low Infantil,Miller-Henderson,kg,21.88,PR-01233,Silveira - ME
P-047988,BR-00434,Ropa,Infantil,Child Infantil,"Baxter, Smith and Brown",kg,119.54,PR-00530,Barbosa Silva S/A
P-047989,BR-00434,Ropa,Infantil,Daughter Infantil,"Webb, Lozano and Green",caja,143.68,PR-00530,Barbosa Silva S/A
P-047990,BR-00434,Ropa,Infantil,Lead Infantil,"Lee, Myers and Hodge",kg,29.35,PR-01233,Silveira - ME
P-047991,BR-00434,Ropa,Infantil,Bad Infantil,"Powell, Smith and Preston",litro,129.78,PR-00530,Barbosa Silva S/A
P-047992,BR-00434,Ropa,Deportivo,Doctor Deportivo,"Smith, Murray and Frederick",litro,2.95,PR-00842,Ferreira
P-047993,BR-00434,Ropa,Deportivo,When Deportivo,Rivera Ltd,paquete,91.54,PR-00531,Brito S.A.
P-047994,BR-00434,Ropa,Deportivo,Thus Deportivo,Brown-Henderson,paquete,76.03,PR-00531,Brito S.A.
P-047995,BR-00434,Ropa,Deportivo,Great Deportivo,"Baker, Ellison and Tucker",unidad,144.14,PR-00842,Ferreira
P-047996,BR-00434,Ropa,Accesorios,Issue Accesorios,"Duran, Holmes and Quinn",kg,32.21,PR-00626,Pimenta
P-047997,BR-00434,Ropa,Accesorios,Page Accesorios,"Lopez, Dixon and Schmidt",litro,124.64,PR-01407,Macedo
P-047998,BR-00434,Ropa,Accesorios,First Accesorios,"Simpson, Barker and Reyes",unidad,26.39,PR-00532,Casa Grande
P-047999,BR-00434,Ropa,Accesorios,Guess Accesorios,Lee-Mendez,caja,125.62,PR-00626,Pimenta
P-048000,BR-00434,Ropa,Accesorios,Lot Accesorios,"White, Johnston and Miller",paquete,146.68,PR-01407,Macedo
P-048001,BR-00434,Ropa,Accesorios,Far Accesorios,Liu Inc,litro,48.95,PR-01407,Macedo
P-048002,BR-00435,Productos de Limpieza,Desinfectantes,Effect Desinfectantes,Adkins-Wright,litro,8.92,PR-00560,Freitas e Filhos
P-048003,BR-00435,Productos de Limpieza,Desinfectantes,Race Desinfectantes,Smith PLC,kg,62.71,PR-00560,Freitas e Filhos
P-048004,BR-00435,Productos de Limpieza,Desinfectantes,Magazine Desinfectantes,Gonzalez-Gilbert,kg,10.93,PR-00560,Freitas e Filhos
P-048005,BR-00435,Productos de Limpieza,Desinfectantes,Central Desinfectantes,"Porter, Stanton and Farrell",litro,89.88,PR-00560,Freitas e Filhos
P-048006,BR-00435,Productos de Limpieza,Desinfectantes,Sign Desinfectantes,Parsons PLC,caja,62.12,PR-00560,Freitas e Filhos
P-048007,BR-00435,Productos de Limpieza,Detergentes,Trial Detergentes,Smith and Sons,caja,9.48,PR-00561,da Rocha Moraes S/A
P-048008,BR-00435,Productos de Limpieza,Detergentes,Themselves Detergentes,Mahoney-Williams,unidad,24.18,PR-00561,da Rocha Moraes S/A
P-048009,BR-00435,Productos de Limpieza,Detergentes,Positive Detergentes,Harris-Dennis,unidad,37.18,PR-00561,da Rocha Moraes S/A
P-048010,BR-00435,Productos de Limpieza,Detergentes,Place Detergentes,Clark-Edwards,litro,148.19,PR-00561,da Rocha Moraes S/A
P-048011,BR-00435,Productos de Limpieza,Detergentes,Image Detergentes,"Pham, Thomas and Chapman",unidad,39.31,PR-01326,Albuquerque Silva - EI
P-048012,BR-00435,Productos de Limpieza,Detergentes,Usually Detergentes,Murphy Group,unidad,127.13,PR-00561,da Rocha Moraes S/A
P-048013,BR-00435,Productos de Limpieza,Detergentes,Especially Detergentes,Sanders PLC,unidad,124.7,PR-00561,da Rocha Moraes S/A
P-048014,BR-00435,Productos de Limpieza,Ambientadores,Walk Ambientadores,Nichols Inc,unidad,82.8,PR-00562,da Cruz
P-048015,BR-00435,Productos de Limpieza,Ambientadores,Performance Ambientadores,"Fletcher, Foster and Stevens",paquete,7.38,PR-00562,da Cruz
P-048016,BR-00435,Productos de Limpieza,Ambientadores,Really Ambientadores,Burnett-Brown,kg,90.86,PR-00562,da Cruz
P-048017,BR-00435,Productos de Limpieza,Ambientadores,Since Ambientadores,Berry Inc,unidad,66.56,PR-00562,da Cruz
P-048018,BR-00435,Productos de Limpieza,Limpiadores multiusos,Health Limpiadores multiusos,Morgan-Rose,paquete,95.35,PR-01091,Mendes S.A.
P-048019,BR-00435,Productos de Limpieza,Limpiadores multiusos,Describe Limpiadores multiusos,Baker-King,litro,145.11,PR-00563,Sampaio
P-048020,BR-00435,Productos de Limpieza,Limpiadores multiusos,Program Limpiadores multiusos,Richardson-Howe,kg,87.66,PR-00735,Oliveira
P-048021,BR-00435,Productos de Limpieza,Limpiadores multiusos,Chance Limpiadores multiusos,Patterson and Sons,caja,145.75,PR-00563,Sampaio
P-048022,BR-00435,Productos de Limpieza,Escobas y utensilios,Whatever Escobas y utensilios,King-Barker,kg,53.17,PR-01348,Caldeira
P-048023,BR-00435,Productos de Limpieza,Escobas y utensilios,Down Escobas y utensilios,"Rojas, Williams and Johnson",caja,61.48,PR-01348,Caldeira
P-048024,BR-00435,Productos de Limpieza,Escobas y utensilios,Treat Escobas y utensilios,"Smith, Williams and Bryant",paquete,105.63,PR-01348,Caldeira
P-048025,BR-00435,Cuidado Personal,Cosméticos,Quite Cosméticos,Jones and Sons,paquete,118.36,PR-00550,Cassiano
P-048026,BR-00435,Cuidado Personal,Cosméticos,Key Cosméticos,"Armstrong, Jones and Rubio",litro,65.33,PR-00550,Cassiano
P-048027,BR-00435,Cuidado Personal,Cosméticos,Authority Cosméticos,Mills-Coleman,unidad,12.12,PR-00550,Cassiano
P-048028,BR-00435,Cuidado Personal,Cosméticos,Soon Cosméticos,Schultz-Young,paquete,71.04,PR-00550,Cassiano
P-048029,BR-00435,Cuidado Personal,Cosméticos,International Cosméticos,Griffin-Frye,paquete,23.5,PR-00550,Cassiano
P-048030,BR-00435,Cuidado Personal,Cosméticos,Force Cosméticos,Murray-Byrd,litro,20.83,PR-00550,Cassiano
P-048031,BR-00435,Cuidado Personal,Cosméticos,Effort Cosméticos,Roberts-Smith,litro,131.51,PR-00550,Cassiano
P-048032,BR-00435,Cuidado Personal,Farmacéuticos,Pass Farmacéuticos,"Hardy, Gray and Koch",caja,112.82,PR-00551,Lopes - ME
P-048033,BR-00435,Cuidado Personal,Farmacéuticos,Wide Farmacéuticos,Shepherd-Myers,unidad,63.02,PR-00551,Lopes - ME
P-048034,BR-00435,Cuidado Personal,Farmacéuticos,Beat Farmacéuticos,"Fox, Kline and Gallagher",kg,104.12,PR-00551,Lopes - ME
P-048035,BR-00435,Cuidado Personal,Farmacéuticos,Drop Farmacéuticos,Williams-Yu,paquete,46.83,PR-00551,Lopes - ME
P-048036,BR-00435,Cuidado Personal,Farmacéuticos,Could Farmacéuticos,Lee LLC,litro,13.0,PR-00551,Lopes - ME
P-048037,BR-00435,Cuidado Personal,Higiene,Including Higiene,Hall Inc,caja,145.09,PR-01214,Brito Ltda.
P-048038,BR-00435,Cuidado Personal,Higiene,Trip Higiene,"Vang, Davis and Chase",kg,26.64,PR-01214,Brito Ltda.
P-048039,BR-00435,Cuidado Personal,Higiene,Arm Higiene,Lucas and Sons,kg,148.46,PR-00552,Araújo
P-048040,BR-00435,Cuidado Personal,Higiene,Live Higiene,Davis Group,unidad,21.35,PR-00552,Araújo
P-048041,BR-00435,Cuidado Personal,Higiene,Image Higiene,Mays Inc,caja,47.1,PR-00552,Araújo
P-048042,BR-00435,Cuidado Personal,Spa,Test Spa,Dixon Ltd,litro,129.86,PR-01468,Cunha e Filhos
P-048043,BR-00435,Cuidado Personal,Spa,Treat Spa,Conner Ltd,unidad,103.45,PR-01282,Vieira
P-048044,BR-00435,Cuidado Personal,Spa,Significant Spa,Lee LLC,litro,80.68,PR-00900,Garcia Ltda.
P-048045,BR-00435,Cuidado Personal,Spa,New Spa,"Gates, Reilly and Cobb",paquete,72.96,PR-01282,Vieira
P-048046,BR-00435,Cuidado Personal,Spa,Wife Spa,Miller-Harper,paquete,52.13,PR-00553,Pinto
P-048047,BR-00435,Cuidado Personal,Spa,Win Spa,Scott-Thomas,unidad,14.83,PR-00900,Garcia Ltda.
P-048048,BR-00435,Cuidado Personal,Nutrición,Of Nutrición,Robinson PLC,unidad,82.13,PR-00732,Pastor Castro - ME
P-048049,BR-00435,Cuidado Personal,Nutrición,Maintain Nutrición,Griffin Ltd,litro,31.89,PR-00732,Pastor Castro - ME
P-048050,BR-00435,Cuidado Personal,Nutrición,Make Nutrición,Reyes Group,unidad,28.44,PR-01406,Montenegro e Filhos
P-048051,BR-00435,Cuidado Personal,Nutrición,Article Nutrición,Burns Ltd,paquete,67.48,PR-00554,Cavalcanti
P-048052,BR-00435,Cuidado Personal,Nutrición,History Nutrición,Gomez LLC,kg,95.06,PR-01406,Montenegro e Filhos
P-048053,BR-00435,Cuidado Personal,Nutrición,Tend Nutrición,Lane-Wheeler,caja,6.14,PR-01406,Montenegro e Filhos
P-048054,BR-00435,Alimentos,Frutas y Verduras,Stay Frutas y Verduras,Harrell Group,unidad,143.35,PR-00748,Pires
P-048055,BR-00435,Alimentos,Frutas y Verduras,Clear Frutas y Verduras,"Smith, Young and Harrison",caja,33.86,PR-01108,Pastor
P-048056,BR-00435,Alimentos,Frutas y Verduras,Sound Frutas y Verduras,"Evans, Guerrero and Ingram",kg,61.59,PR-01467,Sousa
P-048057,BR-00435,Alimentos,Frutas y Verduras,Great Frutas y Verduras,Rodriguez and Sons,kg,32.87,PR-00748,Pires
P-048058,BR-00435,Alimentos,Carnes y Embutidos,Worry Carnes y Embutidos,"Jordan, May and Vazquez",litro,148.73,PR-00524,Rezende
P-048059,BR-00435,Alimentos,Carnes y Embutidos,Most Carnes y Embutidos,"Short, Sullivan and Sellers",litro,123.53,PR-00524,Rezende
P-048060,BR-00435,Alimentos,Carnes y Embutidos,Energy Carnes y Embutidos,Burke-Case,caja,93.39,PR-00524,Rezende
P-048061,BR-00435,Alimentos,Bebidas,Central Bebidas,Brown Group,paquete,43.69,PR-00525,Viana
P-048062,BR-00435,Alimentos,Bebidas,Exist Bebidas,Delacruz and Sons,paquete,45.69,PR-00525,Viana
P-048063,BR-00435,Alimentos,Bebidas,Election Bebidas,Ingram-Cruz,paquete,71.6,PR-00525,Viana
P-048064,BR-00435,Alimentos,Bebidas,Wide Bebidas,"Fitzgerald, Harvey and Green",unidad,87.17,PR-00525,Viana
P-048065,BR-00435,Alimentos,Bebidas,Authority Bebidas,"Dixon, Kim and Medina",litro,69.52,PR-00525,Viana
P-048066,BR-00435,Alimentos,Panadería,Source Panadería,Curtis Inc,paquete,54.81,PR-01308,Garcia Vieira S.A.
P-048067,BR-00435,Alimentos,Panadería,His Panadería,"Pierce, Brown and Bennett",paquete,25.96,PR-00526,Alves
P-048068,BR-00435,Alimentos,Panadería,Threat Panadería,Walker-Brady,litro,45.37,PR-00526,Alves
P-048069,BR-00435,Alimentos,Panadería,Tonight Panadería,Young-Williams,litro,74.39,PR-00941,Nascimento
P-048070,BR-00435,Alimentos,Panadería,Leave Panadería,Jackson LLC,unidad,47.67,PR-00941,Nascimento
P-048071,BR-00435,Alimentos,Comida Congelada,General Comida Congelada,Beck-Johnson,litro,78.7,PR-00527,Novaes
P-048072,BR-00435,Alimentos,Comida Congelada,Economic Comida Congelada,"Mendez, Gomez and Santana",kg,67.35,PR-00527,Novaes
P-048073,BR-00435,Alimentos,Comida Congelada,Mind Comida Congelada,Sharp-Boyd,litro,77.59,PR-00527,Novaes
P-048074,BR-00435,Alimentos,Comida Congelada,Sell Comida Congelada,Davidson Inc,paquete,83.27,PR-01121,Garcia
P-048075,BR-00435,Alimentos,Comida Congelada,Own Comida Congelada,"Lester, Chavez and Ryan",kg,98.39,PR-01121,Garcia
P-048076,BR-00435,Alimentos,Comida Congelada,First Comida Congelada,Watts Inc,unidad,14.17,PR-00527,Novaes
P-048077,BR-00435,Ropa,Moda Hombre,Senior Moda Hombre,Burke-Savage,kg,110.71,PR-00528,Nascimento
P-048078,BR-00435,Ropa,Moda Hombre,High Moda Hombre,Martinez-Cooper,litro,114.24,PR-01373,da Conceição Cassiano S.A.
P-048079,BR-00435,Ropa,Moda Hombre,Single Moda Hombre,Gonzalez-Brown,caja,126.12,PR-00528,Nascimento
P-048080,BR-00435,Ropa,Moda Hombre,Beyond Moda Hombre,Kim-Carlson,caja,78.88,PR-00528,Nascimento
P-048081,BR-00435,Ropa,Moda Mujer,Forward Moda Mujer,"Phillips, Allen and Webb",kg,84.29,PR-00529,Sousa
P-048082,BR-00435,Ropa,Moda Mujer,Region Moda Mujer,Garcia and Sons,kg,93.75,PR-00529,Sousa
P-048083,BR-00435,Ropa,Moda Mujer,Win Moda Mujer,"Rogers, Garza and Davis",kg,87.4,PR-00529,Sousa
P-048084,BR-00435,Ropa,Infantil,Choose Infantil,"Richmond, Johnston and House",kg,97.95,PR-01233,Silveira - ME
P-048085,BR-00435,Ropa,Infantil,Understand Infantil,"Hammond, Jordan and Henry",kg,102.45,PR-00530,Barbosa Silva S/A
P-048086,BR-00435,Ropa,Infantil,Manage Infantil,Rivera Group,kg,14.32,PR-00530,Barbosa Silva S/A
P-048087,BR-00435,Ropa,Infantil,Contain Infantil,"Williams, Trujillo and Carter",litro,18.63,PR-01233,Silveira - ME
P-048088,BR-00435,Ropa,Infantil,Material Infantil,"Howard, Schroeder and Lester",unidad,95.83,PR-01233,Silveira - ME
P-048089,BR-00435,Ropa,Infantil,Be Infantil,"Wright, Richardson and Jones",caja,132.77,PR-01233,Silveira - ME
P-048090,BR-00435,Ropa,Infantil,Would Infantil,Aguilar LLC,litro,97.2,PR-01233,Silveira - ME
P-048091,BR-00435,Ropa,Deportivo,She Deportivo,"Collins, Brown and Jordan",litro,76.08,PR-00842,Ferreira
P-048092,BR-00435,Ropa,Deportivo,Painting Deportivo,Boyd-Chambers,unidad,58.22,PR-01056,Melo S.A.
P-048093,BR-00435,Ropa,Deportivo,Agreement Deportivo,Fernandez-Matthews,caja,61.77,PR-00531,Brito S.A.
P-048094,BR-00435,Ropa,Accesorios,Rule Accesorios,"Johnson, Mcfarland and Spencer",kg,144.95,PR-00532,Casa Grande
P-048095,BR-00435,Ropa,Accesorios,Seat Accesorios,"Smith, Booker and Benson",caja,29.98,PR-00626,Pimenta
P-048096,BR-00435,Ropa,Accesorios,They Accesorios,Torres Inc,litro,71.82,PR-01407,Macedo
P-048097,BR-00435,Ropa,Accesorios,Someone Accesorios,Meadows LLC,caja,71.24,PR-01407,Macedo
P-048098,BR-00435,Ropa,Accesorios,Tonight Accesorios,"Miller, Bowman and Mays",litro,57.78,PR-00626,Pimenta
P-048099,BR-00436,Productos de Limpieza,Desinfectantes,Bring Desinfectantes,Hoffman-Trujillo,kg,27.88,PR-00560,Freitas e Filhos
P-048100,BR-00436,Productos de Limpieza,Desinfectantes,Mission Desinfectantes,Durham-Rivera,caja,73.18,PR-00560,Freitas e Filhos
P-048101,BR-00436,Productos de Limpieza,Desinfectantes,Successful Desinfectantes,"Stevens, Meyers and Ellis",caja,101.15,PR-00560,Freitas e Filhos
P-048102,BR-00436,Productos de Limpieza,Desinfectantes,Guy Desinfectantes,"Johnson, Keller and Washington",caja,49.86,PR-00560,Freitas e Filhos
P-048103,BR-00436,Productos de Limpieza,Desinfectantes,Result Desinfectantes,Huff-Cooley,litro,80.98,PR-00560,Freitas e Filhos
P-048104,BR-00436,Productos de Limpieza,Desinfectantes,Major Desinfectantes,Ruiz-Ferguson,kg,100.6,PR-00560,Freitas e Filhos
P-048105,BR-00436,Productos de Limpieza,Detergentes,Friend Detergentes,Torres LLC,litro,99.7,PR-00561,da Rocha Moraes S/A
P-048106,BR-00436,Productos de Limpieza,Detergentes,Method Detergentes,"Ray, Leblanc and Brown",litro,5.8,PR-00561,da Rocha Moraes S/A
P-048107,BR-00436,Productos de Limpieza,Detergentes,Half Detergentes,Clark-Perez,caja,82.51,PR-00561,da Rocha Moraes S/A
P-048108,BR-00436,Productos de Limpieza,Detergentes,Prevent Detergentes,Patterson-Garcia,caja,39.39,PR-00561,da Rocha Moraes S/A
P-048109,BR-00436,Productos de Limpieza,Ambientadores,Practice Ambientadores,"Mccoy, Mccarthy and Yates",litro,29.96,PR-00562,da Cruz
P-048110,BR-00436,Productos de Limpieza,Ambientadores,Why Ambientadores,Shepard-Lee,kg,98.12,PR-00562,da Cruz
P-048111,BR-00436,Productos de Limpieza,Ambientadores,Card Ambientadores,Ortiz-Hill,litro,20.28,PR-00562,da Cruz
P-048112,BR-00436,Productos de Limpieza,Limpiadores multiusos,Road Limpiadores multiusos,Barnes Inc,unidad,141.77,PR-01091,Mendes S.A.
P-048113,BR-00436,Productos de Limpieza,Limpiadores multiusos,Bring Limpiadores multiusos,"Rodriguez, Fleming and Fernandez",kg,126.65,PR-01091,Mendes S.A.
P-048114,BR-00436,Productos de Limpieza,Limpiadores multiusos,Accept Limpiadores multiusos,Mathews-Robinson,litro,25.79,PR-00735,Oliveira
P-048115,BR-00436,Productos de Limpieza,Limpiadores multiusos,Job Limpiadores multiusos,Chan-Lewis,caja,131.68,PR-01091,Mendes S.A.
P-048116,BR-00436,Productos de Limpieza,Limpiadores multiusos,Middle Limpiadores multiusos,Reynolds and Sons,caja,53.34,PR-00563,Sampaio
P-048117,BR-00436,Productos de Limpieza,Limpiadores multiusos,South Limpiadores multiusos,Rojas-Bray,paquete,95.83,PR-00735,Oliveira
P-048118,BR-00436,Productos de Limpieza,Limpiadores multiusos,Family Limpiadores multiusos,Montgomery Inc,kg,114.79,PR-00563,Sampaio
P-048119,BR-00436,Productos de Limpieza,Escobas y utensilios,Tell Escobas y utensilios,Richards PLC,paquete,55.68,PR-01348,Caldeira
P-048120,BR-00436,Productos de Limpieza,Escobas y utensilios,Note Escobas y utensilios,Carlson-Alvarez,kg,75.33,PR-01348,Caldeira
P-048121,BR-00436,Productos de Limpieza,Escobas y utensilios,Notice Escobas y utensilios,Richardson-Jacobson,unidad,97.64,PR-01348,Caldeira
P-048122,BR-00436,Productos de Limpieza,Escobas y utensilios,Table Escobas y utensilios,Myers-Buchanan,kg,44.75,PR-00564,Cassiano Fogaça - ME
P-048123,BR-00436,Cuidado Personal,Cosméticos,Today Cosméticos,Torres-Romero,kg,3.31,PR-00550,Cassiano
P-048124,BR-00436,Cuidado Personal,Cosméticos,Success Cosméticos,Reed LLC,kg,99.01,PR-00550,Cassiano
P-048125,BR-00436,Cuidado Personal,Cosméticos,Activity Cosméticos,Parks-Riddle,caja,10.04,PR-00550,Cassiano
P-048126,BR-00436,Cuidado Personal,Cosméticos,Risk Cosméticos,"Hines, Oconnor and Moody",litro,143.49,PR-00550,Cassiano
