fidelizacion_id,client_id,nivel,puntos_acumulados,beneficios,fecha_ultima_actividad
FD-07137,CL-07137,Plata,1858,10% en bebidas y envíos gratis,2025-06-19
FD-07138,CL-07138,Bronce,4915,5% descuento en snacks,2025-08-08
FD-07139,CL-07139,Bronce,242,5% descuento en snacks,2025-07-15
FD-07140,CL-07140,Bronce,1519,5% descuento en snacks,2025-07-20
FD-07141,CL-07141,Bronce,393,5% descuento en snacks,2025-06-02
FD-07142,CL-07142,Bronce,3388,5% descuento en snacks,2025-08-05
FD-07143,CL-07143,Plata,3556,10% en bebidas y envíos gratis,2025-07-11
FD-07144,CL-07144,Plata,4749,10% en bebidas y envíos gratis,2025-07-27
FD-07145,CL-07145,Platino,564,20% en todo + regalos exclusivos,2025-07-15
FD-07146,CL-07146,Bronce,2638,5% descuento en snacks,2025-08-02
FD-07147,CL-07147,Oro,986,15% en todo + acceso anticipado,2025-06-19
FD-07148,CL-07148,Plata,1570,10% en bebidas y envíos gratis,2025-06-15
FD-07149,CL-07149,Platino,4949,20% en todo + regalos exclusivos,2025-07-17
FD-07150,CL-07150,Oro,4788,15% en todo + acceso anticipado,2025-07-19
FD-07151,CL-07151,Bronce,393,5% descuento en snacks,2025-07-27
FD-07152,CL-07152,Bronce,1768,5% descuento en snacks,2025-08-17
FD-07153,CL-07153,Bronce,4118,5% descuento en snacks,2025-06-20
FD-07154,CL-07154,Platino,2966,20% en todo + regalos exclusivos,2025-06-06
FD-07155,CL-07155,Bronce,3655,5% descuento en snacks,2025-07-19
FD-07156,CL-07156,Plata,2445,10% en bebidas y envíos gratis,2025-07-20
FD-07157,CL-07157,Bronce,466,5% descuento en snacks,2025-06-05
FD-07158,CL-07158,Bronce,496,5% descuento en snacks,2025-08-17
FD-07159,CL-07159,Bronce,2764,5% descuento en snacks,2025-06-09
FD-07160,CL-07160,Oro,3897,15% en todo + acceso anticipado,2025-08-08
FD-07161,CL-07161,Oro,4413,15% en todo + acceso anticipado,2025-07-03
FD-07162,CL-07162,Bronce,2056,5% descuento en snacks,2025-06-25
FD-07163,CL-07163,Bronce,4464,5% descuento en snacks,2025-08-06
FD-07164,CL-07164,Oro,2358,15% en todo + acceso anticipado,2025-05-24
FD-07165,CL-07165,Plata,2056,10% en bebidas y envíos gratis,2025-07-04
FD-07166,CL-07166,Oro,2504,15% en todo + acceso anticipado,2025-06-09
FD-07167,CL-07167,Plata,2901,10% en bebidas y envíos gratis,2025-06-08
FD-07168,CL-07168,Oro,2898,15% en todo + acceso anticipado,2025-07-29
FD-07169,CL-07169,Bronce,4141,5% descuento en snacks,2025-05-29
FD-07170,CL-07170,Oro,1329,15% en todo + acceso anticipado,2025-06-01
FD-07171,CL-07171,Plata,1442,10% en bebidas y envíos gratis,2025-05-31
FD-07172,CL-07172,Bronce,2876,5% descuento en snacks,2025-07-25
FD-07173,CL-07173,Oro,1579,15% en todo + acceso anticipado,2025-05-24
FD-07174,CL-07174,Bronce,4663,5% descuento en snacks,2025-06-21
FD-07175,CL-07175,Bronce,3751,5% descuento en snacks,2025-06-03
FD-07176,CL-07176,Plata,2598,10% en bebidas y envíos gratis,2025-08-20
FD-07177,CL-07177,Plata,4413,10% en bebidas y envíos gratis,2025-07-02
FD-07178,CL-07178,Bronce,447,5% descuento en snacks,2025-06-29
FD-07179,CL-07179,Bronce,3994,5% descuento en snacks,2025-06-12
FD-07180,CL-07180,Plata,516,10% en bebidas y envíos gratis,2025-06-22
FD-07181,CL-07181,Bronce,3052,5% descuento en snacks,2025-08-05
FD-07182,CL-07182,Bronce,1123,5% descuento en snacks,2025-08-07
FD-07183,CL-07183,Plata,4426,10% en bebidas y envíos gratis,2025-08-01
FD-07184,CL-07184,Plata,2459,10% en bebidas y envíos gratis,2025-08-16
FD-07185,CL-07185,Plata,3546,10% en bebidas y envíos gratis,2025-06-03
FD-07186,CL-07186,Bronce,3590,5% descuento en snacks,2025-08-23
FD-07187,CL-07187,Bronce,3565,5% descuento en snacks,2025-06-11
FD-07188,CL-07188,Plata,2063,10% en bebidas y envíos gratis,2025-06-13
FD-07189,CL-07189,Bronce,167,5% descuento en snacks,2025-08-05
FD-07190,CL-07190,Bronce,524,5% descuento en snacks,2025-06-20
FD-07191,CL-07191,Oro,260,15% en todo + acceso anticipado,2025-05-28
FD-07192,CL-07192,Oro,3914,15% en todo + acceso anticipado,2025-06-08
FD-07193,CL-07193,Plata,366,10% en bebidas y envíos gratis,2025-06-03
FD-07194,CL-07194,Plata,4060,10% en bebidas y envíos gratis,2025-06-17
FD-07195,CL-07195,Bronce,1381,5% descuento en snacks,2025-08-20
FD-07196,CL-07196,Oro,4349,15% en todo + acceso anticipado,2025-05-27
FD-07197,CL-07197,Bronce,4264,5% descuento en snacks,2025-07-28
FD-07198,CL-07198,Bronce,1389,5% descuento en snacks,2025-06-19
FD-07199,CL-07199,Plata,3007,10% en bebidas y envíos gratis,2025-06-10
FD-07200,CL-07200,Bronce,1406,5% descuento en snacks,2025-05-29
FD-07201,CL-07201,Bronce,2826,5% descuento en snacks,2025-08-01
FD-07202,CL-07202,Oro,2237,15% en todo + acceso anticipado,2025-08-06
FD-07203,CL-07203,Bronce,3179,5% descuento en snacks,2025-07-09
FD-07204,CL-07204,Plata,4378,10% en bebidas y envíos gratis,2025-05-30
FD-07205,CL-07205,Plata,2263,10% en bebidas y envíos gratis,2025-07-30
FD-07206,CL-07206,Bronce,751,5% descuento en snacks,2025-06-01
FD-07207,CL-07207,Bronce,4148,5% descuento en snacks,2025-06-10
FD-07208,CL-07208,Plata,151,10% en bebidas y envíos gratis,2025-08-21
FD-07209,CL-07209,Bronce,4609,5% descuento en snacks,2025-06-04
FD-07210,CL-07210,Oro,887,15% en todo + acceso anticipado,2025-06-05
FD-07211,CL-07211,Bronce,2141,5% descuento en snacks,2025-07-02
FD-07212,CL-07212,Oro,1846,15% en todo + acceso anticipado,2025-08-22
FD-07213,CL-07213,Bronce,3657,5% descuento en snacks,2025-08-11
FD-07214,CL-07214,Oro,2619,15% en todo + acceso anticipado,2025-07-05
FD-07215,CL-07215,Bronce,1073,5% descuento en snacks,2025-07-07
FD-07216,CL-07216,Plata,1077,10% en bebidas y envíos gratis,2025-06-13
FD-07217,CL-07217,Platino,2148,20% en todo + regalos exclusivos,2025-07-05
FD-07218,CL-07218,Plata,2219,10% en bebidas y envíos gratis,2025-05-26
FD-07219,CL-07219,Plata,4041,10% en bebidas y envíos gratis,2025-08-16
FD-07220,CL-07220,Bronce,515,5% descuento en snacks,2025-06-16
FD-07221,CL-07221,Bronce,2566,5% descuento en snacks,2025-08-02
FD-07222,CL-07222,Plata,3204,10% en bebidas y envíos gratis,2025-07-06
FD-07223,CL-07223,Bronce,4250,5% descuento en snacks,2025-07-20
FD-07224,CL-07224,Bronce,4725,5% descuento en snacks,2025-05-24
FD-07225,CL-07225,Bronce,4657,5% descuento en snacks,2025-05-25
FD-07226,CL-07226,Oro,4112,15% en todo + acceso anticipado,2025-06-26
FD-07227,CL-07227,Bronce,3339,5% descuento en snacks,2025-08-09
FD-07228,CL-07228,Plata,4666,10% en bebidas y envíos gratis,2025-07-15
FD-07229,CL-07229,Bronce,3932,5% descuento en snacks,2025-06-26
FD-07230,CL-07230,Bronce,276,5% descuento en snacks,2025-06-07
FD-07231,CL-07231,Plata,2468,10% en bebidas y envíos gratis,2025-07-01
FD-07232,CL-07232,Plata,407,10% en bebidas y envíos gratis,2025-06-09
FD-07233,CL-07233,Plata,1218,10% en bebidas y envíos gratis,2025-05-27
FD-07234,CL-07234,Bronce,3726,5% descuento en snacks,2025-08-19
FD-07235,CL-07235,Bronce,1417,5% descuento en snacks,2025-07-27
FD-07236,CL-07236,Bronce,2227,5% descuento en snacks,2025-06-21
FD-07237,CL-07237,Bronce,4541,5% descuento en snacks,2025-05-26
FD-07238,CL-07238,Plata,4597,10% en bebidas y envíos gratis,2025-08-20
FD-07239,CL-07239,Bronce,297,5% descuento en snacks,2025-05-24
FD-07240,CL-07240,Bronce,2955,5% descuento en snacks,2025-08-05
FD-07241,CL-07241,Plata,4951,10% en bebidas y envíos gratis,2025-05-26
FD-07242,CL-07242,Oro,1484,15% en todo + acceso anticipado,2025-06-07
FD-07243,CL-07243,Plata,340,10% en bebidas y envíos gratis,2025-06-29
FD-07244,CL-07244,Plata,4137,10% en bebidas y envíos gratis,2025-06-11
FD-07245,CL-07245,Bronce,4504,5% descuento en snacks,2025-06-29
FD-07246,CL-07246,Oro,888,15% en todo + acceso anticipado,2025-08-18
FD-07247,CL-07247,Plata,4455,10% en bebidas y envíos gratis,2025-08-16
FD-07248,CL-07248,Plata,660,10% en bebidas y envíos gratis,2025-06-18
FD-07249,CL-07249,Plata,1856,10% en bebidas y envíos gratis,2025-08-02
FD-07250,CL-07250,Plata,1563,10% en bebidas y envíos gratis,2025-08-16
FD-07251,CL-07251,Bronce,2906,5% descuento en snacks,2025-07-28
FD-07252,CL-07252,Plata,2313,10% en bebidas y envíos gratis,2025-07-20
FD-07253,CL-07253,Bronce,153,5% descuento en snacks,2025-08-01
FD-07254,CL-07254,Platino,301,20% en todo + regalos exclusivos,2025-07-22
FD-07255,CL-07255,Bronce,2258,5% descuento en snacks,2025-05-24
FD-07256,CL-07256,Bronce,2974,5% descuento en snacks,2025-08-02
FD-07257,CL-07257,Plata,4994,10% en bebidas y envíos gratis,2025-07-22
FD-07258,CL-07258,Bronce,3076,5% descuento en snacks,2025-08-21
FD-07259,CL-07259,Bronce,3908,5% descuento en snacks,2025-07-04
FD-07260,CL-07260,Oro,4387,15% en todo + acceso anticipado,2025-08-18
FD-07261,CL-07261,Bronce,4847,5% descuento en snacks,2025-08-13
FD-07262,CL-07262,Bronce,3669,5% descuento en snacks,2025-08-22
FD-07263,CL-07263,Bronce,3067,5% descuento en snacks,2025-08-02
FD-07264,CL-07264,Bronce,1030,5% descuento en snacks,2025-08-04
FD-07265,CL-07265,Bronce,4257,5% descuento en snacks,2025-08-09
FD-07266,CL-07266,Bronce,238,5% descuento en snacks,2025-07-31
FD-07267,CL-07267,Bronce,3293,5% descuento en snacks,2025-07-04
FD-07268,CL-07268,Bronce,561,5% descuento en snacks,2025-07-05
FD-07269,CL-07269,Bronce,4143,5% descuento en snacks,2025-06-08
FD-07270,CL-07270,Bronce,566,5% descuento en snacks,2025-08-06
FD-07271,CL-07271,Bronce,4454,5% descuento en snacks,2025-06-21
FD-07272,CL-07272,Bronce,4027,5% descuento en snacks,2025-07-09
FD-07273,CL-07273,Plata,2388,10% en bebidas y envíos gratis,2025-08-03
FD-07274,CL-07274,Plata,4553,10% en bebidas y envíos gratis,2025-05-27
FD-07275,CL-07275,Bronce,3398,5% descuento en snacks,2025-08-21
FD-07276,CL-07276,Oro,3876,15% en todo + acceso anticipado,2025-07-01
FD-07277,CL-07277,Plata,4554,10% en bebidas y envíos gratis,2025-07-21
FD-07278,CL-07278,Bronce,1052,5% descuento en snacks,2025-07-24
FD-07279,CL-07279,Plata,4242,10% en bebidas y envíos gratis,2025-06-14
FD-07280,CL-07280,Bronce,2969,5% descuento en snacks,2025-07-10
FD-07281,CL-07281,Plata,3025,10% en bebidas y envíos gratis,2025-07-26
FD-07282,CL-07282,Bronce,2689,5% descuento en snacks,2025-05-29
FD-07283,CL-07283,Plata,564,10% en bebidas y envíos gratis,2025-07-15
FD-07284,CL-07284,Bronce,4036,5% descuento en snacks,2025-06-12
FD-07285,CL-07285,Plata,2567,10% en bebidas y envíos gratis,2025-08-13
FD-07286,CL-07286,Bronce,4791,5% descuento en snacks,2025-07-01
FD-07287,CL-07287,Oro,1648,15% en todo + acceso anticipado,2025-08-04
FD-07288,CL-07288,Plata,452,10% en bebidas y envíos gratis,2025-06-19
FD-07289,CL-07289,Bronce,1720,5% descuento en snacks,2025-06-18
FD-07290,CL-07290,Bronce,280,5% descuento en snacks,2025-07-04
FD-07291,CL-07291,Bronce,1267,5% descuento en snacks,2025-06-08
FD-07292,CL-07292,Plata,2427,10% en bebidas y envíos gratis,2025-06-13
FD-07293,CL-07293,Bronce,2012,5% descuento en snacks,2025-06-26
FD-07294,CL-07294,Bronce,1427,5% descuento en snacks,2025-05-24
FD-07295,CL-07295,Bronce,3791,5% descuento en snacks,2025-06-23
FD-07296,CL-07296,Plata,3014,10% en bebidas y envíos gratis,2025-05-24
FD-07297,CL-07297,Bronce,1911,5% descuento en snacks,2025-06-13
FD-07298,CL-07298,Plata,3773,10% en bebidas y envíos gratis,2025-07-15
FD-07299,CL-07299,Plata,1463,10% en bebidas y envíos gratis,2025-06-24
FD-07300,CL-07300,Bronce,2144,5% descuento en snacks,2025-07-29
FD-07301,CL-07301,Plata,1932,10% en bebidas y envíos gratis,2025-07-29
FD-07302,CL-07302,Bronce,679,5% descuento en snacks,2025-06-06
FD-07303,CL-07303,Oro,1325,15% en todo + acceso anticipado,2025-06-22
FD-07304,CL-07304,Bronce,3168,5% descuento en snacks,2025-06-21
FD-07305,CL-07305,Bronce,3903,5% descuento en snacks,2025-07-25
FD-07306,CL-07306,Bronce,1503,5% descuento en snacks,2025-07-11
FD-07307,CL-07307,Bronce,437,5% descuento en snacks,2025-06-03
FD-07308,CL-07308,Plata,4020,10% en bebidas y envíos gratis,2025-06-10
FD-07309,CL-07309,Bronce,2601,5% descuento en snacks,2025-06-30
FD-07310,CL-07310,Plata,849,10% en bebidas y envíos gratis,2025-07-14
FD-07311,CL-07311,Platino,2836,20% en todo + regalos exclusivos,2025-07-04
FD-07312,CL-07312,Plata,1964,10% en bebidas y envíos gratis,2025-07-25
FD-07313,CL-07313,Bronce,3809,5% descuento en snacks,2025-07-21
FD-07314,CL-07314,Plata,1920,10% en bebidas y envíos gratis,2025-06-04
FD-07315,CL-07315,Bronce,4132,5% descuento en snacks,2025-06-10
FD-07316,CL-07316,Bronce,2666,5% descuento en snacks,2025-07-28
FD-07317,CL-07317,Bronce,3157,5% descuento en snacks,2025-06-23
FD-07318,CL-07318,Platino,2476,20% en todo + regalos exclusivos,2025-08-11
FD-07319,CL-07319,Bronce,872,5% descuento en snacks,2025-07-14
FD-07320,CL-07320,Oro,2636,15% en todo + acceso anticipado,2025-07-23
FD-07321,CL-07321,Bronce,4951,5% descuento en snacks,2025-07-09
FD-07322,CL-07322,Plata,2383,10% en bebidas y envíos gratis,2025-08-07
FD-07323,CL-07323,Plata,4720,10% en bebidas y envíos gratis,2025-06-06
FD-07324,CL-07324,Oro,679,15% en todo + acceso anticipado,2025-08-05
FD-07325,CL-07325,Bronce,3783,5% descuento en snacks,2025-07-08
FD-07326,CL-07326,Bronce,239,5% descuento en snacks,2025-08-22
FD-07327,CL-07327,Bronce,4604,5% descuento en snacks,2025-08-18
FD-07328,CL-07328,Oro,2522,15% en todo + acceso anticipado,2025-06-10
FD-07329,CL-07329,Oro,3364,15% en todo + acceso anticipado,2025-07-05
FD-07330,CL-07330,Plata,3523,10% en bebidas y envíos gratis,2025-08-19
FD-07331,CL-07331,Platino,1424,20% en todo + regalos exclusivos,2025-06-22
FD-07332,CL-07332,Plata,3350,10% en bebidas y envíos gratis,2025-06-18
FD-07333,CL-07333,Bronce,3251,5% descuento en snacks,2025-06-28
FD-07334,CL-07334,Bronce,707,5% descuento en snacks,2025-06-17
FD-07335,CL-07335,Plata,940,10% en bebidas y envíos gratis,2025-07-23
FD-07336,CL-07336,Bronce,1860,5% descuento en snacks,2025-08-16
FD-07337,CL-07337,Oro,3787,15% en todo + acceso anticipado,2025-08-09
FD-07338,CL-07338,Plata,1405,10% en bebidas y envíos gratis,2025-06-04
FD-07339,CL-07339,Plata,577,10% en bebidas y envíos gratis,2025-08-01
FD-07340,CL-07340,Plata,4479,10% en bebidas y envíos gratis,2025-07-25
FD-07341,CL-07341,Plata,4165,10% en bebidas y envíos gratis,2025-08-01
FD-07342,CL-07342,Plata,1810,10% en bebidas y envíos gratis,2025-06-30
FD-07343,CL-07343,Plata,4538,10% en bebidas y envíos gratis,2025-06-01
FD-07344,CL-07344,Bronce,2514,5% descuento en snacks,2025-07-03
FD-07345,CL-07345,Oro,3447,15% en todo + acceso anticipado,2025-06-17
FD-07346,CL-07346,Oro,3404,15% en todo + acceso anticipado,2025-06-08
FD-07347,CL-07347,Bronce,145,5% descuento en snacks,2025-06-26
FD-07348,CL-07348,Platino,951,20% en todo + regalos exclusivos,2025-07-13
FD-07349,CL-07349,Oro,4946,15% en todo + acceso anticipado,2025-05-24
FD-07350,CL-07350,Bronce,1654,5% descuento en snacks,2025-07-20
FD-07351,CL-07351,Plata,4455,10% en bebidas y envíos gratis,2025-08-05
FD-07352,CL-07352,Bronce,3187,5% descuento en snacks,2025-08-02
FD-07353,CL-07353,Bronce,3335,5% descuento en snacks,2025-07-16
FD-07354,CL-07354,Oro,1289,15% en todo + acceso anticipado,2025-07-17
FD-07355,CL-07355,Plata,4378,10% en bebidas y envíos gratis,2025-07-30
FD-07356,CL-07356,Plata,299,10% en bebidas y envíos gratis,2025-06-08
FD-07357,CL-07357,Plata,2123,10% en bebidas y envíos gratis,2025-08-12
FD-07358,CL-07358,Oro,1057,15% en todo + acceso anticipado,2025-07-13
FD-07359,CL-07359,Oro,3989,15% en todo + acceso anticipado,2025-07-18
FD-07360,CL-07360,Plata,1724,10% en bebidas y envíos gratis,2025-08-09
FD-07361,CL-07361,Plata,2803,10% en bebidas y envíos gratis,2025-07-01
FD-07362,CL-07362,Plata,752,10% en bebidas y envíos gratis,2025-08-03
FD-07363,CL-07363,Oro,384,15% en todo + acceso anticipado,2025-08-22
FD-07364,CL-07364,Oro,2322,15% en todo + acceso anticipado,2025-07-14
FD-07365,CL-07365,Bronce,3153,5% descuento en snacks,2025-08-05
FD-07366,CL-07366,Plata,1926,10% en bebidas y envíos gratis,2025-08-01
FD-07367,CL-07367,Bronce,2302,5% descuento en snacks,2025-06-04
FD-07368,CL-07368,Platino,2901,20% en todo + regalos exclusivos,2025-08-01
FD-07369,CL-07369,Bronce,1584,5% descuento en snacks,2025-07-19
FD-07370,CL-07370,Bronce,1871,5% descuento en snacks,2025-06-12
FD-07371,CL-07371,Platino,1398,20% en todo + regalos exclusivos,2025-07-21
FD-07372,CL-07372,Plata,1199,10% en bebidas y envíos gratis,2025-06-13
FD-07373,CL-07373,Bronce,439,5% descuento en snacks,2025-07-04
FD-07374,CL-07374,Platino,3580,20% en todo + regalos exclusivos,2025-07-02
FD-07375,CL-07375,Plata,2240,10% en bebidas y envíos gratis,2025-07-17
FD-07376,CL-07376,Plata,4650,10% en bebidas y envíos gratis,2025-08-18
FD-07377,CL-07377,Bronce,4542,5% descuento en snacks,2025-07-20
FD-07378,CL-07378,Bronce,1982,5% descuento en snacks,2025-06-23
FD-07379,CL-07379,Oro,775,15% en todo + acceso anticipado,2025-08-22
FD-07380,CL-07380,Bronce,3201,5% descuento en snacks,2025-08-13
FD-07381,CL-07381,Plata,4925,10% en bebidas y envíos gratis,2025-05-26
FD-07382,CL-07382,Bronce,661,5% descuento en snacks,2025-07-17
FD-07383,CL-07383,Bronce,4970,5% descuento en snacks,2025-08-18
FD-07384,CL-07384,Bronce,1517,5% descuento en snacks,2025-08-08
FD-07385,CL-07385,Plata,4825,10% en bebidas y envíos gratis,2025-05-31
FD-07386,CL-07386,Plata,3131,10% en bebidas y envíos gratis,2025-06-20
FD-07387,CL-07387,Bronce,4776,5% descuento en snacks,2025-07-05
FD-07388,CL-07388,Bronce,4891,5% descuento en snacks,2025-08-02
FD-07389,CL-07389,Plata,746,10% en bebidas y envíos gratis,2025-07-27
FD-07390,CL-07390,Bronce,2544,5% descuento en snacks,2025-07-12
FD-07391,CL-07391,Oro,309,15% en todo + acceso anticipado,2025-07-06
FD-07392,CL-07392,Platino,3315,20% en todo + regalos exclusivos,2025-07-26
FD-07393,CL-07393,Bronce,356,5% descuento en snacks,2025-08-02
FD-07394,CL-07394,Oro,2381,15% en todo + acceso anticipado,2025-07-10
FD-07395,CL-07395,Oro,4453,15% en todo + acceso anticipado,2025-06-12
FD-07396,CL-07396,Bronce,340,5% descuento en snacks,2025-08-23
FD-07397,CL-07397,Bronce,1407,5% descuento en snacks,2025-06-25
FD-07398,CL-07398,Bronce,3520,5% descuento en snacks,2025-05-25
FD-07399,CL-07399,Oro,1054,15% en todo + acceso anticipado,2025-08-05
FD-07400,CL-07400,Plata,1163,10% en bebidas y envíos gratis,2025-08-10
FD-07401,CL-07401,Bronce,1807,5% descuento en snacks,2025-07-03
FD-07402,CL-07402,Plata,2447,10% en bebidas y envíos gratis,2025-06-07
FD-07403,CL-07403,Bronce,2986,5% descuento en snacks,2025-06-26
FD-07404,CL-07404,Oro,943,15% en todo + acceso anticipado,2025-08-11
FD-07405,CL-07405,Oro,187,15% en todo + acceso anticipado,2025-06-20
FD-07406,CL-07406,Bronce,3839,5% descuento en snacks,2025-07-17
FD-07407,CL-07407,Bronce,739,5% descuento en snacks,2025-06-02
FD-07408,CL-07408,Bronce,374,5% descuento en snacks,2025-07-21
FD-07409,CL-07409,Plata,3938,10% en bebidas y envíos gratis,2025-06-06
FD-07410,CL-07410,Bronce,4390,5% descuento en snacks,2025-05-31
FD-07411,CL-07411,Oro,2797,15% en todo + acceso anticipado,2025-06-26
FD-07412,CL-07412,Plata,4951,10% en bebidas y envíos gratis,2025-08-04
FD-07413,CL-07413,Bronce,3085,5% descuento en snacks,2025-07-30
FD-07414,CL-07414,Bronce,3589,5% descuento en snacks,2025-07-31
FD-07415,CL-07415,Oro,3254,15% en todo + acceso anticipado,2025-07-27
FD-07416,CL-07416,Bronce,4589,5% descuento en snacks,2025-06-30
FD-07417,CL-07417,Plata,950,10% en bebidas y envíos gratis,2025-06-28
FD-07418,CL-07418,Plata,2567,10% en bebidas y envíos gratis,2025-08-13
FD-07419,CL-07419,Oro,477,15% en todo + acceso anticipado,2025-06-13
FD-07420,CL-07420,Bronce,181,5% descuento en snacks,2025-08-16
FD-07421,CL-07421,Plata,1343,10% en bebidas y envíos gratis,2025-07-07
FD-07422,CL-07422,Plata,2284,10% en bebidas y envíos gratis,2025-06-04
FD-07423,CL-07423,Plata,2036,10% en bebidas y envíos gratis,2025-06-10
FD-07424,CL-07424,Bronce,1952,5% descuento en snacks,2025-06-12
FD-07425,CL-07425,Bronce,2552,5% descuento en snacks,2025-06-01
FD-07426,CL-07426,Bronce,541,5% descuento en snacks,2025-08-01
FD-07427,CL-07427,Platino,1554,20% en todo + regalos exclusivos,2025-07-16
FD-07428,CL-07428,Plata,333,10% en bebidas y envíos gratis,2025-08-13
FD-07429,CL-07429,Plata,3980,10% en bebidas y envíos gratis,2025-06-13
FD-07430,CL-07430,Plata,2730,10% en bebidas y envíos gratis,2025-06-06
FD-07431,CL-07431,Plata,1474,10% en bebidas y envíos gratis,2025-08-01
FD-07432,CL-07432,Plata,688,10% en bebidas y envíos gratis,2025-06-23
FD-07433,CL-07433,Bronce,558,5% descuento en snacks,2025-06-12
FD-07434,CL-07434,Plata,4165,10% en bebidas y envíos gratis,2025-06-06
FD-07435,CL-07435,Bronce,4012,5% descuento en snacks,2025-07-01
FD-07436,CL-07436,Oro,4652,15% en todo + acceso anticipado,2025-07-03
FD-07437,CL-07437,Bronce,3316,5% descuento en snacks,2025-07-29
FD-07438,CL-07438,Bronce,1010,5% descuento en snacks,2025-07-03
FD-07439,CL-07439,Plata,379,10% en bebidas y envíos gratis,2025-08-21
FD-07440,CL-07440,Plata,3712,10% en bebidas y envíos gratis,2025-08-03
FD-07441,CL-07441,Oro,1127,15% en todo + acceso anticipado,2025-07-07
FD-07442,CL-07442,Plata,3192,10% en bebidas y envíos gratis,2025-05-27
FD-07443,CL-07443,Plata,4367,10% en bebidas y envíos gratis,2025-08-03
FD-07444,CL-07444,Oro,2221,15% en todo + acceso anticipado,2025-06-17
FD-07445,CL-07445,Plata,1360,10% en bebidas y envíos gratis,2025-08-04
FD-07446,CL-07446,Bronce,3429,5% descuento en snacks,2025-07-01
FD-07447,CL-07447,Oro,2641,15% en todo + acceso anticipado,2025-08-08
FD-07448,CL-07448,Oro,4750,15% en todo + acceso anticipado,2025-06-13
FD-07449,CL-07449,Bronce,4473,5% descuento en snacks,2025-06-14
FD-07450,CL-07450,Oro,4186,15% en todo + acceso anticipado,2025-07-29
FD-07451,CL-07451,Bronce,3389,5% descuento en snacks,2025-07-27
FD-07452,CL-07452,Bronce,2770,5% descuento en snacks,2025-06-18
FD-07453,CL-07453,Bronce,894,5% descuento en snacks,2025-05-28
FD-07454,CL-07454,Plata,1355,10% en bebidas y envíos gratis,2025-06-08
FD-07455,CL-07455,Plata,1367,10% en bebidas y envíos gratis,2025-06-01
FD-07456,CL-07456,Bronce,2064,5% descuento en snacks,2025-08-21
FD-07457,CL-07457,Plata,1368,10% en bebidas y envíos gratis,2025-07-28
FD-07458,CL-07458,Plata,3898,10% en bebidas y envíos gratis,2025-08-06
FD-07459,CL-07459,Bronce,1056,5% descuento en snacks,2025-06-21
FD-07460,CL-07460,Plata,549,10% en bebidas y envíos gratis,2025-06-21
FD-07461,CL-07461,Bronce,3592,5% descuento en snacks,2025-08-07
FD-07462,CL-07462,Oro,639,15% en todo + acceso anticipado,2025-07-16
FD-07463,CL-07463,Oro,3340,15% en todo + acceso anticipado,2025-08-20
FD-07464,CL-07464,Bronce,873,5% descuento en snacks,2025-06-05
FD-07465,CL-07465,Bronce,2192,5% descuento en snacks,2025-06-25
FD-07466,CL-07466,Platino,4587,20% en todo + regalos exclusivos,2025-06-13
FD-07467,CL-07467,Plata,1615,10% en bebidas y envíos gratis,2025-06-22
FD-07468,CL-07468,Bronce,1386,5% descuento en snacks,2025-07-23
FD-07469,CL-07469,Plata,4134,10% en bebidas y envíos gratis,2025-07-17
FD-07470,CL-07470,Bronce,1650,5% descuento en snacks,2025-06-16
FD-07471,CL-07471,Bronce,3441,5% descuento en snacks,2025-07-08
FD-07472,CL-07472,Plata,3129,10% en bebidas y envíos gratis,2025-08-01
FD-07473,CL-07473,Plata,2912,10% en bebidas y envíos gratis,2025-08-01
FD-07474,CL-07474,Bronce,1584,5% descuento en snacks,2025-06-02
FD-07475,CL-07475,Bronce,3295,5% descuento en snacks,2025-06-12
FD-07476,CL-07476,Bronce,2574,5% descuento en snacks,2025-06-02
FD-07477,CL-07477,Bronce,2793,5% descuento en snacks,2025-07-22
FD-07478,CL-07478,Plata,2566,10% en bebidas y envíos gratis,2025-07-05
FD-07479,CL-07479,Platino,1144,20% en todo + regalos exclusivos,2025-06-11
FD-07480,CL-07480,Plata,3059,10% en bebidas y envíos gratis,2025-08-02
FD-07481,CL-07481,Bronce,1965,5% descuento en snacks,2025-07-19
FD-07482,CL-07482,Plata,2782,10% en bebidas y envíos gratis,2025-08-12
FD-07483,CL-07483,Plata,2356,10% en bebidas y envíos gratis,2025-06-27
FD-07484,CL-07484,Bronce,469,5% descuento en snacks,2025-07-25
FD-07485,CL-07485,Bronce,262,5% descuento en snacks,2025-07-30
FD-07486,CL-07486,Plata,3723,10% en bebidas y envíos gratis,2025-06-20
FD-07487,CL-07487,Plata,278,10% en bebidas y envíos gratis,2025-07-12
FD-07488,CL-07488,Bronce,2275,5% descuento en snacks,2025-08-16
FD-07489,CL-07489,Plata,2920,10% en bebidas y envíos gratis,2025-06-14
FD-07490,CL-07490,Bronce,318,5% descuento en snacks,2025-07-05
FD-07491,CL-07491,Plata,4004,10% en bebidas y envíos gratis,2025-08-02
FD-07492,CL-07492,Plata,1967,10% en bebidas y envíos gratis,2025-07-02
FD-07493,CL-07493,Bronce,2965,5% descuento en snacks,2025-08-16
FD-07494,CL-07494,Plata,910,10% en bebidas y envíos gratis,2025-08-22
FD-07495,CL-07495,Plata,1040,10% en bebidas y envíos gratis,2025-06-05
