purchase_id,product_id,cantidad,precio_unitario,subtotal
C-003549,P-023977,3,77.78,233.34
C-003549,P-051455,3,102.5,307.5
C-003549,P-006338,3,114.62,343.86
C-003549,P-046474,2,25.13,50.26
C-003550,P-037657,5,55.56,277.8
C-003551,P-037817,3,60.75,182.25
C-003551,P-053916,5,60.44,302.2
C-003551,P-041472,2,37.02,74.04
C-003551,P-043422,2,47.37,94.74
C-003551,P-014814,4,23.16,92.64
C-003552,P-039397,5,143.93,719.65
C-003552,P-043942,3,50.44,151.32
C-003552,P-015529,3,131.21,393.63
C-003552,P-024563,5,41.87,209.35
C-003553,P-046526,5,136.18,680.9
C-003554,P-044043,1,24.27,24.27
C-003554,P-001119,1,141.59,141.59
C-003554,P-052535,5,62.16,310.8
C-003554,P-022679,5,19.43,97.15
C-003554,P-046819,4,45.25,181.0
C-003555,P-010280,5,21.55,107.75
C-003555,P-053479,1,31.44,31.44
C-003555,P-028380,5,103.74,518.7
C-003555,P-010410,4,27.57,110.28
C-003555,P-001264,1,87.86,87.86
C-003556,P-051390,1,20.6,20.6
C-003556,P-036238,5,15.5,77.5
C-003556,P-015837,4,65.78,263.12
C-003556,P-027731,1,10.4,10.4
C-003556,P-028834,5,8.31,41.55
C-003557,P-031341,1,73.86,73.86
C-003558,P-050885,2,18.17,36.34
C-003558,P-018712,5,113.06,565.3
C-003558,P-010027,4,22.67,90.68
C-003558,P-037316,2,109.31,218.62
C-003559,P-007008,3,9.18,27.54
C-003559,P-043755,2,25.73,51.46
C-003559,P-029060,1,92.99,92.99
C-003560,P-002542,4,117.47,469.88
C-003560,P-031030,4,92.23,368.92
C-003560,P-022330,2,45.13,90.26
C-003561,P-003251,2,129.04,258.08
C-003562,P-038333,3,26.84,80.52
C-003562,P-021906,3,60.29,180.87
C-003563,P-005424,1,137.65,137.65
C-003564,P-001722,4,114.75,459.0
C-003564,P-006175,2,47.03,94.06
C-003564,P-005436,2,111.88,223.76
C-003564,P-034785,4,124.56,498.24
C-003564,P-051553,3,87.65,262.95
C-003565,P-019086,1,70.75,70.75
C-003565,P-029265,4,62.68,250.72
C-003566,P-033882,2,12.97,25.94
C-003567,P-045744,1,84.02,84.02
C-003568,P-038655,4,122.85,491.4
C-003568,P-038347,5,59.27,296.35
C-003568,P-005046,5,139.52,697.6
C-003568,P-024047,2,122.87,245.74
C-003569,P-042605,2,132.47,264.94
C-003569,P-026496,2,142.89,285.78
C-003569,P-008987,5,48.13,240.65
C-003569,P-024864,1,30.37,30.37
C-003570,P-036428,1,9.4,9.4
C-003570,P-027674,5,110.86,554.3
C-003570,P-040107,2,40.45,80.9
C-003570,P-027985,3,9.83,29.49
C-003571,P-016032,3,17.83,53.49
C-003572,P-024372,5,34.45,172.25
C-003572,P-042287,3,143.69,431.07
C-003572,P-000515,5,136.86,684.3
C-003572,P-041129,2,86.43,172.86
C-003572,P-042556,5,2.9,14.5
C-003573,P-047604,1,25.87,25.87
C-003573,P-052737,5,122.88,614.4
C-003573,P-048981,5,125.22,626.1
C-003574,P-027129,3,110.81,332.43
C-003575,P-049410,1,70.5,70.5
C-003575,P-018016,3,57.17,171.51
C-003575,P-014021,3,122.21,366.63
C-003576,P-021125,3,21.76,65.28
C-003576,P-037661,2,26.89,53.78
C-003576,P-001172,2,100.67,201.34
C-003576,P-014893,3,43.16,129.48
C-003577,P-003618,3,110.32,330.96
C-003577,P-009853,4,18.61,74.44
C-003577,P-026908,2,20.01,40.02
C-003578,P-024537,1,109.1,109.1
C-003579,P-033501,3,58.2,174.6
C-003579,P-042401,5,115.14,575.7
C-003579,P-008020,3,13.57,40.71
C-003579,P-026500,1,122.44,122.44
C-003580,P-049809,5,60.98,304.9
C-003580,P-019060,4,131.98,527.92
C-003580,P-042939,2,99.1,198.2
C-003580,P-010034,2,43.3,86.6
C-003581,P-035971,1,27.88,27.88
C-003581,P-031784,2,18.77,37.54
C-003581,P-019485,1,128.13,128.13
C-003581,P-000253,3,15.43,46.29
C-003582,P-042570,2,104.51,209.02
C-003582,P-044341,1,87.36,87.36
C-003582,P-015885,3,36.21,108.63
C-003583,P-020087,5,91.22,456.1
C-003583,P-042675,3,124.11,372.33
C-003584,P-034392,4,73.02,292.08
C-003585,P-044136,3,30.03,90.09
C-003585,P-024116,1,5.52,5.52
C-003585,P-016850,3,22.0,66.0
C-003585,P-025260,3,143.18,429.54
C-003586,P-001562,3,112.9,338.7
C-003587,P-008451,4,49.34,197.36
C-003587,P-052585,1,104.34,104.34
C-003588,P-015859,2,94.06,188.12
C-003588,P-003757,1,121.21,121.21
C-003588,P-046088,4,106.92,427.68
C-003588,P-038229,3,43.47,130.41
C-003589,P-031385,4,8.67,34.68
C-003589,P-014330,5,63.87,319.35
C-003590,P-009616,5,92.07,460.35
C-003590,P-016667,3,28.15,84.45
C-003590,P-015886,4,14.41,57.64
C-003590,P-012772,1,66.57,66.57
C-003591,P-016304,5,56.2,281.0
C-003591,P-013774,1,143.54,143.54
C-003592,P-029750,1,42.54,42.54
C-003592,P-010910,1,48.19,48.19
C-003592,P-014558,5,97.11,485.55
C-003592,P-007524,4,93.47,373.88
C-003592,P-000568,1,10.39,10.39
C-003593,P-025226,4,18.91,75.64
C-003594,P-042606,5,5.3,26.5
C-003595,P-015614,3,117.2,351.6
C-003595,P-052318,5,96.47,482.35
C-003595,P-010301,1,125.11,125.11
C-003595,P-017207,4,71.17,284.68
C-003596,P-034930,4,93.79,375.16
C-003596,P-000906,5,107.97,539.85
C-003596,P-027091,4,108.02,432.08
C-003597,P-036247,1,24.86,24.86
C-003597,P-019205,4,61.68,246.72
C-003597,P-019560,1,17.25,17.25
C-003598,P-026226,1,3.69,3.69
C-003598,P-011294,3,127.51,382.53
C-003599,P-037749,2,96.07,192.14
C-003599,P-044949,1,14.26,14.26
C-003600,P-013886,2,57.63,115.26
C-003600,P-043969,1,96.58,96.58
C-003600,P-011625,4,86.36,345.44
C-003600,P-029725,5,110.58,552.9
C-003600,P-029951,2,56.84,113.68
C-003601,P-047946,1,39.16,39.16
C-003601,P-010277,2,117.87,235.74
C-003602,P-050089,1,21.79,21.79
C-003602,P-027882,2,22.58,45.16
C-003602,P-016368,1,102.3,102.3
C-003602,P-037148,1,122.87,122.87
C-003603,P-041522,3,64.78,194.34
C-003604,P-019494,1,4.42,4.42
C-003604,P-008237,4,121.42,485.68
C-003604,P-032735,3,45.57,136.71
C-003605,P-041682,4,160.03,640.12
C-003605,P-016146,4,44.14,176.56
C-003605,P-028554,3,14.5,43.5
C-003606,P-027803,5,32.17,160.85
C-003607,P-039211,4,122.15,488.6
C-003607,P-000087,5,76.33,381.65
C-003608,P-024869,5,86.83,434.15
C-003609,P-017804,5,18.15,90.75
C-003609,P-053027,2,121.69,243.38
C-003609,P-028283,1,35.33,35.33
C-003609,P-007065,1,78.23,78.23
C-003610,P-040828,5,45.48,227.4
C-003610,P-035653,4,116.71,466.84
C-003610,P-020817,1,142.02,142.02
C-003610,P-036968,1,41.72,41.72
C-003611,P-042451,3,135.8,407.4
C-003611,P-041729,1,117.22,117.22
C-003612,P-040410,1,46.53,46.53
C-003613,P-008647,3,88.27,264.81
C-003614,P-032328,2,53.99,107.98
C-003614,P-033966,2,15.94,31.88
C-003614,P-037853,1,28.91,28.91
C-003615,P-043198,3,19.01,57.03
C-003616,P-042879,3,137.35,412.05
C-003616,P-005366,5,109.26,546.3
C-003617,P-028507,2,111.58,223.16
C-003617,P-014966,3,124.76,374.28
C-003618,P-032472,2,90.95,181.9
C-003618,P-051287,4,92.55,370.2
C-003618,P-042708,3,139.19,417.57
C-003618,P-009026,5,81.12,405.6
C-003618,P-047136,1,113.26,113.26
C-003619,P-045094,3,26.23,78.69
C-003620,P-031408,1,15.91,15.91
C-003620,P-018907,1,137.2,137.2
C-003620,P-024808,2,75.37,150.74
C-003620,P-052942,1,120.96,120.96
C-003620,P-045540,2,10.65,21.3
C-003621,P-027159,1,133.56,133.56
C-003621,P-046250,1,118.32,118.32
C-003621,P-024443,2,104.97,209.94
C-003622,P-043317,5,80.91,404.55
C-003622,P-002350,5,39.1,195.5
C-003622,P-026675,4,50.88,203.52
C-003623,P-046587,4,76.49,305.96
C-003623,P-021018,5,127.4,637.0
C-003623,P-033444,1,106.3,106.3
C-003623,P-019304,4,44.57,178.28
C-003624,P-036633,1,74.38,74.38
C-003625,P-009459,2,11.0,22.0
C-003625,P-033463,1,137.37,137.37
C-003625,P-034686,3,40.18,120.54
C-003625,P-029948,1,44.82,44.82
C-003625,P-009456,4,2.55,10.2
C-003626,P-026938,1,35.77,35.77
C-003626,P-031582,1,79.83,79.83
C-003626,P-037891,1,120.23,120.23
C-003626,P-043646,2,122.16,244.32
C-003626,P-020501,4,42.5,170.0
C-003627,P-011814,1,16.52,16.52
C-003627,P-001609,4,36.98,147.92
C-003627,P-048969,2,35.34,70.68
C-003627,P-019957,4,93.61,374.44
C-003628,P-031238,3,16.81,50.43
C-003628,P-004689,5,105.55,527.75
C-003628,P-017776,2,86.67,173.34
C-003628,P-024547,2,62.68,125.36
C-003629,P-048062,1,45.69,45.69
C-003629,P-035132,5,122.7,613.5
C-003629,P-016127,5,146.64,733.2
C-003629,P-046584,4,42.29,169.16
C-003629,P-011343,5,41.47,207.35
C-003630,P-015881,3,22.46,67.38
C-003630,P-037112,3,5.86,17.58
C-003631,P-018676,4,96.06,384.24
C-003632,P-030950,5,44.71,223.55
C-003632,P-053391,4,121.31,485.24
C-003632,P-037897,1,71.76,71.76
C-003632,P-039039,1,19.56,19.56
C-003632,P-006075,4,47.69,190.76
C-003633,P-026166,3,56.62,169.86
C-003633,P-035234,1,27.01,27.01
C-003633,P-000913,3,67.21,201.63
C-003633,P-014811,4,34.89,139.56
C-003634,P-008592,1,102.55,102.55
C-003634,P-029238,4,26.29,105.16
C-003635,P-025270,5,60.04,300.2
C-003635,P-036212,4,23.87,95.48
C-003635,P-010617,1,50.67,50.67
C-003635,P-050578,3,33.44,100.32
C-003636,P-047299,2,141.32,282.64
C-003636,P-047611,3,129.21,387.63
C-003637,P-010855,1,44.22,44.22
C-003638,P-041383,2,158.2,316.4
C-003638,P-009916,1,18.01,18.01
C-003638,P-018482,3,26.39,79.17
C-003638,P-032227,1,40.05,40.05
C-003639,P-004975,1,115.46,115.46
C-003639,P-040564,4,9.09,36.36
C-003639,P-027078,2,72.6,145.2
C-003640,P-043393,1,123.98,123.98
C-003641,P-046633,3,129.53,388.59
C-003641,P-022223,1,73.34,73.34
C-003641,P-052150,5,106.13,530.65
C-003642,P-045317,4,86.99,347.96
C-003642,P-048686,4,56.01,224.04
C-003643,P-014196,5,81.55,407.75
C-003643,P-015113,2,7.43,14.86
C-003644,P-040403,4,26.95,107.8
C-003644,P-003522,4,139.17,556.68
C-003645,P-018603,1,98.87,98.87
C-003646,P-021921,1,41.85,41.85
C-003646,P-014386,4,19.03,76.12
C-003646,P-018522,5,144.24,721.2
C-003646,P-053194,4,21.84,87.36
C-003647,P-000941,4,95.53,382.12
C-003647,P-034182,3,116.07,348.21
C-003647,P-050537,4,139.24,556.96
C-003647,P-046131,1,41.41,41.41
C-003648,P-025690,4,94.14,376.56
C-003648,P-025114,4,104.81,419.24
C-003648,P-021812,3,29.86,89.58
C-003648,P-012215,4,19.84,79.36
C-003649,P-039075,4,21.56,86.24
C-003649,P-026512,3,42.88,128.64
C-003650,P-003188,3,55.74,167.22
C-003651,P-052411,1,129.65,129.65
C-003651,P-038833,4,75.02,300.08
C-003651,P-009968,1,134.11,134.11
C-003651,P-032917,5,84.21,421.05
C-003652,P-022507,1,153.48,153.48
C-003652,P-026693,4,27.15,108.6
C-003652,P-052402,4,24.57,98.28
C-003653,P-033459,1,74.55,74.55
C-003653,P-051078,1,106.68,106.68
C-003653,P-050906,5,61.8,309.0
C-003654,P-002185,5,76.11,380.55
C-003655,P-036559,4,84.88,339.52
C-003655,P-000236,4,52.58,210.32
C-003655,P-006280,4,112.4,449.6
C-003656,P-017676,3,27.89,83.67
C-003657,P-007244,2,63.68,127.36
C-003657,P-037950,4,80.66,322.64
C-003657,P-051275,1,59.57,59.57
C-003658,P-025575,4,157.05,628.2
C-003659,P-047174,5,136.74,683.7
C-003659,P-053775,2,138.44,276.88
C-003659,P-045165,5,15.7,78.5
C-003659,P-023155,5,64.14,320.7
C-003659,P-011977,1,86.89,86.89
C-003660,P-005060,3,67.94,203.82
C-003661,P-009544,5,25.72,128.6
C-003661,P-042820,2,51.23,102.46
C-003661,P-028469,3,24.44,73.32
C-003662,P-020578,1,92.31,92.31
C-003662,P-031034,1,142.64,142.64
C-003662,P-051161,3,109.85,329.55
C-003663,P-002440,2,45.83,91.66
C-003664,P-035405,3,66.09,198.27
C-003664,P-024272,4,39.51,158.04
C-003665,P-033550,4,45.74,182.96
C-003666,P-024454,2,17.05,34.1
C-003666,P-040062,2,22.63,45.26
C-003666,P-004213,5,21.99,109.95
C-003667,P-011563,2,98.64,197.28
C-003667,P-042119,1,65.99,65.99
C-003668,P-038385,1,43.2,43.2
C-003668,P-028414,1,111.53,111.53
C-003668,P-028031,5,3.55,17.75
C-003668,P-004114,3,61.94,185.82
C-003668,P-033815,3,54.43,163.29
C-003669,P-049368,4,30.95,123.8
C-003669,P-042238,3,101.94,305.82
C-003669,P-020034,4,34.9,139.6
C-003670,P-031220,4,105.02,420.08
C-003670,P-004166,2,59.05,118.1
C-003670,P-012177,5,164.93,824.65
C-003670,P-015092,1,123.4,123.4
C-003671,P-032633,4,36.0,144.0
C-003671,P-025416,1,144.9,144.9
C-003672,P-042779,4,66.92,267.68
C-003672,P-042268,4,125.14,500.56
C-003672,P-049172,4,134.63,538.52
C-003673,P-018334,4,59.03,236.12
C-003673,P-049519,2,79.18,158.36
C-003673,P-030818,1,122.33,122.33
C-003673,P-046973,1,64.23,64.23
C-003673,P-049385,2,141.98,283.96
C-003674,P-034043,5,35.71,178.55
C-003674,P-039941,1,108.24,108.24
C-003675,P-002616,5,37.24,186.2
C-003675,P-000458,2,138.07,276.14
C-003675,P-030187,1,27.91,27.91
C-003675,P-046825,3,81.57,244.71
C-003675,P-013004,4,45.13,180.52
C-003676,P-007128,2,42.43,84.86
C-003676,P-020746,1,89.24,89.24
C-003676,P-037889,5,43.87,219.35
C-003676,P-047041,3,65.86,197.58
C-003677,P-007130,3,40.3,120.9
C-003678,P-037563,1,76.19,76.19
C-003678,P-007573,1,108.13,108.13
C-003678,P-022032,5,34.37,171.85
C-003678,P-004458,2,17.65,35.3
C-003678,P-026705,4,78.35,313.4
C-003679,P-047983,3,90.47,271.41
C-003679,P-035580,2,17.15,34.3
C-003679,P-039632,2,59.79,119.58
C-003679,P-020948,1,95.18,95.18
C-003680,P-013624,4,136.39,545.56
C-003680,P-016990,2,12.16,24.32
C-003681,P-006375,4,29.66,118.64
C-003681,P-033195,4,15.68,62.72
C-003681,P-003796,5,98.19,490.95
C-003681,P-015408,2,85.92,171.84
C-003681,P-038865,1,10.12,10.12
C-003682,P-021093,5,92.05,460.25
C-003682,P-027849,2,134.43,268.86
C-003682,P-028135,4,33.02,132.08
C-003683,P-051237,4,72.98,291.92
C-003683,P-025249,5,46.58,232.9
C-003683,P-026451,5,21.24,106.2
C-003683,P-029522,5,27.11,135.55
C-003683,P-046807,3,32.34,97.02
C-003684,P-014516,5,106.69,533.45
C-003685,P-032957,2,61.51,123.02
C-003685,P-007527,1,53.29,53.29
C-003686,P-001883,1,69.39,69.39
C-003686,P-000694,5,8.61,43.05
C-003686,P-009154,2,54.2,108.4
C-003686,P-014922,2,84.12,168.24
C-003686,P-040746,4,90.03,360.12
C-003687,P-042534,4,89.65,358.6
C-003687,P-019064,3,134.14,402.42
C-003687,P-046460,2,118.21,236.42
C-003688,P-041114,3,140.57,421.71
C-003688,P-014183,5,103.17,515.85
C-003688,P-043868,2,60.16,120.32
C-003688,P-021909,4,131.0,524.0
C-003689,P-016920,4,98.47,393.88
C-003689,P-042479,5,59.08,295.4
C-003689,P-004408,4,84.94,339.76
C-003689,P-006486,3,13.27,39.81
C-003690,P-016222,4,139.46,557.84
C-003691,P-025628,2,127.25,254.5
C-003691,P-020605,4,67.2,268.8
C-003691,P-028505,3,14.99,44.97
C-003692,P-038288,3,121.1,363.3
C-003692,P-016617,3,87.23,261.69
C-003693,P-005311,5,4.17,20.85
C-003693,P-051840,1,106.33,106.33
C-003694,P-009958,4,117.47,469.88
C-003694,P-031463,4,68.12,272.48
C-003694,P-031470,1,87.54,87.54
C-003694,P-047474,3,29.3,87.9
C-003695,P-045017,5,19.02,95.1
C-003696,P-003545,4,58.11,232.44
C-003696,P-011535,2,125.16,250.32
C-003696,P-000191,3,71.6,214.8
C-003697,P-022011,5,111.69,558.45
C-003697,P-028675,1,34.96,34.96
C-003697,P-002726,5,80.07,400.35
C-003697,P-045665,4,139.32,557.28
C-003697,P-006201,5,71.78,358.9
C-003698,P-026134,5,78.2,391.0
C-003698,P-053858,1,70.06,70.06
C-003698,P-018780,3,44.88,134.64
C-003698,P-017104,3,141.34,424.02
C-003698,P-006122,2,101.4,202.8
C-003699,P-027599,5,109.11,545.55
C-003699,P-038401,4,96.62,386.48
C-003699,P-011183,3,100.7,302.1
C-003700,P-023422,4,58.65,234.6
C-003701,P-051983,3,125.91,377.73
C-003701,P-046810,4,14.37,57.48
C-003701,P-046769,2,117.99,235.98
C-003701,P-051009,3,28.82,86.46
C-003702,P-014003,1,32.75,32.75
C-003702,P-053588,2,25.74,51.48
C-003702,P-031976,1,48.26,48.26
C-003702,P-043008,3,130.17,390.51
C-003702,P-014041,1,76.58,76.58
C-003703,P-035564,3,44.26,132.78
C-003704,P-025612,5,71.06,355.3
C-003705,P-001695,1,76.59,76.59
C-003705,P-005562,1,83.33,83.33
C-003706,P-002593,3,119.08,357.24
C-003707,P-010894,2,72.2,144.4
C-003707,P-015572,5,58.19,290.95
C-003707,P-010500,1,28.97,28.97
C-003707,P-023690,5,110.83,554.15
C-003708,P-049158,1,84.72,84.72
C-003708,P-036681,5,135.87,679.35
C-003708,P-047330,1,139.74,139.74
C-003709,P-031620,4,101.47,405.88
C-003709,P-047258,3,68.08,204.24
C-003709,P-041498,4,43.61,174.44
C-003709,P-042099,3,26.61,79.83
C-003709,P-027693,5,105.96,529.8
C-003710,P-036649,4,48.78,195.12
C-003711,P-025378,1,59.2,59.2
C-003711,P-001683,2,37.03,74.06
C-003711,P-013399,2,37.44,74.88
C-003711,P-046350,5,84.01,420.05
C-003712,P-023356,5,86.93,434.65
C-003712,P-052356,3,152.81,458.43
C-003712,P-023870,2,64.81,129.62
C-003713,P-051517,4,15.12,60.48
C-003714,P-050949,3,114.99,344.97
C-003714,P-029340,1,101.31,101.31
C-003714,P-043273,1,121.23,121.23
C-003714,P-011878,2,23.41,46.82
C-003714,P-035279,5,111.33,556.65
C-003715,P-041961,3,26.17,78.51
C-003715,P-028517,5,142.26,711.3
C-003715,P-036119,5,55.2,276.0
C-003715,P-020099,5,92.2,461.0
C-003715,P-030655,4,53.99,215.96
C-003716,P-051060,3,21.66,64.98
C-003716,P-025174,5,60.25,301.25
C-003716,P-013948,4,17.97,71.88
C-003716,P-031707,3,18.94,56.82
C-003717,P-025604,2,91.09,182.18
C-003717,P-018517,2,100.78,201.56
C-003718,P-049211,3,76.22,228.66
C-003718,P-009280,1,63.24,63.24
C-003718,P-001468,2,12.56,25.12
C-003719,P-020811,3,12.74,38.22
C-003719,P-008613,5,9.19,45.95
C-003719,P-016398,3,40.37,121.11
C-003719,P-033474,4,92.43,369.72
C-003720,P-033772,1,117.07,117.07
C-003720,P-009381,5,125.47,627.35
C-003720,P-043570,2,102.86,205.72
C-003721,P-050067,4,23.42,93.68
C-003721,P-053155,2,115.5,231.0
C-003721,P-014874,1,136.85,136.85
C-003721,P-043647,2,12.11,24.22
C-003722,P-029848,5,133.3,666.5
C-003722,P-001627,4,33.68,134.72
C-003723,P-020961,5,127.96,639.8
C-003723,P-032770,1,56.71,56.71
C-003723,P-034279,1,69.54,69.54
C-003723,P-030127,1,54.73,54.73
C-003723,P-017598,1,15.4,15.4
C-003724,P-037174,3,148.5,445.5
C-003724,P-031755,4,86.49,345.96
C-003724,P-007423,5,8.57,42.85
C-003725,P-011342,5,126.93,634.65
C-003725,P-022445,3,102.42,307.26
C-003725,P-011494,2,49.82,99.64
C-003725,P-017442,4,28.99,115.96
C-003726,P-025037,5,50.42,252.1
C-003726,P-025195,4,78.89,315.56
C-003726,P-051740,4,79.33,317.32
C-003726,P-035941,1,31.02,31.02
C-003726,P-037458,5,127.23,636.15
C-003727,P-028792,2,98.41,196.82
C-003727,P-046361,4,2.75,11.0
C-003727,P-052760,4,18.65,74.6
C-003727,P-038771,1,118.89,118.89
C-003727,P-022128,5,70.92,354.6
C-003728,P-023405,3,75.45,226.35
C-003728,P-008154,1,54.04,54.04
C-003728,P-020891,5,62.03,310.15
C-003728,P-052854,1,111.78,111.78
C-003728,P-030765,4,121.75,487.0
C-003729,P-048242,3,26.2,78.6
C-003730,P-053331,2,10.32,20.64
C-003731,P-043310,5,109.2,546.0
C-003731,P-019966,1,53.53,53.53
C-003732,P-043577,2,46.0,92.0
C-003732,P-035668,1,100.66,100.66
C-003732,P-041453,4,139.72,558.88
C-003733,P-011203,3,42.02,126.06
C-003733,P-031052,3,87.0,261.0
C-003734,P-025343,4,55.3,221.2
C-003735,P-041243,4,13.82,55.28
C-003735,P-052863,1,103.27,103.27
C-003735,P-047358,5,138.77,693.85
C-003735,P-001289,5,118.71,593.55
C-003735,P-052007,2,106.01,212.02
C-003736,P-001640,5,91.09,455.45
C-003736,P-028842,4,83.8,335.2
C-003736,P-027483,1,80.48,80.48
C-003737,P-041266,5,2.87,14.35
C-003737,P-046284,5,18.34,91.7
C-003738,P-021052,4,43.82,175.28
C-003738,P-007746,3,128.2,384.6
C-003739,P-010679,2,109.79,219.58
C-003739,P-032387,3,133.51,400.53
C-003740,P-040657,3,58.32,174.96
C-003740,P-023813,1,120.14,120.14
C-003740,P-006694,1,9.1,9.1
C-003740,P-002472,5,145.99,729.95
C-003741,P-039492,5,117.67,588.35
C-003742,P-033411,1,88.45,88.45
C-003742,P-008240,1,125.94,125.94
C-003743,P-048196,5,21.63,108.15
C-003744,P-029133,3,68.56,205.68
C-003744,P-011122,1,44.75,44.75
C-003744,P-002856,3,89.25,267.75
C-003744,P-001665,1,100.07,100.07
C-003745,P-027614,3,68.62,205.86
C-003746,P-024322,1,63.92,63.92
C-003746,P-025617,2,50.56,101.12
C-003746,P-042819,5,116.51,582.55
C-003746,P-021808,5,131.93,659.65
C-003746,P-014265,2,108.42,216.84
C-003747,P-031155,4,111.85,447.4
C-003747,P-017265,2,17.6,35.2
C-003747,P-036425,2,17.3,34.6
C-003747,P-018741,2,73.34,146.68
C-003747,P-023403,2,53.85,107.7
C-003748,P-001446,5,9.52,47.6
C-003748,P-006485,3,124.89,374.67
C-003749,P-033004,4,89.21,356.84
C-003750,P-039351,3,79.54,238.62
C-003750,P-044306,2,63.04,126.08
C-003750,P-007106,2,134.19,268.38
C-003750,P-005288,5,164.84,824.2
C-003751,P-024322,5,62.0,310.0
C-003751,P-015611,4,118.18,472.72
C-003752,P-012068,4,36.83,147.32
C-003752,P-047825,1,123.41,123.41
C-003752,P-048574,4,71.01,284.04
C-003753,P-025307,1,13.01,13.01
C-003753,P-022154,1,92.29,92.29
C-003753,P-048563,4,23.65,94.6
C-003754,P-050793,4,101.88,407.52
C-003754,P-045360,1,65.01,65.01
C-003754,P-000993,3,15.04,45.12
C-003755,P-003151,4,86.77,347.08
C-003756,P-035948,1,89.19,89.19
C-003756,P-028423,3,37.46,112.38
C-003756,P-052223,2,125.12,250.24
C-003757,P-018537,1,31.78,31.78
C-003757,P-019272,3,57.31,171.93
C-003757,P-044831,2,86.88,173.76
C-003757,P-022543,5,113.27,566.35
C-003758,P-031583,1,109.69,109.69
C-003758,P-040844,5,8.45,42.25
C-003758,P-048452,1,109.69,109.69
C-003758,P-015435,4,85.06,340.24
C-003758,P-027070,4,140.93,563.72
C-003759,P-038774,2,127.62,255.24
C-003760,P-024574,4,96.34,385.36
C-003760,P-023604,4,82.31,329.24
C-003761,P-030435,1,72.42,72.42
C-003761,P-039074,2,91.3,182.6
C-003761,P-027100,3,140.68,422.04
C-003761,P-011885,5,105.41,527.05
C-003762,P-036399,3,101.54,304.62
C-003762,P-036901,5,61.74,308.7
C-003763,P-027394,3,91.54,274.62
C-003763,P-041734,2,140.45,280.9
C-003763,P-039862,5,114.97,574.85
C-003763,P-038255,1,107.12,107.12
C-003763,P-049158,5,74.71,373.55
C-003764,P-037917,2,22.7,45.4
C-003765,P-030205,5,145.53,727.65
C-003766,P-037260,4,64.28,257.12
C-003766,P-046472,4,72.72,290.88
C-003766,P-042898,5,139.52,697.6
C-003766,P-016515,2,63.36,126.72
C-003767,P-011289,5,71.91,359.55
C-003767,P-043732,1,52.75,52.75
C-003768,P-049088,1,40.97,40.97
C-003768,P-048270,2,115.68,231.36
C-003768,P-008551,5,106.31,531.55
C-003769,P-046288,1,94.38,94.38
C-003769,P-045428,2,13.13,26.26
C-003770,P-043185,2,56.97,113.94
C-003770,P-004229,1,93.25,93.25
C-003770,P-043958,3,108.15,324.45
C-003770,P-041915,3,86.73,260.19
C-003771,P-014689,3,39.42,118.26
C-003771,P-006596,2,58.76,117.52
C-003771,P-015650,2,110.97,221.94
C-003772,P-019174,5,64.41,322.05
C-003772,P-043351,1,11.39,11.39
C-003772,P-033396,3,60.14,180.42
C-003773,P-012677,1,14.07,14.07
C-003773,P-003432,3,110.51,331.53
C-003773,P-035762,3,46.65,139.95
C-003774,P-020857,3,140.45,421.35
C-003774,P-053625,1,68.14,68.14
C-003774,P-024309,5,71.21,356.05
C-003774,P-039384,2,13.01,26.02
C-003774,P-011390,4,84.62,338.48
C-003775,P-036435,3,124.13,372.39
C-003775,P-046128,2,59.32,118.64
C-003775,P-036933,2,99.67,199.34
C-003775,P-008015,3,22.71,68.13
C-003775,P-053889,2,18.2,36.4
C-003776,P-011803,1,98.62,98.62
C-003776,P-021807,3,76.02,228.06
C-003777,P-041883,4,101.46,405.84
C-003777,P-038326,4,141.34,565.36
C-003777,P-003169,5,18.79,93.95
C-003777,P-047277,4,118.65,474.6
C-003778,P-019444,3,140.16,420.48
C-003778,P-012735,5,125.78,628.9
C-003779,P-009107,3,3.35,10.05
C-003780,P-009377,1,14.35,14.35
C-003780,P-013386,5,56.77,283.85
C-003780,P-030588,5,37.68,188.4
C-003780,P-040320,1,119.81,119.81
C-003781,P-015824,3,91.38,274.14
C-003781,P-016099,3,8.1,24.3
C-003781,P-044294,4,11.54,46.16
C-003781,P-002043,4,91.87,367.48
C-003782,P-050642,4,118.22,472.88
C-003782,P-012452,3,77.89,233.67
C-003782,P-027483,2,94.68,189.36
C-003782,P-023452,1,141.3,141.3
C-003782,P-023523,4,136.11,544.44
C-003783,P-036468,2,4.98,9.96
C-003783,P-025765,2,27.15,54.3
C-003783,P-025510,3,17.92,53.76
C-003783,P-016329,2,75.11,150.22
C-003784,P-032007,4,157.5,630.0
C-003785,P-012227,4,12.87,51.48
C-003785,P-022571,2,45.03,90.06
C-003785,P-036038,3,111.22,333.66
C-003785,P-009590,4,18.27,73.08
C-003785,P-038021,2,42.66,85.32
C-003786,P-039849,2,55.39,110.78
C-003786,P-015538,5,77.51,387.55
C-003787,P-036369,3,6.91,20.73
C-003787,P-022127,1,102.14,102.14
C-003787,P-011790,1,54.37,54.37
C-003787,P-017943,2,27.08,54.16
C-003788,P-039719,3,130.57,391.71
C-003788,P-042997,5,34.51,172.55
C-003788,P-043184,1,103.16,103.16
C-003788,P-009213,4,104.55,418.2
C-003789,P-033154,1,108.25,108.25
