branch_id,store_type,size_m2,categories,subcategories,country,city,address,phone,email,opening_hours,num_empleados
BR-00358,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Rusia,Kazan,"Robinson Spur 109, Kazan, Rusia",+7 611573473,vorobevadrian@example.org,"Todos los días, 8:00–22:00",18
BR-00359,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Rusia,Novosibirsk,"Carl Route 63, Novosibirsk, Rusia",+7 648410700,tvorimir92@example.net,"Lunes a Viernes, 9:00–18:00",15
BR-00360,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Rusia,Nizhni Nóvgorod,"Jensen Crossroad 68, Nizhni Nóvgorod, Rusia",+7 668153288,martjan1998@example.com,"Lunes a Sábado, 10:00–20:00",15
BR-00361,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Rusia,Novosibirsk,"Crystal River 190, Novosibirsk, Rusia",+7 690221036,konstantin46@example.org,"Lunes a Viernes, 9:00–18:00",20
BR-00362,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Rusia,Ekaterimburgo,"Sanchez Glen 90, Ekaterimburgo, Rusia",+7 664773138,ustinovlongin@example.org,"Todos los días, 8:00–22:00",18
BR-00363,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Rusia,Sochi,"Edwin Rest 90, Sochi, Rusia",+7 696339638,ippolit81@example.net,"Lunes a Sábado, 10:00–20:00",20
BR-00364,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Rusia,Ekaterimburgo,"Webb Forges 169, Ekaterimburgo, Rusia",+7 695903555,vladimir2023@example.org,"Lunes a Viernes, 9:00–18:00",19
BR-00365,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Rusia,Nizhni Nóvgorod,"Sabrina Lane 162, Nizhni Nóvgorod, Rusia",+7 644269527,feoktist_02@example.net,"Todos los días, 8:00–22:00",17
BR-00366,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Rusia,Kazan,"Davis Circle 70, Kazan, Rusia",+7 618033346,ikabanov@example.org,"Lunes a Sábado, 10:00–20:00",15
BR-00367,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Rusia,Novosibirsk,"Paul Overpass 36, Novosibirsk, Rusia",+7 698819566,jaropolk95@example.com,"Lunes a Viernes, 9:00–18:00",15
BR-00368,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Kazan,"Diaz Trail 47, Kazan, Rusia",+7 618817581,vvasileva@example.com,"Martes a Domingo, 11:00–19:00",5
BR-00369,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Kazan,"Jordan Oval 26, Kazan, Rusia",+7 655532410,zosimazhdanov@example.net,"Todos los días, 8:00–22:00",8
BR-00370,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Vladivostok,"Collins Crescent 59, Vladivostok, Rusia",+7 663882436,yshchukin@example.org,"Lunes a Sábado, 10:00–20:00",7
BR-00371,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Sochi,"Kim Rue 154, Sochi, Rusia",+7 634827261,fadeevaljubov@example.net,"Lunes a Viernes, 9:00–18:00",7
BR-00372,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Vladivostok,"Brown Turnpike 189, Vladivostok, Rusia",+7 603477891,leonid_2007@example.net,"Lunes a Viernes, 8:30–17:30",7
BR-00373,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Kazan,"Mary Common 46, Kazan, Rusia",+7 658658284,arsenimaksimov@example.org,"Lunes a Viernes, 8:30–17:30",6
BR-00374,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Vladivostok,"Wyatt Mount 93, Vladivostok, Rusia",+7 644132877,agafonovljubosmisl@example.net,"Lunes a Sábado, 10:00–20:00",7
BR-00375,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Nizhni Nóvgorod,"Parker Ramp 35, Nizhni Nóvgorod, Rusia",+7 673133051,georgikuzmin@example.org,"Lunes a Viernes, 8:30–17:30",6
BR-00376,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Ekaterimburgo,"James Port 12, Ekaterimburgo, Rusia",+7 677772086,zosima_36@example.net,"Lunes a Sábado, 10:00–20:00",5
BR-00377,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Vladivostok,"Williamson Walk 60, Vladivostok, Rusia",+7 608708311,fzueva@example.net,"Lunes a Viernes, 9:00–18:00",8
BR-00378,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Vladivostok,"Tyler Land 144, Vladivostok, Rusia",+7 660674907,tit_1974@example.net,"Lunes a Sábado, 10:00–20:00",7
BR-00379,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Nizhni Nóvgorod,"Tony Bypass 116, Nizhni Nóvgorod, Rusia",+7 688216838,mjasnikovanani@example.org,"Lunes a Viernes, 9:00–18:00",5
BR-00380,Tienda Express,200,"Productos de Limpieza, Cuidado Personal, Alimentos","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada']}",Rusia,Sochi,"Wright Crescent 104, Sochi, Rusia",+7 676829126,kuzmakorolev@example.net,"Lunes a Viernes, 8:30–17:30",6
BR-00381,Hipermercado,3000,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa, Hogar y Decoración, Electrónica, Tecnología, Servicios, Accesorios y Repuestos, Construcción","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios'], 'Hogar y Decoración': ['Muebles', 'Iluminación', 'Textiles', 'Organización', 'Arte decorativo'], 'Electrónica': ['Electrodomésticos', 'Audio y Video', 'Telefonía', 'Computación', 'Gadgets'], 'Tecnología': ['Software', 'Hardware', 'Redes', 'Ciberseguridad', 'IoT'], 'Servicios': ['Instalación', 'Reparación'], 'Accesorios y Repuestos': ['Automotrices', 'Electrodomésticos', 'Tecnológicos', 'Industriales', 'Mecánicos'], 'Construcción': ['Materiales', 'Maquinaria', 'Herramientas', 'Arquitectura', 'Ingeniería']}",Canadá,Toronto,"Hunter Circle 149, Toronto, Canadá",+1 644401134,whitneyburch@example.com,"Martes a Domingo, 11:00–19:00",143
BR-00382,Hipermercado,3000,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa, Hogar y Decoración, Electrónica, Tecnología, Servicios, Accesorios y Repuestos, Construcción","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios'], 'Hogar y Decoración': ['Muebles', 'Iluminación', 'Textiles', 'Organización', 'Arte decorativo'], 'Electrónica': ['Electrodomésticos', 'Audio y Video', 'Telefonía', 'Computación', 'Gadgets'], 'Tecnología': ['Software', 'Hardware', 'Redes', 'Ciberseguridad', 'IoT'], 'Servicios': ['Instalación', 'Reparación'], 'Accesorios y Repuestos': ['Automotrices', 'Electrodomésticos', 'Tecnológicos', 'Industriales', 'Mecánicos'], 'Construcción': ['Materiales', 'Maquinaria', 'Herramientas', 'Arquitectura', 'Ingeniería']}",Canadá,Vancouver,"Bowers Way 130, Vancouver, Canadá",+1 671341962,garciadenise@example.net,"Lunes a Viernes, 9:00–18:00",141
BR-00383,Supermercado,1500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa, Hogar y Decoración, Electrónica","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios'], 'Hogar y Decoración': ['Muebles', 'Iluminación', 'Textiles', 'Organización', 'Arte decorativo'], 'Electrónica': ['Electrodomésticos', 'Audio y Video', 'Telefonía', 'Computación', 'Gadgets']}",Canadá,Ottawa,"Johnson Plain 9, Ottawa, Canadá",+1 677419748,katherine64@example.org,"Lunes a Viernes, 8:30–17:30",49
BR-00384,Supermercado,1500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa, Hogar y Decoración, Electrónica","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios'], 'Hogar y Decoración': ['Muebles', 'Iluminación', 'Textiles', 'Organización', 'Arte decorativo'], 'Electrónica': ['Electrodomésticos', 'Audio y Video', 'Telefonía', 'Computación', 'Gadgets']}",Canadá,Montreal,"Jeffery Harbor 66, Montreal, Canadá",+1 623585293,lgreen@example.net,"Lunes a Sábado, 10:00–20:00",49
BR-00385,Supermercado,1500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa, Hogar y Decoración, Electrónica","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios'], 'Hogar y Decoración': ['Muebles', 'Iluminación', 'Textiles', 'Organización', 'Arte decorativo'], 'Electrónica': ['Electrodomésticos', 'Audio y Video', 'Telefonía', 'Computación', 'Gadgets']}",Canadá,Edmonton,"Nelson Overpass 49, Edmonton, Canadá",+1 615180239,byrdchris@example.com,"Lunes a Viernes, 8:30–17:30",46
BR-00386,Supermercado,1500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa, Hogar y Decoración, Electrónica","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios'], 'Hogar y Decoración': ['Muebles', 'Iluminación', 'Textiles', 'Organización', 'Arte decorativo'], 'Electrónica': ['Electrodomésticos', 'Audio y Video', 'Telefonía', 'Computación', 'Gadgets']}",Canadá,Calgary,"Patel Fords 40, Calgary, Canadá",+1 604097624,juan21@example.com,"Lunes a Sábado, 10:00–20:00",40
BR-00387,Supermercado,1500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa, Hogar y Decoración, Electrónica","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios'], 'Hogar y Decoración': ['Muebles', 'Iluminación', 'Textiles', 'Organización', 'Arte decorativo'], 'Electrónica': ['Electrodomésticos', 'Audio y Video', 'Telefonía', 'Computación', 'Gadgets']}",Canadá,Ottawa,"Phillips Well 179, Ottawa, Canadá",+1 647321889,ofisher@example.net,"Lunes a Sábado, 10:00–20:00",50
BR-00388,Supermercado,1500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa, Hogar y Decoración, Electrónica","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios'], 'Hogar y Decoración': ['Muebles', 'Iluminación', 'Textiles', 'Organización', 'Arte decorativo'], 'Electrónica': ['Electrodomésticos', 'Audio y Video', 'Telefonía', 'Computación', 'Gadgets']}",Canadá,Halifax,"Gregory Hollow 82, Halifax, Canadá",+1 672865711,wagnerjennifer@example.net,"Lunes a Sábado, 10:00–20:00",42
BR-00389,Supermercado,1500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa, Hogar y Decoración, Electrónica","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios'], 'Hogar y Decoración': ['Muebles', 'Iluminación', 'Textiles', 'Organización', 'Arte decorativo'], 'Electrónica': ['Electrodomésticos', 'Audio y Video', 'Telefonía', 'Computación', 'Gadgets']}",Canadá,Halifax,"Matthew Forks 60, Halifax, Canadá",+1 676415489,kchavez@example.net,"Martes a Domingo, 11:00–19:00",43
BR-00390,Supermercado,1500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa, Hogar y Decoración, Electrónica","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios'], 'Hogar y Decoración': ['Muebles', 'Iluminación', 'Textiles', 'Organización', 'Arte decorativo'], 'Electrónica': ['Electrodomésticos', 'Audio y Video', 'Telefonía', 'Computación', 'Gadgets']}",Canadá,Winnipeg,"Michael Motorway 182, Winnipeg, Canadá",+1 609761791,calvin25@example.net,"Lunes a Sábado, 10:00–20:00",42
BR-00391,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Canadá,Calgary,"Teresa Land 110, Calgary, Canadá",+1 644180026,kristin69@example.com,"Lunes a Viernes, 9:00–18:00",18
BR-00392,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Canadá,Montreal,"Nelson Drive 161, Montreal, Canadá",+1 646202804,jgray@example.com,"Lunes a Viernes, 8:30–17:30",16
BR-00393,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Canadá,Calgary,"Tucker Key 24, Calgary, Canadá",+1 691476795,katherinechavez@example.net,"Lunes a Viernes, 9:00–18:00",15
BR-00394,Tienda Mediana,500,"Productos de Limpieza, Cuidado Personal, Alimentos, Ropa","{'Productos de Limpieza': ['Desinfectantes', 'Detergentes', 'Ambientadores', 'Limpiadores multiusos', 'Escobas y utensilios'], 'Cuidado Personal': ['Cosméticos', 'Farmacéuticos', 'Higiene', 'Spa', 'Nutrición'], 'Alimentos': ['Frutas y Verduras', 'Carnes y Embutidos', 'Bebidas', 'Panadería', 'Comida Congelada'], 'Ropa': ['Moda Hombre', 'Moda Mujer', 'Infantil', 'Deportivo', 'Accesorios']}",Canadá,Winnipeg,"Cruz Shore 97, Winnipeg, Canadá",+1 615573660,victoria63@example.net,"Lunes a Viernes, 8:30–17:30",17
