inventory_id,branch_id,product_id,stock_actual,stock_minimo,fecha_ingreso,fecha_actualizacion,estado
I-043626,BR-00394,P-043626,74,6,2025-05-16,2025-06-24,Disponible
I-043627,BR-00394,P-043627,24,6,2025-06-16,2025-07-07,Disponible
I-043628,BR-00394,P-043628,40,13,2025-03-09,2025-05-04,Disponible
I-043629,BR-00394,P-043629,96,20,2025-05-13,2025-05-20,Disponible
I-043630,BR-00394,P-043630,45,6,2025-05-10,2025-07-31,Disponible
I-043631,BR-00394,P-043631,8,20,2025-06-12,2025-06-30,Bajo stock
I-043632,BR-00394,P-043632,9,12,2025-07-04,2025-08-09,Bajo stock
I-043633,BR-00394,P-043633,16,7,2025-04-29,2025-05-19,Disponible
I-043634,BR-00394,P-043634,32,5,2025-07-24,2025-08-22,Disponible
I-043635,BR-00394,P-043635,76,16,2025-03-08,2025-04-07,Disponible
I-043636,BR-00394,P-043636,89,17,2025-04-23,2025-05-13,Disponible
I-043637,BR-00394,P-043637,16,14,2025-07-06,2025-07-19,Disponible
I-043638,BR-00394,P-043638,87,13,2025-05-11,2025-08-11,Disponible
I-043639,BR-00394,P-043639,31,19,2025-07-17,2025-07-17,Disponible
I-043640,BR-00394,P-043640,54,6,2025-04-01,2025-08-19,Disponible
I-043641,BR-00394,P-043641,35,16,2025-05-20,2025-05-22,Disponible
I-043642,BR-00394,P-043642,88,10,2025-07-22,2025-08-09,Disponible
I-043643,BR-00394,P-043643,9,8,2025-03-26,2025-05-15,Disponible
I-043644,BR-00394,P-043644,95,7,2025-06-26,2025-08-18,Disponible
I-043645,BR-00394,P-043645,27,7,2025-07-25,2025-08-21,Disponible
I-043646,BR-00394,P-043646,39,9,2025-05-12,2025-08-05,Disponible
I-043647,BR-00394,P-043647,57,14,2025-06-28,2025-07-10,Disponible
I-043648,BR-00394,P-043648,73,7,2025-04-23,2025-07-27,Disponible
I-043649,BR-00394,P-043649,90,9,2025-04-18,2025-05-17,Disponible
I-043650,BR-00394,P-043650,85,10,2025-07-17,2025-07-21,Disponible
I-043651,BR-00394,P-043651,63,16,2025-03-24,2025-06-05,Disponible
I-043652,BR-00394,P-043652,37,5,2025-07-05,2025-08-01,Disponible
I-043653,BR-00394,P-043653,46,20,2025-04-09,2025-04-18,Disponible
I-043654,BR-00394,P-043654,52,5,2025-07-19,2025-08-03,Disponible
I-043655,BR-00394,P-043655,33,11,2025-03-22,2025-05-24,Disponible
I-043656,BR-00394,P-043656,26,20,2025-04-18,2025-07-07,Disponible
I-043657,BR-00394,P-043657,92,11,2025-03-02,2025-07-27,Disponible
I-043658,BR-00394,P-043658,6,15,2025-03-06,2025-04-04,Bajo stock
I-043659,BR-00394,P-043659,61,16,2025-04-19,2025-05-17,Disponible
I-043660,BR-00394,P-043660,75,10,2025-06-17,2025-08-12,Disponible
I-043661,BR-00394,P-043661,42,5,2025-03-04,2025-04-18,Disponible
I-043662,BR-00394,P-043662,51,11,2025-06-21,2025-07-28,Disponible
I-043663,BR-00394,P-043663,85,11,2025-04-04,2025-05-22,Disponible
I-043664,BR-00395,P-043664,86,18,2025-03-29,2025-07-15,Disponible
I-043665,BR-00395,P-043665,99,10,2025-06-26,2025-08-12,Disponible
I-043666,BR-00395,P-043666,2,5,2025-04-26,2025-07-29,Bajo stock
I-043667,BR-00395,P-043667,70,16,2025-05-25,2025-05-30,Disponible
I-043668,BR-00395,P-043668,66,20,2025-04-28,2025-07-29,Disponible
I-043669,BR-00395,P-043669,63,15,2025-05-12,2025-07-11,Disponible
I-043670,BR-00395,P-043670,26,20,2025-06-06,2025-07-14,Disponible
I-043671,BR-00395,P-043671,9,10,2025-05-07,2025-06-03,Bajo stock
I-043672,BR-00395,P-043672,36,12,2025-05-09,2025-07-25,Disponible
I-043673,BR-00395,P-043673,62,13,2025-06-20,2025-08-03,Disponible
I-043674,BR-00395,P-043674,21,10,2025-06-12,2025-07-25,Disponible
I-043675,BR-00395,P-043675,35,16,2025-02-28,2025-07-22,Disponible
I-043676,BR-00395,P-043676,72,8,2025-07-06,2025-08-07,Disponible
I-043677,BR-00395,P-043677,51,8,2025-07-10,2025-07-10,Disponible
I-043678,BR-00395,P-043678,29,5,2025-04-20,2025-08-12,Disponible
I-043679,BR-00395,P-043679,92,17,2025-06-21,2025-08-07,Disponible
I-043680,BR-00395,P-043680,35,11,2025-06-10,2025-08-15,Disponible
I-043681,BR-00395,P-043681,48,10,2025-07-10,2025-07-12,Disponible
I-043682,BR-00395,P-043682,60,9,2025-02-26,2025-03-06,Disponible
I-043683,BR-00395,P-043683,91,10,2025-03-13,2025-05-03,Disponible
I-043684,BR-00395,P-043684,97,14,2025-07-17,2025-08-02,Disponible
I-043685,BR-00395,P-043685,21,20,2025-03-27,2025-07-01,Disponible
I-043686,BR-00395,P-043686,87,11,2025-06-29,2025-07-03,Disponible
I-043687,BR-00395,P-043687,71,16,2025-04-13,2025-07-20,Disponible
I-043688,BR-00395,P-043688,60,19,2025-05-27,2025-06-27,Disponible
I-043689,BR-00395,P-043689,82,8,2025-07-20,2025-08-15,Disponible
I-043690,BR-00395,P-043690,38,6,2025-04-06,2025-06-26,Disponible
I-043691,BR-00395,P-043691,50,11,2025-05-06,2025-07-09,Disponible
I-043692,BR-00395,P-043692,71,7,2025-03-15,2025-05-09,Disponible
I-043693,BR-00395,P-043693,79,13,2025-05-10,2025-08-09,Disponible
I-043694,BR-00395,P-043694,71,18,2025-03-09,2025-07-22,Disponible
I-043695,BR-00395,P-043695,3,15,2025-06-11,2025-06-16,Bajo stock
I-043696,BR-00395,P-043696,84,20,2025-04-21,2025-08-22,Disponible
I-043697,BR-00395,P-043697,92,7,2025-06-01,2025-06-02,Disponible
I-043698,BR-00395,P-043698,87,10,2025-07-16,2025-07-17,Disponible
I-043699,BR-00395,P-043699,25,13,2025-04-14,2025-06-01,Disponible
I-043700,BR-00395,P-043700,60,14,2025-07-01,2025-08-02,Disponible
I-043701,BR-00395,P-043701,15,17,2025-04-22,2025-05-08,Bajo stock
I-043702,BR-00395,P-043702,74,11,2025-03-29,2025-06-16,Disponible
I-043703,BR-00395,P-043703,31,16,2025-02-27,2025-04-19,Disponible
I-043704,BR-00395,P-043704,43,15,2025-07-16,2025-08-12,Disponible
I-043705,BR-00395,P-043705,52,15,2025-04-16,2025-06-03,Disponible
I-043706,BR-00395,P-043706,19,19,2025-06-13,2025-07-29,Bajo stock
I-043707,BR-00395,P-043707,5,12,2025-07-07,2025-08-17,Bajo stock
I-043708,BR-00395,P-043708,36,14,2025-03-28,2025-04-02,Disponible
I-043709,BR-00395,P-043709,86,6,2025-02-26,2025-08-18,Disponible
I-043710,BR-00395,P-043710,1,16,2025-03-08,2025-04-30,Bajo stock
I-043711,BR-00395,P-043711,56,11,2025-04-08,2025-04-19,Disponible
I-043712,BR-00395,P-043712,47,9,2025-03-02,2025-06-01,Disponible
I-043713,BR-00395,P-043713,48,18,2025-04-19,2025-06-05,Disponible
I-043714,BR-00395,P-043714,11,15,2025-03-08,2025-08-13,Bajo stock
I-043715,BR-00395,P-043715,66,16,2025-07-20,2025-08-23,Disponible
I-043716,BR-00395,P-043716,44,13,2025-03-30,2025-04-29,Disponible
I-043717,BR-00395,P-043717,37,9,2025-05-07,2025-08-12,Disponible
I-043718,BR-00395,P-043718,62,13,2025-04-29,2025-06-13,Disponible
I-043719,BR-00395,P-043719,75,17,2025-04-03,2025-04-17,Disponible
I-043720,BR-00395,P-043720,92,7,2025-07-13,2025-08-20,Disponible
I-043721,BR-00395,P-043721,52,5,2025-06-14,2025-08-06,Disponible
I-043722,BR-00395,P-043722,69,8,2025-03-21,2025-08-24,Disponible
I-043723,BR-00395,P-043723,24,9,2025-04-18,2025-06-07,Disponible
I-043724,BR-00395,P-043724,96,15,2025-03-03,2025-05-16,Disponible
I-043725,BR-00395,P-043725,95,19,2025-04-21,2025-05-06,Disponible
I-043726,BR-00395,P-043726,64,11,2025-03-12,2025-08-16,Disponible
I-043727,BR-00395,P-043727,64,20,2025-03-20,2025-06-19,Disponible
I-043728,BR-00395,P-043728,20,10,2025-06-20,2025-06-29,Disponible
I-043729,BR-00395,P-043729,63,10,2025-05-09,2025-08-01,Disponible
I-043730,BR-00395,P-043730,96,15,2025-04-08,2025-08-16,Disponible
I-043731,BR-00395,P-043731,71,16,2025-05-15,2025-07-20,Disponible
I-043732,BR-00395,P-043732,76,14,2025-07-22,2025-07-31,Disponible
I-043733,BR-00395,P-043733,100,8,2025-05-11,2025-07-26,Disponible
I-043734,BR-00395,P-043734,10,18,2025-05-30,2025-08-11,Bajo stock
I-043735,BR-00395,P-043735,4,7,2025-04-12,2025-06-25,Bajo stock
I-043736,BR-00395,P-043736,25,14,2025-03-06,2025-05-19,Disponible
I-043737,BR-00395,P-043737,9,7,2025-04-10,2025-07-15,Disponible
I-043738,BR-00395,P-043738,18,7,2025-03-17,2025-06-13,Disponible
I-043739,BR-00395,P-043739,19,16,2025-06-21,2025-07-08,Disponible
I-043740,BR-00395,P-043740,24,14,2025-03-12,2025-04-14,Disponible
I-043741,BR-00395,P-043741,64,13,2025-06-27,2025-07-06,Disponible
I-043742,BR-00395,P-043742,62,13,2025-03-20,2025-06-15,Disponible
I-043743,BR-00395,P-043743,95,13,2025-05-11,2025-07-30,Disponible
I-043744,BR-00395,P-043744,49,19,2025-07-16,2025-08-04,Disponible
I-043745,BR-00395,P-043745,63,6,2025-07-24,2025-07-28,Disponible
I-043746,BR-00395,P-043746,34,11,2025-07-03,2025-08-08,Disponible
I-043747,BR-00395,P-043747,9,16,2025-06-12,2025-06-15,Bajo stock
I-043748,BR-00395,P-043748,31,17,2025-07-05,2025-08-02,Disponible
I-043749,BR-00395,P-043749,69,16,2025-06-12,2025-08-06,Disponible
I-043750,BR-00395,P-043750,6,17,2025-03-08,2025-05-29,Bajo stock
I-043751,BR-00395,P-043751,99,5,2025-06-15,2025-08-24,Disponible
I-043752,BR-00395,P-043752,45,20,2025-04-18,2025-05-10,Disponible
I-043753,BR-00395,P-043753,89,10,2025-05-22,2025-08-03,Disponible
I-043754,BR-00395,P-043754,8,9,2025-03-16,2025-07-20,Bajo stock
I-043755,BR-00395,P-043755,74,15,2025-04-03,2025-05-03,Disponible
I-043756,BR-00395,P-043756,80,12,2025-06-23,2025-06-27,Disponible
I-043757,BR-00395,P-043757,21,15,2025-03-09,2025-04-18,Disponible
I-043758,BR-00395,P-043758,6,5,2025-04-23,2025-05-01,Disponible
I-043759,BR-00395,P-043759,47,6,2025-03-09,2025-03-15,Disponible
I-043760,BR-00395,P-043760,70,18,2025-03-22,2025-07-28,Disponible
I-043761,BR-00396,P-043761,32,13,2025-07-02,2025-08-20,Disponible
I-043762,BR-00396,P-043762,7,15,2025-07-10,2025-07-18,Bajo stock
I-043763,BR-00396,P-043763,74,18,2025-06-05,2025-07-26,Disponible
I-043764,BR-00396,P-043764,28,20,2025-05-07,2025-06-27,Disponible
I-043765,BR-00396,P-043765,39,17,2025-07-12,2025-07-17,Disponible
I-043766,BR-00396,P-043766,16,9,2025-05-04,2025-08-10,Disponible
I-043767,BR-00396,P-043767,72,15,2025-06-01,2025-07-27,Disponible
I-043768,BR-00396,P-043768,82,18,2025-04-05,2025-04-12,Disponible
I-043769,BR-00396,P-043769,60,12,2025-05-10,2025-07-28,Disponible
I-043770,BR-00396,P-043770,11,9,2025-05-07,2025-06-23,Disponible
I-043771,BR-00396,P-043771,16,6,2025-07-11,2025-07-18,Disponible
I-043772,BR-00396,P-043772,38,8,2025-05-21,2025-07-02,Disponible
I-043773,BR-00396,P-043773,63,9,2025-04-16,2025-06-13,Disponible
I-043774,BR-00396,P-043774,39,7,2025-03-29,2025-07-09,Disponible
I-043775,BR-00396,P-043775,16,11,2025-07-24,2025-08-22,Disponible
I-043776,BR-00396,P-043776,12,14,2025-04-17,2025-08-06,Bajo stock
I-043777,BR-00396,P-043777,71,10,2025-06-10,2025-06-22,Disponible
I-043778,BR-00396,P-043778,42,6,2025-03-21,2025-07-26,Disponible
I-043779,BR-00396,P-043779,90,5,2025-06-29,2025-07-10,Disponible
I-043780,BR-00396,P-043780,51,5,2025-04-18,2025-04-25,Disponible
I-043781,BR-00396,P-043781,99,15,2025-02-27,2025-07-24,Disponible
I-043782,BR-00396,P-043782,76,16,2025-07-23,2025-07-28,Disponible
I-043783,BR-00396,P-043783,51,18,2025-05-20,2025-08-13,Disponible
I-043784,BR-00396,P-043784,18,11,2025-03-21,2025-04-02,Disponible
I-043785,BR-00396,P-043785,75,10,2025-06-05,2025-07-13,Disponible
I-043786,BR-00396,P-043786,76,19,2025-05-09,2025-06-20,Disponible
I-043787,BR-00396,P-043787,89,10,2025-03-09,2025-07-18,Disponible
I-043788,BR-00396,P-043788,11,19,2025-02-27,2025-04-15,Bajo stock
I-043789,BR-00396,P-043789,65,5,2025-05-30,2025-08-03,Disponible
I-043790,BR-00396,P-043790,33,9,2025-06-19,2025-07-31,Disponible
I-043791,BR-00396,P-043791,61,11,2025-05-05,2025-06-09,Disponible
I-043792,BR-00396,P-043792,8,19,2025-05-04,2025-05-23,Bajo stock
I-043793,BR-00396,P-043793,62,11,2025-06-09,2025-07-21,Disponible
I-043794,BR-00396,P-043794,39,8,2025-04-13,2025-08-03,Disponible
I-043795,BR-00396,P-043795,99,13,2025-03-30,2025-07-04,Disponible
I-043796,BR-00396,P-043796,53,15,2025-05-09,2025-08-09,Disponible
I-043797,BR-00396,P-043797,34,13,2025-03-27,2025-07-26,Disponible
I-043798,BR-00396,P-043798,74,17,2025-04-12,2025-05-02,Disponible
I-043799,BR-00396,P-043799,4,10,2025-05-28,2025-08-24,Bajo stock
I-043800,BR-00396,P-043800,10,16,2025-03-01,2025-07-05,Bajo stock
I-043801,BR-00396,P-043801,50,14,2025-05-09,2025-05-14,Disponible
I-043802,BR-00396,P-043802,72,14,2025-07-06,2025-07-31,Disponible
I-043803,BR-00396,P-043803,95,19,2025-07-09,2025-08-12,Disponible
I-043804,BR-00396,P-043804,12,14,2025-04-09,2025-08-24,Bajo stock
I-043805,BR-00396,P-043805,44,15,2025-05-04,2025-08-21,Disponible
I-043806,BR-00396,P-043806,85,14,2025-04-05,2025-07-12,Disponible
I-043807,BR-00396,P-043807,57,13,2025-05-17,2025-06-26,Disponible
I-043808,BR-00396,P-043808,11,8,2025-03-05,2025-03-28,Disponible
I-043809,BR-00396,P-043809,18,8,2025-05-02,2025-07-15,Disponible
I-043810,BR-00396,P-043810,95,14,2025-07-03,2025-07-21,Disponible
I-043811,BR-00396,P-043811,47,10,2025-02-28,2025-08-06,Disponible
I-043812,BR-00396,P-043812,12,14,2025-04-25,2025-07-06,Bajo stock
I-043813,BR-00396,P-043813,97,20,2025-06-05,2025-07-31,Disponible
I-043814,BR-00396,P-043814,22,20,2025-03-24,2025-03-30,Disponible
I-043815,BR-00396,P-043815,7,6,2025-05-16,2025-08-11,Disponible
I-043816,BR-00396,P-043816,30,13,2025-07-10,2025-08-15,Disponible
I-043817,BR-00396,P-043817,64,16,2025-04-10,2025-07-20,Disponible
I-043818,BR-00396,P-043818,52,9,2025-04-28,2025-08-11,Disponible
I-043819,BR-00396,P-043819,68,6,2025-05-26,2025-06-26,Disponible
I-043820,BR-00396,P-043820,46,13,2025-05-11,2025-08-17,Disponible
I-043821,BR-00396,P-043821,94,9,2025-05-30,2025-07-02,Disponible
I-043822,BR-00396,P-043822,18,11,2025-03-02,2025-03-20,Disponible
I-043823,BR-00396,P-043823,23,18,2025-04-13,2025-07-07,Disponible
I-043824,BR-00396,P-043824,58,19,2025-06-22,2025-07-27,Disponible
I-043825,BR-00396,P-043825,79,19,2025-06-16,2025-08-21,Disponible
I-043826,BR-00396,P-043826,25,9,2025-04-16,2025-06-21,Disponible
I-043827,BR-00396,P-043827,35,10,2025-06-28,2025-06-28,Disponible
I-043828,BR-00396,P-043828,71,8,2025-04-21,2025-05-08,Disponible
I-043829,BR-00396,P-043829,13,11,2025-05-05,2025-06-01,Disponible
I-043830,BR-00396,P-043830,25,14,2025-07-01,2025-08-01,Disponible
I-043831,BR-00396,P-043831,49,20,2025-03-04,2025-05-30,Disponible
I-043832,BR-00396,P-043832,96,17,2025-05-12,2025-08-07,Disponible
I-043833,BR-00396,P-043833,92,13,2025-02-26,2025-04-06,Disponible
I-043834,BR-00396,P-043834,6,6,2025-05-03,2025-06-27,Bajo stock
I-043835,BR-00396,P-043835,80,5,2025-07-10,2025-07-16,Disponible
I-043836,BR-00396,P-043836,16,13,2025-05-04,2025-08-15,Disponible
I-043837,BR-00396,P-043837,8,14,2025-07-17,2025-07-20,Bajo stock
I-043838,BR-00396,P-043838,14,16,2025-04-07,2025-05-10,Bajo stock
I-043839,BR-00396,P-043839,87,10,2025-03-10,2025-04-17,Disponible
I-043840,BR-00396,P-043840,49,6,2025-03-20,2025-04-18,Disponible
I-043841,BR-00396,P-043841,21,14,2025-07-08,2025-08-13,Disponible
I-043842,BR-00396,P-043842,20,11,2025-05-21,2025-08-15,Disponible
I-043843,BR-00396,P-043843,12,12,2025-06-07,2025-07-22,Bajo stock
I-043844,BR-00396,P-043844,14,12,2025-07-14,2025-07-19,Disponible
I-043845,BR-00396,P-043845,51,11,2025-03-27,2025-07-14,Disponible
I-043846,BR-00396,P-043846,82,10,2025-06-04,2025-07-29,Disponible
I-043847,BR-00396,P-043847,17,10,2025-04-10,2025-05-28,Disponible
I-043848,BR-00396,P-043848,84,17,2025-06-23,2025-08-05,Disponible
I-043849,BR-00396,P-043849,61,15,2025-04-05,2025-06-08,Disponible
I-043850,BR-00396,P-043850,79,8,2025-06-09,2025-08-16,Disponible
I-043851,BR-00396,P-043851,58,17,2025-05-18,2025-05-28,Disponible
I-043852,BR-00396,P-043852,44,9,2025-06-26,2025-07-20,Disponible
I-043853,BR-00396,P-043853,4,7,2025-03-12,2025-08-08,Bajo stock
I-043854,BR-00396,P-043854,95,13,2025-03-31,2025-05-17,Disponible
I-043855,BR-00396,P-043855,30,7,2025-04-03,2025-07-08,Disponible
I-043856,BR-00396,P-043856,73,7,2025-06-24,2025-07-09,Disponible
I-043857,BR-00396,P-043857,46,15,2025-03-17,2025-06-01,Disponible
I-043858,BR-00396,P-043858,80,8,2025-07-11,2025-08-18,Disponible
I-043859,BR-00396,P-043859,91,16,2025-04-15,2025-08-02,Disponible
I-043860,BR-00396,P-043860,61,8,2025-07-14,2025-07-31,Disponible
I-043861,BR-00396,P-043861,50,10,2025-04-06,2025-08-01,Disponible
I-043862,BR-00397,P-043862,63,18,2025-07-23,2025-08-02,Disponible
I-043863,BR-00397,P-043863,22,19,2025-03-21,2025-03-25,Disponible
I-043864,BR-00397,P-043864,41,6,2025-07-15,2025-08-06,Disponible
I-043865,BR-00397,P-043865,59,16,2025-03-12,2025-06-22,Disponible
I-043866,BR-00397,P-043866,32,17,2025-05-14,2025-05-27,Disponible
I-043867,BR-00397,P-043867,64,8,2025-05-30,2025-08-06,Disponible
I-043868,BR-00397,P-043868,99,9,2025-04-28,2025-07-22,Disponible
I-043869,BR-00397,P-043869,44,7,2025-06-19,2025-06-24,Disponible
I-043870,BR-00397,P-043870,89,13,2025-04-03,2025-06-15,Disponible
I-043871,BR-00397,P-043871,5,13,2025-06-04,2025-07-14,Bajo stock
I-043872,BR-00397,P-043872,49,11,2025-05-23,2025-08-10,Disponible
I-043873,BR-00397,P-043873,63,10,2025-05-19,2025-08-04,Disponible
I-043874,BR-00397,P-043874,84,13,2025-04-07,2025-05-19,Disponible
I-043875,BR-00397,P-043875,79,10,2025-06-12,2025-06-18,Disponible
I-043876,BR-00397,P-043876,57,12,2025-04-04,2025-06-29,Disponible
I-043877,BR-00397,P-043877,65,9,2025-04-16,2025-06-24,Disponible
I-043878,BR-00397,P-043878,61,15,2025-06-21,2025-06-23,Disponible
I-043879,BR-00397,P-043879,21,15,2025-07-15,2025-08-13,Disponible
I-043880,BR-00397,P-043880,93,13,2025-04-22,2025-08-01,Disponible
I-043881,BR-00397,P-043881,16,11,2025-04-03,2025-07-27,Disponible
I-043882,BR-00397,P-043882,17,13,2025-05-21,2025-06-05,Disponible
I-043883,BR-00397,P-043883,76,10,2025-03-20,2025-05-26,Disponible
I-043884,BR-00397,P-043884,22,10,2025-05-07,2025-07-12,Disponible
I-043885,BR-00397,P-043885,68,7,2025-06-08,2025-06-28,Disponible
I-043886,BR-00397,P-043886,68,16,2025-04-07,2025-05-04,Disponible
I-043887,BR-00397,P-043887,47,15,2025-03-21,2025-05-27,Disponible
I-043888,BR-00397,P-043888,40,5,2025-05-27,2025-07-18,Disponible
I-043889,BR-00397,P-043889,25,17,2025-03-24,2025-06-17,Disponible
I-043890,BR-00397,P-043890,11,10,2025-04-07,2025-08-16,Disponible
I-043891,BR-00397,P-043891,36,16,2025-03-11,2025-04-12,Disponible
I-043892,BR-00397,P-043892,44,20,2025-05-28,2025-06-25,Disponible
I-043893,BR-00397,P-043893,88,11,2025-04-30,2025-07-15,Disponible
I-043894,BR-00397,P-043894,2,10,2025-03-05,2025-06-14,Bajo stock
I-043895,BR-00397,P-043895,82,9,2025-07-04,2025-08-11,Disponible
I-043896,BR-00397,P-043896,28,6,2025-06-11,2025-07-24,Disponible
I-043897,BR-00397,P-043897,73,9,2025-05-03,2025-06-18,Disponible
I-043898,BR-00397,P-043898,80,11,2025-03-02,2025-03-26,Disponible
I-043899,BR-00397,P-043899,6,10,2025-07-22,2025-08-18,Bajo stock
I-043900,BR-00397,P-043900,53,6,2025-03-06,2025-03-18,Disponible
I-043901,BR-00397,P-043901,41,7,2025-03-05,2025-07-18,Disponible
I-043902,BR-00397,P-043902,17,6,2025-07-02,2025-07-10,Disponible
I-043903,BR-00397,P-043903,24,6,2025-07-24,2025-07-30,Disponible
I-043904,BR-00397,P-043904,49,16,2025-03-05,2025-04-13,Disponible
I-043905,BR-00397,P-043905,30,10,2025-05-18,2025-06-24,Disponible
I-043906,BR-00397,P-043906,77,15,2025-04-27,2025-07-14,Disponible
I-043907,BR-00397,P-043907,68,12,2025-06-27,2025-07-05,Disponible
I-043908,BR-00397,P-043908,52,18,2025-03-14,2025-05-10,Disponible
I-043909,BR-00397,P-043909,87,8,2025-05-04,2025-05-17,Disponible
I-043910,BR-00397,P-043910,94,16,2025-03-16,2025-06-28,Disponible
I-043911,BR-00397,P-043911,31,11,2025-05-31,2025-07-26,Disponible
I-043912,BR-00397,P-043912,24,20,2025-07-09,2025-07-26,Disponible
I-043913,BR-00397,P-043913,20,18,2025-05-29,2025-06-18,Disponible
I-043914,BR-00397,P-043914,85,6,2025-05-03,2025-05-14,Disponible
I-043915,BR-00397,P-043915,93,14,2025-06-30,2025-07-07,Disponible
I-043916,BR-00397,P-043916,49,17,2025-06-25,2025-07-28,Disponible
I-043917,BR-00397,P-043917,68,10,2025-03-23,2025-06-08,Disponible
I-043918,BR-00397,P-043918,92,19,2025-06-02,2025-07-14,Disponible
I-043919,BR-00397,P-043919,44,16,2025-06-08,2025-08-11,Disponible
I-043920,BR-00397,P-043920,55,12,2025-05-29,2025-08-12,Disponible
I-043921,BR-00397,P-043921,58,13,2025-07-21,2025-08-10,Disponible
I-043922,BR-00397,P-043922,17,15,2025-04-18,2025-08-03,Disponible
I-043923,BR-00397,P-043923,20,5,2025-05-19,2025-07-30,Disponible
I-043924,BR-00397,P-043924,20,20,2025-04-21,2025-08-13,Bajo stock
I-043925,BR-00397,P-043925,7,8,2025-05-07,2025-05-27,Bajo stock
I-043926,BR-00397,P-043926,5,5,2025-04-11,2025-07-25,Bajo stock
I-043927,BR-00397,P-043927,63,8,2025-06-30,2025-08-17,Disponible
I-043928,BR-00397,P-043928,13,18,2025-04-12,2025-07-06,Bajo stock
I-043929,BR-00397,P-043929,91,14,2025-03-04,2025-03-09,Disponible
I-043930,BR-00397,P-043930,16,6,2025-05-10,2025-07-09,Disponible
I-043931,BR-00397,P-043931,67,18,2025-03-23,2025-04-09,Disponible
I-043932,BR-00397,P-043932,97,10,2025-04-25,2025-07-07,Disponible
I-043933,BR-00397,P-043933,44,18,2025-07-25,2025-07-31,Disponible
I-043934,BR-00397,P-043934,30,9,2025-04-30,2025-07-24,Disponible
I-043935,BR-00397,P-043935,55,10,2025-02-26,2025-05-28,Disponible
I-043936,BR-00397,P-043936,97,7,2025-04-02,2025-06-08,Disponible
I-043937,BR-00397,P-043937,13,20,2025-05-12,2025-08-13,Bajo stock
I-043938,BR-00397,P-043938,53,11,2025-07-09,2025-07-14,Disponible
I-043939,BR-00397,P-043939,59,10,2025-03-19,2025-06-26,Disponible
I-043940,BR-00397,P-043940,69,5,2025-07-17,2025-08-20,Disponible
I-043941,BR-00397,P-043941,30,20,2025-04-02,2025-06-04,Disponible
I-043942,BR-00397,P-043942,62,14,2025-06-18,2025-07-20,Disponible
I-043943,BR-00397,P-043943,5,11,2025-06-14,2025-08-06,Bajo stock
I-043944,BR-00397,P-043944,45,7,2025-06-01,2025-08-01,Disponible
I-043945,BR-00397,P-043945,54,5,2025-05-02,2025-07-07,Disponible
I-043946,BR-00397,P-043946,24,10,2025-02-28,2025-05-14,Disponible
I-043947,BR-00397,P-043947,4,5,2025-07-09,2025-07-16,Bajo stock
I-043948,BR-00397,P-043948,0,8,2025-03-11,2025-06-06,Agotado
I-043949,BR-00397,P-043949,21,7,2025-07-25,2025-08-05,Disponible
I-043950,BR-00397,P-043950,31,18,2025-04-15,2025-08-16,Disponible
I-043951,BR-00397,P-043951,80,12,2025-03-15,2025-06-27,Disponible
I-043952,BR-00397,P-043952,33,12,2025-06-06,2025-06-18,Disponible
I-043953,BR-00397,P-043953,6,13,2025-04-17,2025-04-22,Bajo stock
I-043954,BR-00397,P-043954,52,10,2025-03-25,2025-05-04,Disponible
I-043955,BR-00397,P-043955,8,17,2025-04-21,2025-05-06,Bajo stock
I-043956,BR-00397,P-043956,73,17,2025-06-05,2025-07-01,Disponible
I-043957,BR-00397,P-043957,34,11,2025-07-09,2025-07-22,Disponible
I-043958,BR-00397,P-043958,57,20,2025-07-03,2025-07-25,Disponible
I-043959,BR-00397,P-043959,21,12,2025-03-06,2025-07-27,Disponible
I-043960,BR-00397,P-043960,68,7,2025-07-09,2025-08-06,Disponible
I-043961,BR-00397,P-043961,36,7,2025-05-03,2025-05-06,Disponible
I-043962,BR-00397,P-043962,57,12,2025-03-07,2025-06-30,Disponible
I-043963,BR-00397,P-043963,0,7,2025-05-17,2025-06-26,Agotado
I-043964,BR-00397,P-043964,80,11,2025-03-13,2025-04-21,Disponible
I-043965,BR-00397,P-043965,7,11,2025-07-05,2025-08-02,Bajo stock
I-043966,BR-00397,P-043966,43,9,2025-06-13,2025-08-12,Disponible
I-043967,BR-00397,P-043967,68,14,2025-05-30,2025-08-12,Disponible
I-043968,BR-00397,P-043968,38,16,2025-03-23,2025-07-25,Disponible
I-043969,BR-00398,P-043969,92,8,2025-05-31,2025-06-19,Disponible
I-043970,BR-00398,P-043970,66,8,2025-04-06,2025-06-21,Disponible
I-043971,BR-00398,P-043971,36,6,2025-05-02,2025-07-22,Disponible
I-043972,BR-00398,P-043972,32,8,2025-03-12,2025-06-22,Disponible
I-043973,BR-00398,P-043973,52,8,2025-03-20,2025-08-12,Disponible
I-043974,BR-00398,P-043974,6,12,2025-05-05,2025-07-23,Bajo stock
I-043975,BR-00398,P-043975,17,13,2025-06-01,2025-07-05,Disponible
I-043976,BR-00398,P-043976,39,11,2025-06-04,2025-08-10,Disponible
I-043977,BR-00398,P-043977,65,10,2025-07-05,2025-08-15,Disponible
I-043978,BR-00398,P-043978,44,13,2025-05-18,2025-06-09,Disponible
I-043979,BR-00398,P-043979,93,16,2025-05-26,2025-08-11,Disponible
I-043980,BR-00398,P-043980,42,10,2025-05-17,2025-06-01,Disponible
