provider_id,name,nif,email,phone,country,city,address,category,subcategory,condicion_pago
PR-01124,Aragão S/A,V30952280,estherpires@example.net,+55 694340989,Brasil,Salvador,"Travessa Fogaça, 109, Novo Ouro Preto, 63489-152 Campos / RR",Ropa,Deportivo,90 días
PR-01125,ООО «Калинина»,D22419442,juvenali_20@example.net,+7 649892930,Rusia,Ekaterimburgo,"ст. Братск, бул. Кошевого, д. 19 к. 76, 322479",Ropa,Accesorios,60 días
PR-01126,Manufacturas Castellana S.A.,U96354475,jimena30@example.com,+34 684630051,España,Madrid,"Acceso de María Fernanda Paredes 71, Ciudad, 32061",Servicios,Reparación,30 días
PR-01127,Ackermann Sorgatz AG,S86947589,nadeshda41@example.net,+49 672989705,Alemania,Fráncfort,"Hans-Michael-van der Dussen-Weg 70-28, 09017 Lüdinghausen",Servicios,Reparación,90 días
PR-01128,Comercializadora PVOU S.A.,P32046458,hvizcaino@example.net,+58 663732661,Venezuela,Maracaibo,"Paseo Iris Alberto 194, Soria, 18077",Servicios,Instalación,60 días
PR-01129,Infraestructuras Iberia S.A.,C85241414,tapiaanita@example.org,+1-809 644437095,Dominican Republic,Santiago de los Caballeros,"C. de Alejandro Bermudez 269, Cuenca, 30438",Electrónica,Electrodomésticos,Contado
PR-01130,Gibson-Stark,R71118020,nicholascook@example.org,+1 685899664,Canadá,Vancouver,"70623 Mclean Plaza Suite 858, Jeremiahtown, NS Y1K 9N4",Accesorios y Repuestos,Industriales,90 días
PR-01131,Restauración Camino & Asociados S.A.,U91845554,noabolanos@example.org,+34 646574902,España,Barcelona,"Ronda Sebastián Montes 6, Ceuta, 19999",Electrónica,Gadgets,90 días
PR-01132,"Campbell, Wade and Rhodes",R79100356,angelarodriguez@example.com,+1 681188738,Canadá,Montreal,"61107 Andrea Hills Apt. 259, Bakerton, PE X2G 1N6",Servicios,Instalación,30 días
PR-01133,Mosemann Weinhage GbR,A97254314,uhartung@example.com,+49 688394306,Alemania,Berlín,"Zorbachstraße 7-7, 42450 Husum",Tecnología,Software,Contado
PR-01134,Serlupi s.r.l.,V93817758,piermaderna@example.net,+39 638538299,Italia,Roma,"Vicolo Agostino, 7, 09044, Quartucciu (CA)",Electrónica,Audio y Video,90 días
PR-01135,Tintzmann,H24735563,roystriebitz@example.net,+49 689774499,Alemania,Hamburgo,"Röhrdanzallee 87/16, 91908 Rothenburg ob der Tauber",Accesorios y Repuestos,Tecnológicos,30 días
PR-01136,Odescalchi-Paolucci SPA,B62492482,ktanzini@example.com,+39 682007243,Italia,Turín,"Via Michele, 23 Appartamento 37, 15053, Castelnuovo Scrivia (AL)",Servicios,Instalación,90 días
PR-01137,山本銀行合同会社,W53692103,jwatanabe@example.com,+81 631448645,Japón,Kioto,宮崎県白井市六番町25丁目5番11号,Cuidado Personal,Nutrición,90 días
PR-01138,橋本運輸合同会社,S73314181,ktakahashi@example.net,+81 680811555,Japón,Yokohama,香川県印旛郡酒々井町上野公園26丁目14番14号 権現堂クレスト852,Tecnología,IoT,30 días
PR-01139,Velázquez e Hijos,P94520769,yontiveros@example.net,+52 689831781,México,Ciudad de México,"Avenida Villalpando 125 Interior 484, San Samuel de la Montaña, NAY 13121",Ropa,Accesorios,60 días
PR-01140,Clerc S.A.S.,B81354323,astrid66@example.net,+33 640206312,Francia,París,"3, boulevard Henriette Leleu, 19148 Merle",Hogar y Decoración,Iluminación,30 días
PR-01141,佐藤電気合同会社,N64912716,hayashimaaya@example.org,+81 602136627,Japón,Kioto,岐阜県あきる野市西浅草41丁目13番11号 一ツ橋シャルム927,Accesorios y Repuestos,Mecánicos,60 días
PR-01142,良诺传媒有限公司,G83292450,najin@example.org,+86 697284945,China,Guangzhou,云南省丽娟市淄川兴安盟街a座 604633,Productos de Limpieza,Escobas y utensilios,30 días
PR-01143,Lopes,R99375839,gabrielribeiro@example.org,+55 670776205,Brasil,Río de Janeiro,"Jardim de Novaes, 30, Novo Tupi, 87451-604 Gonçalves / MG",Alimentos,Comida Congelada,60 días
PR-01144,Dallapé SPA,V66982140,ventobeppe@example.org,+39 608426334,Italia,Milán,"Incrocio Rienzo, 1, 20067, Paullo (MI)",Ropa,Accesorios,60 días
PR-01145,"Mclaughlin, Harmon and Moreno",N40881107,zking@example.com,+1 649213418,Canadá,Toronto,"64991 Brown Branch, North Derek, ON P2G 6M8",Servicios,Instalación,30 días
PR-01146,和泰科技有限公司,F60637090,junjiang@example.net,+86 646233502,China,Pekín,贵州省南京县吉区台北路h座 631480,Electrónica,Electrodomésticos,90 días
PR-01147,Samson,U78797478,martinenoel@example.com,+33 671082800,Francia,París,"94, chemin de Petitjean, 94939 Perez",Cuidado Personal,Nutrición,60 días
PR-01148,Roldán Galván Font S.L.,C91419502,elisa99@example.net,+58 684484244,Venezuela,Barquisimeto,"Alameda Eustaquio Lasa 61, Jaén, 42669",Tecnología,Redes,Contado
PR-01149,Banca Privada FBCZ S.Com.,E51201193,anavaquero@example.com,+34 652563719,España,Sevilla,"Cañada Narcisa Cabañas 61, Sevilla, 45198",Construcción,Herramientas,90 días
PR-01150,Manzanares y Escolano S.A.,J82842358,edelmiravives@example.org,+1-809 635010971,Dominican Republic,La Romana,"Ronda Marcia Fuster 122 Puerta 2 , Toledo, 18627",Accesorios y Repuestos,Mecánicos,60 días
PR-01151,中村食品株式会社,Q79787519,akirasato@example.net,+81 635863814,Japón,Tokio,鹿児島県北区押上6丁目7番17号,Accesorios y Repuestos,Mecánicos,60 días
PR-01152,毕博诚网络有限公司,C35155606,jiajie@example.com,+86 668687034,China,Shenzhen,新疆维吾尔自治区辛集市金平淮安街A座 303612,Ropa,Infantil,60 días
PR-01153,ИП «Кузнецова-Цветкова»,R93340407,rusakovkuprijan@example.org,+7 644782482,Rusia,Moscú,"п. Ижевск, ул. Слободская, д. 38, 879755",Hogar y Decoración,Iluminación,90 días
PR-01154,Cardona A.C.,A61349623,camilo09@example.org,+52 634074151,México,Cancún,"Retorno Sur Salinas 609 Interior 996, Vieja Rumania, SIN 03292-2601",Hogar y Decoración,Organización,30 días
PR-01155,Mayoral y Hervás S.Com.,N68118756,ainoa32@example.org,+1-809 695108261,Dominican Republic,La Romana,"Alameda de Hilda Fuster 93, Toledo, 40968",Construcción,Arquitectura,60 días
PR-01156,Chauvin SARL,B88313258,xavierdelorme@example.com,+33 628014624,Francia,Toulouse,"chemin de Pereira, 93608 Maury-la-Forêt",Productos de Limpieza,Escobas y utensilios,Contado
PR-01157,"Ortiz, Escalante y Sotelo",D46906456,elvira15@example.org,+52 646839889,México,Monterrey,"Boulevard México 202 Edif. 809 , Depto. 339, Nueva Estados Unidos de América, HGO 03737-4033",Productos de Limpieza,Detergentes,90 días
PR-01158,Weiss,B83113393,margaudtecher@example.com,+33 658061165,Francia,Marsella,"28, boulevard de Benoit, 17408 Duval",Construcción,Arquitectura,60 días
PR-01159,Supermercados Niño & Asociados S.L.L.,B28462209,crespovidal@example.com,+34 677337529,España,Sevilla,"Vial de Bernardita Cuesta 65, Cantabria, 27282",Productos de Limpieza,Desinfectantes,90 días
PR-01160,合同会社佐々木電気,P89215288,inouetaichi@example.net,+81 601129227,Japón,Yokohama,愛媛県調布市蟇沼32丁目26番11号 三ノ輪コート566,Cuidado Personal,Spa,60 días
PR-01161,Ribeiro Freitas S/A,Q63546256,antonellacavalcante@example.com,+55 666315062,Brasil,Salvador,"Jardim Isabella Sousa, 47, Lagoa, 97899-106 Siqueira / BA",Alimentos,Comida Congelada,90 días
PR-01162,"Sullivan, Bridges and Ross",P74911174,briannadunn@example.net,+1 626441811,Estados Unidos,Los Ángeles,"3128 Kathy River, Aaronview, AR 20041",Productos de Limpieza,Limpiadores multiusos,30 días
PR-01163,Duran y Elorza S.L.,J34643790,manriquejacinta@example.net,+34 696802462,España,Valencia,"Alameda Celestino Guardia 739 Apt. 18 , Jaén, 32045",Hogar y Decoración,Arte decorativo,90 días
PR-01164,"РАО «Некрасов, Щукин и Терентьев»",E99336409,david1996@example.com,+7 661518788,Rusia,San Petersburgo,"с. Темрюк, ул. Пионерская, д. 318, 485947",Cuidado Personal,Higiene,90 días
PR-01165,Acevedo-Salgado e Hijos,G36910538,perezclaudio@example.com,+52 662192973,México,Guadalajara,"Callejón Colima 654 886, San Dolores los altos, NL 81052-1634",Productos de Limpieza,Detergentes,30 días
PR-01166,Hamon Goncalves SARL,Q66018617,zdelannoy@example.net,+33 638792087,Francia,Toulouse,"boulevard Claude Jacquot, 86831 Lecoq-sur-Mer",Hogar y Decoración,Iluminación,60 días
PR-01167,Desarrollo Sedano & Asociados S.L.,A35013004,gomezluis-miguel@example.org,+1-809 697927359,Dominican Republic,Santo Domingo,"C. Fernando Campoy 8, Huesca, 06203",Tecnología,Redes,90 días
PR-01168,Marchand Tanguy S.A.,S86184563,diane65@example.com,+33 699160601,Francia,Toulouse,"26, boulevard Ollivier, 55700 Colas-la-Forêt",Hogar y Decoración,Organización,90 días
PR-01169,Oderwald,R78808912,ivonne91@example.net,+49 654160812,Alemania,Hamburgo,"Staudestr. 89-29, 75408 Hechingen",Accesorios y Repuestos,Electrodomésticos,30 días
PR-01170,Industrias Munguía-Corona,V60214253,pamela90@example.org,+52 604929534,México,Ciudad de México,"Retorno Hidalgo 370 Interior 752, Nueva Polonia, PUE 18775",Hogar y Decoración,Iluminación,30 días
PR-01171,Minería Luz S.Com.,J61808115,ybarbera@example.com,+1-809 662724420,Dominican Republic,La Romana,"Calle de Pastor Baños 938 Puerta 9 , Santa Cruz de Tenerife, 45292",Accesorios y Repuestos,Automotrices,60 días
PR-01172,Laboratorios Vigil-Villalpando,U92104565,homerorascon@example.org,+52 646160950,México,Ciudad de México,"Diagonal Cuellar 172 Edif. 679 , Depto. 682, Vieja Islas Marshall, TAMPS 93449-8483",Productos de Limpieza,Escobas y utensilios,90 días
PR-01173,Supermercados Iberia S.C.P,R51165435,iriscabrero@example.org,+1-809 606731405,Dominican Republic,Santiago de los Caballeros,"Rambla de Marcia Puig 69, Málaga, 07161",Cuidado Personal,Nutrición,60 días
PR-01174,天开科技有限公司,C19150417,echeng@example.com,+86 645449113,China,Guangzhou,内蒙古自治区石家庄市双滦胡街U座 350608,Hogar y Decoración,Organización,90 días
PR-01175,Kelly-Ray,S21316732,cheyennewhitaker@example.org,+1 623025984,Canadá,Calgary,"76076 Harris Unions Apt. 566, Tylerfurt, NT M9H 9S4",Hogar y Decoración,Muebles,30 días
PR-01176,ИП «Афанасьев Вишняков»,H20344762,efim08@example.net,+7 660921587,Rusia,Ekaterimburgo,"с. Камень-на-Оби, наб. Терешковой, д. 8, 569193",Productos de Limpieza,Limpiadores multiusos,30 días
PR-01177,Eigenwillig Stiftung & Co. KG,N20845626,qhesse@example.net,+49 668812542,Alemania,Múnich,"Vollbrechtallee 27, 30774 Senftenberg",Electrónica,Audio y Video,60 días
PR-01178,Hubert S.A.,F16059686,orossi@example.com,+33 640545861,Francia,París,"14, rue Lebreton, 61192 Guillou",Hogar y Decoración,Arte decorativo,60 días
PR-01179,Banca Privada Moliner & Asociados S.L.,C35993967,miriamantunez@example.org,+34 641478916,España,Valencia,"Callejón de Vilma Salazar 99, Baleares, 50250",Alimentos,Bebidas,90 días
PR-01180,Guillén y Ordóñez S.A.,P13665746,fmendez@example.com,+1-809 618779971,Dominican Republic,Punta Cana,"Ronda Anabel Carlos 52 Apt. 85 , Cantabria, 43941",Electrónica,Computación,Contado
PR-01181,有限会社渡辺食品,G27509058,matsudamikako@example.org,+81 612521849,Japón,Yokohama,新潟県横浜市瀬谷区箪笥町37丁目6番2号,Servicios,Reparación,30 días
PR-01182,Авиакомпания Икар,C20846721,usimonov@example.org,+7 617865325,Rusia,Moscú,"п. Нальчик, наб. Ленская, д. 6/6 к. 919, 049683",Alimentos,Frutas y Verduras,90 días
PR-01183,Castellitto-Morpurgo SPA,U93605907,tozzifrancesco@example.com,+39 673827552,Italia,Turín,"Canale Salandra, 142, 15010, Montechiaro Denice (AL)",Servicios,Reparación,60 días
PR-01184,Alexander Ltd,J86076494,heather55@example.org,+1 668909941,Estados Unidos,Chicago,"868 Melanie Station, Claytonburgh, HI 09488",Cuidado Personal,Spa,90 días
PR-01185,"Martinez, Carson and Morton",D37132118,williamsjerry@example.com,+1 660079923,Estados Unidos,Los Ángeles,"42212 Melissa Mall Apt. 240, Wardtown, PR 75391",Ropa,Moda Mujer,90 días
PR-01186,合同会社田中鉱業,J75342225,kana30@example.org,+81 680004297,Japón,Kioto,群馬県文京区豊町3丁目15番17号 鍛冶ケ沢アーバン320,Electrónica,Audio y Video,30 días
PR-01187,池田銀行株式会社,N13759407,dinoue@example.com,+81 600898135,Japón,Tokio,愛媛県浦安市土呂部31丁目16番3号 東和町シティ059,Ropa,Accesorios,60 días
PR-01188,Römer Rörricht OHG mbH,C97664363,sylvia31@example.org,+49 640758849,Alemania,Fráncfort,"Almut-Stumpf-Gasse 6352, 18614 Oschatz",Electrónica,Audio y Video,60 días
PR-01189,Espinosa S.A. de C.V.,E59274337,eolivera@example.org,+52 620533294,México,Cancún,"Boulevard Tirado 876 Edif. 794 , Depto. 268, San José Emilio los bajos, Q. ROO 63253",Cuidado Personal,Nutrición,60 días
PR-01190,Inversiones Cerro S.Com.,N49509596,geronimomachado@example.net,+34 660491127,España,Barcelona,"Pasaje de María Manuela Lumbreras 51 Piso 8 , Jaén, 38649",Cuidado Personal,Cosméticos,30 días
PR-01191,福田保険株式会社,U15146212,ryosuke97@example.net,+81 642807347,Japón,Kioto,山形県西多摩郡瑞穂町勝どき10丁目24番8号 上広谷シティ418,Construcción,Materiales,60 días
PR-01192,Despacho Paniagua y asociados S.L.,E27461413,bayoanita@example.net,+34 617620732,España,Madrid,"Pasaje de Lorena Cruz 5, Valladolid, 02017",Ropa,Moda Mujer,90 días
PR-01193,Grupo Salinas S.L.,C98419183,arizaquique@example.net,+34 633436576,España,Barcelona,"Avenida de Eloísa Pinto 73 Puerta 3 , Lleida, 48511",Cuidado Personal,Farmacéuticos,60 días
PR-01194,Campos - EI,V50308210,erickfernandes@example.org,+55 650828335,Brasil,Brasilia,"Conjunto Danilo Mendes, Betânia, 87677-762 Pimenta das Pedras / TO",Accesorios y Repuestos,Electrodomésticos,90 días
PR-01195,Binner Hauffer AG & Co. OHG,A69869103,hatice00@example.org,+49 608032083,Alemania,Hamburgo,"Ruppersbergerplatz 6, 65153 Staßfurt",Hogar y Decoración,Arte decorativo,30 días
PR-01196,Grupo Berenguer S.A.,W78529925,torrentssalud@example.com,+34 686201616,España,Madrid,"Ronda Paz Cantero 36, Cantabria, 42134",Alimentos,Bebidas,60 días
PR-01197,Souza Macedo - EI,C12404803,maria-vitoria25@example.com,+55 650380109,Brasil,Brasilia,"Núcleo de da Conceição, 5, Pirineus, 75620-742 da Conceição do Norte / PB",Tecnología,IoT,60 días
PR-01198,Escobedo S.C.,S28899826,bruno29@example.org,+52 697844272,México,Guadalajara,"Circunvalación Norte Delgado 845 970, Nueva Chile, TAB 37319",Ropa,Accesorios,90 días
PR-01199,"ИП «Белякова, Лобанов и Игнатьева»",S40327869,oaleksandrov@example.net,+7 679953290,Rusia,Ekaterimburgo,"к. Энгельс, наб. Строителей, д. 212 стр. 497, 982625",Servicios,Instalación,60 días
PR-01200,ОАО «Красильникова»,N93467167,stojan_19@example.org,+7 659793760,Rusia,Ekaterimburgo,"п. Боровск, наб. Победа, д. 474 стр. 902, 133220",Ropa,Accesorios,90 días
PR-01201,Banco Moliner S.A.,V40880236,nidiadomingo@example.net,+1-809 611095369,Dominican Republic,La Romana,"Acceso Leire Vizcaíno 6, La Rioja, 06919",Construcción,Materiales,60 días
PR-01202,合同会社鈴木電気,H40303400,jshimizu@example.net,+81 619950677,Japón,Tokio,福島県杉並区中三依24丁目7番10号,Productos de Limpieza,Detergentes,60 días
PR-01203,阿部水産株式会社,D28965784,yamashitananami@example.com,+81 618851087,Japón,Yokohama,岡山県福生市東三島5丁目23番2号 隼町パーク796,Cuidado Personal,Farmacéuticos,90 días
PR-01204,Mendoza PLC,R74776793,christine99@example.com,+1 663645057,Canadá,Vancouver,"44322 Emily Square, North Samuel, AB K2M 8B1",Hogar y Decoración,Arte decorativo,90 días
PR-01205,Manufacturas Castellana S.Com.,U62980013,jose-ignaciopedrero@example.org,+34 619490511,España,Sevilla,"Camino Encarnación Moll 71, Badajoz, 20181",Productos de Limpieza,Escobas y utensilios,60 días
PR-01206,Fittipaldi SPA,D99043705,ermesmercadante@example.com,+39 624516164,Italia,Roma,"Incrocio Garibaldi, 4 Appartamento 5, 80073, Capri (NA)",Alimentos,Panadería,60 días
PR-01207,Raynaud,A96812186,jguilbert@example.org,+33 676548734,Francia,Toulouse,"63, chemin de Barthelemy, 65556 Tessier",Electrónica,Computación,90 días
PR-01208,Farmaceútica Cáceres y asociados S.L.N.E,C66060501,marmolhector@example.org,+1-809 639277266,Dominican Republic,Santo Domingo,"Avenida de Jessica Vallés 81 Piso 6 , Guipúzcoa, 31167",Construcción,Arquitectura,30 días
PR-01209,Comercializadora Rivero S.Coop.,J43655598,romanambar@example.net,+58 684325458,Venezuela,Valencia,"Glorieta Alejandra Carrera 8 Apt. 13 , Lleida, 41614",Servicios,Reparación,90 días
PR-01210,Carr-Gray,S81838841,egriffin@example.net,+1 605463911,Canadá,Toronto,"17710 Mark Curve Apt. 120, Rosstown, YT T3S3X6",Hogar y Decoración,Muebles,90 días
PR-01211,Misicher,W79882240,krista19@example.org,+49 637207964,Alemania,Berlín,"Staudegasse 77, 07388 Lüdenscheid",Servicios,Instalación,60 días
PR-01212,Logística Baena S.L.,S39676107,nelida43@example.com,+1-809 648631758,Dominican Republic,Santiago de los Caballeros,"Alameda de Fortunato Puente 45 Apt. 55 , Lleida, 06984",Electrónica,Electrodomésticos,90 días
PR-01213,高橋ガス有限会社,N11413544,matsumotokyosuke@example.net,+81 633562984,Japón,Yokohama,鹿児島県渋谷区権現堂5丁目12番14号 東大和町コート094,Productos de Limpieza,Ambientadores,90 días
PR-01214,思优传媒有限公司,A22810987,uluo@example.org,+86 619516864,China,Shenzhen,宁夏回族自治区西宁市沙市梧州路n座 898316,Servicios,Instalación,90 días
PR-01215,Inmobiliaria Rosado & Asociados S.L.,H59361252,portuno@example.org,+1-809 687029241,Dominican Republic,Santo Domingo,"Plaza Adalberto Torrecilla 9 Piso 7 , Pontevedra, 52060",Electrónica,Electrodomésticos,60 días
PR-01216,佐藤ガス株式会社,S92305134,yoichi50@example.org,+81 659149839,Japón,Kioto,静岡県江戸川区隼町9丁目21番4号 ハイツ千束374,Electrónica,Computación,60 días
PR-01217,Agostinelli-Broschi s.r.l.,S67595150,ilariacivaschi@example.com,+39 645810513,Italia,Turín,"Borgo Eraldo, 8, 01037, Lago Di Vico (VT)",Productos de Limpieza,Desinfectantes,60 días
PR-01218,НПО «Емельянова»,U39986949,fevronija2019@example.com,+7 602416270,Rusia,Moscú,"ст. Уэлен, бул. Ульяновский, д. 22 к. 1, 063629",Ropa,Infantil,90 días
PR-01219,Ladeck Weitzel AG,E59195716,evangelia21@example.org,+49 638598001,Alemania,Múnich,"Knappering 8-9, 37374 Mayen",Ropa,Accesorios,60 días
PR-01220,Гаврилов Групп,H93792078,porfiri_57@example.com,+7 636227481,Rusia,Ekaterimburgo,"клх Кыштым, ш. Грибоедова, д. 8/9, 959231",Tecnología,Redes,Contado
PR-01221,Powell-Wilkerson,E22648941,josemanning@example.com,+1 615508670,Canadá,Toronto,"537 Young Falls, East Danielle, NL E3M 4N4",Accesorios y Repuestos,Mecánicos,30 días
PR-01222,ОАО «Костина»,P95102805,veronika1984@example.com,+7 627655860,Rusia,Ekaterimburgo,"ст. Амурск, пер. Герцена, д. 749, 556806",Hogar y Decoración,Textiles,90 días
PR-01223,Sauvage,D90310071,vidalroland@example.com,+33 603064634,Francia,Lyon,"45, rue de Blondel, 26560 Lopez",Tecnología,Ciberseguridad,60 días
PR-01224,"Cortés, Zambrano y Vargas",V31825174,dfajardo@example.org,+52 689440680,México,Monterrey,"Privada Norte Lerma 668 565, San Luis Manuel los bajos, BCS 61305",Servicios,Instalación,Contado
PR-01225,Smith-Durham,P16761711,howelljoseph@example.net,+1 658903495,Estados Unidos,Chicago,"0378 Brittany Rest, South Maria, OK 02107",Servicios,Instalación,90 días
PR-01226,Construcción Palomar S.L.N.E,A78674749,mireiaalcolea@example.com,+34 643726642,España,Sevilla,"Plaza de Margarita Fajardo 34, La Rioja, 16164",Hogar y Decoración,Textiles,90 días
PR-01227,Inversiones Quesada y asociados S.Com.,U45738104,maristelafalco@example.net,+34 625208772,España,Madrid,"Avenida Raimundo Meléndez 164, Madrid, 27632",Servicios,Reparación,90 días
PR-01228,"Turner, Wood and Combs",W80484484,edwardsdean@example.net,+1 621456001,Estados Unidos,Chicago,"304 Bentley Prairie Suite 478, North Joseview, NM 65697",Servicios,Instalación,60 días
PR-01229,auch Schlauchin OHG mbH,D25639207,doloresbirnbaum@example.com,+49 640864462,Alemania,Fráncfort,"Fridolin-Mitschke-Allee 6, 84020 Leipziger Land",Hogar y Decoración,Arte decorativo,90 días
PR-01230,Salcido y Maldonado S. R.L. de C.V.,F47659487,irenegutierrez@example.net,+52 628807379,México,Monterrey,"Peatonal Líbano 135 Interior 031, Nueva Panamá, TAB 96200-1782",Ropa,Infantil,Contado
PR-01231,Ledoux,C56126685,margaretlambert@example.com,+33 623842790,Francia,París,"81, avenue Nicolas Royer, 72439 Benard-sur-Mer",Ropa,Moda Mujer,90 días
PR-01232,Câmara,F25839966,zaragao@example.net,+55 601460303,Brasil,Brasilia,"Residencial Azevedo, 43, Taquaril, 83756-737 Sampaio de Goiás / SP",Servicios,Instalación,90 días
PR-01233,合同会社鈴木食品,S13321904,kaorihayashi@example.net,+81 607019968,Japón,Osaka,佐賀県練馬区虎ノ門虎ノ門ヒルズ森タワー14丁目16番17号 シャルム中川崎513,Tecnología,IoT,30 días
PR-01234,Construcción Carrera S.L.N.E,N54229706,eliseo06@example.net,+58 626035108,Venezuela,Maracaibo,"Acceso de Régulo Sanz 59 Puerta 2 , Asturias, 03777",Accesorios y Repuestos,Electrodomésticos,60 días
PR-01235,Wilms e.G.,U85569324,osmankeudel@example.net,+49 667290794,Alemania,Berlín,"Scheelweg 79, 69667 Bad Langensalza",Accesorios y Repuestos,Mecánicos,30 días
PR-01236,Consultoría del Sur S.Coop.,P82661643,lmontenegro@example.net,+58 646926207,Venezuela,Maracaibo,"Via Francisco Jose Cepeda 98, Las Palmas, 46974",Accesorios y Repuestos,Electrodomésticos,90 días
PR-01237,Vara y Ribes S.L.,G14829797,guillenjonatan@example.com,+58 678114769,Venezuela,Caracas,"Calle Ciro Cobos 134 Puerta 9 , Segovia, 52084",Cuidado Personal,Higiene,90 días
PR-01238,Lopes da Conceição S/A,W32215500,isaac46@example.com,+55 656476990,Brasil,São Paulo,"Campo Lucca Pereira, Pompéia, 50181403 Vieira / AP",Accesorios y Repuestos,Mecánicos,30 días
PR-01239,株式会社岡本印刷,Q98257760,jungoto@example.org,+81 626565567,Japón,Yokohama,広島県八王子市三ノ輪34丁目17番12号,Hogar y Decoración,Iluminación,90 días
PR-01240,Блохина Инкорпорэйтед,P90707212,wkudrjavtsev@example.org,+7 605303321,Rusia,Ekaterimburgo,"п. Ессентуки, пер. Придорожный, д. 6/2, 612921",Ropa,Moda Hombre,30 días
PR-01241,"Lancisi, Zampa e Malipiero s.r.l.",B79953573,olivettiisa@example.com,+39 615777545,Italia,Milán,"Borgo Marta, 6 Piano 2, 17043, Piani (SV)",Alimentos,Panadería,30 días
PR-01242,Hnos Feliu S.A.,P98922254,alvarezcandelario@example.com,+1-809 661553927,Dominican Republic,Santo Domingo,"Ronda Rómulo Estevez 1, Cantabria, 06332",Productos de Limpieza,Escobas y utensilios,60 días
PR-01243,Ruy Dávila Ochoa S.L.,W77031837,sobrinofelix@example.org,+34 611254647,España,Barcelona,"Paseo Irene Pozo 3, Asturias, 41229",Electrónica,Electrodomésticos,30 días
PR-01244,晖来计算机科技有限公司,U99845177,pyuan@example.net,+86 604665278,China,Shenzhen,山东省华市永川易路W座 655447,Servicios,Instalación,60 días
PR-01245,"Brown, Williams and Hudson",R85123704,tlyons@example.org,+1 627125277,Estados Unidos,Nueva York,"Unit 8057 Box 3053, DPO AA 39149",Alimentos,Carnes y Embutidos,60 días
PR-01246,同兴万点网络有限公司,R39148674,yongcui@example.org,+86 638120569,China,Shenzhen,山东省勇县永川曾街k座 375679,Accesorios y Repuestos,Mecánicos,60 días
PR-01247,Courtois,A25802753,edouard92@example.com,+33 624437712,Francia,Toulouse,"55, chemin de Gilbert, 27314 Perez-sur-Mer",Electrónica,Computación,90 días
PR-01248,Josep Mayol Barroso S.Coop.,S78221088,mserna@example.net,+34 613274551,España,Madrid,"Ronda Primitiva Corominas 8, Valencia, 10683",Tecnología,Ciberseguridad,90 días
PR-01249,株式会社高橋農林,B93646039,yamamotoyoko@example.net,+81 699140932,Japón,Kioto,富山県横浜市保土ケ谷区前弥六南町4丁目19番18号 シャルム鳥越938,Productos de Limpieza,Ambientadores,30 días
PR-01250,Stoll Heydrich KG,N64268129,shuebel@example.net,+49 688763085,Alemania,Fráncfort,"Jaqueline-Höfig-Weg 6-9, 14148 Garmisch-Partenkirchen",Accesorios y Repuestos,Tecnológicos,30 días
PR-01251,Pacífica Albero Escolano S.L.,V16397325,gomezchuy@example.net,+1-809 640143539,Dominican Republic,Punta Cana,"Avenida de Julio Carrión 8 Piso 0 , Sevilla, 37858",Construcción,Maquinaria,90 días
PR-01252,"Hubbard, Mcpherson and Miller",D46505935,dominguezwendy@example.org,+1 628156166,Estados Unidos,Nueva York,"489 Jeffrey Course Suite 320, New Robert, CA 32761",Ropa,Moda Hombre,90 días
PR-01253,Benavídez y Reyna S. R.L. de C.V.,E67929320,almalinares@example.net,+52 604324685,México,Ciudad de México,"Callejón México 652 Interior 105, San Anel los bajos, BCS 97408-3530",Servicios,Reparación,Contado
PR-01254,Thomas-Duarte,W22270080,muellersean@example.com,+1 600735681,Canadá,Calgary,"0485 Michael Groves Apt. 184, South Davidfort, MB G6X8X4",Ropa,Moda Hombre,Contado
PR-01255,Barbosa Ltda.,F15407774,gsousa@example.com,+55 673607012,Brasil,Río de Janeiro,"Trecho da Conceição, 7, Heliopolis, 47874868 da Costa do Amparo / AM",Cuidado Personal,Higiene,90 días
PR-01256,Lebrón y Granado S. R.L. de C.V.,P52563204,emiliopena@example.org,+52 642425400,México,Ciudad de México,"Ampliación Norte Cintrón 070 Edif. 584 , Depto. 233, San María Eugenia los altos, NAY 90494-9376",Construcción,Maquinaria,60 días
PR-01257,"Club Marroquín, Cervántez y Salcido",P35890074,olivia57@example.com,+52 691090788,México,Guadalajara,"Avenida República de Macedonia del Norte 071 Interior 076, San Adán los altos, GRO 99268-4496",Productos de Limpieza,Ambientadores,30 días
PR-01258,Comercializadora Castellana S.A.,H29013668,sdonoso@example.net,+58 660034353,Venezuela,Valencia,"Rambla de Javier Diez 760, Ceuta, 30922",Cuidado Personal,Spa,90 días
PR-01259,Aragão - ME,P24550712,qmacedo@example.com,+55 612049453,Brasil,Brasilia,"Aeroporto Carvalho, Vila Nova Paraíso, 87657-008 Leão da Serra / AM",Productos de Limpieza,Desinfectantes,60 días
PR-01260,Teixeira Ltda.,H75237684,srocha@example.com,+55 670314588,Brasil,Salvador,"Pátio de Machado, Lagoinha Leblon, 82521813 Alves do Oeste / SP",Tecnología,Redes,Contado
PR-01261,Regalado-Guardado S.A. de C.V.,D75724806,rosaliachavez@example.net,+52 674126158,México,Cancún,"Pasaje Bahrein 104 Interior 176, San Caridad los altos, PUE 70407",Tecnología,Software,60 días
