purchase_id,branch_id,client_id,fecha,canal,metodo_pago,employee_id,total
C-003904,BR-00118,CL-09944,2025-07-18,Página Web,Tarjeta,E-003276,998.33
C-003905,BR-00256,CL-03337,2025-08-08,Amazon,Tarjeta,E-006831,499.39
C-003906,BR-00159,CL-09064,2025-06-28,Amazon,Tarjeta,E-004371,975.98
C-003907,BR-00119,CL-04234,2025-06-28,Amazon,Tarjeta,E-003330,9.15
C-003908,BR-00480,CL-08619,2025-08-18,Instagram,Transferencia,E-012695,865.11
C-003909,BR-00195,CL-01815,2025-07-19,Instagram,Transferencia,E-005305,346.13
C-003910,BR-00200,CL-05016,2025-07-07,Presencial,Efectivo,E-005544,985.85
C-003911,BR-00330,CL-02070,2025-06-30,Instagram,Transferencia,E-008796,699.54
C-003912,BR-00341,CL-06328,2025-05-29,Página Web,Tarjeta,E-008876,418.45
C-003913,BR-00228,CL-01881,2025-06-25,Distribuidor,Transferencia,E-005913,178.89
C-003914,BR-00336,CL-00008,2025-08-03,Página Web,PayPal,E-008836,771.21
C-003915,BR-00157,CL-04135,2025-08-22,Distribuidor,Transferencia,E-004308,1091.0
C-003916,BR-00449,CL-09186,2025-07-14,Distribuidor,Transferencia,E-011776,283.1
C-003917,BR-00429,CL-03049,2025-06-24,Presencial,Efectivo,E-011478,391.66
C-003918,BR-00257,CL-04642,2025-08-02,Instagram,Transferencia,E-006835,1983.69
C-003919,BR-00117,CL-00331,2025-08-07,Página Web,PayPal,E-003231,889.7
C-003920,BR-00224,CL-00563,2025-07-27,Instagram,Bizum,E-005881,459.07
C-003921,BR-00128,CL-04731,2025-08-17,Página Web,Tarjeta,E-003645,641.74
C-003922,BR-00436,CL-07680,2025-08-06,Presencial,Tarjeta,E-011615,374.22
C-003923,BR-00191,CL-05327,2025-08-20,Presencial,Tarjeta,E-004923,685.41
C-003924,BR-00292,CL-05509,2025-06-10,Amazon,Amazon Pay,E-007793,274.54
C-003925,BR-00003,CL-06224,2025-07-11,Amazon,Amazon Pay,E-000291,1043.0
C-003926,BR-00033,CL-02398,2025-07-15,Presencial,Tarjeta,E-000936,43.4
C-003927,BR-00199,CL-05394,2025-06-25,Instagram,Bizum,E-005491,1245.02
C-003928,BR-00310,CL-04189,2025-07-04,Amazon,Tarjeta,E-008345,1465.11
C-003929,BR-00473,CL-00654,2025-07-20,Página Web,PayPal,E-012577,1102.58
C-003930,BR-00031,CL-08382,2025-08-19,Amazon,Amazon Pay,E-000922,445.25
C-003931,BR-00218,CL-07791,2025-08-09,Distribuidor,Transferencia,E-005845,31.26
C-003932,BR-00028,CL-04145,2025-05-27,Presencial,Tarjeta,E-000904,126.85
C-003933,BR-00374,CL-04632,2025-06-15,Instagram,Bizum,E-009832,711.24
C-003934,BR-00039,CL-08142,2025-08-19,Instagram,Transferencia,E-001098,404.76
C-003935,BR-00170,CL-08735,2025-08-22,Amazon,Tarjeta,E-004671,568.66
C-003936,BR-00001,CL-02369,2025-06-10,Amazon,Tarjeta,E-000017,802.48
C-003937,BR-00166,CL-02496,2025-06-04,Amazon,Tarjeta,E-004605,1214.09
C-003938,BR-00198,CL-06753,2025-07-23,Amazon,Amazon Pay,E-005455,1199.78
C-003939,BR-00307,CL-09287,2025-06-29,Presencial,Efectivo,E-008185,228.04
C-003940,BR-00184,CL-08022,2025-07-28,Página Web,PayPal,E-004866,584.69
C-003941,BR-00345,CL-02990,2025-07-10,Distribuidor,Transferencia,E-009199,182.62
C-003942,BR-00441,CL-06736,2025-06-20,Presencial,Efectivo,E-011702,605.18
C-003943,BR-00200,CL-01644,2025-06-14,Instagram,Bizum,E-005540,1347.31
C-003944,BR-00034,CL-04118,2025-06-12,Distribuidor,Transferencia,E-000941,109.64
C-003945,BR-00383,CL-09103,2025-06-20,Distribuidor,Transferencia,E-010143,275.88
C-003946,BR-00195,CL-08453,2025-06-24,Distribuidor,Transferencia,E-005300,890.48
C-003947,BR-00314,CL-05282,2025-07-17,Amazon,Amazon Pay,E-008504,1182.03
C-003948,BR-00361,CL-09636,2025-08-23,Distribuidor,Transferencia,E-009669,423.98
C-003949,BR-00082,CL-04076,2025-07-06,Presencial,Tarjeta,E-002393,550.14
C-003950,BR-00282,CL-01380,2025-07-14,Amazon,Amazon Pay,E-007633,796.37
C-003951,BR-00083,CL-02510,2025-06-22,Instagram,Bizum,E-002453,713.63
C-003952,BR-00214,CL-03695,2025-06-21,Distribuidor,Transferencia,E-005810,120.4
C-003953,BR-00207,CL-00339,2025-07-25,Página Web,Tarjeta,E-005682,712.2
C-003954,BR-00158,CL-08837,2025-07-27,Distribuidor,Transferencia,E-004351,610.81
C-003955,BR-00345,CL-06053,2025-07-19,Página Web,PayPal,E-009186,16.11
C-003956,BR-00312,CL-07191,2025-07-03,Presencial,Tarjeta,E-008396,1554.26
C-003957,BR-00399,CL-00558,2025-07-01,Distribuidor,Transferencia,E-010654,684.56
C-003958,BR-00211,CL-08022,2025-06-22,Amazon,Amazon Pay,E-005747,325.48
C-003959,BR-00273,CL-08522,2025-08-07,Distribuidor,Transferencia,E-007384,138.4
C-003960,BR-00171,CL-01534,2025-08-16,Instagram,Transferencia,E-004698,897.77
C-003961,BR-00460,CL-05570,2025-07-30,Instagram,Transferencia,E-012185,792.25
C-003962,BR-00306,CL-01317,2025-07-07,Página Web,Tarjeta,E-008103,1252.87
C-003963,BR-00288,CL-03357,2025-07-10,Distribuidor,Transferencia,E-007729,170.51
C-003964,BR-00182,CL-08438,2025-06-05,Página Web,PayPal,E-004845,10.04
C-003965,BR-00404,CL-01966,2025-07-11,Instagram,Transferencia,E-010751,973.35
C-003966,BR-00426,CL-06942,2025-06-17,Página Web,Tarjeta,E-011378,535.84
C-003967,BR-00073,CL-02514,2025-08-12,Presencial,Efectivo,E-001927,814.42
C-003968,BR-00279,CL-01410,2025-06-26,Distribuidor,Transferencia,E-007595,744.04
C-003969,BR-00257,CL-04271,2025-07-04,Presencial,Tarjeta,E-006835,510.04
C-003970,BR-00305,CL-05298,2025-07-31,Instagram,Bizum,E-008004,98.95
C-003971,BR-00161,CL-00038,2025-06-05,Página Web,PayPal,E-004487,450.42
C-003972,BR-00188,CL-05051,2025-07-30,Presencial,Tarjeta,E-004894,342.54
C-003973,BR-00124,CL-05805,2025-07-18,Amazon,Tarjeta,E-003568,587.19
C-003974,BR-00073,CL-01362,2025-07-13,Instagram,Bizum,E-001922,290.16
C-003975,BR-00315,CL-06668,2025-07-11,Presencial,Efectivo,E-008537,369.82
C-003976,BR-00085,CL-01361,2025-07-25,Presencial,Tarjeta,E-002516,303.67
C-003977,BR-00053,CL-05257,2025-05-28,Página Web,Tarjeta,E-001678,333.35
C-003978,BR-00189,CL-02869,2025-06-04,Instagram,Bizum,E-004899,150.42
C-003979,BR-00019,CL-09588,2025-08-22,Instagram,Transferencia,E-000774,28.65
C-003980,BR-00195,CL-09535,2025-07-02,Página Web,Tarjeta,E-005315,1120.41
C-003981,BR-00018,CL-03211,2025-06-09,Amazon,Amazon Pay,E-000753,511.23
C-003982,BR-00154,CL-03360,2025-07-02,Página Web,Tarjeta,E-004173,1094.15
C-003983,BR-00198,CL-00148,2025-07-19,Página Web,Tarjeta,E-005454,95.04
C-003984,BR-00159,CL-02914,2025-07-06,Página Web,Tarjeta,E-004385,1779.89
C-003985,BR-00061,CL-08326,2025-08-06,Página Web,PayPal,E-001822,223.57
C-003986,BR-00258,CL-04123,2025-07-12,Distribuidor,Transferencia,E-006841,213.35
C-003987,BR-00121,CL-02773,2025-07-21,Presencial,Tarjeta,E-003438,938.95
C-003988,BR-00145,CL-02420,2025-08-10,Página Web,PayPal,E-003877,336.52
C-003989,BR-00256,CL-04919,2025-05-29,Presencial,Tarjeta,E-006826,690.84
C-003990,BR-00264,CL-03243,2025-07-13,Distribuidor,Transferencia,E-006880,530.63
C-003991,BR-00353,CL-01544,2025-08-04,Página Web,PayPal,E-009543,334.22
C-003992,BR-00194,CL-00197,2025-06-23,Instagram,Transferencia,E-005269,617.75
C-003993,BR-00276,CL-07106,2025-06-03,Página Web,Tarjeta,E-007540,345.28
C-003994,BR-00052,CL-07591,2025-08-22,Instagram,Transferencia,E-001656,1284.7
C-003995,BR-00120,CL-04314,2025-06-27,Amazon,Amazon Pay,E-003386,807.78
C-003996,BR-00074,CL-00219,2025-06-13,Instagram,Bizum,E-001935,298.73
C-003997,BR-00003,CL-03502,2025-08-19,Distribuidor,Transferencia,E-000275,847.49
C-003998,BR-00259,CL-06255,2025-05-26,Distribuidor,Transferencia,E-006847,895.86
C-003999,BR-00471,CL-06185,2025-06-28,Instagram,Transferencia,E-012537,805.92
C-004000,BR-00065,CL-00338,2025-07-29,Instagram,Bizum,E-001874,956.78
C-004001,BR-00481,CL-09706,2025-07-05,Amazon,Tarjeta,E-012716,322.43
C-004002,BR-00134,CL-03555,2025-07-25,Amazon,Tarjeta,E-003757,204.01
C-004003,BR-00218,CL-03424,2025-06-28,Instagram,Bizum,E-005843,728.23
C-004004,BR-00351,CL-08038,2025-07-25,Distribuidor,Transferencia,E-009445,522.81
C-004005,BR-00119,CL-04082,2025-06-05,Distribuidor,Transferencia,E-003324,103.28
C-004006,BR-00353,CL-04721,2025-07-26,Distribuidor,Transferencia,E-009542,284.8
C-004007,BR-00320,CL-05644,2025-07-05,Presencial,Tarjeta,E-008629,1431.88
C-004008,BR-00445,CL-03374,2025-07-18,Presencial,Efectivo,E-011744,243.46
C-004009,BR-00421,CL-07998,2025-07-26,Instagram,Transferencia,E-011144,1216.8
C-004010,BR-00389,CL-03500,2025-06-29,Distribuidor,Transferencia,E-010410,1203.64
C-004011,BR-00347,CL-08530,2025-06-24,Página Web,Tarjeta,E-009272,554.04
C-004012,BR-00486,CL-04747,2025-05-28,Presencial,Efectivo,E-012758,274.35
C-004013,BR-00084,CL-09594,2025-07-05,Amazon,Tarjeta,E-002468,38.76
C-004014,BR-00290,CL-05270,2025-07-05,Amazon,Tarjeta,E-007760,1441.58
C-004015,BR-00279,CL-08517,2025-08-18,Distribuidor,Transferencia,E-007588,558.92
C-004016,BR-00361,CL-04290,2025-05-31,Amazon,Amazon Pay,E-009680,1045.63
C-004017,BR-00080,CL-07069,2025-06-25,Distribuidor,Transferencia,E-002309,115.3
C-004018,BR-00109,CL-06304,2025-06-24,Página Web,PayPal,E-002906,375.18
C-004019,BR-00037,CL-02530,2025-08-22,Página Web,Tarjeta,E-000964,75.48
C-004020,BR-00375,CL-09582,2025-08-13,Distribuidor,Transferencia,E-009837,581.83
C-004021,BR-00307,CL-09535,2025-06-01,Distribuidor,Transferencia,E-008178,116.15
C-004022,BR-00242,CL-04049,2025-08-06,Presencial,Tarjeta,E-006604,477.96
C-004023,BR-00214,CL-00052,2025-07-31,Presencial,Efectivo,E-005797,589.75
C-004024,BR-00268,CL-03298,2025-06-08,Amazon,Amazon Pay,E-007044,219.72
C-004025,BR-00239,CL-00144,2025-06-18,Página Web,PayPal,E-006562,290.13
C-004026,BR-00243,CL-07595,2025-08-17,Página Web,PayPal,E-006632,4.6
C-004027,BR-00381,CL-02138,2025-07-01,Presencial,Tarjeta,E-009944,478.61
C-004028,BR-00348,CL-00384,2025-06-29,Amazon,Tarjeta,E-009315,1782.94
C-004029,BR-00386,CL-05567,2025-07-04,Página Web,PayPal,E-010278,437.34
C-004030,BR-00071,CL-05081,2025-07-09,Distribuidor,Transferencia,E-001913,670.28
C-004031,BR-00053,CL-04516,2025-07-05,Amazon,Tarjeta,E-001691,549.5
C-004032,BR-00312,CL-09300,2025-08-06,Presencial,Tarjeta,E-008392,703.75
C-004033,BR-00119,CL-07043,2025-06-06,Presencial,Efectivo,E-003335,596.15
C-004034,BR-00158,CL-07723,2025-06-01,Página Web,PayPal,E-004359,727.35
C-004035,BR-00421,CL-07016,2025-08-05,Instagram,Transferencia,E-011144,417.12
C-004036,BR-00181,CL-00831,2025-08-01,Instagram,Bizum,E-004843,472.77
C-004037,BR-00093,CL-03244,2025-07-19,Amazon,Amazon Pay,E-002709,697.49
C-004038,BR-00314,CL-02773,2025-06-05,Página Web,Tarjeta,E-008489,796.32
C-004039,BR-00164,CL-05611,2025-07-19,Instagram,Bizum,E-004565,971.81
C-004040,BR-00298,CL-06336,2025-06-16,Instagram,Transferencia,E-007832,727.24
C-004041,BR-00464,CL-05623,2025-07-13,Amazon,Amazon Pay,E-012343,15.84
C-004042,BR-00245,CL-07392,2025-06-23,Presencial,Tarjeta,E-006669,1157.03
C-004043,BR-00287,CL-01149,2025-06-23,Página Web,PayPal,E-007725,480.96
C-004044,BR-00153,CL-09798,2025-07-07,Instagram,Bizum,E-003973,50.41
C-004045,BR-00277,CL-02387,2025-06-02,Presencial,Efectivo,E-007559,749.21
C-004046,BR-00347,CL-00837,2025-08-01,Instagram,Bizum,E-009289,1012.34
C-004047,BR-00117,CL-05389,2025-05-31,Amazon,Tarjeta,E-003215,801.16
C-004048,BR-00154,CL-09857,2025-06-24,Distribuidor,Transferencia,E-004108,648.2
C-004049,BR-00253,CL-09108,2025-06-21,Página Web,Tarjeta,E-006807,386.16
C-004050,BR-00157,CL-09922,2025-07-22,Amazon,Tarjeta,E-004307,960.57
C-004051,BR-00118,CL-08540,2025-07-03,Instagram,Bizum,E-003297,419.8
C-004052,BR-00031,CL-04436,2025-08-09,Distribuidor,Transferencia,E-000924,450.05
C-004053,BR-00483,CL-01712,2025-07-24,Amazon,Tarjeta,E-012737,1548.22
C-004054,BR-00015,CL-05268,2025-08-19,Distribuidor,Transferencia,E-000686,1024.6
C-004055,BR-00175,CL-04211,2025-06-05,Amazon,Amazon Pay,E-004768,635.02
C-004056,BR-00491,CL-09109,2025-06-27,Amazon,Tarjeta,E-012790,839.66
C-004057,BR-00134,CL-03640,2025-07-12,Instagram,Transferencia,E-003754,331.68
C-004058,BR-00226,CL-08353,2025-08-05,Amazon,Tarjeta,E-005898,132.64
C-004059,BR-00312,CL-09690,2025-05-31,Amazon,Amazon Pay,E-008395,1169.04
C-004060,BR-00356,CL-00552,2025-06-14,Instagram,Bizum,E-009585,303.84
C-004061,BR-00216,CL-01947,2025-06-05,Amazon,Amazon Pay,E-005835,530.05
C-004062,BR-00042,CL-08572,2025-07-16,Distribuidor,Transferencia,E-001320,474.93
C-004063,BR-00120,CL-02809,2025-05-30,Presencial,Tarjeta,E-003354,749.57
C-004064,BR-00443,CL-02864,2025-08-15,Instagram,Transferencia,E-011723,47.55
C-004065,BR-00192,CL-09008,2025-07-22,Amazon,Tarjeta,E-005186,569.75
C-004066,BR-00489,CL-08944,2025-07-25,Instagram,Bizum,E-012775,986.98
C-004067,BR-00001,CL-08941,2025-08-07,Amazon,Tarjeta,E-000041,357.72
C-004068,BR-00271,CL-05083,2025-06-09,Distribuidor,Transferencia,E-007276,362.76
C-004069,BR-00145,CL-02383,2025-07-27,Amazon,Amazon Pay,E-003881,1407.4
C-004070,BR-00319,CL-07311,2025-08-20,Página Web,PayPal,E-008615,70.6
C-004071,BR-00084,CL-09070,2025-08-23,Página Web,PayPal,E-002504,468.67
C-004072,BR-00210,CL-00345,2025-08-14,Amazon,Amazon Pay,E-005722,516.55
C-004073,BR-00219,CL-08367,2025-07-09,Distribuidor,Transferencia,E-005850,266.2
C-004074,BR-00346,CL-00048,2025-07-14,Amazon,Amazon Pay,E-009225,653.71
C-004075,BR-00406,CL-04083,2025-08-07,Distribuidor,Transferencia,E-010767,1144.45
C-004076,BR-00060,CL-00024,2025-06-02,Página Web,PayPal,E-001797,1038.59
C-004077,BR-00099,CL-01956,2025-07-28,Presencial,Efectivo,E-002825,233.16
C-004078,BR-00117,CL-08700,2025-08-10,Presencial,Efectivo,E-003243,107.76
C-004079,BR-00381,CL-08732,2025-06-25,Presencial,Tarjeta,E-009984,988.3
C-004080,BR-00144,CL-02162,2025-06-18,Instagram,Transferencia,E-003872,451.64
C-004081,BR-00403,CL-08977,2025-07-12,Distribuidor,Transferencia,E-010732,75.8
C-004082,BR-00102,CL-09021,2025-07-22,Instagram,Transferencia,E-002862,657.64
C-004083,BR-00264,CL-07159,2025-08-22,Instagram,Transferencia,E-006881,847.16
C-004084,BR-00040,CL-04148,2025-06-24,Instagram,Bizum,E-001118,1051.2
C-004085,BR-00409,CL-05111,2025-08-17,Distribuidor,Transferencia,E-010786,279.99
C-004086,BR-00228,CL-02634,2025-06-21,Presencial,Tarjeta,E-005915,1530.79
C-004087,BR-00493,CL-05373,2025-05-29,Página Web,Tarjeta,E-012802,637.74
C-004088,BR-00381,CL-08785,2025-06-14,Página Web,PayPal,E-009880,293.3
C-004089,BR-00276,CL-03362,2025-06-17,Instagram,Bizum,E-007500,471.52
C-004090,BR-00271,CL-00827,2025-07-22,Presencial,Tarjeta,E-007287,115.94
C-004091,BR-00248,CL-01366,2025-07-08,Instagram,Bizum,E-006719,719.0
C-004092,BR-00085,CL-06324,2025-06-02,Instagram,Bizum,E-002517,599.42
C-004093,BR-00080,CL-00468,2025-06-26,Distribuidor,Transferencia,E-002297,583.18
C-004094,BR-00413,CL-06925,2025-06-15,Página Web,PayPal,E-010807,162.08
C-004095,BR-00396,CL-01884,2025-06-17,Amazon,Amazon Pay,E-010592,964.0
C-004096,BR-00355,CL-03695,2025-06-21,Presencial,Efectivo,E-009570,571.28
C-004097,BR-00131,CL-05693,2025-08-04,Distribuidor,Transferencia,E-003695,120.75
C-004098,BR-00002,CL-01738,2025-07-28,Instagram,Bizum,E-000141,1577.89
C-004099,BR-00484,CL-00445,2025-06-22,Instagram,Transferencia,E-012748,354.91
C-004100,BR-00108,CL-00789,2025-06-27,Página Web,Tarjeta,E-002899,216.9
C-004101,BR-00313,CL-05614,2025-05-26,Amazon,Amazon Pay,E-008488,401.73
C-004102,BR-00423,CL-01042,2025-06-21,Amazon,Tarjeta,E-011221,1194.22
C-004103,BR-00441,CL-09443,2025-05-27,Amazon,Tarjeta,E-011696,855.35
C-004104,BR-00004,CL-06652,2025-06-06,Distribuidor,Transferencia,E-000316,337.08
C-004105,BR-00025,CL-05571,2025-08-07,Instagram,Transferencia,E-000884,371.25
C-004106,BR-00200,CL-01636,2025-07-21,Amazon,Tarjeta,E-005522,1049.4
C-004107,BR-00240,CL-07200,2025-07-25,Presencial,Efectivo,E-006587,798.28
C-004108,BR-00346,CL-02166,2025-07-01,Amazon,Amazon Pay,E-009241,542.08
C-004109,BR-00230,CL-08589,2025-05-29,Presencial,Efectivo,E-006082,546.14
C-004110,BR-00251,CL-01883,2025-06-07,Distribuidor,Transferencia,E-006757,174.43
C-004111,BR-00381,CL-01580,2025-07-17,Página Web,PayPal,E-009990,616.46
C-004112,BR-00045,CL-02520,2025-07-18,Presencial,Efectivo,E-001464,549.24
C-004113,BR-00264,CL-04700,2025-08-18,Página Web,Tarjeta,E-006878,439.15
C-004114,BR-00164,CL-04301,2025-07-15,Instagram,Transferencia,E-004577,1524.83
C-004115,BR-00326,CL-00671,2025-07-31,Página Web,Tarjeta,E-008732,53.26
C-004116,BR-00154,CL-05542,2025-06-11,Instagram,Transferencia,E-004156,947.98
C-004117,BR-00267,CL-04163,2025-08-22,Amazon,Tarjeta,E-006932,818.7
C-004118,BR-00259,CL-03069,2025-05-27,Distribuidor,Transferencia,E-006845,926.74
C-004119,BR-00251,CL-05571,2025-07-18,Distribuidor,Transferencia,E-006768,1308.02
C-004120,BR-00044,CL-01604,2025-08-23,Instagram,Bizum,E-001384,1127.43
C-004121,BR-00229,CL-04533,2025-07-07,Instagram,Transferencia,E-005970,1198.8
C-004122,BR-00266,CL-06899,2025-07-22,Instagram,Bizum,E-006892,1020.86
C-004123,BR-00235,CL-03181,2025-07-01,Instagram,Bizum,E-006381,1123.54
C-004124,BR-00452,CL-02215,2025-07-21,Presencial,Tarjeta,E-011796,594.4
C-004125,BR-00006,CL-01353,2025-07-17,Instagram,Transferencia,E-000440,294.96
C-004126,BR-00023,CL-04450,2025-07-13,Distribuidor,Transferencia,E-000828,1151.32
C-004127,BR-00044,CL-04394,2025-05-28,Distribuidor,Transferencia,E-001388,216.06
C-004128,BR-00120,CL-02223,2025-07-02,Página Web,PayPal,E-003384,899.08
C-004129,BR-00435,CL-06886,2025-07-28,Presencial,Tarjeta,E-011592,889.5
C-004130,BR-00098,CL-08806,2025-07-15,Distribuidor,Transferencia,E-002798,74.46
C-004131,BR-00153,CL-07753,2025-08-21,Presencial,Efectivo,E-004005,375.45
C-004132,BR-00135,CL-06274,2025-06-17,Presencial,Efectivo,E-003760,1286.51
C-004133,BR-00405,CL-01707,2025-06-29,Instagram,Transferencia,E-010758,365.32
C-004134,BR-00132,CL-03555,2025-08-19,Distribuidor,Transferencia,E-003721,1052.71
C-004135,BR-00161,CL-07360,2025-08-19,Instagram,Bizum,E-004464,785.99
C-004136,BR-00351,CL-09996,2025-06-30,Página Web,PayPal,E-009455,365.58
C-004137,BR-00459,CL-03230,2025-08-02,Distribuidor,Transferencia,E-012117,1008.52
C-004138,BR-00354,CL-05253,2025-08-11,Instagram,Bizum,E-009556,595.65
C-004139,BR-00245,CL-08400,2025-06-30,Presencial,Efectivo,E-006663,1652.58
C-004140,BR-00348,CL-01787,2025-07-31,Página Web,Tarjeta,E-009323,268.54
C-004141,BR-00431,CL-05635,2025-06-14,Presencial,Tarjeta,E-011518,1643.49
C-004142,BR-00344,CL-07259,2025-08-01,Distribuidor,Transferencia,E-009077,1069.46
C-004143,BR-00186,CL-02523,2025-06-24,Presencial,Efectivo,E-004880,467.49
C-004144,BR-00112,CL-04045,2025-08-10,Presencial,Tarjeta,E-002928,1038.02
C-004145,BR-00001,CL-03720,2025-06-07,Presencial,Efectivo,E-000049,614.4
C-004146,BR-00416,CL-05342,2025-08-12,Presencial,Tarjeta,E-010828,874.71
C-004147,BR-00087,CL-03351,2025-08-19,Amazon,Amazon Pay,E-002601,1475.06
C-004148,BR-00118,CL-05326,2025-08-14,Instagram,Bizum,E-003287,621.94
C-004149,BR-00229,CL-05684,2025-07-27,Amazon,Amazon Pay,E-005948,663.92
C-004150,BR-00467,CL-03762,2025-08-18,Página Web,Tarjeta,E-012486,255.09
C-004151,BR-00466,CL-07673,2025-06-07,Presencial,Efectivo,E-012438,729.29
C-004152,BR-00392,CL-04289,2025-08-05,Página Web,Tarjeta,E-010521,122.95
C-004153,BR-00352,CL-01207,2025-08-09,Amazon,Tarjeta,E-009507,1277.87
C-004154,BR-00010,CL-07986,2025-08-16,Amazon,Tarjeta,E-000581,323.52
C-004155,BR-00278,CL-03042,2025-08-03,Distribuidor,Transferencia,E-007578,816.76
C-004156,BR-00263,CL-03279,2025-06-24,Página Web,Tarjeta,E-006872,93.96
C-004157,BR-00360,CL-04226,2025-07-15,Distribuidor,Transferencia,E-009654,1252.53
C-004158,BR-00154,CL-05392,2025-06-18,Instagram,Bizum,E-004107,1427.21
C-004159,BR-00054,CL-09255,2025-08-03,Presencial,Tarjeta,E-001708,475.86
C-004160,BR-00076,CL-09390,2025-07-23,Distribuidor,Transferencia,E-001949,1157.87
C-004161,BR-00008,CL-02211,2025-06-08,Distribuidor,Transferencia,E-000502,526.91
C-004162,BR-00125,CL-03757,2025-06-07,Instagram,Bizum,E-003590,913.45
C-004163,BR-00086,CL-06941,2025-08-18,Amazon,Tarjeta,E-002567,527.99
C-004164,BR-00317,CL-08614,2025-08-07,Página Web,PayPal,E-008566,890.97
C-004165,BR-00207,CL-06149,2025-08-02,Página Web,PayPal,E-005673,428.62
C-004166,BR-00060,CL-09100,2025-06-16,Presencial,Efectivo,E-001797,459.7
C-004167,BR-00298,CL-03973,2025-08-03,Página Web,PayPal,E-007828,201.56
C-004168,BR-00104,CL-09886,2025-06-08,Página Web,PayPal,E-002875,1171.42
C-004169,BR-00228,CL-05992,2025-07-02,Amazon,Amazon Pay,E-005910,1322.59
C-004170,BR-00081,CL-00336,2025-07-04,Amazon,Tarjeta,E-002347,155.85
C-004171,BR-00458,CL-09699,2025-06-16,Página Web,PayPal,E-012018,583.88
C-004172,BR-00007,CL-07357,2025-07-24,Presencial,Tarjeta,E-000485,816.3
C-004173,BR-00198,CL-05813,2025-07-19,Página Web,Tarjeta,E-005454,593.21
C-004174,BR-00123,CL-06599,2025-06-15,Distribuidor,Transferencia,E-003530,728.1
C-004175,BR-00240,CL-00092,2025-07-29,Distribuidor,Transferencia,E-006574,280.94
C-004176,BR-00425,CL-02875,2025-05-31,Instagram,Transferencia,E-011320,822.9
C-004177,BR-00272,CL-09644,2025-08-20,Distribuidor,Transferencia,E-007340,765.34
C-004178,BR-00051,CL-07733,2025-08-20,Presencial,Efectivo,E-001646,1168.28
C-004179,BR-00055,CL-04262,2025-07-31,Presencial,Tarjeta,E-001728,513.01
C-004180,BR-00401,CL-01836,2025-06-05,Página Web,Tarjeta,E-010682,1151.22
C-004181,BR-00001,CL-03018,2025-07-21,Amazon,Amazon Pay,E-000120,423.95
C-004182,BR-00254,CL-06193,2025-06-01,Distribuidor,Transferencia,E-006816,572.76
C-004183,BR-00103,CL-03283,2025-06-19,Página Web,Tarjeta,E-002869,74.54
C-004184,BR-00492,CL-04899,2025-08-19,Distribuidor,Transferencia,E-012795,1312.05
C-004185,BR-00437,CL-04015,2025-07-09,Amazon,Tarjeta,E-011635,1124.41
C-004186,BR-00264,CL-07095,2025-08-04,Presencial,Tarjeta,E-006879,476.12
C-004187,BR-00093,CL-00747,2025-06-19,Instagram,Bizum,E-002702,1078.04
C-004188,BR-00313,CL-05634,2025-07-30,Distribuidor,Transferencia,E-008468,1235.11
C-004189,BR-00429,CL-04557,2025-08-22,Página Web,PayPal,E-011482,958.3
C-004190,BR-00260,CL-04086,2025-08-15,Página Web,PayPal,E-006856,70.0
C-004191,BR-00360,CL-07584,2025-08-11,Distribuidor,Transferencia,E-009664,571.86
C-004192,BR-00351,CL-05735,2025-06-22,Presencial,Tarjeta,E-009489,697.95
C-004193,BR-00341,CL-01591,2025-06-03,Amazon,Amazon Pay,E-008878,349.06
C-004194,BR-00102,CL-01376,2025-06-11,Página Web,Tarjeta,E-002859,765.03
C-004195,BR-00084,CL-07697,2025-07-23,Presencial,Tarjeta,E-002499,259.26
C-004196,BR-00272,CL-05060,2025-08-07,Distribuidor,Transferencia,E-007320,527.78
C-004197,BR-00276,CL-06129,2025-06-03,Amazon,Amazon Pay,E-007538,802.96
C-004198,BR-00248,CL-05777,2025-06-13,Amazon,Amazon Pay,E-006709,1145.7
C-004199,BR-00424,CL-05332,2025-07-07,Instagram,Bizum,E-011274,998.23
C-004200,BR-00051,CL-07500,2025-08-23,Página Web,Tarjeta,E-001643,416.44
C-004201,BR-00468,CL-08097,2025-05-28,Página Web,Tarjeta,E-012490,420.21
C-004202,BR-00386,CL-05115,2025-05-31,Página Web,Tarjeta,E-010314,706.21
C-004203,BR-00078,CL-08341,2025-06-19,Presencial,Tarjeta,E-002141,361.24
C-004204,BR-00098,CL-03705,2025-06-06,Página Web,PayPal,E-002796,406.1
C-004205,BR-00227,CL-05967,2025-06-29,Amazon,Tarjeta,E-005906,1219.29
C-004206,BR-00426,CL-05722,2025-08-18,Distribuidor,Transferencia,E-011366,254.07
C-004207,BR-00019,CL-03194,2025-07-11,Distribuidor,Transferencia,E-000771,481.0
C-004208,BR-00079,CL-03150,2025-07-25,Presencial,Tarjeta,E-002270,1375.85
C-004209,BR-00269,CL-09226,2025-08-17,Presencial,Tarjeta,E-007201,1380.64
C-004210,BR-00280,CL-05372,2025-07-30,Página Web,PayPal,E-007610,757.19
C-004211,BR-00046,CL-04038,2025-08-09,Distribuidor,Transferencia,E-001509,332.25
C-004212,BR-00089,CL-08390,2025-07-14,Instagram,Bizum,E-002642,550.67
C-004213,BR-00039,CL-02665,2025-06-18,Instagram,Bizum,E-000971,154.83
