inventory_id,branch_id,product_id,stock_actual,stock_minimo,fecha_ingreso,fecha_actualizacion,estado
I-042399,BR-00385,P-042399,64,10,2025-05-02,2025-08-01,Disponible
I-042400,BR-00385,P-042400,41,18,2025-03-12,2025-07-22,Disponible
I-042401,BR-00385,P-042401,5,15,2025-04-10,2025-07-03,Bajo stock
I-042402,BR-00385,P-042402,41,20,2025-06-25,2025-06-28,Disponible
I-042403,BR-00385,P-042403,97,13,2025-06-22,2025-06-26,Disponible
I-042404,BR-00385,P-042404,19,19,2025-06-11,2025-08-18,Bajo stock
I-042405,BR-00385,P-042405,67,16,2025-03-08,2025-06-20,Disponible
I-042406,BR-00385,P-042406,2,7,2025-05-23,2025-08-18,Bajo stock
I-042407,BR-00385,P-042407,7,18,2025-05-23,2025-06-26,Bajo stock
I-042408,BR-00385,P-042408,48,15,2025-03-14,2025-07-09,Disponible
I-042409,BR-00385,P-042409,7,5,2025-04-25,2025-08-02,Disponible
I-042410,BR-00385,P-042410,74,18,2025-05-29,2025-07-12,Disponible
I-042411,BR-00385,P-042411,10,17,2025-07-10,2025-07-18,Bajo stock
I-042412,BR-00385,P-042412,43,15,2025-05-01,2025-07-01,Disponible
I-042413,BR-00385,P-042413,29,16,2025-07-01,2025-08-02,Disponible
I-042414,BR-00385,P-042414,84,8,2025-06-08,2025-07-09,Disponible
I-042415,BR-00385,P-042415,8,14,2025-07-01,2025-07-09,Bajo stock
I-042416,BR-00385,P-042416,85,16,2025-06-10,2025-06-22,Disponible
I-042417,BR-00385,P-042417,27,12,2025-04-27,2025-06-18,Disponible
I-042418,BR-00385,P-042418,63,16,2025-05-22,2025-07-29,Disponible
I-042419,BR-00385,P-042419,8,12,2025-06-10,2025-07-31,Bajo stock
I-042420,BR-00385,P-042420,85,11,2025-06-05,2025-07-22,Disponible
I-042421,BR-00385,P-042421,49,20,2025-05-10,2025-07-10,Disponible
I-042422,BR-00385,P-042422,99,9,2025-04-17,2025-07-25,Disponible
I-042423,BR-00385,P-042423,15,11,2025-04-27,2025-05-09,Disponible
I-042424,BR-00385,P-042424,98,7,2025-04-14,2025-06-08,Disponible
I-042425,BR-00385,P-042425,42,16,2025-06-10,2025-08-14,Disponible
I-042426,BR-00385,P-042426,40,19,2025-05-20,2025-06-25,Disponible
I-042427,BR-00385,P-042427,96,15,2025-06-17,2025-07-01,Disponible
I-042428,BR-00385,P-042428,100,7,2025-06-17,2025-07-01,Disponible
I-042429,BR-00385,P-042429,32,10,2025-02-26,2025-06-18,Disponible
I-042430,BR-00385,P-042430,18,14,2025-06-01,2025-06-10,Disponible
I-042431,BR-00385,P-042431,85,18,2025-05-24,2025-08-01,Disponible
I-042432,BR-00385,P-042432,77,9,2025-05-24,2025-05-24,Disponible
I-042433,BR-00385,P-042433,64,9,2025-04-23,2025-05-31,Disponible
I-042434,BR-00385,P-042434,27,10,2025-04-09,2025-06-19,Disponible
I-042435,BR-00385,P-042435,8,7,2025-07-06,2025-08-06,Disponible
I-042436,BR-00385,P-042436,47,17,2025-06-25,2025-06-26,Disponible
I-042437,BR-00385,P-042437,44,7,2025-04-13,2025-07-30,Disponible
I-042438,BR-00385,P-042438,65,9,2025-04-04,2025-06-26,Disponible
I-042439,BR-00385,P-042439,34,11,2025-04-23,2025-08-05,Disponible
I-042440,BR-00385,P-042440,6,15,2025-05-12,2025-05-27,Bajo stock
I-042441,BR-00385,P-042441,53,18,2025-05-02,2025-05-11,Disponible
I-042442,BR-00385,P-042442,52,12,2025-05-30,2025-07-12,Disponible
I-042443,BR-00385,P-042443,90,6,2025-04-19,2025-07-10,Disponible
I-042444,BR-00385,P-042444,91,20,2025-06-24,2025-08-18,Disponible
I-042445,BR-00385,P-042445,54,10,2025-07-05,2025-07-17,Disponible
I-042446,BR-00385,P-042446,26,6,2025-04-15,2025-07-24,Disponible
I-042447,BR-00385,P-042447,92,18,2025-07-15,2025-08-08,Disponible
I-042448,BR-00385,P-042448,81,12,2025-04-07,2025-05-23,Disponible
I-042449,BR-00385,P-042449,26,20,2025-07-17,2025-08-11,Disponible
I-042450,BR-00385,P-042450,3,14,2025-04-18,2025-08-10,Bajo stock
I-042451,BR-00385,P-042451,44,5,2025-04-17,2025-06-01,Disponible
I-042452,BR-00385,P-042452,99,15,2025-06-24,2025-07-25,Disponible
I-042453,BR-00385,P-042453,98,5,2025-07-23,2025-08-02,Disponible
I-042454,BR-00385,P-042454,71,19,2025-06-24,2025-07-31,Disponible
I-042455,BR-00385,P-042455,56,11,2025-04-24,2025-05-30,Disponible
I-042456,BR-00385,P-042456,91,7,2025-06-01,2025-08-21,Disponible
I-042457,BR-00385,P-042457,90,15,2025-04-23,2025-07-14,Disponible
I-042458,BR-00385,P-042458,32,14,2025-04-13,2025-08-16,Disponible
I-042459,BR-00385,P-042459,64,13,2025-04-07,2025-04-09,Disponible
I-042460,BR-00385,P-042460,64,10,2025-04-28,2025-05-15,Disponible
I-042461,BR-00385,P-042461,34,16,2025-06-14,2025-06-29,Disponible
I-042462,BR-00385,P-042462,68,7,2025-03-30,2025-04-15,Disponible
I-042463,BR-00385,P-042463,94,12,2025-02-27,2025-03-09,Disponible
I-042464,BR-00385,P-042464,32,6,2025-04-27,2025-07-06,Disponible
I-042465,BR-00385,P-042465,94,19,2025-04-03,2025-06-25,Disponible
I-042466,BR-00385,P-042466,2,10,2025-03-13,2025-04-06,Bajo stock
I-042467,BR-00385,P-042467,99,6,2025-04-05,2025-08-14,Disponible
I-042468,BR-00385,P-042468,49,18,2025-07-12,2025-07-28,Disponible
I-042469,BR-00385,P-042469,98,20,2025-06-16,2025-08-03,Disponible
I-042470,BR-00385,P-042470,19,12,2025-04-16,2025-06-16,Disponible
I-042471,BR-00386,P-042471,44,15,2025-06-16,2025-08-17,Disponible
I-042472,BR-00386,P-042472,87,18,2025-06-04,2025-07-20,Disponible
I-042473,BR-00386,P-042473,0,10,2025-04-07,2025-04-16,Agotado
I-042474,BR-00386,P-042474,11,18,2025-04-28,2025-06-17,Bajo stock
I-042475,BR-00386,P-042475,80,13,2025-03-03,2025-08-10,Disponible
I-042476,BR-00386,P-042476,43,11,2025-07-03,2025-07-13,Disponible
I-042477,BR-00386,P-042477,32,18,2025-05-16,2025-06-02,Disponible
I-042478,BR-00386,P-042478,15,8,2025-04-07,2025-08-14,Disponible
I-042479,BR-00386,P-042479,60,9,2025-06-01,2025-06-24,Disponible
I-042480,BR-00386,P-042480,47,10,2025-02-28,2025-07-20,Disponible
I-042481,BR-00386,P-042481,94,15,2025-03-18,2025-08-03,Disponible
I-042482,BR-00386,P-042482,27,16,2025-03-18,2025-07-23,Disponible
I-042483,BR-00386,P-042483,38,18,2025-07-02,2025-07-04,Disponible
I-042484,BR-00386,P-042484,50,11,2025-02-26,2025-08-03,Disponible
I-042485,BR-00386,P-042485,30,19,2025-07-13,2025-07-14,Disponible
I-042486,BR-00386,P-042486,75,11,2025-07-19,2025-08-15,Disponible
I-042487,BR-00386,P-042487,47,10,2025-03-05,2025-06-20,Disponible
I-042488,BR-00386,P-042488,83,16,2025-03-10,2025-07-25,Disponible
I-042489,BR-00386,P-042489,50,10,2025-03-24,2025-07-01,Disponible
I-042490,BR-00386,P-042490,34,18,2025-03-06,2025-06-07,Disponible
I-042491,BR-00386,P-042491,53,15,2025-04-08,2025-08-12,Disponible
I-042492,BR-00386,P-042492,21,18,2025-05-05,2025-06-21,Disponible
I-042493,BR-00386,P-042493,25,8,2025-03-09,2025-04-24,Disponible
I-042494,BR-00386,P-042494,74,8,2025-02-26,2025-03-29,Disponible
I-042495,BR-00386,P-042495,54,17,2025-06-25,2025-07-23,Disponible
I-042496,BR-00386,P-042496,78,15,2025-05-06,2025-07-22,Disponible
I-042497,BR-00386,P-042497,64,7,2025-05-07,2025-05-16,Disponible
I-042498,BR-00386,P-042498,24,10,2025-04-04,2025-05-12,Disponible
I-042499,BR-00386,P-042499,32,20,2025-03-26,2025-08-19,Disponible
I-042500,BR-00386,P-042500,69,14,2025-07-15,2025-07-22,Disponible
I-042501,BR-00386,P-042501,70,14,2025-07-03,2025-08-18,Disponible
I-042502,BR-00386,P-042502,28,12,2025-05-08,2025-06-02,Disponible
I-042503,BR-00386,P-042503,30,11,2025-07-02,2025-08-22,Disponible
I-042504,BR-00386,P-042504,60,16,2025-04-09,2025-04-11,Disponible
I-042505,BR-00386,P-042505,43,14,2025-04-17,2025-07-19,Disponible
I-042506,BR-00386,P-042506,56,11,2025-06-24,2025-06-26,Disponible
I-042507,BR-00386,P-042507,2,20,2025-02-28,2025-04-15,Bajo stock
I-042508,BR-00386,P-042508,53,18,2025-05-29,2025-06-05,Disponible
I-042509,BR-00386,P-042509,40,10,2025-03-19,2025-08-05,Disponible
I-042510,BR-00386,P-042510,64,17,2025-04-01,2025-07-31,Disponible
I-042511,BR-00386,P-042511,48,15,2025-06-29,2025-08-09,Disponible
I-042512,BR-00386,P-042512,58,19,2025-05-16,2025-06-05,Disponible
I-042513,BR-00386,P-042513,40,11,2025-05-23,2025-08-20,Disponible
I-042514,BR-00386,P-042514,39,6,2025-07-09,2025-07-27,Disponible
I-042515,BR-00386,P-042515,34,9,2025-05-28,2025-06-08,Disponible
I-042516,BR-00386,P-042516,37,11,2025-05-01,2025-05-04,Disponible
I-042517,BR-00386,P-042517,8,13,2025-06-07,2025-07-11,Bajo stock
I-042518,BR-00386,P-042518,69,12,2025-06-27,2025-07-01,Disponible
I-042519,BR-00386,P-042519,2,10,2025-05-24,2025-06-17,Bajo stock
I-042520,BR-00386,P-042520,58,5,2025-06-20,2025-06-20,Disponible
I-042521,BR-00386,P-042521,72,17,2025-06-17,2025-06-22,Disponible
I-042522,BR-00386,P-042522,100,9,2025-04-24,2025-06-30,Disponible
I-042523,BR-00386,P-042523,40,7,2025-04-14,2025-05-27,Disponible
I-042524,BR-00386,P-042524,47,15,2025-07-04,2025-07-27,Disponible
I-042525,BR-00386,P-042525,29,18,2025-06-14,2025-06-28,Disponible
I-042526,BR-00386,P-042526,35,15,2025-02-25,2025-05-12,Disponible
I-042527,BR-00386,P-042527,16,7,2025-06-03,2025-08-03,Disponible
I-042528,BR-00386,P-042528,75,19,2025-07-13,2025-07-30,Disponible
I-042529,BR-00386,P-042529,55,14,2025-04-29,2025-07-11,Disponible
I-042530,BR-00386,P-042530,61,19,2025-07-12,2025-08-04,Disponible
I-042531,BR-00386,P-042531,72,11,2025-02-26,2025-06-15,Disponible
I-042532,BR-00386,P-042532,49,13,2025-03-02,2025-04-05,Disponible
I-042533,BR-00386,P-042533,83,12,2025-07-08,2025-08-07,Disponible
I-042534,BR-00386,P-042534,75,7,2025-03-28,2025-04-09,Disponible
I-042535,BR-00386,P-042535,99,20,2025-05-10,2025-06-06,Disponible
I-042536,BR-00386,P-042536,60,9,2025-03-09,2025-06-09,Disponible
I-042537,BR-00386,P-042537,96,20,2025-02-26,2025-03-18,Disponible
I-042538,BR-00386,P-042538,86,20,2025-03-03,2025-04-19,Disponible
I-042539,BR-00386,P-042539,71,16,2025-05-09,2025-08-19,Disponible
I-042540,BR-00386,P-042540,24,13,2025-05-26,2025-07-31,Disponible
I-042541,BR-00386,P-042541,8,20,2025-06-28,2025-07-03,Bajo stock
I-042542,BR-00386,P-042542,96,19,2025-06-03,2025-06-30,Disponible
I-042543,BR-00386,P-042543,65,10,2025-06-16,2025-07-21,Disponible
I-042544,BR-00386,P-042544,46,6,2025-04-27,2025-05-20,Disponible
I-042545,BR-00386,P-042545,57,20,2025-05-19,2025-07-11,Disponible
I-042546,BR-00386,P-042546,59,19,2025-04-07,2025-07-25,Disponible
I-042547,BR-00386,P-042547,7,5,2025-05-29,2025-06-05,Disponible
I-042548,BR-00386,P-042548,99,12,2025-03-13,2025-07-15,Disponible
I-042549,BR-00386,P-042549,35,19,2025-05-30,2025-07-28,Disponible
I-042550,BR-00386,P-042550,62,17,2025-04-14,2025-08-20,Disponible
I-042551,BR-00386,P-042551,87,15,2025-06-25,2025-08-20,Disponible
I-042552,BR-00386,P-042552,96,12,2025-06-24,2025-07-29,Disponible
I-042553,BR-00386,P-042553,72,20,2025-03-13,2025-04-10,Disponible
I-042554,BR-00386,P-042554,52,15,2025-05-24,2025-06-22,Disponible
I-042555,BR-00386,P-042555,30,9,2025-06-11,2025-07-05,Disponible
I-042556,BR-00386,P-042556,97,8,2025-03-06,2025-07-19,Disponible
I-042557,BR-00386,P-042557,80,18,2025-05-12,2025-07-25,Disponible
I-042558,BR-00386,P-042558,49,9,2025-04-17,2025-05-14,Disponible
I-042559,BR-00386,P-042559,31,17,2025-04-27,2025-08-11,Disponible
I-042560,BR-00386,P-042560,75,16,2025-04-29,2025-05-26,Disponible
I-042561,BR-00386,P-042561,61,10,2025-05-22,2025-06-19,Disponible
I-042562,BR-00386,P-042562,19,14,2025-05-06,2025-05-07,Disponible
I-042563,BR-00386,P-042563,67,14,2025-03-14,2025-06-05,Disponible
I-042564,BR-00386,P-042564,27,14,2025-06-19,2025-08-16,Disponible
I-042565,BR-00386,P-042565,93,19,2025-07-20,2025-08-11,Disponible
I-042566,BR-00386,P-042566,41,10,2025-03-04,2025-07-31,Disponible
I-042567,BR-00386,P-042567,33,8,2025-04-22,2025-06-25,Disponible
I-042568,BR-00386,P-042568,52,13,2025-06-21,2025-07-09,Disponible
I-042569,BR-00386,P-042569,47,5,2025-04-26,2025-05-29,Disponible
I-042570,BR-00386,P-042570,73,13,2025-06-03,2025-07-14,Disponible
I-042571,BR-00386,P-042571,88,12,2025-02-27,2025-08-14,Disponible
I-042572,BR-00386,P-042572,60,8,2025-04-18,2025-07-05,Disponible
I-042573,BR-00386,P-042573,7,6,2025-07-17,2025-07-21,Disponible
I-042574,BR-00386,P-042574,50,11,2025-03-06,2025-08-14,Disponible
I-042575,BR-00386,P-042575,88,10,2025-07-04,2025-07-19,Disponible
I-042576,BR-00386,P-042576,54,11,2025-04-26,2025-05-07,Disponible
I-042577,BR-00386,P-042577,76,9,2025-03-07,2025-03-22,Disponible
I-042578,BR-00386,P-042578,21,13,2025-07-20,2025-07-30,Disponible
I-042579,BR-00386,P-042579,97,10,2025-07-20,2025-08-02,Disponible
I-042580,BR-00386,P-042580,91,6,2025-05-06,2025-07-30,Disponible
I-042581,BR-00386,P-042581,39,17,2025-04-11,2025-06-10,Disponible
I-042582,BR-00386,P-042582,56,5,2025-02-28,2025-03-28,Disponible
I-042583,BR-00386,P-042583,35,19,2025-05-03,2025-08-05,Disponible
I-042584,BR-00386,P-042584,42,5,2025-06-07,2025-08-11,Disponible
I-042585,BR-00386,P-042585,37,17,2025-06-23,2025-07-29,Disponible
I-042586,BR-00386,P-042586,64,18,2025-03-26,2025-08-09,Disponible
I-042587,BR-00386,P-042587,48,20,2025-04-13,2025-06-28,Disponible
I-042588,BR-00386,P-042588,100,13,2025-04-11,2025-04-26,Disponible
I-042589,BR-00386,P-042589,16,16,2025-04-10,2025-08-16,Bajo stock
I-042590,BR-00386,P-042590,61,17,2025-06-03,2025-08-04,Disponible
I-042591,BR-00386,P-042591,91,7,2025-03-17,2025-08-10,Disponible
I-042592,BR-00386,P-042592,22,14,2025-04-10,2025-08-18,Disponible
I-042593,BR-00386,P-042593,29,14,2025-07-21,2025-08-19,Disponible
I-042594,BR-00386,P-042594,66,6,2025-03-14,2025-04-12,Disponible
I-042595,BR-00386,P-042595,27,10,2025-04-25,2025-06-25,Disponible
I-042596,BR-00386,P-042596,3,6,2025-05-26,2025-05-30,Bajo stock
I-042597,BR-00386,P-042597,75,8,2025-07-05,2025-07-25,Disponible
I-042598,BR-00386,P-042598,55,15,2025-05-02,2025-06-05,Disponible
I-042599,BR-00386,P-042599,35,18,2025-03-19,2025-05-01,Disponible
I-042600,BR-00386,P-042600,81,9,2025-07-02,2025-07-19,Disponible
I-042601,BR-00386,P-042601,35,18,2025-03-26,2025-05-11,Disponible
I-042602,BR-00386,P-042602,44,16,2025-06-14,2025-08-02,Disponible
I-042603,BR-00386,P-042603,39,9,2025-07-11,2025-08-12,Disponible
I-042604,BR-00386,P-042604,20,5,2025-03-04,2025-07-01,Disponible
I-042605,BR-00386,P-042605,17,16,2025-04-24,2025-07-09,Disponible
I-042606,BR-00386,P-042606,50,9,2025-06-02,2025-08-05,Disponible
I-042607,BR-00386,P-042607,75,12,2025-07-16,2025-08-18,Disponible
I-042608,BR-00386,P-042608,64,15,2025-05-02,2025-06-18,Disponible
I-042609,BR-00386,P-042609,98,19,2025-03-05,2025-04-08,Disponible
I-042610,BR-00386,P-042610,30,6,2025-06-11,2025-07-17,Disponible
I-042611,BR-00386,P-042611,69,19,2025-07-08,2025-08-21,Disponible
I-042612,BR-00386,P-042612,51,10,2025-04-19,2025-04-26,Disponible
I-042613,BR-00386,P-042613,25,10,2025-06-16,2025-07-03,Disponible
I-042614,BR-00386,P-042614,3,15,2025-03-14,2025-03-28,Bajo stock
I-042615,BR-00386,P-042615,75,10,2025-07-19,2025-07-22,Disponible
I-042616,BR-00386,P-042616,34,18,2025-04-05,2025-06-11,Disponible
I-042617,BR-00387,P-042617,22,13,2025-04-04,2025-04-22,Disponible
I-042618,BR-00387,P-042618,33,5,2025-07-18,2025-08-02,Disponible
I-042619,BR-00387,P-042619,32,5,2025-06-23,2025-06-23,Disponible
I-042620,BR-00387,P-042620,9,16,2025-04-16,2025-06-07,Bajo stock
I-042621,BR-00387,P-042621,74,7,2025-03-19,2025-04-10,Disponible
I-042622,BR-00387,P-042622,24,17,2025-04-11,2025-07-21,Disponible
I-042623,BR-00387,P-042623,53,16,2025-03-18,2025-07-25,Disponible
I-042624,BR-00387,P-042624,17,8,2025-06-14,2025-08-05,Disponible
I-042625,BR-00387,P-042625,90,9,2025-05-27,2025-08-14,Disponible
I-042626,BR-00387,P-042626,100,17,2025-06-29,2025-07-29,Disponible
I-042627,BR-00387,P-042627,74,18,2025-04-19,2025-07-13,Disponible
I-042628,BR-00387,P-042628,71,15,2025-02-25,2025-06-03,Disponible
I-042629,BR-00387,P-042629,35,20,2025-03-19,2025-04-05,Disponible
I-042630,BR-00387,P-042630,48,20,2025-03-22,2025-08-16,Disponible
I-042631,BR-00387,P-042631,67,18,2025-07-03,2025-07-23,Disponible
I-042632,BR-00387,P-042632,73,16,2025-03-20,2025-07-08,Disponible
I-042633,BR-00387,P-042633,86,9,2025-03-25,2025-08-17,Disponible
I-042634,BR-00387,P-042634,19,15,2025-03-09,2025-03-23,Disponible
I-042635,BR-00387,P-042635,31,15,2025-06-02,2025-07-12,Disponible
I-042636,BR-00387,P-042636,43,6,2025-04-08,2025-07-30,Disponible
I-042637,BR-00387,P-042637,16,7,2025-03-09,2025-04-18,Disponible
I-042638,BR-00387,P-042638,0,12,2025-06-23,2025-07-04,Agotado
I-042639,BR-00387,P-042639,10,19,2025-05-22,2025-06-11,Bajo stock
I-042640,BR-00387,P-042640,54,12,2025-06-15,2025-08-19,Disponible
I-042641,BR-00387,P-042641,8,16,2025-06-18,2025-08-06,Bajo stock
I-042642,BR-00387,P-042642,45,20,2025-03-18,2025-03-23,Disponible
I-042643,BR-00387,P-042643,16,5,2025-03-05,2025-07-23,Disponible
I-042644,BR-00387,P-042644,1,11,2025-06-18,2025-07-27,Bajo stock
I-042645,BR-00387,P-042645,63,15,2025-06-30,2025-07-15,Disponible
I-042646,BR-00387,P-042646,9,12,2025-04-28,2025-05-08,Bajo stock
I-042647,BR-00387,P-042647,56,18,2025-05-31,2025-06-29,Disponible
I-042648,BR-00387,P-042648,60,16,2025-07-14,2025-08-14,Disponible
I-042649,BR-00387,P-042649,66,9,2025-03-23,2025-06-17,Disponible
I-042650,BR-00387,P-042650,37,19,2025-05-20,2025-08-02,Disponible
I-042651,BR-00387,P-042651,88,20,2025-03-26,2025-07-24,Disponible
I-042652,BR-00387,P-042652,18,6,2025-06-11,2025-06-12,Disponible
I-042653,BR-00387,P-042653,96,13,2025-03-09,2025-05-12,Disponible
I-042654,BR-00387,P-042654,66,5,2025-03-22,2025-04-27,Disponible
I-042655,BR-00387,P-042655,34,7,2025-03-28,2025-07-20,Disponible
I-042656,BR-00387,P-042656,30,16,2025-06-25,2025-07-05,Disponible
I-042657,BR-00387,P-042657,73,19,2025-05-08,2025-08-03,Disponible
I-042658,BR-00387,P-042658,32,8,2025-06-10,2025-06-23,Disponible
I-042659,BR-00387,P-042659,100,8,2025-04-21,2025-08-01,Disponible
I-042660,BR-00387,P-042660,78,17,2025-05-19,2025-05-24,Disponible
I-042661,BR-00387,P-042661,38,16,2025-03-18,2025-07-11,Disponible
I-042662,BR-00387,P-042662,57,5,2025-05-22,2025-08-07,Disponible
I-042663,BR-00387,P-042663,35,14,2025-04-30,2025-05-23,Disponible
I-042664,BR-00387,P-042664,96,11,2025-06-01,2025-07-15,Disponible
I-042665,BR-00387,P-042665,26,14,2025-07-19,2025-07-28,Disponible
I-042666,BR-00387,P-042666,7,16,2025-04-03,2025-07-11,Bajo stock
I-042667,BR-00387,P-042667,71,17,2025-03-04,2025-04-30,Disponible
I-042668,BR-00387,P-042668,55,17,2025-05-30,2025-06-19,Disponible
I-042669,BR-00387,P-042669,51,14,2025-04-02,2025-08-02,Disponible
I-042670,BR-00387,P-042670,55,6,2025-07-08,2025-08-06,Disponible
I-042671,BR-00387,P-042671,58,19,2025-04-18,2025-06-01,Disponible
I-042672,BR-00387,P-042672,91,16,2025-03-02,2025-07-28,Disponible
I-042673,BR-00387,P-042673,58,14,2025-03-15,2025-04-05,Disponible
I-042674,BR-00387,P-042674,13,9,2025-03-27,2025-07-11,Disponible
I-042675,BR-00387,P-042675,37,7,2025-07-23,2025-08-16,Disponible
I-042676,BR-00387,P-042676,75,19,2025-06-22,2025-07-31,Disponible
I-042677,BR-00387,P-042677,23,10,2025-03-19,2025-06-26,Disponible
I-042678,BR-00387,P-042678,62,20,2025-04-20,2025-08-17,Disponible
I-042679,BR-00387,P-042679,5,6,2025-04-15,2025-08-22,Bajo stock
I-042680,BR-00387,P-042680,61,15,2025-05-30,2025-08-20,Disponible
I-042681,BR-00387,P-042681,84,8,2025-05-25,2025-06-24,Disponible
I-042682,BR-00387,P-042682,78,16,2025-07-03,2025-08-06,Disponible
I-042683,BR-00387,P-042683,77,16,2025-03-21,2025-05-22,Disponible
I-042684,BR-00387,P-042684,85,19,2025-04-08,2025-04-11,Disponible
I-042685,BR-00387,P-042685,35,11,2025-03-16,2025-07-08,Disponible
I-042686,BR-00387,P-042686,4,17,2025-06-12,2025-07-22,Bajo stock
I-042687,BR-00387,P-042687,96,10,2025-04-03,2025-07-30,Disponible
I-042688,BR-00387,P-042688,27,16,2025-02-24,2025-07-01,Disponible
I-042689,BR-00387,P-042689,18,16,2025-03-26,2025-08-07,Disponible
I-042690,BR-00387,P-042690,63,17,2025-04-16,2025-05-26,Disponible
I-042691,BR-00387,P-042691,48,7,2025-05-28,2025-08-19,Disponible
I-042692,BR-00387,P-042692,89,7,2025-06-22,2025-07-20,Disponible
I-042693,BR-00387,P-042693,16,5,2025-06-27,2025-07-12,Disponible
I-042694,BR-00387,P-042694,48,14,2025-04-20,2025-08-18,Disponible
I-042695,BR-00387,P-042695,17,20,2025-05-16,2025-07-21,Bajo stock
I-042696,BR-00387,P-042696,17,12,2025-03-18,2025-04-28,Disponible
I-042697,BR-00387,P-042697,49,18,2025-03-07,2025-03-19,Disponible
I-042698,BR-00387,P-042698,83,11,2025-06-08,2025-08-22,Disponible
I-042699,BR-00387,P-042699,68,18,2025-04-28,2025-04-28,Disponible
I-042700,BR-00387,P-042700,45,9,2025-05-10,2025-06-18,Disponible
I-042701,BR-00387,P-042701,37,7,2025-03-07,2025-08-11,Disponible
I-042702,BR-00387,P-042702,89,7,2025-05-22,2025-07-30,Disponible
I-042703,BR-00387,P-042703,80,14,2025-04-11,2025-08-03,Disponible
I-042704,BR-00387,P-042704,67,20,2025-02-24,2025-08-01,Disponible
I-042705,BR-00387,P-042705,44,7,2025-03-09,2025-08-10,Disponible
I-042706,BR-00387,P-042706,21,11,2025-04-14,2025-07-04,Disponible
I-042707,BR-00387,P-042707,68,19,2025-03-18,2025-03-28,Disponible
I-042708,BR-00387,P-042708,24,11,2025-06-02,2025-08-01,Disponible
I-042709,BR-00387,P-042709,21,11,2025-03-21,2025-08-06,Disponible
I-042710,BR-00387,P-042710,47,20,2025-04-06,2025-04-21,Disponible
I-042711,BR-00387,P-042711,12,6,2025-06-19,2025-07-26,Disponible
I-042712,BR-00387,P-042712,43,20,2025-07-16,2025-07-21,Disponible
I-042713,BR-00387,P-042713,74,13,2025-03-29,2025-05-06,Disponible
I-042714,BR-00387,P-042714,57,16,2025-03-04,2025-06-09,Disponible
I-042715,BR-00387,P-042715,93,10,2025-03-16,2025-04-23,Disponible
I-042716,BR-00387,P-042716,45,12,2025-07-14,2025-08-17,Disponible
I-042717,BR-00387,P-042717,77,15,2025-04-16,2025-04-21,Disponible
I-042718,BR-00387,P-042718,41,13,2025-06-26,2025-08-12,Disponible
I-042719,BR-00387,P-042719,100,5,2025-04-10,2025-04-22,Disponible
I-042720,BR-00387,P-042720,73,5,2025-06-06,2025-07-14,Disponible
I-042721,BR-00387,P-042721,25,12,2025-04-28,2025-08-09,Disponible
I-042722,BR-00387,P-042722,87,10,2025-04-24,2025-07-16,Disponible
I-042723,BR-00387,P-042723,87,7,2025-04-08,2025-06-14,Disponible
I-042724,BR-00387,P-042724,51,10,2025-06-28,2025-07-02,Disponible
I-042725,BR-00387,P-042725,92,11,2025-02-25,2025-06-12,Disponible
I-042726,BR-00387,P-042726,74,19,2025-07-12,2025-07-21,Disponible
I-042727,BR-00387,P-042727,0,11,2025-04-05,2025-06-26,Agotado
I-042728,BR-00387,P-042728,48,7,2025-06-22,2025-07-09,Disponible
I-042729,BR-00387,P-042729,39,12,2025-06-07,2025-06-18,Disponible
I-042730,BR-00387,P-042730,91,17,2025-06-29,2025-08-08,Disponible
I-042731,BR-00387,P-042731,99,19,2025-05-31,2025-08-18,Disponible
I-042732,BR-00387,P-042732,20,16,2025-07-18,2025-08-16,Disponible
I-042733,BR-00387,P-042733,19,13,2025-04-23,2025-07-03,Disponible
I-042734,BR-00387,P-042734,75,19,2025-04-05,2025-07-10,Disponible
I-042735,BR-00387,P-042735,60,20,2025-06-21,2025-07-18,Disponible
I-042736,BR-00387,P-042736,99,18,2025-03-26,2025-08-20,Disponible
I-042737,BR-00387,P-042737,6,8,2025-05-29,2025-06-05,Bajo stock
I-042738,BR-00387,P-042738,20,20,2025-04-15,2025-05-31,Bajo stock
I-042739,BR-00387,P-042739,21,9,2025-05-06,2025-07-14,Disponible
I-042740,BR-00387,P-042740,84,11,2025-06-21,2025-07-18,Disponible
I-042741,BR-00387,P-042741,57,18,2025-05-16,2025-05-19,Disponible
I-042742,BR-00387,P-042742,99,13,2025-03-09,2025-05-15,Disponible
I-042743,BR-00387,P-042743,27,9,2025-04-08,2025-08-11,Disponible
I-042744,BR-00387,P-042744,44,19,2025-07-12,2025-07-29,Disponible
I-042745,BR-00387,P-042745,77,7,2025-05-18,2025-07-06,Disponible
I-042746,BR-00387,P-042746,67,6,2025-03-22,2025-05-16,Disponible
I-042747,BR-00387,P-042747,47,15,2025-07-17,2025-07-19,Disponible
I-042748,BR-00387,P-042748,32,8,2025-04-13,2025-06-19,Disponible
I-042749,BR-00387,P-042749,52,13,2025-07-10,2025-07-18,Disponible
I-042750,BR-00387,P-042750,46,10,2025-03-13,2025-05-30,Disponible
I-042751,BR-00387,P-042751,76,19,2025-02-26,2025-07-18,Disponible
I-042752,BR-00387,P-042752,48,18,2025-04-19,2025-05-10,Disponible
I-042753,BR-00387,P-042753,38,13,2025-03-18,2025-04-11,Disponible
I-042754,BR-00387,P-042754,83,18,2025-06-12,2025-06-15,Disponible
