alerta_id,branch_id,product_id,stock_actual,stock_minimo,fecha_actualizacion,fecha_alerta,prioridad,provider_id,provider_name
AL-05131,BR-00351,P-038801,13,19,2025-07-11,2025-08-23,Baja,PR-00910,ОАО «Коновалова»
AL-05132,BR-00351,P-038809,4,6,2025-08-13,2025-08-23,Baja,PR-00753,ИП «Павлов»
AL-05133,BR-00351,P-038814,18,18,2025-08-03,2025-08-23,Baja,PR-01099,Колесников Инк
AL-05134,BR-00351,P-038822,3,6,2025-05-18,2025-08-23,Baja,PR-00429,ОАО «Суворова-Евдокимов»
AL-05135,BR-00351,P-038828,4,15,2025-06-30,2025-08-23,Media,PR-00636,ОАО «Мишин»
AL-05136,BR-00351,P-038837,10,15,2025-06-30,2025-08-23,Baja,PR-01434,Первая тяжеловесная компания
AL-05137,BR-00351,P-038838,5,17,2025-06-24,2025-08-23,Media,PR-01124,ОАО «Кузнецов»
AL-05138,BR-00351,P-038848,4,9,2025-06-13,2025-08-23,Media,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05139,BR-00351,P-038849,16,18,2025-06-26,2025-08-23,Baja,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05140,BR-00351,P-038850,8,10,2025-08-04,2025-08-23,Baja,PR-00434,ЗАО «Сафонова-Кириллов»
AL-05141,BR-00351,P-038864,1,8,2025-07-25,2025-08-23,Media,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05142,BR-00351,P-038884,5,6,2025-08-07,2025-08-23,Baja,PR-00876,Дмитриева Групп
AL-05143,BR-00351,P-038885,4,18,2025-08-09,2025-08-23,Media,PR-00697,ООО «Дьячкова Фадеев»
AL-05144,BR-00351,P-038889,0,14,2025-04-21,2025-08-23,Alta,PR-00945,ОАО «Пестов Дементьев»
AL-05145,BR-00351,P-038894,14,20,2025-08-15,2025-08-23,Baja,PR-00980,ИП «Попов Трофимова»
AL-05146,BR-00351,P-038896,5,20,2025-06-03,2025-08-23,Media,PR-01301,ИП «Соколова-Кондратьев»
AL-05147,BR-00351,P-038906,16,19,2025-03-26,2025-08-23,Baja,PR-00441,Фадеева Инк
AL-05148,BR-00352,P-038921,12,14,2025-05-17,2025-08-23,Baja,PR-00466,Яндекс
AL-05149,BR-00352,P-038927,7,19,2025-07-27,2025-08-23,Media,PR-00790,ЗАО «Степанов»
AL-05150,BR-00352,P-038928,2,8,2025-08-15,2025-08-23,Media,PR-00467,РАО «Симонов»
AL-05151,BR-00352,P-038929,8,14,2025-06-30,2025-08-23,Baja,PR-00790,ЗАО «Степанов»
AL-05152,BR-00352,P-038936,4,20,2025-05-20,2025-08-23,Media,PR-01441,ЧТПЗ
AL-05153,BR-00352,P-038944,2,18,2025-06-08,2025-08-23,Media,PR-01131,АО «Морозов Большаков»
AL-05154,BR-00352,P-038949,15,20,2025-08-10,2025-08-23,Baja,PR-00874,ОАО «Романова-Антонов»
AL-05155,BR-00352,P-038950,0,5,2025-06-17,2025-08-23,Alta,PR-00711,Лаборатория Касперского
AL-05156,BR-00352,P-038960,4,11,2025-07-21,2025-08-23,Media,PR-00460,ИП «Соловьев Большакова»
AL-05157,BR-00352,P-038968,11,19,2025-04-30,2025-08-23,Baja,PR-00429,ОАО «Суворова-Евдокимов»
AL-05158,BR-00352,P-038989,3,6,2025-08-04,2025-08-23,Baja,PR-01033,Александров Инк
AL-05159,BR-00352,P-038996,9,20,2025-03-25,2025-08-23,Media,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05160,BR-00352,P-039000,4,18,2025-08-21,2025-08-23,Media,PR-01359,"РАО «Моисеева, Лазарева и Филатов»"
AL-05161,BR-00352,P-039010,7,14,2025-05-30,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05162,BR-00352,P-039011,8,13,2025-06-16,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05163,BR-00352,P-039024,6,7,2025-08-14,2025-08-23,Baja,PR-00876,Дмитриева Групп
AL-05164,BR-00352,P-039040,1,6,2025-08-02,2025-08-23,Media,PR-01301,ИП «Соколова-Кондратьев»
AL-05165,BR-00352,P-039055,6,9,2025-04-29,2025-08-23,Baja,PR-00833,ИП «Васильев»
AL-05166,BR-00352,P-039061,5,20,2025-07-18,2025-08-23,Media,PR-01485,ОАО «Савин»
AL-05167,BR-00353,P-039071,1,10,2025-08-19,2025-08-23,Media,PR-00790,ЗАО «Степанов»
AL-05168,BR-00353,P-039084,1,12,2025-07-21,2025-08-23,Media,PR-01441,ЧТПЗ
AL-05169,BR-00353,P-039092,4,19,2025-06-17,2025-08-23,Media,PR-01131,АО «Морозов Большаков»
AL-05170,BR-00353,P-039095,10,10,2025-08-02,2025-08-23,Baja,PR-00456,"ЗАО «Никитин, Васильева и Беспалова»"
AL-05171,BR-00353,P-039102,2,13,2025-06-20,2025-08-23,Media,PR-00457,АО «Романова-Ефремов»
AL-05172,BR-00353,P-039103,8,9,2025-07-10,2025-08-23,Baja,PR-00457,АО «Романова-Ефремов»
AL-05173,BR-00353,P-039128,1,16,2025-07-20,2025-08-23,Media,PR-01228,"ООО «Шаров, Харитонова и Русакова»"
AL-05174,BR-00353,P-039132,3,17,2025-05-10,2025-08-23,Media,PR-01124,ОАО «Кузнецов»
AL-05175,BR-00353,P-039139,1,11,2025-05-01,2025-08-23,Media,PR-00432,АО «Киселева Козлов»
AL-05176,BR-00353,P-039146,7,16,2025-07-24,2025-08-23,Media,PR-01359,"РАО «Моисеева, Лазарева и Филатов»"
AL-05177,BR-00353,P-039148,6,13,2025-04-20,2025-08-23,Media,PR-01359,"РАО «Моисеева, Лазарева и Филатов»"
AL-05178,BR-00353,P-039163,5,17,2025-07-13,2025-08-23,Media,PR-00437,ОАО «Филатов-Иванов»
AL-05179,BR-00354,P-039174,4,10,2025-06-08,2025-08-23,Media,PR-00467,РАО «Симонов»
AL-05180,BR-00354,P-039179,4,9,2025-07-09,2025-08-23,Media,PR-00790,ЗАО «Степанов»
AL-05181,BR-00354,P-039185,1,10,2025-07-01,2025-08-23,Media,PR-01441,ЧТПЗ
AL-05182,BR-00354,P-039188,11,12,2025-05-26,2025-08-23,Baja,PR-00470,"АО «Суханов, Родионова и Захаров»"
AL-05183,BR-00354,P-039198,1,20,2025-08-06,2025-08-23,Media,PR-00919,НПО «Гурьева»
AL-05184,BR-00354,P-039203,2,5,2025-05-24,2025-08-23,Media,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05185,BR-00354,P-039224,0,18,2025-07-05,2025-08-23,Alta,PR-01080,НПО «Соловьева Денисов»
AL-05186,BR-00354,P-039254,7,19,2025-06-11,2025-08-23,Media,PR-00437,ОАО «Филатов-Иванов»
AL-05187,BR-00355,P-039273,2,19,2025-07-07,2025-08-23,Media,PR-00468,Родионов и партнеры
AL-05188,BR-00355,P-039297,4,10,2025-08-03,2025-08-23,Media,PR-00711,Лаборатория Касперского
AL-05189,BR-00355,P-039299,8,18,2025-04-21,2025-08-23,Media,PR-00919,НПО «Гурьева»
AL-05190,BR-00355,P-039302,2,12,2025-07-10,2025-08-23,Media,PR-00910,ОАО «Коновалова»
AL-05191,BR-00355,P-039309,0,20,2025-07-25,2025-08-23,Alta,PR-01401,ООО «Зуева-Быков»
AL-05192,BR-00355,P-039313,6,11,2025-08-13,2025-08-23,Baja,PR-01401,ООО «Зуева-Быков»
AL-05193,BR-00355,P-039316,2,11,2025-07-17,2025-08-23,Media,PR-01198,ЗАО «Дьячков Молчанов»
AL-05194,BR-00355,P-039340,0,5,2025-07-15,2025-08-23,Alta,PR-01359,"РАО «Моисеева, Лазарева и Филатов»"
AL-05195,BR-00355,P-039342,5,10,2025-07-25,2025-08-23,Baja,PR-01359,"РАО «Моисеева, Лазарева и Филатов»"
AL-05196,BR-00355,P-039351,8,10,2025-07-21,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05197,BR-00355,P-039355,10,11,2025-08-20,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05198,BR-00355,P-039357,8,9,2025-08-11,2025-08-23,Baja,PR-00437,ОАО «Филатов-Иванов»
AL-05199,BR-00355,P-039360,7,17,2025-05-14,2025-08-23,Media,PR-00437,ОАО «Филатов-Иванов»
AL-05200,BR-00356,P-039368,0,9,2025-07-22,2025-08-23,Alta,PR-00466,Яндекс
AL-05201,BR-00356,P-039375,11,14,2025-08-20,2025-08-23,Baja,PR-00467,РАО «Симонов»
AL-05202,BR-00356,P-039386,10,14,2025-08-15,2025-08-23,Baja,PR-01441,ЧТПЗ
AL-05203,BR-00356,P-039391,13,13,2025-06-30,2025-08-23,Baja,PR-01102,"ИП «Блохин, Кононов и Соколова»"
AL-05204,BR-00356,P-039393,11,15,2025-06-10,2025-08-23,Baja,PR-01102,"ИП «Блохин, Кононов и Соколова»"
AL-05205,BR-00356,P-039397,0,14,2025-08-13,2025-08-23,Alta,PR-00874,ОАО «Романова-Антонов»
AL-05206,BR-00356,P-039403,1,15,2025-08-12,2025-08-23,Media,PR-00711,Лаборатория Касперского
AL-05207,BR-00356,P-039409,7,15,2025-08-02,2025-08-23,Media,PR-00753,ИП «Павлов»
AL-05208,BR-00356,P-039414,8,16,2025-08-17,2025-08-23,Baja,PR-00753,ИП «Павлов»
AL-05209,BR-00356,P-039424,2,6,2025-06-21,2025-08-23,Media,PR-00636,ОАО «Мишин»
AL-05210,BR-00356,P-039425,0,16,2025-05-03,2025-08-23,Alta,PR-00636,ОАО «Мишин»
AL-05211,BR-00356,P-039431,4,5,2025-06-30,2025-08-23,Baja,PR-01088,Рыбакова Лимитед
AL-05212,BR-00356,P-039438,14,15,2025-07-18,2025-08-23,Baja,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05213,BR-00356,P-039445,10,17,2025-08-10,2025-08-23,Baja,PR-01157,Беляева Инкорпорэйтед
AL-05214,BR-00356,P-039450,8,13,2025-08-17,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05215,BR-00356,P-039456,1,20,2025-06-27,2025-08-23,Media,PR-00437,ОАО «Филатов-Иванов»
AL-05216,BR-00356,P-039459,9,13,2025-08-05,2025-08-23,Baja,PR-01406,РАО «Лукин»
AL-05217,BR-00357,P-039477,5,7,2025-07-23,2025-08-23,Baja,PR-00468,Родионов и партнеры
AL-05218,BR-00357,P-039487,14,20,2025-07-23,2025-08-23,Baja,PR-01102,"ИП «Блохин, Кононов и Соколова»"
AL-05219,BR-00357,P-039495,5,10,2025-05-19,2025-08-23,Baja,PR-00874,ОАО «Романова-Антонов»
AL-05220,BR-00357,P-039498,5,9,2025-07-31,2025-08-23,Baja,PR-00711,Лаборатория Касперского
AL-05221,BR-00357,P-039501,9,9,2025-08-02,2025-08-23,Baja,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05222,BR-00357,P-039505,7,14,2025-08-11,2025-08-23,Baja,PR-00459,"ООО «Щукин, Белоусов и Лихачева»"
AL-05223,BR-00357,P-039510,12,19,2025-07-28,2025-08-23,Baja,PR-01401,ООО «Зуева-Быков»
AL-05224,BR-00357,P-039512,10,15,2025-07-06,2025-08-23,Baja,PR-01401,ООО «Зуева-Быков»
AL-05225,BR-00357,P-039535,1,17,2025-04-21,2025-08-23,Media,PR-01080,НПО «Соловьева Денисов»
AL-05226,BR-00357,P-039542,0,16,2025-08-17,2025-08-23,Alta,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05227,BR-00357,P-039544,13,17,2025-07-31,2025-08-23,Baja,PR-00434,ЗАО «Сафонова-Кириллов»
AL-05228,BR-00357,P-039552,5,14,2025-07-18,2025-08-23,Media,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05229,BR-00357,P-039557,8,14,2025-07-11,2025-08-23,Baja,PR-00437,ОАО «Филатов-Иванов»
AL-05230,BR-00357,P-039562,12,12,2025-08-22,2025-08-23,Baja,PR-00953,ЗАО «Мухина»
AL-05231,BR-00358,P-039566,20,20,2025-07-28,2025-08-23,Baja,PR-00466,Яндекс
AL-05232,BR-00358,P-039571,5,8,2025-07-13,2025-08-23,Baja,PR-00901,"ООО «Блинов, Калашников и Семенов»"
AL-05233,BR-00358,P-039577,6,8,2025-07-01,2025-08-23,Baja,PR-01441,ЧТПЗ
AL-05234,BR-00358,P-039580,11,15,2025-08-13,2025-08-23,Baja,PR-01102,"ИП «Блохин, Кононов и Соколова»"
AL-05235,BR-00358,P-039584,0,13,2025-08-10,2025-08-23,Alta,PR-00932,АО «Моисеев»
AL-05236,BR-00358,P-039587,0,20,2025-07-04,2025-08-23,Alta,PR-00456,"ЗАО «Никитин, Васильева и Беспалова»"
AL-05237,BR-00358,P-039589,4,17,2025-06-06,2025-08-23,Media,PR-01057,ООО «Жданова Елисеев»
AL-05238,BR-00358,P-039602,12,14,2025-06-28,2025-08-23,Baja,PR-01401,ООО «Зуева-Быков»
AL-05239,BR-00358,P-039613,6,7,2025-05-30,2025-08-23,Baja,PR-00430,Бристоль
AL-05240,BR-00358,P-039618,9,19,2025-08-10,2025-08-23,Media,PR-01124,ОАО «Кузнецов»
AL-05241,BR-00358,P-039628,4,18,2025-07-27,2025-08-23,Media,PR-00434,ЗАО «Сафонова-Кириллов»
AL-05242,BR-00358,P-039632,1,14,2025-06-29,2025-08-23,Media,PR-00434,ЗАО «Сафонова-Кириллов»
AL-05243,BR-00358,P-039635,6,15,2025-07-05,2025-08-23,Media,PR-01157,Беляева Инкорпорэйтед
AL-05244,BR-00358,P-039642,8,12,2025-06-25,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05245,BR-00359,P-039658,15,16,2025-07-20,2025-08-23,Baja,PR-00466,Яндекс
AL-05246,BR-00359,P-039671,0,12,2025-06-23,2025-08-23,Alta,PR-00901,"ООО «Блинов, Калашников и Семенов»"
AL-05247,BR-00359,P-039688,10,17,2025-08-06,2025-08-23,Baja,PR-01057,ООО «Жданова Елисеев»
AL-05248,BR-00359,P-039698,13,19,2025-07-23,2025-08-23,Baja,PR-00459,"ООО «Щукин, Белоусов и Лихачева»"
AL-05249,BR-00359,P-039700,4,19,2025-07-11,2025-08-23,Media,PR-00460,ИП «Соловьев Большакова»
AL-05250,BR-00359,P-039701,10,20,2025-05-11,2025-08-23,Baja,PR-00460,ИП «Соловьев Большакова»
AL-05251,BR-00359,P-039706,10,16,2025-04-20,2025-08-23,Baja,PR-01198,ЗАО «Дьячков Молчанов»
AL-05252,BR-00359,P-039721,3,19,2025-07-19,2025-08-23,Media,PR-00806,АО «Зиновьев Беспалова»
AL-05253,BR-00359,P-039731,2,15,2025-06-27,2025-08-23,Media,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05254,BR-00359,P-039735,15,17,2025-07-31,2025-08-23,Baja,PR-00434,ЗАО «Сафонова-Кириллов»
AL-05255,BR-00359,P-039742,14,18,2025-05-14,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05256,BR-00359,P-039747,4,11,2025-04-07,2025-08-23,Media,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05257,BR-00359,P-039749,3,6,2025-07-03,2025-08-23,Baja,PR-00437,ОАО «Филатов-Иванов»
AL-05258,BR-00360,P-039767,10,20,2025-06-18,2025-08-23,Baja,PR-00468,Родионов и партнеры
AL-05259,BR-00360,P-039772,5,9,2025-08-18,2025-08-23,Baja,PR-00469,"ИП «Сидоров, Харитонов и Голубев»"
AL-05260,BR-00360,P-039773,8,19,2025-07-27,2025-08-23,Media,PR-00469,"ИП «Сидоров, Харитонов и Голубев»"
AL-05261,BR-00360,P-039776,11,20,2025-07-14,2025-08-23,Baja,PR-00469,"ИП «Сидоров, Харитонов и Голубев»"
AL-05262,BR-00360,P-039788,2,16,2025-05-12,2025-08-23,Media,PR-00919,НПО «Гурьева»
AL-05263,BR-00360,P-039791,7,18,2025-07-07,2025-08-23,Media,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05264,BR-00360,P-039797,7,12,2025-08-10,2025-08-23,Baja,PR-01099,Колесников Инк
AL-05265,BR-00360,P-039811,6,6,2025-07-26,2025-08-23,Baja,PR-01228,"ООО «Шаров, Харитонова и Русакова»"
AL-05266,BR-00360,P-039815,15,19,2025-08-02,2025-08-23,Baja,PR-00686,"РАО «Коновалов, Голубев и Ефимова»"
AL-05267,BR-00360,P-039823,20,20,2025-07-14,2025-08-23,Baja,PR-01033,Александров Инк
AL-05268,BR-00360,P-039840,4,10,2025-08-08,2025-08-23,Media,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05269,BR-00361,P-039852,0,17,2025-08-20,2025-08-23,Alta,PR-00466,Яндекс
AL-05270,BR-00361,P-039854,12,14,2025-07-23,2025-08-23,Baja,PR-00466,Яндекс
AL-05271,BR-00361,P-039857,1,15,2025-05-28,2025-08-23,Media,PR-00466,Яндекс
AL-05272,BR-00361,P-039862,13,16,2025-04-29,2025-08-23,Baja,PR-00467,РАО «Симонов»
AL-05273,BR-00361,P-039871,8,8,2025-03-28,2025-08-23,Baja,PR-00469,"ИП «Сидоров, Харитонов и Голубев»"
AL-05274,BR-00361,P-039883,1,13,2025-06-27,2025-08-23,Media,PR-00874,ОАО «Романова-Антонов»
AL-05275,BR-00361,P-039886,0,15,2025-08-11,2025-08-23,Alta,PR-00932,АО «Моисеев»
AL-05276,BR-00361,P-039893,14,18,2025-08-07,2025-08-23,Baja,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05277,BR-00361,P-039897,10,11,2025-08-18,2025-08-23,Baja,PR-01099,Колесников Инк
AL-05278,BR-00361,P-039904,0,6,2025-06-16,2025-08-23,Alta,PR-01401,ООО «Зуева-Быков»
AL-05279,BR-00361,P-039923,2,13,2025-05-06,2025-08-23,Media,PR-01088,Рыбакова Лимитед
AL-05280,BR-00361,P-039930,3,7,2025-07-18,2025-08-23,Media,PR-00434,ЗАО «Сафонова-Кириллов»
AL-05281,BR-00361,P-039936,7,15,2025-04-27,2025-08-23,Media,PR-00740,Жукова Инк
AL-05282,BR-00361,P-039943,17,19,2025-05-13,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05283,BR-00361,P-039944,3,18,2025-05-08,2025-08-23,Media,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05284,BR-00361,P-039949,6,12,2025-06-22,2025-08-23,Baja,PR-00437,ОАО «Филатов-Иванов»
AL-05285,BR-00362,P-039969,16,18,2025-03-31,2025-08-23,Baja,PR-00901,"ООО «Блинов, Калашников и Семенов»"
AL-05286,BR-00362,P-039977,6,11,2025-06-28,2025-08-23,Baja,PR-00932,АО «Моисеев»
AL-05287,BR-00362,P-039989,6,15,2025-05-25,2025-08-23,Media,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05288,BR-00362,P-040020,4,12,2025-06-15,2025-08-23,Media,PR-01080,НПО «Соловьева Денисов»
AL-05289,BR-00362,P-040022,13,20,2025-07-02,2025-08-23,Baja,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05290,BR-00362,P-040028,7,15,2025-07-03,2025-08-23,Media,PR-00434,ЗАО «Сафонова-Кириллов»
AL-05291,BR-00362,P-040038,12,14,2025-06-05,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05292,BR-00362,P-040043,0,19,2025-06-15,2025-08-23,Alta,PR-00437,ОАО «Филатов-Иванов»
AL-05293,BR-00362,P-040049,0,11,2025-04-30,2025-08-23,Alta,PR-01406,РАО «Лукин»
AL-05294,BR-00363,P-040058,5,8,2025-08-03,2025-08-23,Baja,PR-00466,Яндекс
AL-05295,BR-00363,P-040065,16,19,2025-07-09,2025-08-23,Baja,PR-00468,Родионов и партнеры
AL-05296,BR-00363,P-040067,4,17,2025-08-02,2025-08-23,Media,PR-00468,Родионов и партнеры
AL-05297,BR-00363,P-040071,8,16,2025-05-14,2025-08-23,Baja,PR-00469,"ИП «Сидоров, Харитонов и Голубев»"
AL-05298,BR-00363,P-040077,0,15,2025-08-16,2025-08-23,Alta,PR-01131,АО «Морозов Большаков»
AL-05299,BR-00363,P-040080,9,13,2025-08-08,2025-08-23,Baja,PR-00456,"ЗАО «Никитин, Васильева и Беспалова»"
AL-05300,BR-00363,P-040084,11,13,2025-08-12,2025-08-23,Baja,PR-00711,Лаборатория Касперского
AL-05301,BR-00363,P-040100,13,13,2025-05-16,2025-08-23,Baja,PR-01401,ООО «Зуева-Быков»
AL-05302,BR-00363,P-040117,10,10,2025-06-11,2025-08-23,Baja,PR-01080,НПО «Соловьева Денисов»
AL-05303,BR-00363,P-040127,0,8,2025-06-13,2025-08-23,Alta,PR-00434,ЗАО «Сафонова-Кириллов»
AL-05304,BR-00363,P-040134,12,18,2025-06-25,2025-08-23,Baja,PR-00435,Туров Лимитед
AL-05305,BR-00363,P-040139,8,11,2025-07-29,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05306,BR-00363,P-040151,16,19,2025-08-04,2025-08-23,Baja,PR-00953,ЗАО «Мухина»
AL-05307,BR-00364,P-040155,12,14,2025-08-03,2025-08-23,Baja,PR-00466,Яндекс
AL-05308,BR-00364,P-040170,4,10,2025-04-30,2025-08-23,Media,PR-00469,"ИП «Сидоров, Харитонов и Голубев»"
AL-05309,BR-00364,P-040172,2,5,2025-07-09,2025-08-23,Media,PR-00469,"ИП «Сидоров, Харитонов и Голубев»"
AL-05310,BR-00364,P-040176,5,7,2025-08-17,2025-08-23,Baja,PR-01102,"ИП «Блохин, Кононов и Соколова»"
AL-05311,BR-00364,P-040186,9,10,2025-06-07,2025-08-23,Baja,PR-00457,АО «Романова-Ефремов»
AL-05312,BR-00364,P-040190,8,12,2025-06-22,2025-08-23,Baja,PR-00711,Лаборатория Касперского
AL-05313,BR-00364,P-040193,15,19,2025-04-24,2025-08-23,Baja,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05314,BR-00364,P-040194,6,11,2025-08-17,2025-08-23,Baja,PR-00458,"ЗАО «Максимова, Поляков и Коновалова»"
AL-05315,BR-00364,P-040199,1,17,2025-08-03,2025-08-23,Media,PR-00753,ИП «Павлов»
AL-05316,BR-00364,P-040204,5,12,2025-07-25,2025-08-23,Media,PR-01401,ООО «Зуева-Быков»
AL-05317,BR-00364,P-040205,1,15,2025-07-14,2025-08-23,Media,PR-01401,ООО «Зуева-Быков»
AL-05318,BR-00364,P-040206,9,17,2025-07-27,2025-08-23,Baja,PR-01401,ООО «Зуева-Быков»
AL-05319,BR-00364,P-040243,15,15,2025-08-11,2025-08-23,Baja,PR-00751,Харитонов Инк
AL-05320,BR-00364,P-040246,5,19,2025-07-21,2025-08-23,Media,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05321,BR-00364,P-040259,7,10,2025-07-26,2025-08-23,Baja,PR-01406,РАО «Лукин»
AL-05322,BR-00365,P-040278,3,13,2025-06-22,2025-08-23,Media,PR-00468,Родионов и партнеры
AL-05323,BR-00365,P-040285,12,15,2025-06-26,2025-08-23,Baja,PR-01102,"ИП «Блохин, Кононов и Соколова»"
AL-05324,BR-00365,P-040291,7,11,2025-08-10,2025-08-23,Baja,PR-00456,"ЗАО «Никитин, Васильева и Беспалова»"
AL-05325,BR-00365,P-040296,4,18,2025-08-17,2025-08-23,Media,PR-00456,"ЗАО «Никитин, Васильева и Беспалова»"
AL-05326,BR-00365,P-040307,11,11,2025-06-17,2025-08-23,Baja,PR-00753,ИП «Павлов»
AL-05327,BR-00365,P-040311,7,14,2025-07-18,2025-08-23,Baja,PR-00460,ИП «Соловьев Большакова»
AL-05328,BR-00365,P-040313,1,18,2025-06-08,2025-08-23,Media,PR-00460,ИП «Соловьев Большакова»
AL-05329,BR-00365,P-040321,10,11,2025-07-31,2025-08-23,Baja,PR-00429,ОАО «Суворова-Евдокимов»
AL-05330,BR-00365,P-040322,5,18,2025-07-09,2025-08-23,Media,PR-01198,ЗАО «Дьячков Молчанов»
AL-05331,BR-00365,P-040328,8,13,2025-07-23,2025-08-23,Baja,PR-00636,ОАО «Мишин»
AL-05332,BR-00365,P-040340,19,19,2025-07-22,2025-08-23,Baja,PR-00806,АО «Зиновьев Беспалова»
AL-05333,BR-00365,P-040363,4,13,2025-05-08,2025-08-23,Media,PR-00437,ОАО «Филатов-Иванов»
AL-05334,BR-00365,P-040364,1,10,2025-08-10,2025-08-23,Media,PR-00438,РАО «Ершов»
AL-05335,BR-00365,P-040369,9,19,2025-08-10,2025-08-23,Media,PR-00438,РАО «Ершов»
AL-05336,BR-00366,P-040370,4,5,2025-07-19,2025-08-23,Baja,PR-00466,Яндекс
AL-05337,BR-00366,P-040386,3,5,2025-07-13,2025-08-23,Baja,PR-00469,"ИП «Сидоров, Харитонов и Голубев»"
AL-05338,BR-00366,P-040388,9,9,2025-07-12,2025-08-23,Baja,PR-01102,"ИП «Блохин, Кононов и Соколова»"
AL-05339,BR-00366,P-040395,12,18,2025-05-08,2025-08-23,Baja,PR-00932,АО «Моисеев»
AL-05340,BR-00366,P-040423,10,11,2025-08-18,2025-08-23,Baja,PR-00430,Бристоль
AL-05341,BR-00366,P-040434,2,12,2025-08-12,2025-08-23,Media,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
AL-05342,BR-00366,P-040449,3,14,2025-05-19,2025-08-23,Media,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05343,BR-00366,P-040451,12,19,2025-04-01,2025-08-23,Baja,PR-00436,"ИП «Ильина, Денисова и Макаров»"
AL-05344,BR-00366,P-040452,0,10,2025-07-18,2025-08-23,Alta,PR-00437,ОАО «Филатов-Иванов»
AL-05345,BR-00366,P-040457,11,18,2025-07-22,2025-08-23,Baja,PR-00953,ЗАО «Мухина»
AL-05346,BR-00367,P-040466,2,19,2025-07-29,2025-08-23,Media,PR-00467,РАО «Симонов»
AL-05347,BR-00367,P-040471,7,12,2025-07-24,2025-08-23,Baja,PR-00901,"ООО «Блинов, Калашников и Семенов»"
AL-05348,BR-00367,P-040479,0,15,2025-08-07,2025-08-23,Alta,PR-00469,"ИП «Сидоров, Харитонов и Голубев»"
AL-05349,BR-00367,P-040486,1,6,2025-06-15,2025-08-23,Media,PR-00456,"ЗАО «Никитин, Васильева и Беспалова»"
AL-05350,BR-00367,P-040488,3,6,2025-05-05,2025-08-23,Baja,PR-00874,ОАО «Романова-Антонов»
AL-05351,BR-00367,P-040492,0,20,2025-07-20,2025-08-23,Alta,PR-00919,НПО «Гурьева»
AL-05352,BR-00367,P-040494,4,19,2025-08-01,2025-08-23,Media,PR-00919,НПО «Гурьева»
AL-05353,BR-00367,P-040501,4,19,2025-08-12,2025-08-23,Media,PR-00910,ОАО «Коновалова»
AL-05354,BR-00367,P-040509,5,18,2025-05-21,2025-08-23,Media,PR-01222,ООО «Горшкова-Рябова»
AL-05355,BR-00367,P-040515,5,6,2025-08-18,2025-08-23,Baja,PR-00460,ИП «Соловьев Большакова»
AL-05356,BR-00367,P-040519,10,19,2025-07-01,2025-08-23,Baja,PR-01198,ЗАО «Дьячков Молчанов»
AL-05357,BR-00367,P-040529,7,12,2025-08-13,2025-08-23,Baja,PR-01228,"ООО «Шаров, Харитонова и Русакова»"
AL-05358,BR-00367,P-040539,15,20,2025-07-24,2025-08-23,Baja,PR-00806,АО «Зиновьев Беспалова»
AL-05359,BR-00367,P-040543,9,19,2025-05-07,2025-08-23,Media,PR-00433,"ЗАО «Дмитриев, Ковалев и Орехов»"
