purchase_id,product_id,cantidad,precio_unitario,subtotal
C-004116,P-048716,2,119.41,238.82
C-004116,P-027072,2,106.38,212.76
C-004116,P-021170,1,73.4,73.4
C-004116,P-049270,3,63.05,189.15
C-004116,P-034130,4,47.1,188.4
C-004117,P-053679,5,63.69,318.45
C-004117,P-040567,2,120.65,241.3
C-004117,P-012018,5,39.27,196.35
C-004117,P-050041,3,55.92,167.76
C-004118,P-029407,3,84.9,254.7
C-004119,P-022568,4,57.95,231.8
C-004119,P-018083,4,20.66,82.64
C-004119,P-004969,2,43.27,86.54
C-004119,P-001732,2,17.43,34.86
C-004119,P-017402,3,11.33,33.99
C-004120,P-053666,2,49.79,99.58
C-004120,P-003770,1,82.37,82.37
C-004120,P-000236,1,52.58,52.58
C-004121,P-047082,3,113.38,340.14
C-004122,P-048350,4,20.24,80.96
C-004122,P-016070,2,139.16,278.32
C-004122,P-030381,1,126.46,126.46
C-004123,P-009851,3,52.79,158.37
C-004124,P-048243,5,137.85,689.25
C-004124,P-005719,2,73.56,147.12
C-004125,P-018464,1,34.98,34.98
C-004126,P-019694,3,51.35,154.05
C-004126,P-020914,3,120.41,361.23
C-004126,P-037361,2,86.01,172.02
C-004126,P-000594,4,37.19,148.76
C-004126,P-025949,3,70.9,212.7
C-004127,P-039959,2,10.86,21.72
C-004127,P-028257,5,37.44,187.2
C-004127,P-013043,2,91.11,182.22
C-004127,P-007476,3,112.05,336.15
C-004127,P-001282,1,110.66,110.66
C-004128,P-037042,1,73.22,73.22
C-004128,P-008143,4,118.33,473.32
C-004128,P-006610,5,77.15,385.75
C-004129,P-021015,2,60.5,121.0
C-004130,P-004265,1,120.78,120.78
C-004130,P-051155,3,111.59,334.77
C-004130,P-046848,5,139.57,697.85
C-004131,P-030112,5,124.36,621.8
C-004131,P-048178,4,135.15,540.6
C-004131,P-007678,2,23.68,47.36
C-004131,P-045387,4,22.68,90.72
C-004131,P-037871,5,79.09,395.45
C-004132,P-008842,5,36.4,182.0
C-004132,P-036775,1,108.55,108.55
C-004132,P-012119,4,34.88,139.52
C-004132,P-030710,2,86.77,173.54
C-004133,P-009105,3,130.19,390.57
C-004133,P-019788,5,18.62,93.1
C-004134,P-012039,4,23.38,93.52
C-004134,P-026811,5,138.23,691.15
C-004135,P-043990,2,39.26,78.52
C-004135,P-047829,1,62.32,62.32
C-004135,P-044204,1,114.42,114.42
C-004135,P-010801,2,39.58,79.16
C-004136,P-032271,1,109.44,109.44
C-004136,P-021429,4,140.66,562.64
C-004137,P-035961,4,87.56,350.24
C-004138,P-009499,4,134.53,538.12
C-004139,P-022111,5,46.98,234.9
C-004139,P-000600,1,99.22,99.22
C-004139,P-012919,4,80.81,323.24
C-004139,P-029866,3,34.88,104.64
C-004140,P-048282,4,104.26,417.04
C-004140,P-000351,2,41.81,83.62
C-004140,P-024876,2,71.21,142.42
C-004140,P-041380,5,144.5,722.5
C-004140,P-018078,4,53.39,213.56
C-004141,P-008314,1,140.61,140.61
C-004142,P-021746,3,104.38,313.14
C-004142,P-017561,3,61.32,183.96
C-004142,P-023420,3,30.5,91.5
C-004143,P-008227,4,110.94,443.76
C-004143,P-050157,4,10.99,43.96
C-004144,P-036778,4,85.05,340.2
C-004144,P-022484,5,18.41,92.05
C-004145,P-000428,5,35.22,176.1
C-004145,P-030601,1,60.4,60.4
C-004145,P-002143,3,52.39,157.17
C-004145,P-003421,1,6.96,6.96
C-004146,P-032944,1,49.29,49.29
C-004146,P-014565,5,54.29,271.45
C-004147,P-048667,3,14.61,43.83
C-004147,P-016439,4,84.22,336.88
C-004147,P-020231,5,113.01,565.05
C-004147,P-035852,3,15.21,45.63
C-004148,P-041366,4,28.19,112.76
C-004149,P-033466,2,36.9,73.8
C-004149,P-017174,4,14.22,56.88
C-004149,P-043484,1,44.59,44.59
C-004149,P-014554,1,44.79,44.79
C-004149,P-052477,2,101.42,202.84
C-004150,P-028583,3,125.16,375.48
C-004150,P-042996,5,129.19,645.95
C-004150,P-035768,5,38.08,190.4
C-004150,P-046124,1,12.41,12.41
C-004151,P-001267,1,97.38,97.38
C-004151,P-019017,3,129.97,389.91
C-004151,P-008841,2,110.12,220.24
C-004152,P-036376,3,39.72,119.16
C-004153,P-051764,5,60.32,301.6
C-004154,P-034002,5,125.52,627.6
C-004155,P-019773,5,117.6,588.0
C-004155,P-006898,5,5.41,27.05
C-004155,P-021474,2,123.45,246.9
C-004155,P-001530,3,75.8,227.4
C-004155,P-040288,5,113.76,568.8
C-004156,P-050964,1,105.4,105.4
C-004156,P-051850,4,80.09,320.36
C-004156,P-001328,5,113.0,565.0
C-004157,P-002798,4,61.26,245.04
C-004158,P-004944,1,139.04,139.04
C-004158,P-043293,2,41.04,82.08
C-004158,P-001197,3,139.79,419.37
C-004158,P-017278,3,55.23,165.69
C-004159,P-016483,3,29.73,89.19
C-004159,P-026713,4,117.65,470.6
C-004159,P-025272,3,115.28,345.84
C-004160,P-035697,5,67.7,338.5
C-004160,P-023754,4,17.88,71.52
C-004160,P-010435,1,121.41,121.41
C-004161,P-029453,2,27.7,55.4
C-004162,P-007541,3,101.28,303.84
C-004162,P-044023,5,59.91,299.55
C-004163,P-029147,3,7.82,23.46
C-004164,P-048379,3,61.07,183.21
C-004164,P-045057,4,19.64,78.56
C-004165,P-034640,1,134.6,134.6
C-004165,P-048813,5,104.54,522.7
C-004165,P-042505,2,10.6,21.2
C-004165,P-017183,2,14.64,29.28
C-004166,P-032319,5,48.34,241.7
C-004166,P-014591,3,76.28,228.84
C-004166,P-013953,5,52.0,260.0
C-004166,P-038355,5,17.06,85.3
C-004167,P-026595,4,65.8,263.2
C-004167,P-050006,1,81.89,81.89
C-004167,P-008540,1,82.2,82.2
C-004167,P-035380,3,92.51,277.53
C-004168,P-027449,3,105.02,315.06
C-004169,P-029009,5,33.13,165.65
C-004169,P-032639,1,137.63,137.63
C-004169,P-011142,2,3.26,6.52
C-004169,P-051216,2,3.21,6.42
C-004169,P-010354,5,25.52,127.6
C-004170,P-011888,4,116.29,465.16
C-004170,P-053933,1,29.93,29.93
C-004170,P-043029,2,61.79,123.58
C-004170,P-036776,3,24.85,74.55
C-004170,P-006001,5,69.4,347.0
C-004171,P-026036,1,68.94,68.94
C-004171,P-045398,4,27.49,109.96
C-004172,P-037520,2,14.91,29.82
C-004172,P-051491,4,21.99,87.96
C-004172,P-035602,2,110.75,221.5
C-004172,P-030300,5,132.18,660.9
C-004173,P-037155,2,78.99,157.98
C-004174,P-035201,3,147.74,443.22
C-004175,P-003045,5,137.39,686.95
C-004175,P-053247,2,9.44,18.88
C-004175,P-020381,3,121.17,363.51
C-004176,P-051413,4,143.36,573.44
C-004176,P-022166,4,38.7,154.8
C-004176,P-005084,5,123.54,617.7
C-004177,P-018960,3,48.73,146.19
C-004177,P-033147,1,47.92,47.92
C-004178,P-034339,2,113.37,226.74
C-004178,P-005327,4,110.99,443.96
C-004178,P-052044,1,123.82,123.82
C-004178,P-009944,1,133.21,133.21
C-004178,P-005343,5,129.67,648.35
C-004179,P-015859,3,79.95,239.85
C-004180,P-001801,2,31.66,63.32
C-004180,P-039555,1,69.83,69.83
C-004180,P-014073,4,22.16,88.64
C-004180,P-002458,2,65.09,130.18
C-004181,P-048762,2,100.7,201.4
C-004182,P-047970,5,13.58,67.9
C-004182,P-013703,3,37.4,112.2
C-004182,P-034149,1,15.92,15.92
C-004182,P-001613,1,62.02,62.02
C-004182,P-006256,5,82.91,414.55
C-004183,P-006160,2,144.88,289.76
C-004183,P-053412,1,29.03,29.03
C-004183,P-024368,3,136.53,409.59
C-004184,P-003716,2,18.6,37.2
C-004184,P-031678,1,5.2,5.2
C-004184,P-035562,3,46.3,138.9
C-004184,P-024364,3,65.86,197.58
C-004185,P-051365,4,141.76,567.04
C-004185,P-016942,4,12.16,48.64
C-004186,P-046039,2,143.3,286.6
C-004186,P-038352,4,28.6,114.4
C-004186,P-004318,4,88.12,352.48
C-004187,P-047029,3,122.89,368.67
C-004187,P-014593,4,135.85,543.4
C-004187,P-045647,2,37.08,74.16
C-004187,P-003930,5,29.89,149.45
C-004187,P-039579,2,103.3,206.6
C-004188,P-011150,1,116.92,116.92
C-004188,P-036283,4,10.35,41.4
C-004189,P-000189,2,64.27,128.54
C-004189,P-043104,1,86.31,86.31
C-004189,P-001927,5,40.82,204.1
C-004189,P-011392,2,124.66,249.32
C-004189,P-051840,3,118.84,356.52
C-004190,P-001775,4,73.7,294.8
C-004190,P-036573,5,78.79,393.95
C-004190,P-024019,4,75.42,301.68
C-004191,P-019245,4,71.87,287.48
C-004191,P-023001,1,5.25,5.25
C-004192,P-035788,1,17.86,17.86
C-004192,P-039723,5,59.83,299.15
C-004193,P-045244,3,71.74,215.22
C-004193,P-012909,2,126.14,252.28
C-004194,P-034769,5,131.66,658.3
C-004194,P-001066,1,101.59,101.59
C-004195,P-019316,3,63.37,190.11
C-004195,P-048228,4,138.5,554.0
C-004195,P-050376,4,91.63,366.52
C-004196,P-004995,4,59.04,236.16
C-004196,P-029251,1,40.63,40.63
C-004196,P-051050,5,83.7,418.5
C-004196,P-052917,2,103.89,207.78
C-004196,P-032136,5,73.59,367.95
C-004197,P-014350,2,131.76,263.52
C-004197,P-026473,2,105.83,211.66
C-004197,P-019635,2,33.38,66.76
C-004197,P-019591,2,70.48,140.96
C-004197,P-045183,5,96.4,482.0
C-004198,P-001611,5,14.93,74.65
C-004198,P-019687,2,61.46,122.92
C-004198,P-035612,3,112.81,338.43
C-004199,P-050003,5,73.91,369.55
C-004199,P-021600,1,147.74,147.74
C-004200,P-031469,1,25.2,25.2
C-004201,P-020135,4,9.1,36.4
C-004201,P-009857,4,21.12,84.48
C-004202,P-049467,4,69.87,279.48
C-004202,P-029437,4,112.31,449.24
C-004202,P-014239,3,69.4,208.2
C-004202,P-022171,3,16.24,48.72
C-004202,P-031552,5,104.43,522.15
C-004203,P-039387,3,65.41,196.23
C-004203,P-030580,3,129.88,389.64
C-004203,P-005371,1,91.26,91.26
C-004204,P-011420,5,14.72,73.6
C-004205,P-014896,4,52.69,210.76
C-004205,P-034688,4,77.49,309.96
C-004205,P-042363,4,17.11,68.44
C-004205,P-043645,5,10.73,53.65
C-004206,P-043516,4,87.8,351.2
C-004206,P-041737,1,74.62,74.62
C-004206,P-037205,4,41.19,164.76
C-004206,P-004824,5,65.25,326.25
C-004207,P-027821,5,35.97,179.85
C-004207,P-006807,3,45.59,136.77
C-004207,P-013295,2,91.29,182.58
C-004208,P-051712,2,96.32,192.64
C-004208,P-043820,5,46.74,233.7
C-004208,P-036162,5,70.36,351.8
C-004208,P-045103,5,33.92,169.6
C-004209,P-038143,4,120.78,483.12
C-004209,P-033624,1,43.98,43.98
C-004209,P-013076,1,140.34,140.34
C-004209,P-005937,4,10.22,40.88
C-004210,P-032452,1,5.92,5.92
C-004210,P-019277,4,116.15,464.6
C-004211,P-005991,4,30.33,121.32
C-004211,P-022075,4,27.43,109.72
C-004211,P-035736,3,83.2,249.6
C-004211,P-038920,3,56.34,169.02
C-004211,P-052089,1,144.61,144.61
C-004212,P-040204,5,50.16,250.8
C-004212,P-045779,3,115.14,345.42
C-004212,P-007305,5,29.93,149.65
C-004212,P-053386,4,111.69,446.76
C-004212,P-018388,4,140.02,560.08
C-004213,P-053377,1,25.39,25.39
C-004214,P-020076,2,110.37,220.74
C-004214,P-045864,1,107.51,107.51
C-004214,P-023724,2,143.91,287.82
C-004214,P-029885,2,133.57,267.14
C-004214,P-018669,2,28.95,57.9
C-004215,P-007977,2,7.72,15.44
C-004215,P-011445,4,148.29,593.16
C-004216,P-035649,5,73.03,365.15
C-004217,P-005652,5,129.64,648.2
C-004217,P-029685,4,29.21,116.84
C-004217,P-030034,3,144.83,434.49
C-004218,P-009104,5,16.77,83.85
C-004218,P-002471,5,105.88,529.4
C-004218,P-009263,3,117.21,351.63
C-004218,P-008114,1,33.7,33.7
C-004218,P-020022,2,101.49,202.98
C-004219,P-040108,3,116.44,349.32
C-004220,P-016167,4,53.88,215.52
C-004220,P-030087,3,105.45,316.35
C-004220,P-001505,3,23.22,69.66
C-004221,P-023020,4,42.16,168.64
C-004221,P-053444,4,112.33,449.32
C-004221,P-036189,5,6.74,33.7
C-004221,P-044907,1,58.51,58.51
C-004221,P-038423,3,29.04,87.12
C-004222,P-045049,2,84.43,168.86
C-004223,P-038002,2,78.45,156.9
C-004224,P-011336,4,85.46,341.84
C-004224,P-006324,4,78.18,312.72
C-004224,P-027909,2,52.09,104.18
C-004224,P-013017,1,76.14,76.14
C-004224,P-033040,1,110.64,110.64
C-004225,P-033545,2,78.88,157.76
C-004225,P-034738,1,78.23,78.23
C-004225,P-013790,4,121.06,484.24
C-004226,P-025342,1,110.22,110.22
C-004226,P-012937,1,49.0,49.0
C-004227,P-016922,1,139.43,139.43
C-004227,P-012893,4,30.14,120.56
C-004227,P-011461,2,85.07,170.14
C-004227,P-019787,4,47.02,188.08
C-004228,P-038923,4,8.24,32.96
C-004228,P-032359,2,23.79,47.58
C-004228,P-016606,4,4.04,16.16
C-004229,P-013338,4,60.41,241.64
C-004230,P-048379,3,55.52,166.56
C-004230,P-000645,4,149.46,597.84
C-004230,P-011433,5,41.51,207.55
C-004231,P-050384,2,36.08,72.16
C-004232,P-024966,5,8.53,42.65
C-004232,P-011702,2,134.22,268.44
C-004233,P-012446,1,63.88,63.88
C-004234,P-019729,5,40.4,202.0
C-004234,P-009055,5,9.26,46.3
C-004234,P-041903,3,109.13,327.39
C-004235,P-024247,4,18.31,73.24
C-004236,P-012194,1,4.25,4.25
C-004236,P-036377,4,22.0,88.0
C-004236,P-040729,4,58.08,232.32
C-004236,P-023887,2,138.92,277.84
C-004237,P-045904,5,72.5,362.5
C-004237,P-027024,4,107.98,431.92
C-004237,P-009071,3,78.3,234.9
C-004237,P-033338,4,70.88,283.52
C-004238,P-050626,5,22.07,110.35
C-004239,P-027536,4,40.87,163.48
C-004240,P-007854,1,105.97,105.97
C-004240,P-045989,2,65.32,130.64
C-004240,P-039074,4,77.6,310.4
C-004240,P-002424,3,49.73,149.19
C-004240,P-023164,5,110.62,553.1
C-004241,P-021779,3,101.85,305.55
C-004241,P-001257,1,116.55,116.55
C-004242,P-035982,2,16.78,33.56
C-004242,P-035503,4,102.67,410.68
C-004242,P-033449,5,11.64,58.2
C-004242,P-013573,4,111.65,446.6
C-004243,P-020148,1,138.02,138.02
C-004243,P-040488,1,132.88,132.88
C-004243,P-002593,3,105.0,315.0
C-004244,P-028874,4,123.38,493.52
C-004244,P-005013,4,62.56,250.24
C-004244,P-029270,2,77.58,155.16
C-004244,P-015589,5,7.37,36.85
C-004244,P-043959,1,23.6,23.6
C-004245,P-018043,3,126.59,379.77
C-004245,P-030233,4,101.43,405.72
C-004245,P-001822,3,38.59,115.77
C-004246,P-002408,4,131.6,526.4
C-004246,P-046026,4,58.96,235.84
C-004246,P-019546,1,51.57,51.57
C-004246,P-001892,3,125.85,377.55
C-004247,P-027502,2,8.76,17.52
C-004247,P-027742,2,93.7,187.4
C-004247,P-011056,5,30.83,154.15
C-004248,P-026458,1,40.04,40.04
C-004248,P-002789,5,122.22,611.1
C-004248,P-026779,2,90.97,181.94
C-004249,P-016589,4,6.52,26.08
C-004249,P-049730,2,45.41,90.82
C-004249,P-041007,2,100.64,201.28
C-004249,P-029848,5,103.0,515.0
C-004250,P-042724,2,24.15,48.3
C-004250,P-019301,4,132.09,528.36
C-004250,P-033578,3,24.63,73.89
C-004250,P-027231,3,7.31,21.93
C-004250,P-028011,2,101.44,202.88
C-004251,P-035343,3,75.2,225.6
C-004251,P-047249,4,60.49,241.96
C-004252,P-052808,3,111.72,335.16
C-004253,P-036902,4,110.39,441.56
C-004253,P-015994,4,91.49,365.96
C-004253,P-046354,4,8.75,35.0
C-004253,P-004412,2,41.88,83.76
C-004254,P-015495,1,18.18,18.18
C-004254,P-012179,2,2.94,5.88
C-004254,P-004767,4,71.25,285.0
C-004255,P-000176,4,30.4,121.6
C-004255,P-053443,5,148.74,743.7
C-004255,P-048974,4,151.81,607.24
C-004255,P-018402,1,61.73,61.73
C-004255,P-025990,5,135.53,677.65
C-004256,P-004297,3,139.71,419.13
C-004256,P-029458,4,14.44,57.76
C-004256,P-018916,5,85.57,427.85
C-004256,P-000580,2,71.3,142.6
C-004256,P-045207,1,70.8,70.8
C-004257,P-006202,3,36.01,108.03
C-004257,P-002088,5,78.2,391.0
C-004257,P-047987,4,20.79,83.16
C-004258,P-024986,2,59.63,119.26
C-004258,P-009206,4,123.05,492.2
C-004258,P-024225,1,5.63,5.63
C-004258,P-021733,1,103.96,103.96
C-004259,P-031601,1,25.12,25.12
C-004259,P-007792,4,50.41,201.64
C-004259,P-046773,5,112.18,560.9
C-004259,P-045328,3,72.81,218.43
C-004259,P-010287,3,69.2,207.6
C-004260,P-042177,4,72.45,289.8
C-004260,P-024110,3,10.17,30.51
C-004260,P-011224,3,124.86,374.58
C-004260,P-026884,3,70.47,211.41
C-004260,P-000889,5,85.31,426.55
C-004261,P-001833,2,7.02,14.04
C-004262,P-014490,5,52.74,263.7
C-004262,P-006991,3,50.84,152.52
C-004263,P-001539,1,10.06,10.06
C-004263,P-015561,2,17.76,35.52
C-004263,P-031414,3,13.86,41.58
C-004264,P-009613,1,64.11,64.11
C-004264,P-012172,1,114.87,114.87
C-004264,P-007643,2,112.81,225.62
C-004265,P-005077,2,46.21,92.42
C-004265,P-037725,5,110.21,551.05
C-004265,P-044745,5,32.5,162.5
C-004266,P-001057,1,112.54,112.54
C-004266,P-013617,4,12.2,48.8
C-004267,P-020177,3,144.29,432.87
C-004267,P-014430,5,133.34,666.7
C-004268,P-001601,1,101.9,101.9
C-004268,P-002692,5,52.29,261.45
C-004268,P-027881,1,84.23,84.23
C-004269,P-048860,1,73.32,73.32
C-004269,P-048368,5,93.0,465.0
C-004270,P-049402,2,101.5,203.0
C-004270,P-048103,4,78.55,314.2
C-004270,P-023544,4,57.07,228.28
C-004270,P-025480,1,100.78,100.78
C-004271,P-013048,4,14.51,58.04
C-004271,P-053766,1,109.13,109.13
C-004271,P-026891,2,112.82,225.64
C-004271,P-003666,1,61.15,61.15
C-004271,P-020862,2,99.72,199.44
C-004272,P-042145,3,2.61,7.83
C-004272,P-001900,4,66.97,267.88
C-004273,P-000646,5,64.87,324.35
C-004273,P-010156,3,162.88,488.64
C-004273,P-005185,1,128.63,128.63
C-004274,P-031882,3,21.61,64.83
C-004274,P-033969,5,131.33,656.65
C-004274,P-045692,3,18.58,55.74
C-004274,P-027503,5,67.93,339.65
C-004275,P-038387,1,115.73,115.73
C-004275,P-004853,1,110.19,110.19
C-004275,P-008279,3,99.55,298.65
C-004276,P-022570,4,80.07,320.28
C-004276,P-049733,3,37.78,113.34
C-004277,P-006629,2,52.77,105.54
C-004278,P-038311,2,112.94,225.88
C-004278,P-019622,2,35.71,71.42
C-004278,P-027187,4,112.94,451.76
C-004279,P-014089,1,38.89,38.89
C-004279,P-011157,4,65.24,260.96
C-004279,P-028650,3,63.99,191.97
C-004279,P-009582,5,109.84,549.2
C-004280,P-041470,3,83.63,250.89
C-004280,P-008593,2,80.87,161.74
C-004280,P-031887,2,21.06,42.12
C-004281,P-032022,5,5.04,25.2
C-004281,P-029840,1,76.56,76.56
C-004281,P-015847,3,12.58,37.74
C-004282,P-047736,3,92.92,278.76
C-004283,P-004761,5,48.63,243.15
C-004283,P-051380,5,45.8,229.0
C-004284,P-003039,2,117.84,235.68
C-004284,P-008655,3,117.28,351.84
C-004284,P-019521,2,61.73,123.46
C-004284,P-037518,1,125.0,125.0
C-004284,P-019675,1,97.93,97.93
C-004285,P-033682,4,102.76,411.04
C-004285,P-015039,1,132.1,132.1
C-004285,P-014217,5,161.87,809.35
C-004285,P-037515,1,104.06,104.06
C-004285,P-014650,4,81.9,327.6
C-004286,P-013463,1,24.5,24.5
C-004286,P-038678,5,120.77,603.85
C-004287,P-053060,1,96.53,96.53
C-004287,P-018664,3,73.69,221.07
C-004287,P-000490,5,30.33,151.65
C-004287,P-038235,1,103.29,103.29
C-004288,P-033671,3,20.82,62.46
C-004288,P-013696,1,133.19,133.19
C-004288,P-004117,3,64.24,192.72
C-004288,P-017134,5,4.47,22.35
C-004288,P-018291,1,134.72,134.72
C-004289,P-014554,3,49.27,147.81
C-004289,P-013528,5,26.71,133.55
C-004289,P-016808,1,57.39,57.39
C-004290,P-017485,1,140.88,140.88
C-004290,P-013688,2,6.29,12.58
C-004290,P-044577,4,72.6,290.4
C-004290,P-042537,1,60.47,60.47
C-004290,P-001805,2,104.75,209.5
C-004291,P-023461,1,58.01,58.01
C-004291,P-039053,4,119.55,478.2
C-004291,P-036137,5,111.78,558.9
C-004291,P-006717,2,97.6,195.2
C-004291,P-000550,5,131.21,656.05
C-004292,P-030632,2,105.33,210.66
C-004292,P-014722,2,95.11,190.22
C-004292,P-053159,4,132.33,529.32
C-004292,P-047313,3,125.66,376.98
C-004293,P-034849,3,33.92,101.76
C-004293,P-025543,4,162.24,648.96
C-004293,P-018365,3,63.09,189.27
C-004294,P-037916,4,71.27,285.08
C-004294,P-017673,4,81.78,327.12
C-004295,P-053005,2,108.56,217.12
C-004295,P-020428,3,3.47,10.41
C-004296,P-044214,4,143.21,572.84
C-004296,P-047854,2,111.87,223.74
C-004296,P-046226,1,54.42,54.42
C-004297,P-001448,2,83.93,167.86
C-004297,P-029626,5,140.53,702.65
C-004297,P-000767,1,128.39,128.39
C-004297,P-037315,3,55.65,166.95
C-004298,P-028141,5,57.12,285.6
C-004298,P-023338,4,43.12,172.48
C-004298,P-051945,4,73.24,292.96
C-004298,P-010096,2,128.85,257.7
C-004298,P-020869,2,44.08,88.16
C-004299,P-044574,2,34.71,69.42
C-004299,P-010237,1,138.42,138.42
C-004300,P-047439,5,27.83,139.15
C-004300,P-039759,3,48.38,145.14
C-004300,P-049307,1,15.14,15.14
C-004300,P-020409,5,145.16,725.8
C-004300,P-022475,4,145.12,580.48
C-004301,P-032002,2,21.35,42.7
C-004301,P-016788,5,22.35,111.75
C-004301,P-025021,5,54.04,270.2
C-004301,P-026006,3,69.6,208.8
C-004302,P-020493,2,52.48,104.96
C-004302,P-017623,4,81.57,326.28
C-004302,P-038412,1,118.08,118.08
C-004302,P-001753,5,58.77,293.85
C-004303,P-034617,5,65.69,328.45
C-004303,P-011091,4,80.18,320.72
C-004303,P-002777,5,128.65,643.25
C-004303,P-052605,1,128.65,128.65
C-004304,P-010076,2,63.41,126.82
C-004305,P-042321,1,47.9,47.9
C-004305,P-038561,1,125.45,125.45
C-004306,P-012568,4,35.72,142.88
C-004307,P-035090,1,107.95,107.95
C-004307,P-033447,1,91.03,91.03
C-004307,P-033369,3,17.46,52.38
C-004308,P-044358,3,105.62,316.86
C-004308,P-003585,1,31.57,31.57
C-004308,P-022459,2,24.22,48.44
C-004308,P-052003,4,52.42,209.68
C-004308,P-021438,4,88.74,354.96
C-004309,P-039381,1,65.66,65.66
C-004309,P-015279,3,28.11,84.33
C-004309,P-010173,1,111.68,111.68
C-004309,P-037921,2,80.14,160.28
C-004310,P-006861,3,79.16,237.48
C-004310,P-004847,3,57.43,172.29
C-004310,P-048394,1,108.44,108.44
C-004310,P-025851,4,65.48,261.92
C-004310,P-046828,5,63.67,318.35
C-004311,P-043451,1,90.97,90.97
C-004311,P-053597,3,42.28,126.84
C-004311,P-007288,3,25.93,77.79
C-004311,P-017670,3,21.03,63.09
C-004312,P-035363,1,76.79,76.79
C-004312,P-050986,1,47.34,47.34
C-004312,P-016689,4,78.34,313.36
C-004312,P-036689,4,42.74,170.96
C-004313,P-041625,1,64.6,64.6
C-004313,P-000954,4,31.93,127.72
C-004313,P-032402,5,67.11,335.55
C-004313,P-052699,5,15.41,77.05
C-004314,P-026625,2,82.02,164.04
C-004314,P-003261,2,85.18,170.36
C-004314,P-040871,1,105.36,105.36
C-004314,P-051032,1,78.59,78.59
C-004314,P-012953,5,21.5,107.5
C-004315,P-031699,3,78.94,236.82
C-004315,P-004020,4,121.34,485.36
C-004315,P-043399,3,115.89,347.67
C-004316,P-034152,3,6.92,20.76
C-004316,P-008132,1,39.14,39.14
C-004316,P-011288,4,35.35,141.4
C-004316,P-052268,4,40.36,161.44
C-004316,P-015090,2,15.25,30.5
C-004317,P-045673,4,11.19,44.76
C-004317,P-017740,5,54.5,272.5
C-004318,P-048835,2,18.33,36.66
C-004318,P-049648,1,57.72,57.72
C-004318,P-033170,3,13.11,39.33
C-004318,P-048034,1,101.0,101.0
C-004318,P-010495,4,15.36,61.44
C-004319,P-050337,5,109.74,548.7
C-004319,P-004228,3,47.83,143.49
C-004319,P-042450,2,112.23,224.46
C-004320,P-047619,1,69.67,69.67
C-004320,P-035614,3,76.61,229.83
C-004320,P-030571,5,103.12,515.6
C-004320,P-037154,4,71.99,287.96
C-004321,P-037521,4,68.31,273.24
C-004321,P-004595,4,19.64,78.56
C-004321,P-033388,1,44.69,44.69
C-004322,P-035033,1,62.69,62.69
C-004322,P-016454,4,8.43,33.72
C-004323,P-006968,1,17.64,17.64
C-004323,P-034793,4,11.94,47.76
C-004324,P-053015,1,55.32,55.32
C-004324,P-033561,4,50.81,203.24
C-004324,P-036784,3,44.58,133.74
C-004324,P-045894,3,12.06,36.18
C-004324,P-010597,4,107.94,431.76
C-004325,P-037119,2,13.88,27.76
C-004325,P-032976,1,2.95,2.95
C-004325,P-035308,3,37.33,111.99
C-004326,P-044815,5,115.84,579.2
C-004326,P-026722,3,122.57,367.71
C-004326,P-048488,4,52.65,210.6
C-004326,P-028581,3,103.46,310.38
C-004327,P-018518,2,82.64,165.28
C-004328,P-026600,2,22.48,44.96
C-004328,P-050455,1,36.54,36.54
C-004328,P-024934,3,15.11,45.33
C-004329,P-034323,3,81.41,244.23
C-004329,P-009568,5,19.06,95.3
C-004329,P-041154,2,31.49,62.98
C-004330,P-045946,1,106.66,106.66
C-004330,P-052200,2,59.28,118.56
C-004330,P-026716,3,66.01,198.03
C-004330,P-041109,5,18.93,94.65
C-004331,P-011851,1,123.3,123.3
C-004331,P-000594,1,43.07,43.07
C-004331,P-040480,1,53.12,53.12
C-004331,P-005412,3,20.34,61.02
C-004332,P-050955,4,61.45,245.8
C-004332,P-036874,3,40.23,120.69
C-004332,P-001656,5,107.07,535.35
C-004332,P-027923,3,3.64,10.92
C-004332,P-049121,4,127.36,509.44
C-004333,P-008234,3,31.12,93.36
C-004333,P-025712,1,93.92,93.92
C-004333,P-001922,3,97.38,292.14
C-004334,P-023640,3,105.41,316.23
C-004334,P-003408,2,25.19,50.38
C-004334,P-039796,4,83.89,335.56
C-004334,P-021828,5,122.6,613.0
C-004334,P-050579,3,57.0,171.0
C-004335,P-007613,1,93.15,93.15
C-004335,P-027768,1,129.45,129.45
C-004335,P-023208,1,70.35,70.35
C-004335,P-046019,1,55.76,55.76
C-004335,P-024883,1,116.65,116.65
C-004336,P-051400,1,90.5,90.5
C-004337,P-009966,5,94.93,474.65
C-004337,P-032906,4,44.85,179.4
C-004337,P-030691,4,66.24,264.96
C-004337,P-045974,1,100.79,100.79
C-004337,P-049986,2,122.51,245.02
C-004338,P-045953,2,132.48,264.96
C-004339,P-036122,2,117.95,235.9
C-004339,P-048345,3,67.29,201.87
C-004339,P-038130,2,51.56,103.12
C-004339,P-042715,5,152.13,760.65
C-004340,P-006715,3,49.64,148.92
C-004340,P-013515,5,121.99,609.95
C-004340,P-012852,2,108.02,216.04
C-004340,P-020039,5,113.66,568.3
C-004341,P-041974,1,45.42,45.42
C-004341,P-043092,5,98.31,491.55
C-004342,P-021742,3,30.65,91.95
C-004342,P-018385,5,145.59,727.95
C-004343,P-017355,3,79.13,237.39
C-004343,P-000637,2,45.21,90.42
