pago_id,venta_id,fecha_cobro,monto_total,metodo_pago,estado_pago
PG-04041,C-004041,2025-08-12,11.74,Transferencia,Completado
PG-04042,C-004042,2025-07-26,449.5,Transferencia,Completado
PG-04043,C-004043,2025-07-12,653.17,Transferencia,Completado
PG-04044,C-004044,2025-07-31,848.14,Transferencia,Completado
PG-04045,C-004045,2025-08-05,413.16,Tarjeta,Completado
PG-04046,C-004046,2025-07-18,811.52,Amazon Pay,Completado
PG-04047,C-004047,2025-08-12 00:00:00,752.6,Bizum,Pendiente
PG-04048,C-004048,2025-08-06,525.97,PayPal,Completado
PG-04049,C-004049,2025-06-24 00:00:00,13.16,Transferencia,Pendiente
PG-04050,C-004050,2025-08-14 00:00:00,273.06,Tarjeta,Fallido
PG-04051,C-004051,2025-08-20,167.78,Transferencia,Completado
PG-04052,C-004052,2025-07-26,124.52,Transferencia,Completado
PG-04053,C-004053,2025-07-13,892.73,Tarjeta,Completado
PG-04054,C-004054,2025-05-31,235.87,Transferencia,Completado
PG-04055,C-004055,2025-06-09,379.76,Tarjeta,Completado
PG-04056,C-004056,2025-08-20,862.24,Tarjeta,Completado
PG-04057,C-004057,2025-08-07,884.24,Tarjeta,Completado
PG-04058,C-004058,2025-08-14 00:00:00,844.05,PayPal,Pendiente
PG-04059,C-004059,2025-07-02,471.63,Bizum,Completado
PG-04060,C-004060,2025-07-19,364.8,Transferencia,Completado
PG-04061,C-004061,2025-06-15,88.89,Amazon Pay,Completado
PG-04062,C-004062,2025-06-13,756.65,Bizum,Completado
PG-04063,C-004063,2025-07-30,1428.69,Bizum,Completado
PG-04064,C-004064,2025-06-02,602.02,Bizum,Completado
PG-04065,C-004065,2025-07-04,535.43,Efectivo,Completado
PG-04066,C-004066,2025-07-07,381.01,Tarjeta,Completado
PG-04067,C-004067,2025-07-23,1198.03,Tarjeta,Completado
PG-04068,C-004068,2025-06-17,706.45,Tarjeta,Completado
PG-04069,C-004069,2025-06-15,896.19,Amazon Pay,Completado
PG-04070,C-004070,2025-06-05,1051.38,Bizum,Completado
PG-04071,C-004071,2025-08-20,611.34,PayPal,Completado
PG-04072,C-004072,2025-08-02,70.87,Transferencia,Completado
PG-04073,C-004073,2025-08-07,929.11,Efectivo,Completado
PG-04074,C-004074,2025-06-24,1449.79,Transferencia,Completado
PG-04075,C-004075,2025-07-03,67.16,PayPal,Completado
PG-04076,C-004076,2025-07-30,153.69,Transferencia,Completado
PG-04077,C-004077,2025-08-19,639.24,PayPal,Completado
PG-04078,C-004078,2025-07-21,368.37,Transferencia,Completado
PG-04079,C-004079,2025-08-20,125.38,Tarjeta,Completado
PG-04080,C-004080,2025-07-04,534.73,Tarjeta,Completado
PG-04081,C-004081,2025-06-26,1898.65,Transferencia,Completado
PG-04082,C-004082,2025-07-19,561.11,PayPal,Completado
PG-04083,C-004083,2025-06-12,49.19,Amazon Pay,Completado
PG-04084,C-004084,2025-07-03 00:00:00,736.44,Bizum,Pendiente
PG-04085,C-004085,2025-08-22,1046.55,Transferencia,Completado
PG-04086,C-004086,2025-07-13,850.72,Tarjeta,Completado
PG-04087,C-004087,2025-07-31,154.82,Tarjeta,Completado
PG-04088,C-004088,2025-07-31 00:00:00,1085.47,Transferencia,Pendiente
PG-04089,C-004089,2025-06-26 00:00:00,1104.78,Transferencia,Fallido
PG-04090,C-004090,2025-07-29,826.42,Transferencia,Completado
PG-04091,C-004091,2025-06-11,127.88,Transferencia,Completado
PG-04092,C-004092,2025-07-04,881.68,Amazon Pay,Completado
PG-04093,C-004093,2025-06-06,1246.23,Tarjeta,Completado
PG-04094,C-004094,2025-07-19,768.31,Transferencia,Completado
PG-04095,C-004095,2025-08-08,124.3,Bizum,Completado
PG-04096,C-004096,2025-06-25,679.51,Amazon Pay,Completado
PG-04097,C-004097,2025-07-20,525.18,Transferencia,Completado
PG-04098,C-004098,2025-08-12,141.4,Transferencia,Completado
PG-04099,C-004099,2025-06-29,125.4,PayPal,Completado
PG-04100,C-004100,2025-07-11,624.06,PayPal,Completado
PG-04101,C-004101,2025-08-04,110.4,PayPal,Completado
PG-04102,C-004102,2025-06-23,864.27,Tarjeta,Completado
PG-04103,C-004103,2025-08-15,111.51,Efectivo,Completado
PG-04104,C-004104,2025-06-12,294.3,Efectivo,Completado
PG-04105,C-004105,2025-06-15,215.42,Efectivo,Completado
PG-04106,C-004106,2025-06-01 00:00:00,602.42,PayPal,Pendiente
PG-04107,C-004107,2025-08-21 00:00:00,487.57,Bizum,Fallido
PG-04108,C-004108,2025-08-05,1085.54,Bizum,Completado
PG-04109,C-004109,2025-06-06,1346.57,Amazon Pay,Completado
PG-04110,C-004110,2025-07-31,523.33,Efectivo,Completado
PG-04111,C-004111,2025-07-12,1214.57,Transferencia,Completado
PG-04112,C-004112,2025-06-01,413.32,Efectivo,Completado
PG-04113,C-004113,2025-05-28,733.85,Bizum,Completado
PG-04114,C-004114,2025-07-12 00:00:00,390.85,Amazon Pay,Fallido
PG-04115,C-004115,2025-08-22,1385.71,Tarjeta,Completado
PG-04116,C-004116,2025-07-25,902.53,PayPal,Completado
PG-04117,C-004117,2025-06-08,923.86,Transferencia,Completado
PG-04118,C-004118,2025-05-27 00:00:00,254.7,Transferencia,Pendiente
PG-04119,C-004119,2025-06-21,469.83,Transferencia,Completado
PG-04120,C-004120,2025-08-03,234.53,Transferencia,Completado
PG-04121,C-004121,2025-06-02 00:00:00,340.14,Efectivo,Fallido
PG-04122,C-004122,2025-07-18,485.74,Efectivo,Completado
PG-04123,C-004123,2025-05-30,158.37,Tarjeta,Completado
PG-04124,C-004124,2025-07-30,836.37,Tarjeta,Completado
PG-04125,C-004125,2025-08-13,34.98,Tarjeta,Completado
PG-04126,C-004126,2025-08-06,1048.76,Tarjeta,Completado
PG-04127,C-004127,2025-07-25,837.95,Tarjeta,Completado
PG-04128,C-004128,2025-08-21,932.29,Transferencia,Completado
PG-04129,C-004129,2025-08-05 00:00:00,121.0,Bizum,Fallido
PG-04130,C-004130,2025-08-13,1153.4,Transferencia,Completado
PG-04131,C-004131,2025-05-29,1695.93,Bizum,Completado
PG-04132,C-004132,2025-06-25,603.61,Efectivo,Completado
PG-04133,C-004133,2025-08-18,483.67,Efectivo,Completado
PG-04134,C-004134,2025-07-07,784.67,Tarjeta,Completado
PG-04135,C-004135,2025-07-27,334.42,Tarjeta,Completado
PG-04136,C-004136,2025-06-01,672.08,Efectivo,Completado
PG-04137,C-004137,2025-06-09,350.24,Tarjeta,Completado
PG-04138,C-004138,2025-08-01,538.12,Tarjeta,Completado
PG-04139,C-004139,2025-07-10,762.0,Efectivo,Completado
PG-04140,C-004140,2025-06-09 00:00:00,1579.14,Tarjeta,Pendiente
PG-04141,C-004141,2025-06-09 00:00:00,140.61,PayPal,Fallido
PG-04142,C-004142,2025-07-20,588.6,Transferencia,Completado
PG-04143,C-004143,2025-05-29,487.72,Tarjeta,Completado
PG-04144,C-004144,2025-07-24,432.25,Transferencia,Completado
PG-04145,C-004145,2025-06-30,400.63,Bizum,Completado
PG-04146,C-004146,2025-06-28,320.74,Efectivo,Completado
PG-04147,C-004147,2025-06-22,991.39,Efectivo,Completado
PG-04148,C-004148,2025-06-14,112.76,Tarjeta,Completado
PG-04149,C-004149,2025-07-26,422.9,Tarjeta,Completado
PG-04150,C-004150,2025-08-20 00:00:00,1224.24,Bizum,Fallido
PG-04151,C-004151,2025-07-09,707.53,Transferencia,Completado
PG-04152,C-004152,2025-06-27 00:00:00,119.16,Amazon Pay,Fallido
PG-04153,C-004153,2025-06-02,301.6,Tarjeta,Completado
PG-04154,C-004154,2025-07-10,627.6,Transferencia,Completado
PG-04155,C-004155,2025-06-12,1658.15,Efectivo,Completado
PG-04156,C-004156,2025-06-06 00:00:00,990.76,Bizum,Fallido
PG-04157,C-004157,2025-06-05,245.04,Tarjeta,Completado
PG-04158,C-004158,2025-08-06 00:00:00,806.18,Efectivo,Pendiente
PG-04159,C-004159,2025-08-06 00:00:00,905.63,PayPal,Pendiente
PG-04160,C-004160,2025-06-24,531.43,Transferencia,Completado
PG-04161,C-004161,2025-07-29 00:00:00,55.4,Efectivo,Fallido
PG-04162,C-004162,2025-08-11,603.39,Bizum,Completado
PG-04163,C-004163,2025-07-09,23.46,Transferencia,Completado
PG-04164,C-004164,2025-08-20 00:00:00,261.77,Tarjeta,Pendiente
PG-04165,C-004165,2025-07-07,707.78,Bizum,Completado
PG-04166,C-004166,2025-08-17,815.84,Transferencia,Completado
PG-04167,C-004167,2025-07-29,704.82,Transferencia,Completado
PG-04168,C-004168,2025-06-18,315.06,Bizum,Completado
PG-04169,C-004169,2025-07-10,443.82,Tarjeta,Completado
PG-04170,C-004170,2025-07-15 00:00:00,1040.22,Tarjeta,Fallido
PG-04171,C-004171,2025-05-31,178.9,Bizum,Completado
PG-04172,C-004172,2025-08-07,1000.18,Tarjeta,Completado
PG-04173,C-004173,2025-08-12,157.98,Amazon Pay,Completado
PG-04174,C-004174,2025-06-22,443.22,Amazon Pay,Completado
PG-04175,C-004175,2025-06-11 00:00:00,1069.34,Tarjeta,Pendiente
PG-04176,C-004176,2025-07-06,1345.94,Tarjeta,Completado
PG-04177,C-004177,2025-06-15,194.11,Transferencia,Completado
PG-04178,C-004178,2025-06-28,1576.08,Efectivo,Completado
PG-04179,C-004179,2025-08-06,239.85,Transferencia,Completado
PG-04180,C-004180,2025-08-18,351.97,Tarjeta,Completado
PG-04181,C-004181,2025-06-21,201.4,Transferencia,Completado
PG-04182,C-004182,2025-06-07 00:00:00,672.59,PayPal,Pendiente
PG-04183,C-004183,2025-06-12,728.38,Tarjeta,Completado
PG-04184,C-004184,2025-06-02,378.88,Tarjeta,Completado
PG-04185,C-004185,2025-05-29,615.68,Transferencia,Completado
PG-04186,C-004186,2025-06-03,753.48,Transferencia,Completado
PG-04187,C-004187,2025-07-27,1342.28,Transferencia,Completado
PG-04188,C-004188,2025-05-30,158.32,Bizum,Completado
PG-04189,C-004189,2025-06-01,1024.79,Tarjeta,Completado
PG-04190,C-004190,2025-08-09,990.43,Tarjeta,Completado
PG-04191,C-004191,2025-08-19,292.73,Tarjeta,Completado
PG-04192,C-004192,2025-06-16,317.01,Transferencia,Completado
PG-04193,C-004193,2025-06-18 00:00:00,467.5,Efectivo,Pendiente
PG-04194,C-004194,2025-08-20,759.89,Bizum,Completado
PG-04195,C-004195,2025-08-19,1110.63,PayPal,Completado
PG-04196,C-004196,2025-07-10,1271.02,Transferencia,Completado
PG-04197,C-004197,2025-07-06,1164.9,PayPal,Completado
PG-04198,C-004198,2025-08-24,536.0,Tarjeta,Completado
PG-04199,C-004199,2025-06-24 00:00:00,517.29,Amazon Pay,Pendiente
PG-04200,C-004200,2025-07-29,25.2,PayPal,Completado
PG-04201,C-004201,2025-06-26 00:00:00,120.88,Tarjeta,Pendiente
PG-04202,C-004202,2025-06-07 00:00:00,1507.79,Tarjeta,Pendiente
PG-04203,C-004203,2025-06-09,677.13,Bizum,Completado
PG-04204,C-004204,2025-08-12,73.6,Tarjeta,Completado
PG-04205,C-004205,2025-07-20,642.81,Tarjeta,Completado
PG-04206,C-004206,2025-05-27,916.83,Transferencia,Completado
PG-04207,C-004207,2025-07-02,499.2,Efectivo,Completado
PG-04208,C-004208,2025-07-09 00:00:00,947.74,PayPal,Pendiente
PG-04209,C-004209,2025-08-02 00:00:00,708.32,Efectivo,Pendiente
PG-04210,C-004210,2025-06-25,470.52,PayPal,Completado
PG-04211,C-004211,2025-08-20,794.27,Bizum,Completado
PG-04212,C-004212,2025-08-18,1752.71,Tarjeta,Completado
PG-04213,C-004213,2025-07-09,25.39,Transferencia,Completado
PG-04214,C-004214,2025-08-23,941.11,Bizum,Completado
PG-04215,C-004215,2025-05-31,608.6,Tarjeta,Completado
PG-04216,C-004216,2025-08-02,365.15,Transferencia,Completado
PG-04217,C-004217,2025-07-22 00:00:00,1199.53,Transferencia,Fallido
PG-04218,C-004218,2025-06-29,1201.56,PayPal,Completado
PG-04219,C-004219,2025-07-13,349.32,Tarjeta,Completado
PG-04220,C-004220,2025-06-02,601.53,Amazon Pay,Completado
PG-04221,C-004221,2025-07-06,797.29,PayPal,Completado
PG-04222,C-004222,2025-08-12,168.86,Bizum,Completado
PG-04223,C-004223,2025-06-19,156.9,Transferencia,Completado
PG-04224,C-004224,2025-07-28,945.52,Transferencia,Completado
PG-04225,C-004225,2025-08-12 00:00:00,720.23,Transferencia,Pendiente
PG-04226,C-004226,2025-08-21 00:00:00,159.22,PayPal,Pendiente
PG-04227,C-004227,2025-05-27 00:00:00,618.21,PayPal,Pendiente
PG-04228,C-004228,2025-06-28,96.7,Amazon Pay,Completado
PG-04229,C-004229,2025-07-14,241.64,PayPal,Completado
PG-04230,C-004230,2025-06-06,971.95,Tarjeta,Completado
PG-04231,C-004231,2025-05-28,72.16,Efectivo,Completado
PG-04232,C-004232,2025-08-14,311.09,Amazon Pay,Completado
PG-04233,C-004233,2025-06-04,63.88,PayPal,Completado
PG-04234,C-004234,2025-06-30,575.69,PayPal,Completado
PG-04235,C-004235,2025-08-10,73.24,PayPal,Completado
PG-04236,C-004236,2025-06-06,602.41,Tarjeta,Completado
PG-04237,C-004237,2025-07-02,1312.84,Transferencia,Completado
PG-04238,C-004238,2025-07-21,110.35,Tarjeta,Completado
PG-04239,C-004239,2025-06-08,163.48,Tarjeta,Completado
PG-04240,C-004240,2025-06-27,1249.3,Transferencia,Completado
PG-04241,C-004241,2025-07-20,422.1,Transferencia,Completado
PG-04242,C-004242,2025-07-16,949.04,Tarjeta,Completado
PG-04243,C-004243,2025-06-30 00:00:00,585.9,Transferencia,Pendiente
PG-04244,C-004244,2025-06-23,959.37,Transferencia,Completado
PG-04245,C-004245,2025-06-10,901.26,Transferencia,Completado
PG-04246,C-004246,2025-07-14,1191.36,Bizum,Completado
PG-04247,C-004247,2025-07-16,359.07,Transferencia,Completado
PG-04248,C-004248,2025-07-08,833.08,Tarjeta,Completado
PG-04249,C-004249,2025-08-07,833.18,Transferencia,Completado
PG-04250,C-004250,2025-07-14,875.36,PayPal,Completado
PG-04251,C-004251,2025-07-23,467.56,Tarjeta,Completado
PG-04252,C-004252,2025-07-20 00:00:00,335.16,Transferencia,Fallido
PG-04253,C-004253,2025-08-04,926.28,PayPal,Completado
PG-04254,C-004254,2025-07-30,309.06,Transferencia,Completado
PG-04255,C-004255,2025-06-09,2211.92,Tarjeta,Completado
PG-04256,C-004256,2025-07-10,1118.14,Bizum,Completado
PG-04257,C-004257,2025-07-14,582.19,PayPal,Completado
PG-04258,C-004258,2025-07-20,721.05,Transferencia,Completado
PG-04259,C-004259,2025-07-01 00:00:00,1213.69,Transferencia,Pendiente
PG-04260,C-004260,2025-08-06,1332.85,Transferencia,Completado
PG-04261,C-004261,2025-08-08,14.04,Transferencia,Completado
PG-04262,C-004262,2025-06-23,416.22,Transferencia,Completado
PG-04263,C-004263,2025-08-04,87.16,Transferencia,Completado
PG-04264,C-004264,2025-08-10,404.6,Tarjeta,Completado
PG-04265,C-004265,2025-06-25,805.97,Transferencia,Completado
PG-04266,C-004266,2025-07-29,161.34,Tarjeta,Completado
PG-04267,C-004267,2025-07-05,1099.57,Tarjeta,Completado
PG-04268,C-004268,2025-06-17,447.58,Transferencia,Completado
PG-04269,C-004269,2025-08-18,538.32,Efectivo,Completado
PG-04270,C-004270,2025-06-13,846.26,Transferencia,Completado
PG-04271,C-004271,2025-06-16,653.4,Tarjeta,Completado
PG-04272,C-004272,2025-07-25,275.71,PayPal,Completado
PG-04273,C-004273,2025-06-07,941.62,Tarjeta,Completado
PG-04274,C-004274,2025-06-18,1116.87,Bizum,Completado
PG-04275,C-004275,2025-06-30,524.57,Bizum,Completado
PG-04276,C-004276,2025-06-07,433.62,Tarjeta,Completado
PG-04277,C-004277,2025-08-06,105.54,Amazon Pay,Completado
PG-04278,C-004278,2025-06-07,749.06,Tarjeta,Completado
PG-04279,C-004279,2025-07-21,1041.02,Tarjeta,Completado
PG-04280,C-004280,2025-06-08,454.75,Tarjeta,Completado
PG-04281,C-004281,2025-08-19 00:00:00,139.5,Tarjeta,Fallido
PG-04282,C-004282,2025-06-06,278.76,Transferencia,Completado
PG-04283,C-004283,2025-06-29 00:00:00,472.15,Transferencia,Pendiente
PG-04284,C-004284,2025-08-15,933.91,Transferencia,Completado
PG-04285,C-004285,2025-07-04,1784.15,Amazon Pay,Completado
PG-04286,C-004286,2025-08-25,628.35,Amazon Pay,Completado
PG-04287,C-004287,2025-06-05,572.54,Transferencia,Completado
PG-04288,C-004288,2025-05-28,545.44,Bizum,Completado
PG-04289,C-004289,2025-07-18,338.75,Tarjeta,Completado
PG-04290,C-004290,2025-08-16,713.83,Bizum,Completado
PG-04291,C-004291,2025-07-09,1946.36,Tarjeta,Completado
PG-04292,C-004292,2025-06-11,1307.18,Bizum,Completado
PG-04293,C-004293,2025-08-06,939.99,Amazon Pay,Completado
PG-04294,C-004294,2025-08-20,612.2,PayPal,Completado
PG-04295,C-004295,2025-06-13,227.53,PayPal,Completado
PG-04296,C-004296,2025-06-07,851.0,Amazon Pay,Completado
PG-04297,C-004297,2025-08-08,1165.85,Transferencia,Completado
PG-04298,C-004298,2025-07-07,1096.9,Efectivo,Completado
PG-04299,C-004299,2025-07-21,207.84,PayPal,Completado
PG-04300,C-004300,2025-07-31,1605.71,Amazon Pay,Completado
PG-04301,C-004301,2025-08-10,633.45,Amazon Pay,Completado
PG-04302,C-004302,2025-08-22,843.17,Tarjeta,Completado
PG-04303,C-004303,2025-08-19,1421.07,Bizum,Completado
PG-04304,C-004304,2025-07-25,126.82,PayPal,Completado
PG-04305,C-004305,2025-08-08,173.35,Efectivo,Completado
PG-04306,C-004306,2025-06-14,142.88,Efectivo,Completado
PG-04307,C-004307,2025-08-04,251.36,Efectivo,Completado
PG-04308,C-004308,2025-06-18,961.51,Transferencia,Completado
PG-04309,C-004309,2025-08-18 00:00:00,421.95,Transferencia,Pendiente
PG-04310,C-004310,2025-06-09,1098.48,Tarjeta,Completado
PG-04311,C-004311,2025-06-19,358.69,Amazon Pay,Completado
PG-04312,C-004312,2025-07-21 00:00:00,608.45,Transferencia,Pendiente
PG-04313,C-004313,2025-08-13 00:00:00,604.92,Transferencia,Fallido
PG-04314,C-004314,2025-06-17 00:00:00,625.85,Transferencia,Pendiente
PG-04315,C-004315,2025-08-01,1069.85,Transferencia,Completado
PG-04316,C-004316,2025-06-17,393.24,Tarjeta,Completado
PG-04317,C-004317,2025-08-19 00:00:00,317.26,Tarjeta,Fallido
PG-04318,C-004318,2025-06-19,296.15,Bizum,Completado
PG-04319,C-004319,2025-06-29,916.65,Transferencia,Completado
PG-04320,C-004320,2025-06-12,1103.06,Transferencia,Completado
PG-04321,C-004321,2025-06-25,396.49,Tarjeta,Completado
PG-04322,C-004322,2025-05-31,96.41,Transferencia,Completado
PG-04323,C-004323,2025-06-14,65.4,Transferencia,Completado
PG-04324,C-004324,2025-08-01,860.24,Transferencia,Completado
PG-04325,C-004325,2025-06-13,142.7,Amazon Pay,Completado
PG-04326,C-004326,2025-05-29,1467.89,Transferencia,Completado
PG-04327,C-004327,2025-06-02,165.28,Transferencia,Completado
PG-04328,C-004328,2025-06-01,126.83,Tarjeta,Completado
PG-04329,C-004329,2025-06-01,402.51,PayPal,Completado
PG-04330,C-004330,2025-06-22,517.9,Amazon Pay,Completado
PG-04331,C-004331,2025-06-16,280.51,Amazon Pay,Completado
PG-04332,C-004332,2025-05-30 00:00:00,1422.2,Tarjeta,Fallido
PG-04333,C-004333,2025-06-12,479.42,Tarjeta,Completado
PG-04334,C-004334,2025-07-07,1486.17,Transferencia,Completado
PG-04335,C-004335,2025-07-16,465.36,Transferencia,Completado
PG-04336,C-004336,2025-08-02,90.5,Efectivo,Completado
PG-04337,C-004337,2025-07-30,1264.82,Efectivo,Completado
PG-04338,C-004338,2025-07-27,264.96,Tarjeta,Completado
PG-04339,C-004339,2025-06-09,1301.54,Amazon Pay,Completado
PG-04340,C-004340,2025-05-29,1543.21,PayPal,Completado
PG-04341,C-004341,2025-07-26,536.97,Transferencia,Completado
PG-04342,C-004342,2025-07-08,819.9,Tarjeta,Completado
PG-04343,C-004343,2025-08-23,1007.66,PayPal,Completado
PG-04344,C-004344,2025-08-15,200.45,Transferencia,Completado
PG-04345,C-004345,2025-06-06 00:00:00,365.72,PayPal,Fallido
PG-04346,C-004346,2025-05-29,905.32,PayPal,Completado
PG-04347,C-004347,2025-06-16 00:00:00,761.29,Tarjeta,Pendiente
PG-04348,C-004348,2025-07-07,1111.85,Bizum,Completado
PG-04349,C-004349,2025-07-10,158.93,Tarjeta,Completado
PG-04350,C-004350,2025-08-12,1167.4,Bizum,Completado
PG-04351,C-004351,2025-05-31,382.4,Tarjeta,Completado
PG-04352,C-004352,2025-07-11,388.23,Tarjeta,Completado
PG-04353,C-004353,2025-06-09,227.61,Tarjeta,Completado
PG-04354,C-004354,2025-08-09,510.44,Transferencia,Completado
PG-04355,C-004355,2025-08-06,102.35,Tarjeta,Completado
PG-04356,C-004356,2025-07-12,1869.81,Tarjeta,Completado
PG-04357,C-004357,2025-07-11,853.91,PayPal,Completado
PG-04358,C-004358,2025-07-21,610.73,Amazon Pay,Completado
PG-04359,C-004359,2025-07-01,322.69,Amazon Pay,Completado
PG-04360,C-004360,2025-07-01,214.0,Tarjeta,Completado
PG-04361,C-004361,2025-06-13 00:00:00,1975.4,PayPal,Pendiente
PG-04362,C-004362,2025-08-13,771.04,Amazon Pay,Completado
PG-04363,C-004363,2025-06-06,574.9,Transferencia,Completado
PG-04364,C-004364,2025-08-16,949.46,Transferencia,Completado
PG-04365,C-004365,2025-07-31,402.44,Tarjeta,Completado
PG-04366,C-004366,2025-06-12,745.35,Amazon Pay,Completado
PG-04367,C-004367,2025-07-23,536.09,PayPal,Completado
PG-04368,C-004368,2025-06-28,728.68,Amazon Pay,Completado
PG-04369,C-004369,2025-07-22,36.57,Bizum,Completado
PG-04370,C-004370,2025-06-19,718.11,Transferencia,Completado
PG-04371,C-004371,2025-07-20,927.82,Tarjeta,Completado
PG-04372,C-004372,2025-06-25,732.13,Amazon Pay,Completado
PG-04373,C-004373,2025-07-27 00:00:00,1081.07,Transferencia,Pendiente
PG-04374,C-004374,2025-06-13,722.42,Transferencia,Completado
PG-04375,C-004375,2025-06-01,128.81,Amazon Pay,Completado
PG-04376,C-004376,2025-07-26,1013.02,Bizum,Completado
PG-04377,C-004377,2025-08-23,599.87,Efectivo,Completado
PG-04378,C-004378,2025-08-18,618.03,Transferencia,Completado
PG-04379,C-004379,2025-06-15 00:00:00,1381.21,Tarjeta,Pendiente
PG-04380,C-004380,2025-06-28 00:00:00,1367.35,PayPal,Pendiente
PG-04381,C-004381,2025-08-11 00:00:00,1500.78,Bizum,Fallido
PG-04382,C-004382,2025-06-30,456.69,Efectivo,Completado
PG-04383,C-004383,2025-07-18,531.12,Tarjeta,Completado
PG-04384,C-004384,2025-06-06 00:00:00,695.11,Tarjeta,Pendiente
PG-04385,C-004385,2025-08-04,299.44,Efectivo,Completado
PG-04386,C-004386,2025-07-21,223.44,Tarjeta,Completado
PG-04387,C-004387,2025-08-11,299.64,Transferencia,Completado
PG-04388,C-004388,2025-06-21,362.57,Tarjeta,Completado
PG-04389,C-004389,2025-06-30,184.06,Amazon Pay,Completado
PG-04390,C-004390,2025-06-25,1603.49,Transferencia,Completado
PG-04391,C-004391,2025-07-29 00:00:00,296.62,Tarjeta,Pendiente
PG-04392,C-004392,2025-07-14,1432.63,PayPal,Completado
PG-04393,C-004393,2025-08-06,1194.36,Transferencia,Completado
PG-04394,C-004394,2025-05-29,1493.91,Efectivo,Completado
PG-04395,C-004395,2025-06-30,519.32,Tarjeta,Completado
PG-04396,C-004396,2025-06-30 00:00:00,545.51,Bizum,Pendiente
PG-04397,C-004397,2025-07-23,320.79,Transferencia,Completado
PG-04398,C-004398,2025-06-18,693.55,Transferencia,Completado
PG-04399,C-004399,2025-08-19,922.02,Bizum,Completado
PG-04400,C-004400,2025-07-31,181.68,Tarjeta,Completado
PG-04401,C-004401,2025-07-13,930.5,Tarjeta,Completado
PG-04402,C-004402,2025-08-19,1170.48,PayPal,Completado
PG-04403,C-004403,2025-08-19,443.96,Efectivo,Completado
PG-04404,C-004404,2025-07-02,649.41,Transferencia,Completado
PG-04405,C-004405,2025-07-07,260.94,Transferencia,Completado
PG-04406,C-004406,2025-07-03 00:00:00,1380.93,Tarjeta,Fallido
PG-04407,C-004407,2025-07-25,229.22,Transferencia,Completado
PG-04408,C-004408,2025-07-31 00:00:00,379.8,Tarjeta,Pendiente
PG-04409,C-004409,2025-06-19,264.27,Efectivo,Completado
PG-04410,C-004410,2025-06-30,520.2,Bizum,Completado
PG-04411,C-004411,2025-05-29,254.52,Transferencia,Completado
PG-04412,C-004412,2025-06-15,1491.62,Amazon Pay,Completado
PG-04413,C-004413,2025-06-01 00:00:00,305.32,Tarjeta,Pendiente
PG-04414,C-004414,2025-06-13 00:00:00,648.42,PayPal,Pendiente
PG-04415,C-004415,2025-06-04,1537.73,Transferencia,Completado
PG-04416,C-004416,2025-07-22,68.85,Tarjeta,Completado
PG-04417,C-004417,2025-06-13,123.8,Transferencia,Completado
PG-04418,C-004418,2025-06-26,788.17,Tarjeta,Completado
PG-04419,C-004419,2025-05-27,1152.28,Tarjeta,Completado
PG-04420,C-004420,2025-08-01,291.96,Transferencia,Completado
PG-04421,C-004421,2025-08-08,109.74,Transferencia,Completado
PG-04422,C-004422,2025-06-19,560.6,PayPal,Completado
PG-04423,C-004423,2025-07-11,21.39,Tarjeta,Completado
PG-04424,C-004424,2025-07-26,1348.15,Transferencia,Completado
PG-04425,C-004425,2025-06-02,1047.71,Tarjeta,Completado
PG-04426,C-004426,2025-06-26,1303.18,Transferencia,Completado
PG-04427,C-004427,2025-08-23,634.47,Transferencia,Completado
PG-04428,C-004428,2025-08-04,561.36,Tarjeta,Completado
PG-04429,C-004429,2025-05-27,590.02,Tarjeta,Completado
PG-04430,C-004430,2025-05-27 00:00:00,651.15,PayPal,Fallido
PG-04431,C-004431,2025-07-04,320.18,PayPal,Completado
PG-04432,C-004432,2025-07-02,689.28,PayPal,Completado
PG-04433,C-004433,2025-07-01,182.16,Tarjeta,Completado
PG-04434,C-004434,2025-07-08,422.9,Transferencia,Completado
PG-04435,C-004435,2025-05-29 00:00:00,748.75,Transferencia,Fallido
PG-04436,C-004436,2025-07-15,501.84,PayPal,Completado
PG-04437,C-004437,2025-06-08,108.38,Tarjeta,Completado
PG-04438,C-004438,2025-07-05 00:00:00,126.79,PayPal,Pendiente
PG-04439,C-004439,2025-07-23,213.48,Transferencia,Completado
PG-04440,C-004440,2025-06-23,1352.19,Transferencia,Completado
PG-04441,C-004441,2025-07-22,745.97,Efectivo,Completado
PG-04442,C-004442,2025-08-11,632.82,PayPal,Completado
PG-04443,C-004443,2025-05-28,135.79,Efectivo,Completado
PG-04444,C-004444,2025-06-30,480.72,Transferencia,Completado
PG-04445,C-004445,2025-05-31 00:00:00,1291.14,Tarjeta,Fallido
PG-04446,C-004446,2025-07-15,577.46,Tarjeta,Completado
PG-04447,C-004447,2025-08-05,587.8,Tarjeta,Completado
PG-04448,C-004448,2025-06-17,1151.96,Transferencia,Completado
PG-04449,C-004449,2025-06-03,850.06,Transferencia,Completado
PG-04450,C-004450,2025-08-01,207.84,Tarjeta,Completado
PG-04451,C-004451,2025-08-16,358.8,Tarjeta,Completado
PG-04452,C-004452,2025-06-23,1940.72,Transferencia,Completado
PG-04453,C-004453,2025-07-04,626.28,Transferencia,Completado
PG-04454,C-004454,2025-08-08,1138.68,Tarjeta,Completado
PG-04455,C-004455,2025-08-21,441.19,Tarjeta,Completado
