purchase_id,branch_id,client_id,fecha,canal,metodo_pago,employee_id,total
C-007812,SUC-38,CL-8812,2025-06-07,Amazon,Amazon Pay,EMP-92,555.44
C-007813,SUC-33,CL-8281,2025-08-11,Página Web,Efectivo,EMP-61,253.84
c_007814,SUC-31,CL-6434,2025-08-14,Distribuidor,Tarjeta,EMP-47,1288.89
C-007815,SUC-22,CL-3695,2025-08-21,Instagram,Efectivo,EMP-34,1460.61
c_007816,SUC-18,CL-1453,2025-08-23,Distribuidor,Tarjeta,EMP-79,244.22
c_007817,SUC-10,CL-8181,2025-06-06,Distribuidor,Transferencia,EMP-3,345.39
C-007818,SUC-31,CL-3095,2025-06-12,Distribuidor,PayPal,EMP-43,128.99
C-007819,SUC-15,CL-4615,2025-07-26,Página Web,Bizum,EMP-18,237.06
C-007820,SUC-21,CL-9166,2025-08-03,Amazon,Bizum,EMP-70,1067.75
c_007821,SUC-24,CL-1287,2025-06-15,Presencial,Transferencia,EMP-3,1489.06
C-007822,SUC-13,CL-1320,2025-07-17,Distribuidor,Tarjeta,EMP-23,363.7
C-007823,SUC-39,CL-202,2025-08-15,Presencial,Bizum,EMP-72,698.03
C-007824,SUC-25,CL-7065,2025-08-07,Presencial,Transferencia,EMP-74,248.28
C-007825,SUC-46,CL-6795,2025-06-21,Página Web,,EMP-15,1398.17
C-007826,SUC-50,CL-3827,2025-07-13,Distribuidor,Tarjeta,EMP-49,178.8
C-007827,SUC-12,CL-8216,2025-08-03,Distribuidor,PayPal,EMP-32,1275.82
C-007828,SUC-28,CL-2316,2025-06-04,Presencial,Bizum,EMP-6,104.68
C-007829,SUC-8,CL-7319,2025-07-11,Instagram,PayPal,EMP-90,1494.86
c_007830,SUC-25,CL-5498,2025-07-01,Amazon,Bizum,EMP-64,
c_007831,SUC-48,CL-5360,2025-08-14,Página Web,Amazon Pay,EMP-53,324.51
C-007832,SUC-5,CL-4440,2025-06-07,Amazon,PayPal,EMP-66,897.95
c_007833,SUC-36,CL-3963,2025-06-01,Amazon,PayPal,EMP-80,1257.7
C-007834,SUC-15,CL-7837,2025-08-03,Amazon,Transferencia,EMP-94,1147.32
C-007835,SUC-25,CL-3019,2025-06-02,Instagram,Transferencia,EMP-68,1165.15
c_007836,SUC-30,CL-1523,2025-07-24,Distribuidor,Tarjeta,EMP-53,1121.12
C-007837,SUC-30,CL-5651,2025-08-20,Instagram,Bizum,EMP-14,1037.89
c_007838,SUC-26,CL-3030,2025-07-17,Presencial,Tarjeta,EMP-69,1062.31
c_007839,SUC-31,CL-2313,2025-07-06,Distribuidor,Tarjeta,EMP-71,759.83
C-007840,SUC-4,CL-4721,2025-07-27,Distribuidor,Bizum,EMP-50,318.09
C-007841,SUC-42,CL-3007,2025-06-26,Presencial,Amazon Pay,EMP-99,258.25
C-007842,SUC-9,CL-4036,2025-08-23,Distribuidor,Amazon Pay,EMP-78,802.71
C-007843,SUC-20,CL-528,2025-08-08,Amazon,Tarjeta,EMP-98,432.83
C-007844,SUC-32,CL-1870,2025-08-07,Página Web,Amazon Pay,EMP-27,508.87
C-007845,SUC-12,CL-6814,2025-06-09,Distribuidor,Efectivo,EMP-7,811.11
c_007846,SUC-1,CL-5027,2025-06-06,Instagram,PayPal,EMP-80,90.8
C-007847,SUC-44,CL-6059,2025-06-18,Página Web,PayPal,EMP-73,245.92
C-007848,SUC-7,CL-8493,2025-07-13,Distribuidor,PayPal,EMP-33,187.29
C-007849,SUC-36,CL-862,2025-08-17,Página Web,Tarjeta,EMP-38,710.41
C-007850,SUC-17,CL-233,2025-07-20,Distribuidor,,EMP-87,1425.77
c_007851,SUC-19,CL-2940,2025-06-15,Presencial,Efectivo,EMP-59,218.28
c_007852,SUC-8,CL-8624,2025-06-29,Amazon,Transferencia,EMP-30,1376.01
c_007853,SUC-24,CL-8484,2025-07-25,Presencial,Bizum,EMP-22,271.91
C-007854,SUC-15,CL-7896,2025-06-24,Presencial,PayPal,EMP-51,1494.08
c_007855,SUC-48,CL-3467,2025-06-30,Página Web,Amazon Pay,EMP-100,1301.07
c_007856,SUC-13,CL-2140,2025-07-21,Instagram,Transferencia,EMP-47,1311.65
C-007857,SUC-28,CL-202,2025-06-20,Amazon,Transferencia,EMP-37,1125.15
C-007858,SUC-42,CL-6045,2025-07-25,Instagram,Efectivo,EMP-44,685.14
C-007859,SUC-22,CL-558,2025-07-14,Amazon,Tarjeta,EMP-70,275.52
C-007860,SUC-38,CL-4179,2025-08-21,Presencial,Amazon Pay,EMP-24,1047.39
C-007861,SUC-14,CL-6103,2025-08-11,Página Web,Tarjeta,EMP-85,1325.97
c_007862,SUC-17,CL-774,2025-06-22,Instagram,Transferencia,EMP-70,809.13
c_007863,SUC-5,CL-9645,2025-08-18,Amazon,Bizum,EMP-51,155.95
C-007864,SUC-17,CL-3408,2025-07-22,Presencial,Efectivo,EMP-47,397.2
C-007865,SUC-38,CL-7471,2025-08-18,Amazon,Amazon Pay,EMP-11,676.75
c_007866,SUC-7,CL-380,2025-05-30,Amazon,Tarjeta,EMP-47,1419.58
C-007867,SUC-42,CL-1849,2025-06-17,Instagram,Transferencia,EMP-17,1251.68
C-007868,SUC-18,CL-3205,2025-06-30,Amazon,Efectivo,EMP-33,1470.4
c_007869,SUC-15,CL-397,2025-08-07,Instagram,Bizum,EMP-88,966.7
C-007870,SUC-19,CL-5699,2025-08-10,Página Web,Tarjeta,EMP-81,973.26
c_007871,SUC-24,CL-6136,2025-05-31,Amazon,Tarjeta,EMP-44,475.12
C-007872,SUC-4,CL-5394,2025-07-13,Página Web,PayPal,EMP-100,685.59
C-007873,SUC-49,CL-4723,2025-07-27,Amazon,Bizum,EMP-40,72.07
c_007874,SUC-40,CL-9395,2025-08-15,Página Web,Bizum,EMP-29,1324.88
C-007875,SUC-24,CL-3908,2026-01-01,Instagram,Cheque,,80.34
c_007876,SUC-43,CL-8427,2025-06-25,Instagram,Bizum,EMP-2,1414.06
c_007877,SUC-29,CL-7139,2025-07-04,Amazon,Efectivo,EMP-37,963.98
C-007878,SUC-8,CL-5930,2025-08-10,Página Web,PayPal,EMP-45,762.02
C-007879,SUC-44,CL-4434,2025-08-20,Página Web,Efectivo,EMP-90,238.46
C-007880,SUC-32,CL-7489,2025-06-20,,PayPal,EMP-25,468.67
C-007881,SUC-46,CL-4075,2025-08-03,Presencial,Bizum,EMP-58,496.74
C-007882,SUC-17,CL-5041,2025-06-21,Presencial,Tarjeta,EMP-20,1045.53
c_007883,SUC-6,CL-6887,2025-05-30,Página Web,Amazon Pay,EMP-26,1027.47
c_007884,SUC-21,CL-4251,2025-07-30,Amazon,Efectivo,EMP-83,503.33
c_007885,SUC-7,CL-7001,2025-08-01,Distribuidor,Transferencia,EMP-41,341.71
C-007886,SUC-36,CL-7767,2025-07-10,Amazon,PayPal,EMP-80,1400.66
C-007887,SUC-42,CL-8253,2025-06-09,Distribuidor,Efectivo,EMP-6,332.82
C-007888,SUC-25,CL-9238,2025-06-05,Amazon,Bizum,EMP-96,1138.04
C-007889,SUC-3,CL-5519,2025-06-06,Presencial,Tarjeta,EMP-40,986.76
C-007890,SUC-26,CL-4824,2025-06-03,Presencial,Tarjeta,EMP-58,-400.5668821692851
c_007891,SUC-37,CL-815,2025-06-07,Amazon,Amazon Pay,EMP-85,1120.04
C-007892,SUC-23,CL-2095,2025-06-18,Instagram,Transferencia,EMP-51,1236.69
C-007893,SUC-23,CL-412,2025-08-04,Página Web,Bizum,EMP-80,575.35
c_007894,SUC-11,CL-4546,2025-07-27,Presencial,Efectivo,EMP-31,936.4
c_007895,SUC-3,CL-2565,2025-05-28,Presencial,Transferencia,EMP-9,1299.14
c_007896,SUC-13,CL-8115,2025-06-15,Amazon,Amazon Pay,EMP-18,22.47
c_007897,SUC-50,CL-2886,2025-06-24,Instagram,Tarjeta,EMP-71,1034.74
c_007898,SUC-24,CL-4661,2025-07-30,Instagram,Transferencia,EMP-42,139.48
C-007899,SUC-45,CL-5435,2025-07-02,Distribuidor,Transferencia,EMP-44,420.7
C-007900,SUC-40,CL-2321,2025-05-26,,Cheque,EMP-81,1103.77
C-007901,SUC-19,CL-479,2025-06-03,Página Web,Amazon Pay,EMP-8,472.27
C-007902,SUC-47,CL-1909,2025-08-22,Presencial,Bizum,EMP-100,1116.7
C-007903,SUC-48,CL-9719,2025-08-19,Página Web,Tarjeta,EMP-29,944.2
c_007904,SUC-35,CL-3970,2025-07-24,Página Web,Efectivo,EMP-72,244.37
c_007905,SUC-10,CL-8579,2025-06-09,Instagram,PayPal,EMP-55,19.93
C-007906,SUC-4,CL-6191,2025-07-23,Distribuidor,Bizum,EMP-100,1277.8
C-007907,SUC-26,CL-2484,2025-05-31,Amazon,Efectivo,EMP-13,1486.86
c_007908,SUC-29,CL-2268,2025-08-08,Distribuidor,Bizum,EMP-65,170.37
c_007909,SUC-34,CL-4454,2025-07-31,Presencial,Transferencia,EMP-70,656.53
C-007910,SUC-23,CL-3014,2026-01-01,Distribuidor,Transferencia,EMP-23,1069.71
C-007911,SUC-16,CL-7426,2025-08-02,Instagram,PayPal,EMP-23,899.11
C-007912,SUC-22,CL-6962,2025-07-29,Instagram,PayPal,EMP-85,629.26
c_007913,SUC-36,CL-6094,2025-07-01,Amazon,PayPal,EMP-9,591.64
C-007914,SUC-15,CL-5568,2025-07-23,Presencial,Tarjeta,EMP-87,835.06
C-007915,SUC-36,CL-9777,2025-08-09,Instagram,Efectivo,EMP-68,446.34
c_007916,SUC-43,CL-3229,2025-08-06,Distribuidor,Amazon Pay,EMP-44,886.43
C-007917,SUC-50,CL-3947,2025-05-30,Presencial,Efectivo,EMP-15,1251.52
C-007918,SUC-44,CL-8766,2025-05-29,Instagram,Efectivo,EMP-56,1318.47
C-007919,SUC-30,CL-9303,2025-07-29,Amazon,Tarjeta,EMP-14,24.63
C-007920,SUC-36,,2025-07-30,Desconocido,Tarjeta,EMP-00001,
C-007921,SUC-5,CL-4381,2025-07-01,Distribuidor,Efectivo,EMP-83,172.97
C-007922,SUC-30,CL-775,2025-06-19,Instagram,Efectivo,EMP-31,691.56
c_007923,SUC-14,CL-3532,2025-08-17,Instagram,Tarjeta,EMP-59,116.67
C-007924,SUC-8,CL-2415,2025-06-15,Instagram,Bizum,EMP-52,787.19
C-007925,SUC-20,CL-2579,2025-07-05,Distribuidor,,EMP-31,516.76
c_007926,SUC-44,CL-8082,2025-07-14,Amazon,Tarjeta,EMP-60,1029.87
C-007927,SUC-46,CL-648,2025-08-22,Presencial,Bizum,EMP-11,1252.16
C-007928,SUC-19,CL-6877,2025-08-03,Presencial,Amazon Pay,EMP-17,1416.24
c_007929,SUC-23,CL-5519,2025-06-21,Amazon,Efectivo,EMP-85,217.28
C-007930,SUC-18,CL-7835,2025-06-05,Distribuidor,Bizum,EMP-29,82.17
C-007931,SUC-6,CL-3376,2025-08-01,Instagram,Bizum,EMP-59,47.14
C-007932,SUC-12,CL-500,2025-07-27,Amazon,Transferencia,EMP-51,1300.22
C-007933,SUC-42,CL-7624,2025-07-25,Página Web,Bizum,EMP-100,31.52
C-007934,SUC-25,CL-2026,2025-06-12,Instagram,Efectivo,EMP-75,1489.86
C-007935,SUC-38,CL-8974,2025-06-10,Amazon,Amazon Pay,EMP-27,238.43
C-007936,SUC-45,CL-5156,2025-08-20,Presencial,Efectivo,EMP-78,593.04
C-007937,SUC-7,CL-170,2025-07-31,Página Web,Bizum,EMP-15,85.04
C-007938,SUC-26,CL-6247,2025-06-24,Distribuidor,Tarjeta,EMP-67,150.91
C-007939,SUC-32,CL-4085,2025-08-11,Página Web,Bizum,EMP-1,357.78
C-007940,SUC-26,CL-447,2025-06-08,,Amazon Pay,EMP-19,304.51
C-007941,SUC-20,CL-3171,2025-06-21,Distribuidor,Amazon Pay,EMP-15,258.33
C-007942,SUC-36,CL-3023,2025-07-04,Presencial,Amazon Pay,EMP-10,838.23
C-007943,SUC-44,CL-5351,2025-08-18,Distribuidor,Amazon Pay,EMP-77,868.44
C-007944,SUC-21,CL-9380,2025-07-27,Amazon,Amazon Pay,EMP-47,12.27
C-007945,SUC-3,CL-3624,,Página Web,PayPal,EMP-13,1067.27
c_007946,SUC-13,CL-2288,2025-08-20,Página Web,Amazon Pay,EMP-21,218.89
C-007947,SUC-37,CL-1515,2025-06-15,Amazon,Bizum,EMP-66,17.1
C-007948,SUC-50,CL-6845,2025-08-19,Presencial,Tarjeta,EMP-21,978.06
C-007949,SUC-29,CL-3459,2025-08-11,Página Web,Efectivo,EMP-20,30.93
C-007950,SUC-32,CL-5235,2025-06-17,Distribuidor,,EMP-59,
C-007951,SUC-32,CL-2575,2025-06-26,Instagram,PayPal,EMP-45,1186.55
C-007952,SUC-24,CL-1690,2025-07-10,Amazon,Tarjeta,EMP-60,1125.44
C-007953,SUC-28,CL-8732,2025-08-23,Presencial,Transferencia,EMP-39,284.98
C-007954,SUC-50,CL-5680,2025-07-23,Página Web,Tarjeta,EMP-53,1178.19
C-007955,SUC-43,CL-4061,2025-07-21,Instagram,Transferencia,EMP-18,271.05
C-007956,SUC-17,CL-1192,2025-06-11,Presencial,Amazon Pay,EMP-27,1078.44
c_007957,SUC-40,CL-488,2025-07-11,Distribuidor,PayPal,EMP-64,966.89
c_007958,SUC-25,CL-721,2025-08-07,Presencial,Transferencia,EMP-77,684.26
C-007959,SUC-49,CL-9388,2025-08-23,Instagram,Bizum,EMP-30,866.33
C-007960,SUC-4,,2025-08-17,Amazon,Amazon Pay,EMP-31,55.09
C-007961,SUC-41,CL-7581,2025-07-02,Amazon,Bizum,EMP-37,865.97
c_007962,SUC-7,CL-5074,2025-08-18,Instagram,Bizum,EMP-23,1434.22
C-007963,SUC-46,CL-1542,2025-07-03,Página Web,Transferencia,EMP-31,43.66
c_007964,SUC-2,CL-7257,2025-06-27,Presencial,Tarjeta,EMP-50,1080.26
C-007965,SUC-38,CL-3309,2025-06-01,Presencial,PayPal,EMP-00001,1364.0
c_007966,SUC-35,CL-7592,2025-07-13,Distribuidor,Tarjeta,EMP-72,224.38
c_007967,SUC-1,CL-7206,2025-08-02,Amazon,Efectivo,EMP-60,594.06
c_007968,SUC-34,CL-1938,2025-06-16,Página Web,Bizum,EMP-45,426.39
C-007969,SUC-28,CL-2528,2025-07-25,Instagram,Bizum,EMP-3,798.08
C-007970,SUC-24,CL-734,2025-06-20,Instagram,PayPal,EMP-67,999.75
c_007971,SUC-30,CL-4636,2025-05-28,Instagram,PayPal,EMP-42,1381.92
c_007972,SUC-30,CL-7564,2025-06-30,Amazon,PayPal,EMP-23,1041.66
C-007973,SUC-6,CL-5408,2025-08-16,Amazon,Bizum,EMP-10,1378.28
c_007974,SUC-20,CL-7245,2025-08-15,Presencial,Amazon Pay,EMP-64,1239.07
C-007975,SUC-10,CL-4172,2025-06-27,Amazon,Cheque,EMP-79,694.18
C-007976,SUC-21,CL-9885,2025-07-15,Amazon,Amazon Pay,EMP-81,571.79
C-007977,SUC-50,CL-4589,2025-08-11,Amazon,Amazon Pay,EMP-78,594.43
C-007978,SUC-9,CL-7275,2025-06-30,Amazon,Efectivo,EMP-35,1426.04
C-007979,SUC-34,CL-2912,2025-08-22,Página Web,Efectivo,EMP-41,415.11
C-007980,SUC-8,CL-4242,,Página Web,Efectivo,EMP-73,-323.58873451278635
C-007981,SUC-7,CL-3435,2025-08-21,Instagram,Tarjeta,EMP-62,417.95
c_007982,SUC-30,CL-3327,2025-08-01,Amazon,Tarjeta,EMP-75,1428.42
c_007983,SUC-9,CL-4914,2025-06-08,Amazon,Efectivo,EMP-98,41.87
c_007984,SUC-23,CL-440,2025-07-03,Amazon,Efectivo,EMP-100,1145.4
c_007985,SUC-42,CL-7070,2025-06-29,Amazon,PayPal,EMP-96,1299.43
c_007986,SUC-17,CL-4020,2025-07-02,Instagram,Amazon Pay,EMP-59,58.12
C-007987,SUC-31,CL-9213,2025-07-15,Página Web,PayPal,EMP-84,1029.83
C-007988,SUC-15,CL-2228,2025-08-12,Amazon,Bizum,EMP-44,36.17
C-007989,SUC-24,CL-145,2025-08-04,Presencial,Efectivo,EMP-80,708.68
c_007990,SUC-2,CL-3854,2025-07-13,Presencial,Transferencia,EMP-91,483.5
C-007991,SUC-2,CL-7428,2025-07-06,Instagram,Bizum,EMP-76,1255.69
c_007992,SUC-49,CL-5652,2025-06-07,Instagram,Tarjeta,EMP-100,287.95
C-007993,SUC-25,CL-5190,2025-06-21,Presencial,PayPal,EMP-75,1302.5
c_007994,SUC-13,CL-4043,2025-06-24,Página Web,Amazon Pay,EMP-35,114.93
C-007995,SUC-49,CL-3209,2025-06-23,Amazon,Tarjeta,EMP-78,379.65
C-007996,SUC-3,CL-1499,2025-07-18,Distribuidor,Bizum,EMP-92,1358.6
c_007997,SUC-29,CL-1244,2025-07-15,Presencial,Tarjeta,EMP-23,982.13
c_007998,SUC-6,CL-7406,2025-08-14,Amazon,PayPal,EMP-19,1380.62
c_007999,SUC-31,CL-7681,2025-06-01,Distribuidor,Tarjeta,EMP-99,846.76
C-008000,SUC-17,CL-7154,2025-06-03,Instagram,Cheque,EMP-78,147.58
C-008001,SUC-30,CL-3894,2025-06-21,Instagram,Tarjeta,EMP-31,523.78
C-008002,SUC-47,CL-96,2025-06-24,Amazon,Transferencia,EMP-18,214.76
C-008003,SUC-43,CL-954,2025-06-13,Página Web,Transferencia,EMP-2,184.87
C-008004,SUC-22,CL-5466,2025-08-08,Amazon,Efectivo,EMP-50,1395.8
C-008005,SUC-27,CL-834,2025-07-23,Presencial,Transferencia,EMP-45,598.87
C-008006,SUC-27,CL-7089,2025-05-26,Presencial,Transferencia,EMP-69,1322.49
C-008007,SUC-21,CL-1533,2025-07-03,Amazon,Efectivo,EMP-70,380.59
C-008008,SUC-40,CL-3536,2025-07-23,Distribuidor,PayPal,EMP-95,84.85
C-008009,SUC-15,CL-1031,2025-06-04,Amazon,Tarjeta,EMP-97,669.61
C-008010,SUC-33,CL-1933,2025-08-10,Instagram,Transferencia,EMP-00001,
C-008011,SUC-1,CL-5332,2025-07-31,Presencial,Efectivo,EMP-71,721.38
c_008012,SUC-7,CL-3642,2025-07-23,Amazon,Tarjeta,EMP-70,77.15
C-008013,SUC-14,CL-587,2025-06-20,Distribuidor,Amazon Pay,EMP-66,65.95
C-008014,SUC-13,CL-5352,2025-06-19,Amazon,Efectivo,EMP-74,866.72
C-008015,SUC-7,CL-9622,2026-01-01,Página Web,PayPal,EMP-99,364.89
C-008016,SUC-32,CL-1791,2025-05-31,Página Web,Transferencia,EMP-74,1463.53
C-008017,SUC-13,CL-7969,2025-07-26,Presencial,Efectivo,EMP-10,281.4
c_008018,SUC-30,CL-8727,2025-08-20,Distribuidor,Transferencia,EMP-84,1302.27
c_008019,SUC-13,CL-987,2025-06-03,Instagram,Transferencia,EMP-95,1190.39
C-008020,SUC-47,CL-6822,2025-08-16,Desconocido,Efectivo,EMP-25,792.29
C-008021,SUC-10,CL-7607,2025-07-11,Amazon,Tarjeta,EMP-36,219.02
C-008022,SUC-38,CL-5689,2025-06-23,Página Web,PayPal,EMP-30,969.54
c_008023,SUC-1,CL-6785,2025-06-25,Página Web,Efectivo,EMP-7,565.83
C-008024,SUC-29,CL-7449,2025-06-03,Amazon,Tarjeta,EMP-83,502.12
C-008025,SUC-36,CL-1022,2025-07-25,Amazon,,EMP-21,964.84
C-008026,SUC-24,CL-9431,2025-07-31,Instagram,Transferencia,EMP-97,884.85
c_008027,SUC-38,CL-3288,2025-06-20,Amazon,Efectivo,EMP-57,409.7
c_008028,SUC-45,CL-4400,2025-08-04,Página Web,Amazon Pay,EMP-86,87.68
C-008029,SUC-27,CL-5350,2025-06-03,Instagram,Transferencia,EMP-62,183.44
C-008030,SUC-3,CL-2881,2025-08-01,Página Web,Tarjeta,EMP-19,1149.89
C-008031,SUC-23,CL-2861,2025-05-28,Amazon,Transferencia,EMP-23,1004.38
C-008032,SUC-24,CL-5921,2025-06-09,Página Web,PayPal,EMP-60,1112.47
c_008033,SUC-50,CL-5275,2025-07-03,Distribuidor,Transferencia,EMP-31,633.99
c_008034,SUC-22,CL-7088,2025-06-29,Página Web,Tarjeta,EMP-12,430.88
c_008035,SUC-39,CL-7530,2025-06-09,Presencial,PayPal,EMP-76,993.62
C-008036,SUC-45,CL-7085,2025-08-03,Amazon,Bizum,EMP-30,916.26
C-008037,SUC-17,CL-1377,2025-07-11,Distribuidor,Tarjeta,EMP-59,376.88
C-008038,SUC-7,CL-8411,2025-07-18,Página Web,Transferencia,EMP-24,938.35
C-008039,SUC-41,CL-1767,2025-06-24,Distribuidor,Transferencia,EMP-22,1073.94
C-008040,SUC-16,,2025-06-03,TikTok,Bizum,EMP-10,
c_008041,SUC-16,CL-2614,2025-08-03,Amazon,Transferencia,EMP-37,1255.98
C-008042,SUC-3,CL-5198,2025-07-10,Distribuidor,Bizum,EMP-73,683.2
c_008043,SUC-9,CL-7877,2025-08-07,Amazon,Transferencia,EMP-40,1407.45
c_008044,SUC-17,CL-1545,2025-07-27,Amazon,PayPal,EMP-65,912.21
C-008045,SUC-43,CL-7683,2025-07-31,Amazon,Tarjeta,EMP-32,1015.65
c_008046,SUC-15,CL-3943,2025-06-14,Página Web,Transferencia,EMP-77,1284.0
C-008047,SUC-45,CL-1095,2025-06-03,Distribuidor,Efectivo,EMP-23,952.88
C-008048,SUC-19,CL-9268,2025-06-24,Instagram,Bizum,EMP-79,1228.56
c_008049,SUC-31,CL-5749,2025-07-29,Presencial,Bizum,EMP-76,1207.09
c_008050,SUC-26,CL-9597,2025-07-08,Presencial,,EMP-99,1381.92
C-008051,SUC-47,CL-6198,2025-06-04,Presencial,Amazon Pay,EMP-74,721.38
C-008052,SUC-15,CL-3272,2025-06-21,Amazon,Tarjeta,EMP-22,666.02
C-008053,SUC-20,CL-5904,2025-08-19,Presencial,Bizum,EMP-11,347.67
c_008054,SUC-45,CL-4212,2025-06-24,Amazon,Amazon Pay,EMP-4,1150.93
C-008055,SUC-26,CL-4617,2025-08-03,Instagram,Bizum,EMP-4,1170.88
c_008056,SUC-49,CL-5992,2025-08-20,Instagram,PayPal,EMP-31,46.92
C-008057,SUC-42,CL-2380,2025-06-03,Amazon,Transferencia,EMP-57,1411.62
C-008058,SUC-49,CL-5867,2025-06-04,Distribuidor,PayPal,EMP-64,1178.86
C-008059,SUC-15,CL-1298,2025-07-23,Página Web,Amazon Pay,EMP-35,693.36
C-008060,SUC-35,CL-3925,2025-06-03,TikTok,PayPal,EMP-23,167.36
C-008061,SUC-27,CL-9054,2025-06-15,Amazon,Bizum,EMP-6,928.34
C-008062,SUC-39,CL-2927,2025-08-07,Presencial,Transferencia,EMP-18,495.24
c_008063,SUC-1,CL-5193,2025-08-14,Amazon,Amazon Pay,EMP-76,711.87
c_008064,SUC-33,CL-5808,2025-08-21,Página Web,Efectivo,EMP-94,669.6
C-008065,SUC-18,CL-5510,2025-06-11,Página Web,PayPal,EMP-88,1093.78
C-008066,SUC-2,CL-3363,2025-07-05,Página Web,PayPal,EMP-33,415.59
c_008067,SUC-22,CL-2005,2025-08-13,Presencial,Amazon Pay,EMP-20,898.43
C-008068,SUC-5,CL-2929,2025-07-02,Distribuidor,Tarjeta,EMP-67,624.54
c_008069,SUC-28,CL-8552,2025-06-19,Instagram,Bizum,EMP-97,23.39
c_008070,SUC-11,CL-7089,2025-07-12,Página Web,Tarjeta,EMP-15,373.17
C-008071,SUC-46,CL-2662,2025-06-25,Presencial,PayPal,EMP-78,28.85
C-008072,SUC-47,CL-2227,2025-08-22,Distribuidor,Amazon Pay,EMP-15,23.17
C-008073,SUC-18,CL-3459,2025-06-18,Amazon,Efectivo,EMP-86,202.5
C-008074,SUC-25,CL-2273,2025-08-22,Amazon,Transferencia,EMP-55,207.75
C-008075,SUC-19,CL-9192,2025-07-07,Página Web,,EMP-70,155.5
C-008076,SUC-4,CL-2354,2025-07-28,Amazon,Transferencia,EMP-13,63.17
c_008077,SUC-41,CL-9218,2025-07-31,Presencial,PayPal,EMP-14,1097.85
C-008078,SUC-37,CL-8425,2025-07-11,Amazon,Tarjeta,EMP-40,805.27
C-008079,SUC-23,CL-1837,2025-07-27,Instagram,PayPal,EMP-96,938.33
c_008080,SUC-3,,2025-06-12,Instagram,Transferencia,EMP-5,1118.63
C-008081,SUC-22,CL-6452,2025-07-12,Distribuidor,Transferencia,EMP-14,363.86
c_008082,SUC-22,CL-7587,2025-07-21,Presencial,Efectivo,EMP-76,155.86
C-008083,SUC-22,CL-4816,2025-06-18,Distribuidor,Bizum,EMP-79,1388.2
c_008084,SUC-42,CL-7673,2025-08-04,Instagram,PayPal,EMP-46,576.2
c_008085,SUC-29,CL-7946,2025-08-03,Instagram,Bizum,EMP-48,245.96
C-008086,SUC-46,CL-7718,2025-07-19,Instagram,Tarjeta,EMP-21,138.94
C-008087,SUC-32,CL-1324,2025-08-19,Página Web,Bizum,EMP-99,111.63
C-008088,SUC-39,CL-3246,2025-07-22,Instagram,Transferencia,EMP-84,794.6
C-008089,SUC-49,CL-2860,2025-06-14,Página Web,Bizum,EMP-5,103.57
C-008090,SUC-45,CL-3498,2025-06-26,Presencial,Amazon Pay,EMP-72,672.11
c_008091,SUC-42,CL-7585,2025-07-24,Amazon,Efectivo,EMP-51,1222.0
C-008092,SUC-48,CL-1111,2025-05-29,Amazon,Bizum,EMP-57,1391.73
c_008093,SUC-7,CL-1690,2025-07-14,Página Web,Transferencia,EMP-38,504.81
C-008094,SUC-24,CL-9814,2025-07-07,Instagram,Tarjeta,EMP-97,202.72
C-008095,SUC-25,CL-4969,2025-07-14,Instagram,Transferencia,EMP-57,582.98
C-008096,SUC-19,CL-5771,2025-07-24,Página Web,Efectivo,EMP-88,602.45
C-008097,SUC-30,CL-2640,2025-08-15,Amazon,Tarjeta,EMP-65,598.34
C-008098,SUC-35,CL-7612,2025-06-24,Amazon,Efectivo,EMP-32,1225.15
c_008099,SUC-43,CL-8173,2025-05-28,Página Web,Efectivo,EMP-78,384.49
C-008100,SUC-9,CL-9967,2025-07-03,,Cheque,,
c_008101,SUC-27,CL-460,2025-05-31,Página Web,Amazon Pay,EMP-92,628.4
C-008102,SUC-39,CL-7657,2025-06-30,Página Web,Bizum,EMP-90,1469.76
C-008103,SUC-49,CL-2758,2025-07-13,Página Web,PayPal,EMP-83,1259.71
C-008104,SUC-4,CL-4296,2025-07-14,Página Web,PayPal,EMP-97,943.69
c_008105,SUC-11,CL-6035,2025-06-04,Amazon,Bizum,EMP-78,729.02
c_008106,SUC-33,CL-8279,2025-07-24,Distribuidor,Transferencia,EMP-44,1008.95
c_008107,SUC-16,CL-9401,2025-07-15,Amazon,Bizum,EMP-90,1318.41
C-008108,SUC-50,CL-9402,2025-08-10,Distribuidor,Amazon Pay,EMP-89,77.96
c_008109,SUC-2,CL-2475,2025-06-27,Instagram,Bizum,EMP-71,995.77
c_008110,SUC-2,CL-5001,2025-06-05,Presencial,Tarjeta,EMP-95,1468.36
c_008111,SUC-23,CL-156,2025-08-17,Amazon,Bizum,EMP-34,943.34
c_008112,SUC-3,CL-5162,2025-07-18,Amazon,Amazon Pay,EMP-93,251.41
C-008113,SUC-14,CL-4420,2025-07-05,Página Web,PayPal,EMP-41,423.35
c_008114,SUC-1,CL-4119,2025-07-28,Instagram,Efectivo,EMP-81,353.24
c_008115,SUC-16,CL-4067,2025-07-27,Amazon,Bizum,EMP-35,560.3
C-008116,SUC-36,CL-1186,2025-06-16,Distribuidor,Amazon Pay,EMP-17,1227.31
c_008117,SUC-28,CL-1370,2025-06-20,Presencial,Transferencia,EMP-78,1364.17
C-008118,SUC-16,CL-9987,2025-06-08,Distribuidor,PayPal,EMP-28,71.85
