pago_id,venta_id,fecha_cobro,monto_total,metodo_pago,estado_pago
pg_007654,C-466,2025-07-14,1194.96,PayPal,Fallido
PG-007655,C-2570,2025-08-26,829.62,Efectivo,Completado
PG-007656,C-5327,2025-08-09,280.7,Tarjeta,Fallido
PG-007657,C-1396,2025-08-04,986.2,PayPal,Completado
pg_007658,C-9087,2025-08-24,946.32,Tarjeta,Completado
PG-007659,C-2624,2025-07-16,781.5,Bizum,Completado
PG-007660,C-3006,2025-07-26,1447.02,Tarjeta,En proceso
PG-007661,C-26,2025-07-02,329.75,Bizum,Fallido
PG-007662,C-9313,2025-07-18,275.81,Bizum,Fallido
pg_007663,C-2891,2025-08-14,1092.26,Bizum,Pendiente
pg_007664,C-2509,2025-07-09,220.63,Tarjeta,Fallido
PG-007665,C-525,2025-07-18,-472.87891891467706,Amazon Pay,Completado
PG-007666,C-7418,2025-07-19,1838.97,Amazon Pay,Pendiente
pg_007667,C-920,2025-08-26,220.52,Tarjeta,Completado
PG-007668,C-3082,2025-06-30,1431.72,Amazon Pay,Fallido
PG-007669,C-624,2025-07-11,1789.99,Tarjeta,Completado
PG-007670,C-3723,2025-08-28,909.61,Efectivo,Pendiente
PG-007671,C-9023,2025-07-23,1594.73,Amazon Pay,Fallido
PG-007672,C-9258,2025-07-25,1839.59,Transferencia,Fallido
PG-007673,C-3374,2025-07-23,340.59,Transferencia,Fallido
PG-007674,C-7441,2025-07-05,490.44,Transferencia,Fallido
PG-007675,C-9710,2025-07-09,737.39,Bizum,Fallido
pg_007676,C-633,2025-08-04,1170.65,Amazon Pay,Fallido
PG-007677,C-384,2025-07-24,1723.79,Bizum,Completado
PG-007678,C-5714,2025-08-13,965.09,Bizum,Fallido
pg_007679,C-5894,2025-07-14,1794.89,Bizum,Fallido
PG-007680,,,840.97,Bizum,En proceso
PG-007681,C-9246,2025-07-02,513.31,Efectivo,Fallido
pg_007682,C-9590,2025-07-09,1715.99,Efectivo,Fallido
pg_007683,C-1588,2025-07-17,481.16,Amazon Pay,Pendiente
PG-007684,C-3665,2025-07-26,82.23,Transferencia,Fallido
pg_007685,C-5141,2025-07-08,1745.38,Amazon Pay,Completado
pg_007686,C-1645,2025-08-01,1183.24,Tarjeta,Pendiente
PG-007687,C-3351,2025-07-21,1318.62,Efectivo,Fallido
PG-007688,C-4874,2025-08-11,1245.97,Transferencia,Pendiente
pg_007689,C-7204,2025-08-18,1382.97,PayPal,Completado
PG-007690,C-1136,2025-07-17,784.95,Tarjeta,Fallido
PG-007691,C-2564,2025-07-13,602.46,Bizum,Pendiente
pg_007692,C-2724,2025-07-11,800.05,Efectivo,Pendiente
PG-007693,C-9447,2025-07-31,502.99,Amazon Pay,Completado
pg_007694,C-644,2025-08-23,492.43,Amazon Pay,Pendiente
pg_007695,C-305,2025-07-27,1253.15,PayPal,Completado
PG-007696,C-5165,2025-07-08,129.08,Tarjeta,Pendiente
pg_007697,C-4077,2025-07-19,1007.32,Tarjeta,Completado
PG-007698,C-3465,2025-08-28,1444.79,PayPal,Fallido
PG-007699,C-1933,2025-08-12,1336.42,Bizum,Completado
PG-007700,C-6141,2025-08-23,961.25,Transferencia,En proceso
PG-007701,C-4642,2025-07-10,1466.94,Bizum,Pendiente
PG-007702,C-820,2025-08-05,1197.1,Efectivo,Fallido
pg_007703,C-6151,2025-08-12,974.45,Tarjeta,Completado
PG-007704,C-819,2025-07-30,1546.39,Efectivo,Completado
PG-007705,C-533,2025-08-02,483.59,Bizum,Pendiente
pg_007706,C-6667,2025-06-30,840.34,Transferencia,Completado
PG-007707,C-5091,2025-08-03,343.9,Bizum,Fallido
PG-007708,C-1260,2025-08-17,1467.09,Bizum,Pendiente
PG-007709,C-2823,2025-08-09,1748.6,PayPal,Fallido
PG-007710,C-1337,,284.66,Efectivo,Completado
PG-007711,C-4227,2025-07-28,1386.6,PayPal,Completado
pg_007712,C-6850,2025-07-14,429.12,Transferencia,Fallido
pg_007713,C-2472,2025-07-24,1512.3,Tarjeta,Fallido
PG-007714,C-6815,2025-08-06,1279.72,PayPal,Pendiente
pg_007715,C-2048,2025-07-22,133.62,Tarjeta,Fallido
PG-007716,C-3092,2025-08-17,1452.38,Tarjeta,Pendiente
PG-007717,C-3305,2025-07-29,334.52,Tarjeta,Pendiente
pg_007718,C-3832,2025-07-05,1822.84,Efectivo,Fallido
PG-007719,C-4921,2025-07-29,1729.55,Amazon Pay,Fallido
PG-007720,C-1183,2025-07-30,604.05,Tarjeta,En proceso
PG-007721,C-9417,2025-08-02,1544.13,Bizum,Pendiente
PG-007722,C-6777,2025-07-26,1359.75,Bizum,Fallido
PG-007723,C-7292,2025-07-29,1714.41,PayPal,Pendiente
PG-007724,C-3058,2025-07-03,1472.31,Amazon Pay,Completado
pg_007725,C-6305,2025-08-20,539.8,Bizum,Completado
pg_007726,C-8742,2025-07-18,1963.92,Tarjeta,Pendiente
pg_007727,C-2238,2025-07-08,1587.57,Tarjeta,Completado
pg_007728,C-7379,2025-07-13,1161.44,Amazon Pay,Completado
PG-007729,C-6262,2025-07-29,206.3,Efectivo,Pendiente
pg_007730,C-9469,2025-08-05,1810.12,Efectivo,Completado
pg_007731,C-5427,2025-07-08,658.83,Transferencia,Fallido
pg_007732,C-4440,2025-08-08,715.03,Amazon Pay,Pendiente
pg_007733,C-2221,2025-07-31,1181.12,Transferencia,Fallido
pg_007734,C-8280,2025-07-03,1819.74,Efectivo,Fallido
pg_007735,C-4845,2025-07-31,,Efectivo,Fallido
PG-007736,C-4950,2025-08-13,1615.27,PayPal,Fallido
PG-007737,C-4659,2025-07-04,111.42,Efectivo,Completado
pg_007738,C-5621,2025-08-11,891.39,PayPal,Completado
pg_007739,C-9752,2025-07-19,1623.0,Tarjeta,Fallido
PG-007740,C-6850,2026-01-01,1411.91,Bizum,Completado
PG-007741,C-7629,2025-07-26,864.38,Efectivo,Completado
pg_007742,C-6639,2025-08-09,1702.43,Amazon Pay,Completado
PG-007743,C-8539,2025-08-02,1575.54,Amazon Pay,Pendiente
pg_007744,C-3139,2025-08-12,862.64,Bizum,Pendiente
PG-007745,C-6550,2025-08-14,1569.42,Transferencia,Completado
pg_007746,C-8698,2025-08-23,1787.46,Tarjeta,Completado
pg_007747,C-9680,2025-07-23,910.81,Tarjeta,Completado
pg_007748,C-2875,2025-07-24,1749.33,Transferencia,Pendiente
PG-007749,C-8086,2025-07-07,776.83,Amazon Pay,Completado
,C-5580,2025-07-04,1214.99,Bizum,Pendiente
PG-007751,C-8867,2025-07-16,799.18,Amazon Pay,Completado
PG-007752,C-5465,2025-07-06,1227.37,PayPal,Pendiente
PG-007753,C-6230,2025-08-18,637.15,Amazon Pay,Fallido
PG-007754,C-9771,2025-07-10,501.55,Efectivo,Completado
pg_007755,C-3098,2025-07-12,1990.18,Amazon Pay,Fallido
PG-007756,C-7976,2025-08-03,1799.9,PayPal,Completado
PG-007757,C-3287,2025-08-16,131.83,Efectivo,Fallido
pg_007758,C-3590,2025-08-06,1406.37,Tarjeta,Pendiente
PG-007759,C-5341,2025-07-22,1574.09,Tarjeta,Completado
PG-007760,C-7130,2025-07-31,157.56,PayPal,En proceso
PG-007761,C-7596,2025-07-22,1400.68,Transferencia,Completado
pg_007762,C-8035,2025-08-14,846.55,Transferencia,Pendiente
pg_007763,C-8445,2025-07-09,1501.82,Bizum,Pendiente
PG-007764,C-998,2025-08-20,1077.22,PayPal,Fallido
PG-007765,C-4889,2025-07-19,1226.35,Efectivo,Completado
PG-007766,C-5294,2025-08-05,1742.41,PayPal,Completado
PG-007767,C-4818,2025-08-01,1172.87,Efectivo,Completado
PG-007768,C-8810,2025-08-01,1328.57,Transferencia,Completado
PG-007769,C-5321,2025-08-22,337.28,PayPal,Pendiente
PG-007770,C-5312,2026-01-01,959.47,Bizum,Pendiente
PG-007771,C-2520,2025-07-07,657.85,Tarjeta,Completado
PG-007772,C-938,2025-07-16,100.9,Amazon Pay,Completado
pg_007773,C-3125,2025-08-04,1097.49,Tarjeta,Pendiente
pg_007774,C-9160,2025-08-28,1969.9,Amazon Pay,Fallido
PG-007775,C-2579,2025-08-01,397.97,Efectivo,Completado
PG-007776,C-8525,2025-07-02,1922.09,PayPal,Fallido
PG-007777,C-3495,2025-07-30,1842.62,Bizum,Completado
PG-007778,C-507,2025-07-28,1441.57,Amazon Pay,Fallido
PG-007779,C-432,2025-08-06,503.81,Efectivo,Completado
PG-007780,C-3266,2025-07-07,1808.72,Transferencia,Fallido
pg_007781,C-5227,2025-06-30,673.85,Bizum,Pendiente
PG-007782,C-8726,2025-08-19,613.78,Tarjeta,Completado
pg_007783,C-1225,2025-07-07,653.1,Bizum,Pendiente
pg_007784,C-2329,2025-08-24,1530.69,Tarjeta,Fallido
pg_007785,C-3780,2025-08-24,922.39,PayPal,Pendiente
pg_007786,C-6894,2025-07-16,357.63,Amazon Pay,Pendiente
pg_007787,C-5403,2025-07-20,614.65,Transferencia,Fallido
PG-007788,C-7486,2025-07-02,237.14,Efectivo,Pendiente
PG-007789,C-6308,2025-08-02,1441.96,Tarjeta,Pendiente
pg_007790,C-4398,2025-07-20,751.27,Amazon Pay,Pendiente
pg_007791,C-7923,2025-07-26,1455.83,Transferencia,Fallido
PG-007792,C-6432,2025-07-20,649.17,Transferencia,Pendiente
pg_007793,C-3099,2025-08-21,1480.89,Amazon Pay,Pendiente
pg_007794,C-2908,2025-07-25,1425.63,PayPal,Completado
PG-007795,C-4046,2025-08-09,1925.67,PayPal,Completado
PG-007796,C-9901,2025-08-01,452.06,Transferencia,Pendiente
PG-007797,C-8600,2025-08-07,566.3,Bizum,Completado
PG-007798,C-4847,2025-07-17,1575.07,Transferencia,Pendiente
pg_007799,C-4203,2025-07-10,227.42,Efectivo,Completado
,C-1007,2026-01-01,1137.47,Amazon Pay,En proceso
PG-007801,C-858,2025-07-03,1130.47,Transferencia,Pendiente
pg_007802,C-1727,2025-08-15,508.16,Transferencia,Completado
PG-007803,C-6363,2025-08-04,56.12,Transferencia,Completado
pg_007804,C-3290,2025-08-28,1596.05,PayPal,Pendiente
PG-007805,C-8291,2025-08-02,-111.30292473846934,Transferencia,Completado
pg_007806,C-913,2025-07-05,1888.87,Transferencia,Pendiente
PG-007807,C-9928,2025-08-20,1028.47,Bizum,Completado
PG-007808,C-2622,2025-07-16,1869.37,Transferencia,Pendiente
PG-007809,C-2785,2025-07-07,1837.05,Bizum,Completado
pg_007810,C-866,2025-07-23,900.69,Tarjeta,Fallido
pg_007811,C-4834,2025-07-06,72.08,Efectivo,Pendiente
pg_007812,C-7216,2025-08-09,795.45,PayPal,Fallido
PG-007813,C-1973,2025-07-06,1519.07,Bizum,Completado
pg_007814,C-5217,2025-08-01,90.71,Bizum,Fallido
PG-007815,C-3342,2025-07-15,1564.31,Transferencia,Pendiente
PG-007816,C-4541,2025-08-14,1080.86,Tarjeta,Completado
pg_007817,C-9329,2025-08-25,1985.22,Bizum,Completado
pg_007818,C-8476,2025-08-28,1112.75,Efectivo,Completado
PG-007819,C-6431,2025-07-01,998.47,PayPal,Fallido
PG-007820,C-8416,2025-08-08,391.91,Bizum,En proceso
pg_007821,C-5436,2025-08-21,656.22,Amazon Pay,Completado
PG-007822,C-4797,2025-07-10,443.65,Bizum,Pendiente
PG-007823,C-9648,2025-07-03,230.37,Efectivo,Fallido
PG-007824,C-8026,2025-07-14,1467.23,Amazon Pay,Pendiente
pg_007825,C-7323,2025-07-28,625.17,Tarjeta,Pendiente
PG-007826,C-5922,2025-08-11,1074.5,Bizum,Pendiente
pg_007827,C-8158,2025-07-21,600.16,Efectivo,Fallido
PG-007828,C-4711,2025-07-17,379.75,PayPal,Pendiente
PG-007829,C-2565,2025-07-31,1967.83,Bizum,Pendiente
pg_007830,C-6377,2025-07-29,1889.1,Efectivo,Completado
PG-007831,C-7804,2025-08-09,1787.32,Amazon Pay,Fallido
PG-007832,C-9852,2025-08-09,1104.76,Efectivo,Completado
pg_007833,C-1998,2025-07-05,684.07,Amazon Pay,Fallido
PG-007834,C-3910,2025-07-23,595.93,Tarjeta,Fallido
pg_007835,C-3323,2025-08-09,1243.25,Efectivo,Fallido
pg_007836,C-8757,2025-07-14,1184.42,Transferencia,Fallido
PG-007837,C-4158,2025-08-04,1675.09,PayPal,Fallido
PG-007838,C-9823,2025-07-26,1627.23,Transferencia,Pendiente
pg_007839,C-6307,2025-07-09,869.48,Amazon Pay,Fallido
pg_007840,C-2524,2025-08-20,-177.30666347105395,PayPal,Fallido
pg_007841,C-402,2025-07-30,1415.63,Tarjeta,Pendiente
pg_007842,C-3541,2025-07-24,913.85,Amazon Pay,Pendiente
pg_007843,C-1195,2025-07-08,120.25,Bizum,Completado
PG-007844,C-9143,2025-07-23,1284.32,Tarjeta,Completado
PG-007845,C-1685,2025-08-16,1381.84,Tarjeta,Completado
pg_007846,C-948,2025-07-02,156.28,Tarjeta,Completado
PG-007847,C-7212,2025-07-25,1377.41,Transferencia,Completado
PG-007848,C-6982,2025-08-04,1275.58,Transferencia,Completado
PG-007849,C-2114,2025-07-22,876.68,Tarjeta,Completado
pg_007850,C-7155,2025-07-12,594.13,PayPal,Completado
pg_007851,C-5610,2025-08-25,1187.04,Efectivo,Pendiente
pg_007852,C-4519,2025-08-09,1579.19,Efectivo,Pendiente
PG-007853,C-7955,2025-08-25,1817.27,Efectivo,Fallido
PG-007854,C-2220,2025-07-10,1099.42,Transferencia,Fallido
pg_007855,C-7532,2025-07-12,964.59,PayPal,Fallido
pg_007856,C-4944,2025-08-18,1274.14,Efectivo,Completado
pg_007857,C-7174,2025-08-26,970.3,Efectivo,Fallido
PG-007858,C-9555,2025-08-06,541.45,Bizum,Pendiente
PG-007859,C-5012,2025-08-08,568.02,Tarjeta,Completado
PG-007860,C-6380,2025-08-25,1127.46,Transferencia,Completado
PG-007861,C-5205,2025-08-09,1442.32,Bizum,Fallido
PG-007862,C-1366,2025-08-17,1762.4,Transferencia,Pendiente
pg_007863,C-100,2025-07-20,1315.74,Transferencia,Completado
PG-007864,C-5445,2025-07-03,1720.31,Bizum,Completado
PG-007865,C-5409,2025-08-21,1873.32,Transferencia,Completado
pg_007866,C-3948,2025-07-23,816.86,Bizum,Pendiente
PG-007867,C-279,2025-08-20,785.84,Efectivo,Completado
pg_007868,C-9618,2025-08-11,366.77,Tarjeta,Fallido
PG-007869,C-964,2025-08-21,202.1,Amazon Pay,Fallido
PG-007870,C-7646,2025-07-15,1168.73,Amazon Pay,Fallido
PG-007871,C-1673,2025-08-28,1088.16,PayPal,Completado
pg_007872,C-5244,2025-06-30,1044.78,PayPal,Fallido
pg_007873,C-2523,2025-07-09,1064.02,Efectivo,Completado
PG-007874,C-6548,2025-07-22,1082.06,PayPal,Pendiente
PG-007875,C-9857,2025-08-13,,Tarjeta,Completado
PG-007876,C-7817,2025-08-11,818.39,PayPal,Fallido
PG-007877,C-6949,2025-07-04,855.56,Bizum,Fallido
PG-007878,C-1146,2025-08-03,1345.48,Efectivo,Completado
PG-007879,C-5659,2025-08-24,1807.04,Bizum,Pendiente
PG-007880,,2025-08-09,1541.03,Transferencia,Completado
PG-007881,C-5720,2025-07-31,221.67,Efectivo,Completado
pg_007882,C-5709,2025-07-26,1769.08,Tarjeta,Pendiente
pg_007883,C-9514,2025-07-10,1382.94,PayPal,Fallido
PG-007884,C-7292,2025-07-07,1438.93,Transferencia,Pendiente
PG-007885,C-7733,2025-07-15,1519.53,Transferencia,Fallido
pg_007886,C-9768,2025-07-23,1251.08,Amazon Pay,Completado
PG-007887,C-8917,2025-07-01,1389.07,Bizum,Fallido
pg_007888,C-9025,2025-07-23,1692.08,Transferencia,Completado
pg_007889,C-6698,2025-08-23,1604.75,Transferencia,Fallido
PG-007890,C-691,,251.91,Transferencia,Completado
PG-007891,C-6909,2025-07-15,1213.16,Transferencia,Completado
pg_007892,C-8782,2025-07-20,1919.07,PayPal,Completado
PG-007893,C-4748,2025-08-21,367.26,Tarjeta,Completado
PG-007894,C-6320,2025-07-15,1948.48,Transferencia,Completado
pg_007895,C-7402,2025-08-21,1525.42,Amazon Pay,Pendiente
PG-007896,C-5474,2025-07-07,315.17,Transferencia,Completado
pg_007897,C-1894,2025-08-22,639.41,Amazon Pay,Pendiente
PG-007898,C-4501,2025-07-31,916.06,Transferencia,Pendiente
PG-007899,C-7039,2025-07-11,1559.32,Transferencia,Fallido
,C-1322,2025-07-06,325.22,,✔ Pagado
PG-007901,C-4445,2025-08-20,1735.79,PayPal,Pendiente
PG-007902,C-1812,2025-08-10,86.52,PayPal,Completado
pg_007903,C-7996,2025-08-06,1091.46,PayPal,Pendiente
PG-007904,C-6116,2025-07-10,1005.76,Amazon Pay,Pendiente
pg_007905,C-4952,2025-07-04,421.11,Bizum,Completado
PG-007906,C-514,2025-08-14,417.73,Efectivo,Fallido
PG-007907,C-5276,2025-08-25,1127.9,Efectivo,Pendiente
PG-007908,C-3355,2025-07-05,1556.8,Transferencia,Completado
PG-007909,C-253,2025-08-11,1551.1,PayPal,Pendiente
pg_007910,C-5712,2025-07-24,,Amazon Pay,Completado
PG-007911,C-9819,2025-08-27,1718.06,Efectivo,Completado
PG-007912,C-5404,2025-08-21,1363.31,Tarjeta,Fallido
pg_007913,C-4031,2025-07-21,1149.77,Amazon Pay,Fallido
PG-007914,C-7438,2025-07-10,274.29,PayPal,Pendiente
PG-007915,C-8157,2025-08-24,443.82,PayPal,Pendiente
pg_007916,C-4766,2025-08-20,257.16,Transferencia,Completado
PG-007917,C-7592,2025-08-04,414.48,PayPal,Completado
PG-007918,C-9029,2025-07-25,665.65,Efectivo,Fallido
PG-007919,C-725,2025-07-13,444.01,Amazon Pay,Pendiente
pg_007920,C-1154,,1364.21,Amazon Pay,Completado
PG-007921,C-2343,2025-08-06,1859.57,Transferencia,Fallido
PG-007922,C-4355,2025-07-31,487.32,Bizum,Fallido
pg_007923,C-7800,2025-08-08,227.58,Efectivo,Pendiente
pg_007924,C-2265,2025-07-02,1141.57,Tarjeta,Completado
PG-007925,C-2037,2025-07-10,301.63,,Pendiente
PG-007926,C-1926,2025-07-12,56.46,Efectivo,Fallido
PG-007927,C-804,2025-08-01,73.56,Efectivo,Pendiente
pg_007928,C-4006,2025-07-08,1446.57,Tarjeta,Completado
PG-007929,C-1497,2025-08-25,1526.85,Tarjeta,Fallido
PG-007930,C-786,2025-07-09,1086.4,Transferencia,Fallido
pg_007931,C-8703,2025-07-13,1349.72,PayPal,Fallido
pg_007932,C-3683,2025-07-12,351.34,Efectivo,Pendiente
pg_007933,C-394,2025-08-02,731.44,Efectivo,Completado
PG-007934,C-9031,2025-07-08,1608.95,Amazon Pay,Fallido
PG-007935,C-5907,2025-07-07,70.41,PayPal,Fallido
pg_007936,C-6757,2025-07-16,1611.08,Amazon Pay,Completado
PG-007937,C-1421,2025-08-25,1905.92,PayPal,Pendiente
PG-007938,C-6499,2025-07-10,1567.6,Amazon Pay,Completado
PG-007939,C-8304,2025-07-25,891.15,Amazon Pay,Fallido
pg_007940,C-101,2025-08-04,1734.41,Amazon Pay,✔ Pagado
PG-007941,C-915,2025-07-03,177.31,Bizum,Pendiente
PG-007942,C-9519,2025-07-11,1632.27,Efectivo,Fallido
pg_007943,C-2243,2025-08-13,749.69,Transferencia,Pendiente
pg_007944,C-2423,2025-08-16,1350.71,PayPal,Pendiente
PG-007945,C-2541,2025-08-03,,Transferencia,Completado
pg_007946,C-3854,2025-08-24,1121.96,PayPal,Fallido
PG-007947,C-8824,2025-07-19,1303.32,Amazon Pay,Fallido
pg_007948,C-8399,2025-07-29,1148.8,PayPal,Fallido
pg_007949,C-1833,2025-06-30,1541.24,PayPal,Pendiente
PG-007950,C-2359,2025-08-24,565.62,PayPal,Completado
pg_007951,C-4304,2025-07-24,155.44,Bizum,Fallido
PG-007952,C-4091,2025-07-14,1561.39,PayPal,Pendiente
PG-007953,C-6908,2025-08-18,1724.06,Tarjeta,Fallido
pg_007954,C-685,2025-08-26,562.4,Amazon Pay,Completado
PG-007955,C-6706,2025-07-16,928.85,Transferencia,Completado
PG-007956,C-1731,2025-08-25,883.52,PayPal,Fallido
PG-007957,C-1912,2025-08-08,1546.72,Tarjeta,Completado
pg_007958,C-3021,2025-08-23,1782.52,Tarjeta,Fallido
PG-007959,C-4847,2025-07-09,1651.51,PayPal,Fallido
PG-007960,,2025-08-16,1699.01,Transferencia,✔ Pagado
PG-007961,C-7021,2025-07-31,1382.76,Amazon Pay,Completado
PG-007962,C-846,2025-07-16,493.7,Tarjeta,Fallido
pg_007963,C-6459,2025-08-05,485.73,Bizum,Completado
pg_007964,C-2086,2025-08-10,442.75,PayPal,Pendiente
PG-007965,C-7200,2025-07-24,646.43,PayPal,Completado
PG-007966,C-6148,2025-07-01,204.01,PayPal,Fallido
PG-007967,C-1887,2025-07-16,721.65,Tarjeta,Completado
pg_007968,C-8241,2025-07-30,1815.51,PayPal,Pendiente
PG-007969,C-9511,2025-06-30,399.58,PayPal,Completado
pg_007970,C-2954,2025-08-02,1586.82,Tarjeta,Fallido
PG-007971,C-7894,2025-07-18,1960.28,Efectivo,Completado
PG-007972,C-1498,2025-08-25,475.03,Amazon Pay,Completado
PG-007973,C-3839,2025-07-11,1676.96,Efectivo,Fallido
PG-007974,C-2910,2025-08-02,1069.06,Tarjeta,Pendiente
PG-007975,C-4224,2025-08-19,1378.59,Bizum,Fallido
PG-007976,C-6290,2025-08-02,1312.85,Efectivo,Fallido
PG-007977,C-447,2025-08-04,1635.96,Transferencia,Pendiente
PG-007978,C-4433,2025-06-30,683.53,Bizum,Fallido
PG-007979,C-416,2025-07-11,1762.18,Efectivo,Pendiente
PG-007980,C-7246,2025-08-13,,PayPal,Fallido
PG-007981,C-969,2025-08-23,1445.22,PayPal,Pendiente
PG-007982,C-1759,2025-08-02,840.45,Bizum,Fallido
PG-007983,C-6624,2025-08-07,1485.08,Bizum,Fallido
PG-007984,C-6704,2025-07-23,1003.41,PayPal,Pendiente
PG-007985,C-8720,2025-07-15,1410.09,Transferencia,Fallido
PG-007986,C-7207,2025-07-06,1706.36,Transferencia,Pendiente
PG-007987,C-8658,2025-08-16,1057.74,Tarjeta,Fallido
pg_007988,C-9081,2025-08-06,865.24,Efectivo,Fallido
PG-007989,C-9229,2025-07-19,532.23,Transferencia,Fallido
PG-007990,C-4092,2025-08-21,970.03,Amazon Pay,Completado
pg_007991,C-8989,2025-08-25,617.17,Bizum,Pendiente
PG-007992,C-7208,2025-08-24,661.23,Tarjeta,Fallido
pg_007993,C-436,2025-08-13,1422.5,Efectivo,Fallido
pg_007994,C-8708,2025-08-03,900.83,Transferencia,Fallido
pg_007995,C-3440,2025-07-05,1169.97,Transferencia,Completado
PG-007996,C-3179,2025-07-02,996.2,Transferencia,Fallido
pg_007997,C-7076,2025-07-31,860.82,Tarjeta,Fallido
PG-007998,C-5906,2025-07-28,1474.02,PayPal,Completado
pg_007999,C-686,2025-07-07,1638.66,PayPal,Completado
pg_008000,,2025-08-05,690.85,PayPal,Completado
PG-008001,C-8522,2025-08-04,822.78,Bizum,Fallido
pg_008002,C-2025,2025-08-17,1394.26,Efectivo,Completado
pg_008003,C-6994,2025-07-29,950.26,Bizum,Fallido
PG-008004,C-8493,2025-08-15,718.17,Efectivo,Fallido
PG-008005,C-8810,2025-07-23,1841.81,Bizum,Fallido
pg_008006,C-5841,2025-08-07,1392.0,Bizum,Completado
PG-008007,C-4008,2025-07-15,1143.25,Transferencia,Pendiente
PG-008008,C-1854,2025-07-26,68.99,Efectivo,Fallido
pg_008009,C-3263,2025-06-30,397.22,Bizum,Pendiente
PG-008010,C-7848,2025-08-13,1904.48,Transferencia,Pendiente
PG-008011,C-5085,2025-07-20,1725.94,Bizum,Completado
PG-008012,C-6940,2025-07-10,757.83,Bizum,Pendiente
PG-008013,C-468,2025-08-06,468.19,Bizum,Fallido
PG-008014,C-1024,2025-08-17,1198.17,Bizum,Pendiente
PG-008015,C-7911,2025-08-17,,Tarjeta,Completado
PG-008016,C-9160,2025-07-07,977.27,Amazon Pay,Completado
pg_008017,C-5425,2025-08-09,170.41,Tarjeta,Pendiente
PG-008018,C-4471,2025-07-13,436.52,Efectivo,Completado
pg_008019,C-8523,2025-08-23,1908.81,Transferencia,Pendiente
PG-008020,C-6833,2025-07-23,532.17,Bizum,En proceso
PG-008021,C-1790,2025-08-18,332.59,Tarjeta,Pendiente
PG-008022,C-4596,2025-07-24,1315.42,Amazon Pay,Fallido
PG-008023,C-4446,2025-07-20,308.49,Transferencia,Fallido
PG-008024,C-8606,2025-07-30,289.59,Transferencia,Fallido
PG-008025,C-2231,2025-06-30,1102.24,Transferencia,Completado
PG-008026,C-4068,2025-07-25,1936.49,Bizum,Fallido
PG-008027,C-2460,2025-08-26,1042.37,Tarjeta,Pendiente
pg_008028,C-464,2025-07-04,664.86,PayPal,Fallido
PG-008029,C-8185,2025-08-18,1153.7,Amazon Pay,Completado
pg_008030,C-4879,2025-07-13,1528.79,Bizum,Completado
PG-008031,C-2903,2025-08-18,721.69,Transferencia,Pendiente
PG-008032,C-3214,2025-08-13,1710.01,Bizum,Fallido
PG-008033,C-3500,2025-08-06,1856.13,Bizum,Completado
PG-008034,C-8115,2025-08-25,169.42,PayPal,Pendiente
pg_008035,C-9223,2025-07-25,1822.06,Amazon Pay,Completado
PG-008036,C-5244,2025-07-01,371.87,Efectivo,Fallido
PG-008037,C-4264,2025-08-04,157.33,Amazon Pay,Completado
PG-008038,C-702,2025-07-15,141.77,Amazon Pay,Fallido
pg_008039,C-710,2025-07-20,783.94,Efectivo,Completado
PG-008040,,,1544.34,Transferencia,En proceso
PG-008041,C-596,2025-07-08,967.31,Bizum,Fallido
PG-008042,C-7214,2025-07-13,308.86,PayPal,Completado
PG-008043,C-8526,2025-07-22,197.21,Tarjeta,Fallido
PG-008044,C-2153,2025-08-08,1575.13,Efectivo,Completado
PG-008045,C-2567,2025-08-20,984.54,PayPal,Pendiente
pg_008046,C-6192,2025-07-23,1948.52,Transferencia,Fallido
pg_008047,C-9409,2025-08-02,1128.4,Amazon Pay,Pendiente
pg_008048,C-6244,2025-08-18,1261.81,Bizum,Pendiente
pg_008049,C-7037,2025-07-29,513.89,PayPal,Pendiente
pg_008050,C-8666,2025-08-09,-146.05413714474497,PayPal,Completado
pg_008051,C-7017,2025-08-08,161.6,Transferencia,Completado
PG-008052,C-2974,2025-06-30,1751.89,Amazon Pay,Fallido
PG-008053,C-8823,2025-08-05,641.35,Amazon Pay,Fallido
PG-008054,C-6130,2025-07-05,1056.88,Amazon Pay,Completado
PG-008055,C-3662,2025-07-09,674.79,Efectivo,Completado
PG-008056,C-231,2025-08-11,1186.12,PayPal,Pendiente
PG-008057,C-2918,2025-08-28,1479.18,Transferencia,Completado
PG-008058,C-8081,2025-07-05,1198.34,Bizum,Pendiente
pg_008059,C-7293,2025-07-29,195.95,Efectivo,Fallido
PG-008060,C-5721,2025-07-16,1979.22,Bizum,Completado
pg_008061,C-8970,2025-08-25,1260.46,Tarjeta,Completado
PG-008062,C-9649,2025-07-24,1668.18,Transferencia,Pendiente
pg_008063,C-938,2025-07-08,540.55,PayPal,Fallido
PG-008064,C-7220,2025-07-22,919.7,Transferencia,Pendiente
PG-008065,C-5053,2025-08-26,545.63,Efectivo,Pendiente
pg_008066,C-7900,2025-08-17,1288.58,PayPal,Fallido
PG-008067,C-1720,2025-08-22,464.67,Bizum,Fallido
PG-008068,C-6418,2025-08-14,1786.89,Bizum,Completado
pg_008069,C-415,2025-07-10,410.41,Transferencia,Pendiente
PG-008070,C-3064,,1500.27,Tarjeta,Fallido
PG-008071,C-6711,2025-07-10,1479.28,Efectivo,Completado
pg_008072,C-6221,2025-08-10,163.46,Amazon Pay,Pendiente
